,Rare Sapphire,Wizardry Tricks,Trending Power,Hardaway Gwennie,Banjo Jack,Denis The Menace,Spearhead Joe
11-01-2023 14:35:32.835982,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:33.807682,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.261538461538462)"
11-01-2023 14:35:34.894895,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:35.928562,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:36.967418,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:38.039027,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:39.093483,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:40.169948,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:41.170726,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:42.191364,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:43.294853,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:44.342096,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:45.467552,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0963157894736844)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:46.559852,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:47.584297,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:48.515557,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:49.670352,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:50.806331,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:52.008844,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:53.177497,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:54.299338,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:55.343396,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:56.354497,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:35:57.311903,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:58.316384,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:35:59.398315,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:00.518041,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:01.638159,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:02.720174,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:03.852522,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:04.971815,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:06.143215,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:07.412282,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:08.595389,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:09.852452,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:10.863946,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:11.903471,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:13.023389,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:14.124723,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:15.297197,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:16.467009,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:17.623558,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:18.849885,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:20.116254,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:21.266569,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:22.407400,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:23.617360,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:24.784995,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:25.972678,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:27.061457,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:28.102953,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:29.247631,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:30.484224,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:31.736971,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:32.917398,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:34.035792,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:35.092855,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:36.136372,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:37.315366,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:38.581724,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:39.833672,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:41.111635,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:42.373482,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:43.618591,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:44.811291,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:46.016034,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:47.210603,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:48.378746,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:49.562570,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:50.758299,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 34.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:51.873327,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 42.10714285714286)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:53.062174,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 42.10714285714286)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:54.296881,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 42.10714285714286)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:55.528318,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:56.763864,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:36:57.938513,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:36:59.110284,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:37:00.272437,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:37:01.452818,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:37:02.663332,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:37:03.840364,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:05.040372,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:06.251333,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:07.510798,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:08.763659,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:10.005540,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:11.257695,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:12.421090,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:13.575479,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:14.688401,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:37:15.935723,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:17.107097,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:18.600344,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:20.354607,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 48.0, 31.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:22.433293,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 44.0, 29.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:23.965279,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 44.0, 29.25)","(5.0, 9.8, 8.292307692307693)"
11-01-2023 14:37:25.276210,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 44.0, 29.25)","(5.0, 9.8, 5.8)"
11-01-2023 14:37:26.475064,"(5.0, 9.0, 5.64)","(2.0, 3.0, 2.0555555555555554)","(5.0, 8.6, 5.56)","(11.0, 34.0, 29.599999999999998)","(13.0, 40.0, 28.125)","(16.0, 44.0, 29.25)","(5.0, 9.8, 5.8)"
