,Market Mate,Bring Me Roses,Max Inferno,Trip Me Up,Akuna Street,Mystical Skye,Gunai Redeemer,Mini Mango
12-01-2023 08:08:07.687672,"(5.5, 9.0, 7.380000000000001)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 7.4, 6.92)"
12-01-2023 08:08:08.746954,"(5.5, 9.0, 7.380000000000001)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 7.4, 6.92)"
12-01-2023 08:08:09.816127,"(5.5, 9.0, 7.380000000000001)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 7.4, 6.92)"
12-01-2023 08:08:10.870023,"(5.5, 9.0, 7.380000000000001)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 7.4, 6.92)"
12-01-2023 08:08:11.941379,"(5.5, 9.0, 7.380000000000001)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 7.4, 6.825)"
12-01-2023 08:08:12.947167,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 7.4, 7.275)"
12-01-2023 08:08:14.028724,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 6.933333333333334)"
12-01-2023 08:08:15.226444,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6)"
12-01-2023 08:08:16.348482,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6125)"
12-01-2023 08:08:17.414870,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.38)"
12-01-2023 08:08:18.599805,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.625)"
12-01-2023 08:08:19.711875,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.625)"
12-01-2023 08:08:20.775117,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.625)"
12-01-2023 08:08:21.914152,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.625)"
12-01-2023 08:08:23.142899,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.625)"
12-01-2023 08:08:24.279157,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.625)"
12-01-2023 08:08:25.386270,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:26.536321,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:27.611637,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:28.768864,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:29.888941,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 169.125)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:31.072121,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:32.201243,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:33.390608,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:34.507823,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:35.712122,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:36.920895,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:38.149083,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:39.331885,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:40.636811,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:41.855274,"(5.5, 8.8, 8.516666666666667)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:43.024324,"(5.5, 9.2, 7.858823529411764)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.871428571428572)","(7.5, 17.0, 12.6)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.6375)"
12-01-2023 08:08:44.183999,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.65)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.733333333333333)","(7.5, 17.0, 12.7)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:45.293566,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.8)","(7.5, 17.0, 15.77142857142857)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:46.308554,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 12.8)","(7.5, 17.0, 15.77142857142857)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:47.411361,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 15.77142857142857)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:48.465436,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 15.77142857142857)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:49.645915,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 15.77142857142857)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:50.804935,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 15.77142857142857)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:51.985458,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 213.05263157894737)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:53.140444,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.1)","(51.0, 440.0, 244.0)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:54.286241,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.255555555555556)","(51.0, 440.0, 244.0)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:55.427786,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.95)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:56.575902,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 11.918181818181818)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:57.681252,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.95)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.825)","(4.6, 8.0, 7.066666666666666)"
12-01-2023 08:08:58.824838,"(5.5, 9.0, 8.7)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.95)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 4.4, 3.0114754098360654)","(4.6, 8.0, 7.4399999999999995)"
12-01-2023 08:08:59.849520,"(5.5, 9.0, 7.3)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.95)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 11.233333333333333)","(7.5, 17.0, 12.9)","(3.2, 3.05, 3.0114754098360654)","(4.6, 8.0, 7.4399999999999995)"
12-01-2023 08:09:00.860011,"(5.5, 9.0, 7.3)","(4.4, 5.9, 5.2)","(7.5, 14.5, 10.67142857142857)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 12.05)","(7.5, 17.0, 14.266666666666666)","(3.2, 3.05, 3.014670658682635)","(4.6, 8.0, 7.74)"
12-01-2023 08:09:01.896772,"(5.5, 9.0, 7.3)","(4.4, 5.9, 5.2)","(7.5, 14.5, 9.633333333333333)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 12.05)","(7.5, 17.0, 14.266666666666666)","(3.2, 3.05, 3.0008870967741936)","(4.6, 8.0, 6.75)"
12-01-2023 08:09:03.000221,"(5.5, 9.0, 7.3)","(4.4, 5.9, 5.433333333333334)","(7.5, 14.5, 9.766666666666667)","(51.0, 440.0, 111.66666666666667)","(7.5, 14.5, 12.54)","(7.5, 17.0, 14.266666666666666)","(3.2, 3.05, 3.0008870967741936)","(4.6, 8.0, 6.85)"
12-01-2023 08:09:04.158753,"(5.5, 9.0, 7.6)","(4.4, 6.0, 4.88)","(7.5, 14.5, 9.25)","(51.0, 430.0, 238.0)","(7.5, 14.5, 12.05)","(7.5, 17.0, 11.666666666666666)","(3.2, 2.9, 2.8895918367346938)","(4.6, 8.0, 6.949999999999999)"
12-01-2023 08:09:05.285124,"(5.5, 9.0, 7.6)","(4.4, 6.0, 4.7555555555555555)","(7.5, 14.5, 9.083333333333334)","(51.0, 430.0, 238.0)","(7.5, 14.5, 12.05)","(7.5, 17.0, 11.666666666666666)","(3.2, 2.9, 2.8895918367346938)","(4.6, 8.2, 6.949999999999999)"
12-01-2023 08:09:06.432125,"(5.5, 9.0, 7.6)","(4.4, 6.0, 4.7555555555555555)","(7.5, 14.5, 9.083333333333334)","(51.0, 430.0, 238.0)","(7.5, 14.5, 12.05)","(7.5, 17.0, 10.333333333333334)","(3.2, 2.9, 3.7899999999999996)","(4.6, 8.2, 7.435714285714286)"
12-01-2023 08:09:07.537748,"(5.5, 9.0, 7.833333333333334)","(4.4, 6.2, 5.742857142857143)","(7.5, 17.0, 11.145454545454545)","(51.0, 440.0, 111.66666666666667)","(7.5, 15.5, 12.128571428571428)","(7.5, 22.0, 15.6)","(3.2, 4.1, 3.7899999999999996)","(4.6, 8.4, 7.5)"
12-01-2023 08:09:08.670979,"(5.5, 9.0, 7.833333333333334)","(4.4, 6.2, 5.933333333333334)","(7.5, 16.5, 13.166666666666666)","(51.0, 440.0, 124.8)","(7.5, 15.5, 12.7)","(7.5, 22.0, 15.6)","(3.2, 4.1, 4.078983050847457)","(4.6, 11.0, 7.7)"
12-01-2023 08:09:09.840230,"(5.5, 9.0, 7.833333333333334)","(4.4, 6.2, 5.933333333333334)","(7.5, 16.5, 13.166666666666666)","(51.0, 440.0, 124.8)","(7.5, 15.5, 12.875)","(7.5, 22.0, 17.076923076923077)","(3.2, 4.1, 4.079661016949152)","(4.6, 10.5, 7.4)"
12-01-2023 08:09:10.963483,"(5.5, 9.0, 7.833333333333334)","(4.4, 6.2, 5.933333333333334)","(7.5, 16.0, 13.0)","(51.0, 440.0, 169.125)","(7.5, 15.5, 12.875)","(7.5, 19.0, 17.91111111111111)","(3.2, 3.95, 3.4514285714285715)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:11.971652,"(5.5, 9.0, 7.833333333333334)","(4.4, 5.0, 4.963636363636364)","(7.5, 16.0, 13.0)","(51.0, 440.0, 169.125)","(7.5, 15.5, 12.875)","(7.5, 19.0, 17.91111111111111)","(3.2, 3.85, 3.4514285714285715)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:13.039642,"(5.5, 9.0, 7.833333333333334)","(4.4, 5.0, 4.85)","(7.5, 16.0, 13.0)","(51.0, 440.0, 366.0)","(7.5, 15.5, 12.875)","(7.5, 19.0, 17.955555555555556)","(3.2, 3.85, 3.498285714285714)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:14.151281,"(5.5, 9.0, 7.833333333333334)","(4.4, 5.0, 4.85)","(7.5, 16.0, 13.0)","(51.0, 430.0, 366.0)","(7.5, 15.5, 12.875)","(7.5, 19.0, 17.12)","(3.2, 3.8, 3.6675)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:15.322422,"(5.5, 9.0, 7.833333333333334)","(4.4, 5.0, 4.85)","(7.5, 16.0, 12.333333333333334)","(51.0, 430.0, 366.0)","(7.5, 15.5, 13.666666666666666)","(7.5, 19.0, 17.16)","(3.2, 3.7, 3.4593103448275864)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:16.504385,"(5.5, 9.2, 6.733333333333333)","(4.4, 5.0, 4.85)","(7.5, 16.5, 12.75)","(51.0, 430.0, 366.0)","(7.5, 17.0, 13.666666666666666)","(7.5, 19.0, 17.16)","(3.2, 3.6, 3.2199999999999998)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:17.596750,"(5.5, 9.4, 7.45)","(4.4, 5.0, 4.85)","(7.5, 16.5, 12.75)","(51.0, 430.0, 169.125)","(7.5, 17.0, 13.666666666666666)","(7.5, 19.0, 17.16)","(3.2, 3.5, 3.2199999999999998)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:18.775842,"(5.5, 9.2, 8.299999999999999)","(4.4, 5.0, 4.85)","(7.5, 16.5, 12.75)","(51.0, 440.0, 169.125)","(7.5, 17.0, 13.666666666666666)","(7.5, 19.0, 17.16)","(3.2, 3.5, 3.2199999999999998)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:19.967464,"(5.5, 9.0, 6.875)","(4.4, 5.0, 4.85)","(7.5, 16.5, 12.75)","(51.0, 440.0, 169.125)","(7.5, 17.0, 13.666666666666666)","(7.5, 19.0, 17.16)","(3.2, 3.5, 3.2199999999999998)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:21.307278,"(5.5, 8.8, 8.0)","(4.4, 5.0, 4.85)","(7.5, 16.5, 12.75)","(51.0, 440.0, 169.125)","(7.5, 17.0, 13.375)","(7.5, 19.0, 17.977777777777778)","(3.2, 3.5, 3.408421052631579)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:22.756386,"(5.5, 8.8, 7.2)","(4.4, 5.0, 5.975)","(7.5, 16.5, 12.75)","(51.0, 440.0, 169.125)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.977777777777778)","(3.2, 3.5, 3.1848275862068967)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:24.050223,"(5.5, 8.8, 7.2)","(4.4, 6.2, 5.975)","(7.5, 16.5, 12.75)","(51.0, 440.0, 169.125)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.977777777777778)","(3.2, 3.4, 3.1848275862068967)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:25.337961,"(5.5, 8.4, 7.7)","(4.4, 6.2, 5.5)","(7.5, 16.5, 12.75)","(51.0, 440.0, 169.125)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.977777777777778)","(3.2, 3.4, 3.1848275862068967)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:26.563026,"(5.5, 8.4, 8.0)","(4.4, 6.2, 5.557142857142857)","(7.5, 16.5, 12.75)","(51.0, 440.0, 127.28571428571428)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.977777777777778)","(3.2, 3.4, 3.1848275862068967)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:27.846645,"(5.5, 8.4, 8.0)","(4.4, 6.2, 5.85)","(7.5, 16.5, 12.75)","(51.0, 440.0, 127.28571428571428)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.977777777777778)","(3.2, 3.4, 3.1358620689655172)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:29.058788,"(5.5, 8.4, 8.0)","(4.4, 6.2, 5.85)","(7.5, 16.5, 12.75)","(51.0, 440.0, 127.28571428571428)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.3)","(3.2, 3.3, 3.1226666666666665)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:30.371644,"(5.5, 8.4, 8.0)","(4.4, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 106.61538461538461)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.9375)","(3.2, 3.3, 3.216483516483516)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:31.627170,"(5.5, 8.4, 8.0)","(4.4, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.9375)","(3.0, 3.3, 3.3117241379310345)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:33.004009,"(5.5, 8.4, 8.0)","(4.4, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.0)","(3.0, 3.4, 3.3117241379310345)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:34.255614,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.0625)","(3.0, 3.4, 3.2374117647058824)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:35.458163,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.0625)","(3.0, 3.3, 3.2374117647058824)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:36.690966,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.25)","(3.0, 3.3, 3.2374117647058824)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:37.885082,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.25)","(3.0, 3.3, 3.2374117647058824)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:39.115277,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 110.0)","(7.5, 17.5, 13.375)","(7.5, 19.0, 17.25)","(3.0, 3.3, 3.2374117647058824)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:40.327188,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 147.5)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.3, 3.2366216216216217)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:41.560672,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 440.0, 383.3333333333333)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.25, 3.2366216216216217)","(4.6, 9.0, 7.4)"
12-01-2023 08:09:42.707893,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 550.0, 383.3333333333333)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.25, 3.2374117647058824)","(4.6, 9.0, 7.05625)"
12-01-2023 08:09:43.979654,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 550.0, 383.3333333333333)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.3, 3.2374117647058824)","(4.6, 8.8, 7.4)"
12-01-2023 08:09:45.305743,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 550.0, 383.3333333333333)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.3, 3.2374117647058824)","(4.6, 9.0, 7.275)"
12-01-2023 08:09:46.643723,"(5.5, 8.4, 8.0)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 550.0, 192.85714285714286)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.3, 3.2366216216216217)","(4.6, 9.2, 7.8)"
12-01-2023 08:09:47.917517,"(5.5, 9.0, 8.514285714285714)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 550.0, 192.85714285714286)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.25, 3.1978947368421053)","(4.6, 9.2, 7.8)"
12-01-2023 08:09:49.185899,"(5.5, 9.0, 8.514285714285714)","(4.6, 6.2, 5.075)","(7.5, 16.5, 12.75)","(51.0, 550.0, 192.85714285714286)","(7.5, 17.5, 13.375)","(7.5, 19.0, 18.125)","(3.0, 3.25, 3.119736842105263)","(4.6, 9.2, 7.8)"
