,Vintage Fame,Montana Grace,Buckle Up Kenzie,Old News,Thumping,Rojo Diamond,Panama Dance
10-01-2023 12:03:21.130746,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:22.105781,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:23.035819,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:23.989494,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:25.001529,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:26.045520,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:27.086343,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:28.232495,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:29.357157,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:30.533959,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 55.42857142857143)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:31.576027,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 100.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:32.563362,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:33.556806,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:34.677269,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:35.740420,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:36.874470,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:38.046448,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:39.135622,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:40.268202,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 53.285714285714285)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 142.36363636363637)"
10-01-2023 12:03:41.415076,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 43.36363636363636)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 184.76923076923077)"
10-01-2023 12:03:42.518968,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 43.36363636363636)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 184.76923076923077)"
10-01-2023 12:03:43.560763,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 43.36363636363636)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 184.76923076923077)"
10-01-2023 12:03:44.464439,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 43.36363636363636)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 184.76923076923077)"
10-01-2023 12:03:45.386090,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 15.65)","(21.0, 95.0, 44.09090909090909)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 184.76923076923077)"
10-01-2023 12:03:46.389222,"(3.1, 5.9, 4.24423076923077)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:47.414407,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:48.514303,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:49.533863,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:50.611962,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:51.615238,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:52.590672,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:53.536230,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:54.536783,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:55.579934,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:56.692179,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:57.734990,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:58.784969,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:03:59.794810,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:00.841264,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:01.894666,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:02.920565,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:03.898869,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:04.941803,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:06.046531,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:07.091646,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:08.194538,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:09.217354,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:10.263590,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 14.127272727272729)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:11.312724,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:12.361991,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:13.397266,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:14.458465,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.7683333333333333)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:15.451840,"(3.1, 5.9, 4.203846153846154)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 1.86, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:16.487897,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:17.554237,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:18.641642,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:19.696229,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:20.815608,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:21.832730,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:22.842550,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:23.943658,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:25.007329,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:26.033524,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:27.023257,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:28.099385,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:29.139514,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:30.198065,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:31.236561,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:32.295386,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:33.317359,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:34.318278,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:35.347102,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:36.451107,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:37.513863,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:38.687307,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:39.765112,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.092307692307692)","(21.0, 95.0, 51.25)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:40.795790,"(3.1, 5.9, 3.7596153846153846)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 21.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.88, 1.83)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:41.884749,"(3.1, 5.9, 3.7596153846153846)","(81.0, 510.0, 158.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.88, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:42.936979,"(3.1, 5.9, 3.625)","(81.0, 510.0, 158.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:43.960285,"(3.1, 5.9, 3.625)","(81.0, 510.0, 158.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:45.105537,"(3.1, 5.9, 3.625)","(81.0, 510.0, 158.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:46.077185,"(3.1, 5.9, 3.625)","(81.0, 510.0, 158.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:47.068772,"(3.1, 5.9, 3.625)","(81.0, 610.0, 178.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:47.998897,"(3.1, 5.9, 3.625)","(81.0, 610.0, 178.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:48.930763,"(3.1, 5.9, 3.625)","(81.0, 610.0, 178.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:49.918571,"(3.1, 5.9, 3.625)","(81.0, 610.0, 178.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:50.913743,"(3.1, 5.9, 3.625)","(81.0, 610.0, 178.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:51.865182,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:52.888555,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:53.854870,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 1.78)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:54.870856,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 2.043076923076923)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:55.844108,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 2.043076923076923)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:56.763664,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 2.043076923076923)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:57.708763,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 2.043076923076923)","(51.0, 410.0, 227.0)"
10-01-2023 12:04:58.631583,"(3.1, 5.9, 3.625)","(81.0, 610.0, 340.0)","(4.2, 7.2, 5.033333333333333)","(10.0, 20.0, 18.48695652173913)","(21.0, 95.0, 44.09090909090909)","(1.75, 2.68, 2.043076923076923)","(51.0, 410.0, 227.0)"
