,Elusive Eagle,Swan Island,Arthur In Charge,Turboart,Wait A Minute,Dont Diss Around,The Power Of One,Expensive To Keep,Secret Cash,Got The Lot
05-01-2023 16:56:22.518542,"(10.0, 12.0, 11.542857142857143)","(21.0, 32.0, 31.384615384615383)","(8.5, 10.0, 9.868421052631579)","(3.1, 4.3, 4.202641509433962)","(61.0, 95.0, 86.42857142857143)","(5.5, 7.2, 7.0125)","(21.0, 42.0, 40.46153846153846)","(11.0, 13.0, 12.61111111111111)","(3.5, 3.65, 3.594670050761421)","(41.0, 95.0, 86.0)"
05-01-2023 16:56:23.951713,"(10.0, 12.0, 11.485074626865671)","(21.0, 32.0, 31.058823529411764)","(8.5, 10.0, 9.88888888888889)","(3.1, 4.3, 4.2157333333333336)","(61.0, 95.0, 89.54545454545455)","(5.5, 7.2, 7.043478260869565)","(21.0, 42.0, 39.5)","(11.0, 13.0, 12.61111111111111)","(3.5, 3.65, 3.5805327868852457)","(41.0, 95.0, 86.66666666666667)"
05-01-2023 16:56:25.399150,"(10.0, 12.0, 11.485074626865671)","(21.0, 32.0, 31.058823529411764)","(8.5, 10.0, 9.88888888888889)","(3.1, 4.3, 4.225295508274232)","(61.0, 95.0, 89.54545454545455)","(5.5, 7.2, 7.0423728813559325)","(21.0, 42.0, 40.888888888888886)","(11.0, 13.0, 12.609243697478991)","(3.5, 3.6, 3.5688388625592418)","(41.0, 95.0, 86.66666666666667)"
05-01-2023 16:56:26.776989,"(10.0, 12.0, 11.485074626865671)","(21.0, 32.0, 31.17948717948718)","(8.5, 10.0, 9.87936507936508)","(3.1, 4.3, 4.221782178217822)","(61.0, 95.0, 89.54545454545455)","(5.5, 7.2, 6.964864864864865)","(21.0, 42.0, 40.888888888888886)","(11.0, 13.0, 12.557142857142857)","(3.5, 3.6, 3.6685714285714286)","(41.0, 95.0, 86.0)"
05-01-2023 16:56:28.136701,"(10.0, 11.5, 11.308510638297872)","(21.0, 32.0, 31.17948717948718)","(8.5, 10.0, 9.898039215686275)","(3.1, 4.3, 4.151002865329513)","(61.0, 95.0, 89.54545454545455)","(5.5, 7.0, 6.964864864864865)","(21.0, 42.0, 40.888888888888886)","(11.0, 13.0, 12.60593220338983)","(3.5, 3.7, 3.6610619469026546)","(41.0, 90.0, 86.66666666666667)"
05-01-2023 16:56:29.658477,"(10.0, 11.5, 11.308510638297872)","(21.0, 32.0, 31.17948717948718)","(8.5, 10.0, 9.898039215686275)","(3.2, 4.2, 4.157006369426751)","(61.0, 95.0, 83.75)","(5.5, 7.0, 6.970114942528736)","(26.0, 42.0, 41.03225806451613)","(10.0, 13.0, 12.372448979591837)","(3.5, 3.7, 3.6654320987654323)","(51.0, 95.0, 87.85714285714286)"
05-01-2023 16:56:31.044861,"(10.0, 11.5, 11.323529411764707)","(21.0, 32.0, 30.896551724137932)","(8.5, 10.0, 9.911864406779662)","(3.2, 4.2, 4.14349593495935)","(61.0, 95.0, 89.375)","(5.5, 7.2, 7.0436974789915965)","(26.0, 42.0, 38.57142857142857)","(10.0, 12.5, 12.462025316455696)","(3.5, 3.7, 3.6657894736842107)","(51.0, 95.0, 87.85714285714286)"
05-01-2023 16:56:32.519065,"(10.0, 11.5, 11.34020618556701)","(21.0, 32.0, 30.896551724137932)","(8.5, 10.0, 9.939285714285715)","(3.2, 4.2, 4.1332155477031804)","(61.0, 95.0, 89.375)","(5.5, 7.2, 7.0436974789915965)","(26.0, 42.0, 38.57142857142857)","(10.0, 13.0, 12.450617283950617)","(3.5, 3.7, 3.664285714285714)","(51.0, 95.0, 87.85714285714286)"
05-01-2023 16:56:34.039206,"(10.0, 11.5, 11.34020618556701)","(21.0, 32.0, 30.836363636363636)","(8.5, 10.0, 9.937037037037037)","(3.2, 4.2, 4.029166666666667)","(61.0, 95.0, 88.57142857142857)","(5.5, 7.2, 7.0546875)","(26.0, 42.0, 38.57142857142857)","(10.0, 12.5, 12.367088607594937)","(3.5, 3.7, 3.775)","(51.0, 95.0, 86.66666666666667)"
05-01-2023 16:56:35.748969,"(10.0, 11.5, 11.42962962962963)","(21.0, 32.0, 30.90566037735849)","(8.5, 10.0, 9.964705882352941)","(3.4, 4.1, 3.9522727272727276)","(61.0, 95.0, 89.28571428571429)","(5.5, 7.2, 7.066666666666666)","(26.0, 40.0, 38.57142857142857)","(10.0, 12.5, 12.367088607594937)","(3.3, 3.85, 3.8166666666666664)","(51.0, 95.0, 87.0)"
05-01-2023 16:56:37.160862,"(10.0, 12.0, 11.42962962962963)","(21.0, 32.0, 30.884615384615383)","(8.5, 10.0, 9.9375)","(3.4, 4.0, 4.105982905982906)","(61.0, 100.0, 92.5)","(5.5, 7.2, 7.071428571428571)","(26.0, 40.0, 39.0)","(10.0, 12.5, 12.377906976744185)","(3.3, 3.85, 3.816822429906542)","(51.0, 95.0, 88.33333333333333)"
05-01-2023 16:56:38.830098,"(10.0, 11.5, 11.381578947368421)","(21.0, 32.0, 30.884615384615383)","(8.5, 10.0, 9.994736842105263)","(3.4, 4.2, 4.0528634361233475)","(61.0, 100.0, 92.5)","(5.5, 7.2, 7.0580152671755725)","(26.0, 40.0, 39.0)","(10.0, 12.5, 12.377906976744185)","(3.3, 3.85, 3.8238970588235293)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:40.323978,"(10.0, 11.5, 11.381578947368421)","(21.0, 32.0, 30.76595744680851)","(8.5, 10.0, 9.993333333333334)","(3.4, 4.1, 4.035714285714286)","(61.0, 100.0, 93.18181818181819)","(5.5, 7.2, 7.0580152671755725)","(26.0, 40.0, 38.714285714285715)","(10.0, 12.5, 12.40625)","(3.3, 3.85, 3.8208661417322833)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:41.937897,"(10.0, 11.5, 11.381578947368421)","(21.0, 32.0, 30.76595744680851)","(8.5, 10.0, 9.742222222222223)","(3.4, 4.1, 4.070560747663551)","(61.0, 100.0, 93.18181818181819)","(5.5, 7.2, 7.036220472440945)","(26.0, 40.0, 38.714285714285715)","(10.0, 12.5, 12.836538461538462)","(3.3, 3.85, 3.790277777777778)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:43.552813,"(10.0, 11.5, 11.287128712871286)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.742222222222223)","(3.4, 4.1, 4.049050632911392)","(61.0, 100.0, 93.18181818181819)","(5.5, 7.2, 7.0586466165413535)","(26.0, 40.0, 39.21739130434783)","(10.0, 13.5, 12.89622641509434)","(3.3, 3.8, 3.8050632911392404)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:45.071572,"(10.0, 11.5, 11.268817204301076)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.742222222222223)","(3.4, 4.1, 4.0484374999999995)","(61.0, 100.0, 87.5)","(5.5, 7.2, 7.079487179487179)","(26.0, 40.0, 39.21739130434783)","(10.0, 13.0, 13.052631578947368)","(3.3, 3.85, 3.785655737704918)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:46.538867,"(10.0, 11.5, 11.240963855421686)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.711111111111112)","(3.4, 4.1, 4.0453216374269)","(61.0, 100.0, 87.0)","(5.5, 7.2, 7.039316239316239)","(26.0, 40.0, 39.21739130434783)","(10.0, 13.5, 13.04320987654321)","(3.3, 3.8, 3.781182795698925)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:48.189922,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.711111111111112)","(3.4, 4.1, 4.0453216374269)","(61.0, 95.0, 86.11111111111111)","(5.5, 7.2, 7.039316239316239)","(26.0, 40.0, 39.21739130434783)","(10.0, 13.5, 13.04320987654321)","(3.3, 3.8, 3.796875)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:49.791495,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.681481481481482)","(3.4, 4.1, 4.0445747800586505)","(61.0, 95.0, 86.11111111111111)","(5.5, 7.2, 7.061068702290076)","(26.0, 40.0, 39.21739130434783)","(10.0, 13.5, 13.04320987654321)","(3.3, 3.8, 3.7964285714285713)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:51.153806,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.672)","(3.5, 4.1, 4.049734042553191)","(61.0, 95.0, 86.11111111111111)","(5.5, 7.2, 7.051968503937008)","(26.0, 40.0, 38.714285714285715)","(11.0, 13.5, 13.074712643678161)","(3.3, 3.8, 3.806441717791411)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:52.792905,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.672)","(3.5, 4.1, 4.07072072072072)","(61.0, 95.0, 86.11111111111111)","(5.5, 7.2, 6.964583333333334)","(26.0, 40.0, 38.714285714285715)","(11.0, 13.5, 13.074712643678161)","(3.3, 3.85, 3.805421686746988)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:54.117363,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.76595744680851)","(8.5, 9.8, 9.64)","(3.5, 4.1, 4.042553191489362)","(61.0, 95.0, 85.0)","(5.5, 7.0, 6.964583333333334)","(26.0, 40.0, 38.714285714285715)","(11.0, 13.5, 13.074712643678161)","(3.3, 3.85, 3.8223684210526314)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:55.632485,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.964285714285715)","(8.5, 9.8, 9.582857142857142)","(3.5, 4.1, 4.045819397993311)","(61.0, 90.0, 81.11111111111111)","(5.5, 7.0, 6.964583333333334)","(26.0, 40.0, 38.714285714285715)","(11.0, 13.5, 13.074712643678161)","(3.3, 3.85, 3.861643835616438)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:57.391151,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 30.964285714285715)","(8.5, 9.6, 9.478571428571428)","(3.4, 4.1, 4.043944636678201)","(61.0, 90.0, 81.11111111111111)","(5.5, 7.0, 6.967619047619047)","(26.0, 40.0, 38.714285714285715)","(11.0, 13.5, 12.607142857142858)","(3.3, 3.95, 3.912857142857143)","(51.0, 95.0, 91.0)"
05-01-2023 16:56:58.807070,"(10.0, 11.5, 11.219780219780219)","(21.0, 32.0, 31.0)","(8.5, 9.6, 9.524444444444445)","(3.4, 4.1, 4.061824324324324)","(61.0, 90.0, 81.11111111111111)","(5.5, 7.0, 6.500943396226415)","(26.0, 40.0, 38.2)","(11.0, 13.0, 12.770833333333334)","(3.3, 3.95, 4.040909090909091)","(51.0, 95.0, 91.0)"
05-01-2023 16:57:00.130485,"(10.0, 11.5, 11.128571428571428)","(21.0, 32.0, 31.0)","(8.5, 9.6, 9.524444444444445)","(3.4, 4.1, 4.054464285714285)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.6, 6.494977168949772)","(26.0, 40.0, 38.2)","(11.0, 13.0, 11.91044776119403)","(3.3, 4.1, 4.1441441441441444)","(51.0, 95.0, 91.0)"
05-01-2023 16:57:01.370526,"(10.0, 11.5, 11.319444444444445)","(21.0, 32.0, 31.0)","(8.5, 9.6, 9.524444444444445)","(3.4, 4.1, 4.054464285714285)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.6, 6.487804878048781)","(26.0, 40.0, 38.2)","(11.0, 12.0, 11.922077922077921)","(3.3, 4.2, 4.16241610738255)","(51.0, 95.0, 91.0)"
05-01-2023 16:57:02.713458,"(10.0, 11.5, 11.383333333333333)","(21.0, 32.0, 31.0)","(8.5, 9.6, 9.524444444444445)","(3.4, 4.1, 4.054464285714285)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.6, 6.4761467889908255)","(26.0, 40.0, 38.2)","(11.0, 12.0, 11.92)","(3.3, 4.2, 4.171323529411764)","(51.0, 95.0, 90.45454545454545)"
05-01-2023 16:57:04.013349,"(10.0, 11.5, 11.319444444444445)","(21.0, 32.0, 31.0)","(8.5, 9.6, 9.524444444444445)","(3.4, 4.1, 4.054464285714285)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.6, 6.467206477732794)","(26.0, 40.0, 38.2)","(11.0, 12.0, 11.773584905660377)","(3.3, 4.2, 4.178102189781022)","(51.0, 95.0, 86.81818181818181)"
05-01-2023 16:57:05.311259,"(10.0, 11.5, 11.31081081081081)","(21.0, 32.0, 30.90566037735849)","(8.5, 9.6, 9.524444444444445)","(3.4, 4.1, 4.054464285714285)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.6, 6.467206477732794)","(26.0, 40.0, 38.2)","(11.0, 12.0, 11.773584905660377)","(3.3, 4.2, 4.178102189781022)","(51.0, 95.0, 86.81818181818181)"
05-01-2023 16:57:06.627021,"(10.0, 11.5, 11.31081081081081)","(21.0, 32.0, 30.90566037735849)","(8.5, 9.4, 9.336170212765957)","(3.4, 4.1, 4.04984520123839)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.6, 6.3503759398496245)","(26.0, 40.0, 38.4)","(11.0, 12.0, 11.732673267326733)","(3.3, 4.3, 4.288392857142857)","(51.0, 95.0, 86.0)"
05-01-2023 16:57:08.032650,"(10.0, 11.5, 11.370967741935484)","(21.0, 32.0, 30.90566037735849)","(8.5, 9.4, 9.295454545454545)","(3.4, 4.1, 4.04984520123839)","(61.0, 90.0, 81.11111111111111)","(5.5, 6.4, 5.9921259842519685)","(26.0, 40.0, 38.666666666666664)","(11.0, 12.0, 11.776315789473685)","(3.3, 4.3, 4.346323529411765)","(51.0, 95.0, 86.11111111111111)"
05-01-2023 16:57:09.505154,"(10.0, 11.0, 10.90952380952381)","(21.0, 32.0, 31.2)","(8.5, 9.4, 9.457894736842105)","(3.4, 4.2, 4.2099706744868035)","(61.0, 90.0, 82.22222222222223)","(5.5, 6.0, 6.112621359223301)","(26.0, 40.0, 39.6)","(11.0, 12.0, 11.801136363636363)","(3.3, 4.4, 4.072)","(51.0, 95.0, 87.22222222222223)"
05-01-2023 16:57:10.973411,"(10.0, 11.5, 11.289473684210526)","(21.0, 32.0, 31.2)","(8.5, 9.6, 9.603846153846154)","(3.4, 4.3, 4.210725552050473)","(61.0, 90.0, 82.0)","(5.5, 6.2, 6.130612244897959)","(26.0, 42.0, 39.45454545454545)","(11.0, 12.5, 11.801136363636363)","(3.3, 4.1, 4.0660493827160495)","(51.0, 95.0, 87.22222222222223)"
05-01-2023 16:57:12.432310,"(10.0, 11.5, 11.1)","(21.0, 32.0, 31.238095238095237)","(8.0, 9.8, 9.59375)","(3.4, 4.3, 4.26)","(61.0, 90.0, 83.75)","(5.5, 6.2, 6.10326797385621)","(26.0, 42.0, 40.25)","(11.0, 12.5, 11.837016574585636)","(3.4, 4.1, 4.071502590673575)","(61.0, 95.0, 88.0)"
05-01-2023 16:57:13.827678,"(10.0, 11.5, 11.1)","(21.0, 32.0, 31.238095238095237)","(8.0, 9.6, 9.556962025316455)","(3.4, 4.3, 4.316753926701571)","(61.0, 90.0, 82.72727272727273)","(5.5, 6.2, 6.10326797385621)","(26.0, 42.0, 39.84615384615385)","(11.0, 12.5, 11.837016574585636)","(3.4, 4.1, 4.075770925110132)","(61.0, 95.0, 88.0)"
05-01-2023 16:57:15.285299,"(10.0, 11.5, 11.1)","(21.0, 32.0, 31.238095238095237)","(8.0, 9.6, 9.54054054054054)","(3.4, 4.4, 4.316753926701571)","(61.0, 90.0, 82.72727272727273)","(5.5, 6.2, 6.05929203539823)","(26.0, 42.0, 39.411764705882355)","(11.0, 12.5, 11.848571428571429)","(3.4, 4.1, 4.075770925110132)","(61.0, 95.0, 88.0)"
05-01-2023 16:57:16.676847,"(9.0, 11.5, 11.070469798657719)","(21.0, 32.0, 29.615384615384617)","(8.0, 9.6, 9.542857142857143)","(3.4, 4.4, 4.356923076923077)","(61.0, 90.0, 81.6)","(5.5, 6.2, 6.062037037037037)","(26.0, 42.0, 40.73684210526316)","(11.0, 12.5, 11.854651162790697)","(3.4, 4.1, 4.054626334519573)","(61.0, 95.0, 88.0)"
05-01-2023 16:57:18.293190,"(9.0, 11.5, 11.070469798657719)","(21.0, 30.0, 29.615384615384617)","(8.0, 9.6, 9.55)","(3.4, 4.4, 4.398285714285715)","(61.0, 85.0, 81.6)","(5.5, 6.2, 6.066666666666666)","(26.0, 42.0, 41.0)","(11.0, 12.5, 11.854651162790697)","(3.4, 4.1, 4.054626334519573)","(61.0, 95.0, 88.0)"
05-01-2023 16:57:19.946161,"(10.0, 11.5, 11.070469798657719)","(21.0, 30.0, 29.94736842105263)","(8.5, 9.6, 9.55)","(3.5, 4.4, 4.398536585365854)","(61.0, 85.0, 81.73076923076923)","(5.5, 6.2, 6.061224489795919)","(26.0, 42.0, 41.6)","(11.0, 12.5, 11.854651162790697)","(3.3, 4.1, 4.052542372881356)","(61.0, 95.0, 88.63636363636364)"
05-01-2023 16:57:21.631032,"(10.0, 11.5, 11.070469798657719)","(21.0, 32.0, 29.923076923076923)","(8.5, 9.6, 9.548837209302325)","(3.5, 4.4, 4.371758436944938)","(61.0, 85.0, 81.55172413793103)","(5.5, 6.2, 6.051724137931035)","(26.0, 42.0, 41.6)","(11.0, 12.5, 11.854651162790697)","(3.3, 4.1, 4.0450101832993886)","(61.0, 95.0, 88.63636363636364)"
05-01-2023 16:57:23.432268,"(9.0, 11.5, 11.445121951219512)","(21.0, 32.0, 30.896551724137932)","(8.5, 9.6, 8.867759562841531)","(3.5, 4.5, 4.437391304347826)","(61.0, 85.0, 81.94444444444444)","(5.5, 6.2, 6.219047619047619)","(26.0, 42.0, 41.714285714285715)","(11.0, 12.5, 10.89655172413793)","(3.3, 4.1, 4.096969696969697)","(61.0, 100.0, 88.15789473684211)"
05-01-2023 16:57:25.105680,"(9.0, 11.5, 11.409090909090908)","(21.0, 32.0, 30.210526315789473)","(8.5, 9.0, 8.449350649350649)","(3.5, 4.5, 4.980722891566265)","(61.0, 85.0, 80.33333333333333)","(5.5, 6.4, 6.148648648648649)","(26.0, 48.0, 41.74193548387097)","(10.0, 11.0, 10.778195488721805)","(3.4, 4.1, 3.8385416666666665)","(61.0, 100.0, 88.26086956521739)"
05-01-2023 16:57:26.588447,"(9.0, 11.5, 11.409090909090908)","(21.0, 32.0, 30.210526315789473)","(8.5, 8.6, 8.449350649350649)","(3.5, 5.0, 4.965217391304348)","(61.0, 85.0, 80.45454545454545)","(5.5, 6.2, 6.126380368098159)","(26.0, 46.0, 41.565217391304344)","(10.0, 11.0, 10.809917355371901)","(3.4, 3.85, 3.7745283018867926)","(61.0, 100.0, 89.0909090909091)"
05-01-2023 16:57:28.062055,"(9.0, 12.0, 11.625)","(21.0, 32.0, 30.51282051282051)","(8.5, 8.6, 8.481927710843374)","(3.5, 5.0, 4.932044198895028)","(61.0, 85.0, 81.36363636363636)","(5.5, 6.2, 6.131372549019608)","(26.0, 46.0, 42.22222222222222)","(10.0, 11.0, 10.829629629629629)","(3.4, 3.8, 3.77890625)","(61.0, 100.0, 90.58823529411765)"
05-01-2023 16:57:29.491722,"(9.0, 12.0, 11.204545454545455)","(21.0, 32.0, 30.34285714285714)","(8.5, 8.6, 8.468686868686868)","(3.5, 5.0, 4.950458715596331)","(61.0, 85.0, 81.36363636363636)","(5.5, 6.2, 6.159090909090909)","(26.0, 46.0, 41.333333333333336)","(10.0, 11.0, 10.802721088435375)","(3.4, 3.8, 3.7784)","(61.0, 100.0, 90.58823529411765)"
05-01-2023 16:57:30.956870,"(10.0, 11.5, 11.204545454545455)","(21.0, 32.0, 30.066666666666666)","(8.0, 8.6, 8.490666666666666)","(3.7, 5.0, 4.943939393939394)","(61.0, 85.0, 80.55555555555556)","(5.5, 6.2, 6.117695473251029)","(26.0, 46.0, 41.333333333333336)","(10.0, 11.0, 10.814102564102564)","(3.3, 3.8, 3.814141414141414)","(61.0, 100.0, 95.45454545454545)"
05-01-2023 16:57:32.442221,"(10.0, 11.5, 11.316901408450704)","(21.0, 32.0, 30.066666666666666)","(8.0, 8.6, 8.490666666666666)","(3.7, 5.0, 4.8663594470046085)","(61.0, 85.0, 80.55555555555556)","(5.5, 6.2, 5.951851851851852)","(26.0, 46.0, 41.333333333333336)","(10.0, 11.0, 11.142156862745098)","(3.3, 3.85, 3.813725490196078)","(61.0, 100.0, 93.18181818181819)"
05-01-2023 16:57:33.906596,"(10.0, 11.5, 11.21195652173913)","(21.0, 32.0, 31.21212121212121)","(8.0, 8.6, 8.546341463414635)","(3.7, 5.0, 4.904605263157895)","(61.0, 85.0, 83.88888888888889)","(5.5, 6.0, 6.006349206349206)","(26.0, 46.0, 42.8421052631579)","(10.0, 11.5, 11.594736842105263)","(3.3, 3.85, 3.7683937823834195)","(61.0, 100.0, 98.0)"
05-01-2023 16:57:35.278827,"(10.0, 11.5, 11.21195652173913)","(21.0, 32.0, 31.21212121212121)","(8.0, 8.6, 8.546341463414635)","(3.7, 5.0, 4.81958762886598)","(61.0, 85.0, 90.0)","(5.5, 6.2, 6.029577464788733)","(26.0, 46.0, 42.666666666666664)","(10.0, 12.0, 11.488372093023255)","(3.3, 3.8, 3.7712264150943398)","(61.0, 100.0, 95.45454545454545)"
05-01-2023 16:57:36.913723,"(10.0, 11.5, 11.21808510638298)","(21.0, 32.0, 31.6)","(8.0, 8.6, 8.687692307692307)","(3.7, 4.9, 4.829090909090909)","(61.0, 95.0, 90.0)","(5.5, 6.2, 6.036486486486487)","(26.0, 46.0, 42.8)","(10.0, 12.0, 11.584905660377359)","(3.3, 3.8, 3.7461290322580645)","(61.0, 100.0, 97.5)"
05-01-2023 16:57:38.596866,"(10.0, 11.5, 11.21808510638298)","(21.0, 32.0, 31.09090909090909)","(8.0, 8.8, 8.68130081300813)","(3.7, 4.9, 4.826666666666666)","(61.0, 95.0, 90.0)","(5.5, 6.2, 6.033557046979865)","(26.0, 46.0, 41.07692307692308)","(10.0, 12.0, 11.541666666666666)","(3.3, 3.75, 3.7640350877192983)","(61.0, 100.0, 95.45454545454545)"
05-01-2023 16:57:40.102732,"(10.0, 11.5, 11.21808510638298)","(21.0, 32.0, 31.09090909090909)","(8.0, 8.8, 8.69433962264151)","(3.7, 4.9, 4.83125)","(61.0, 95.0, 89.0)","(5.5, 6.2, 5.996052631578947)","(26.0, 46.0, 41.75)","(10.0, 12.0, 11.524390243902438)","(3.3, 3.8, 3.7544776119402985)","(61.0, 100.0, 119.35483870967742)"
05-01-2023 16:57:41.724029,"(10.0, 11.5, 11.90268456375839)","(21.0, 32.0, 30.333333333333332)","(8.0, 8.8, 9.1875)","(3.7, 4.9, 4.991304347826087)","(61.0, 90.0, 88.75)","(5.5, 6.0, 6.268613138686131)","(26.0, 44.0, 45.111111111111114)","(10.0, 12.0, 8.80952380952381)","(3.3, 3.8, 3.8383838383838382)","(61.0, 120.0, 127.6923076923077)"
05-01-2023 16:57:43.366581,"(10.0, 12.5, 11.90268456375839)","(21.0, 32.0, 29.19047619047619)","(8.0, 9.2, 9.23116883116883)","(3.7, 5.1, 5.054954954954955)","(61.0, 100.0, 93.0)","(5.5, 6.4, 6.011640211640212)","(26.0, 46.0, 45.38461538461539)","(10.0, 9.0, 8.895454545454546)","(3.3, 3.85, 3.8630208333333336)","(61.0, 130.0, 133.47826086956522)"
05-01-2023 16:57:45.026217,"(10.0, 12.5, 12.238636363636363)","(21.0, 30.0, 28.9375)","(8.0, 9.4, 9.376)","(3.7, 5.1, 5.019565217391304)","(61.0, 100.0, 93.0)","(5.5, 6.2, 6.203921568627451)","(26.0, 46.0, 45.38461538461539)","(10.0, 9.0, 8.9)","(3.3, 3.9, 3.7604166666666665)","(61.0, 140.0, 128.46153846153845)"
05-01-2023 16:57:46.594372,"(10.0, 12.5, 12.172131147540984)","(21.0, 30.0, 28.9375)","(8.0, 9.4, 9.302222222222222)","(3.7, 5.1, 5.035652173913044)","(61.0, 100.0, 93.0)","(5.5, 6.4, 6.328070175438596)","(26.0, 46.0, 45.333333333333336)","(10.0, 9.0, 8.888235294117647)","(3.3, 3.8, 3.7584699453551913)","(61.0, 130.0, 133.75)"
05-01-2023 16:57:48.151255,"(10.0, 12.5, 12.172131147540984)","(21.0, 30.0, 28.9375)","(8.0, 9.6, 9.302222222222222)","(3.7, 5.1, 5.052564102564102)","(61.0, 100.0, 93.0)","(5.5, 6.4, 6.359)","(26.0, 46.0, 44.15384615384615)","(10.0, 9.0, 9.072)","(3.3, 3.8, 3.768292682926829)","(61.0, 140.0, 118.0)"
05-01-2023 16:57:50.006505,"(10.0, 12.5, 12.172131147540984)","(21.0, 30.0, 27.634146341463413)","(8.0, 9.6, 9.305494505494504)","(3.7, 5.0, 5.029885057471264)","(61.0, 100.0, 93.0)","(5.5, 6.4, 6.327710843373494)","(26.0, 46.0, 45.111111111111114)","(10.0, 9.2, 9.221917808219178)","(3.3, 3.8, 3.7604166666666665)","(61.0, 120.0, 108.33333333333333)"
05-01-2023 16:57:51.844580,"(10.0, 12.5, 11.902985074626866)","(21.0, 29.0, 27.837209302325583)","(8.0, 9.6, 9.305494505494504)","(3.7, 5.1, 4.961627906976744)","(61.0, 100.0, 93.0)","(5.5, 6.4, 6.328)","(26.0, 46.0, 43.0)","(10.0, 9.4, 9.235443037974683)","(3.3, 3.8, 3.756779661016949)","(61.0, 110.0, 108.33333333333333)"
05-01-2023 16:57:53.431390,"(10.0, 12.5, 12.544117647058824)","(21.0, 29.0, 27.73469387755102)","(8.0, 9.6, 9.576)","(3.7, 5.0, 4.875609756097561)","(61.0, 100.0, 93.0)","(5.5, 6.4, 6.359803921568628)","(26.0, 44.0, 43.333333333333336)","(10.0, 9.4, 9.22127659574468)","(3.3, 3.8, 3.735858585858586)","(61.0, 110.0, 108.75)"
05-01-2023 16:57:55.060986,"(10.0, 13.0, 12.55)","(21.0, 29.0, 27.73469387755102)","(8.0, 9.6, 9.582857142857142)","(3.7, 4.9, 4.867175572519084)","(61.0, 100.0, 91.0)","(5.5, 6.4, 6.359803921568628)","(26.0, 44.0, 43.07692307692308)","(10.0, 9.4, 9.28076923076923)","(3.3, 3.75, 3.7344444444444447)","(61.0, 110.0, 108.75)"
05-01-2023 16:57:56.737131,"(10.0, 13.0, 12.55)","(21.0, 29.0, 27.73469387755102)","(8.0, 9.6, 9.460952380952381)","(3.7, 4.9, 4.8580000000000005)","(61.0, 95.0, 88.75)","(5.5, 6.4, 6.338636363636364)","(26.0, 44.0, 43.25)","(10.0, 9.4, 9.5328)","(3.3, 3.75, 3.7270700636942675)","(61.0, 110.0, 116.0)"
05-01-2023 16:57:58.367025,"(10.0, 13.0, 12.67741935483871)","(21.0, 29.0, 28.13888888888889)","(8.0, 9.8, 9.536000000000001)","(3.7, 4.9, 4.614705882352941)","(61.0, 90.0, 88.75)","(5.5, 6.4, 6.322834645669292)","(26.0, 44.0, 46.42857142857143)","(10.0, 9.6, 9.56551724137931)","(3.3, 3.75, 3.7267175572519085)","(61.0, 130.0, 115.0)"
05-01-2023 16:57:59.890307,"(10.0, 13.0, 12.726027397260275)","(21.0, 29.0, 28.275)","(8.0, 9.8, 9.676923076923076)","(3.7, 4.8, 4.572839506172839)","(61.0, 90.0, 89.0)","(5.5, 6.4, 6.364885496183207)","(26.0, 48.0, 48.333333333333336)","(10.0, 9.6, 9.269333333333334)","(3.3, 3.75, 3.7539156626506025)","(61.0, 130.0, 119.0909090909091)"
