,Alta Queen,Moonlightsshadow,Alta Hurrah Nz,Dwayne,Pocket The Change Nz,All Black Rain,Mister Montblanc
10-01-2023 18:19:18.094883,"(4.0, 4.9, 4.7615384615384615)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(71.0, 230.0, 220.0)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.123394495412844)"
10-01-2023 18:19:19.149188,"(4.0, 4.9, 4.7457142857142856)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(71.0, 230.0, 220.0)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.123394495412844)"
10-01-2023 18:19:20.293996,"(4.0, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(71.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.123394495412844)"
10-01-2023 18:19:21.324712,"(4.0, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(71.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:22.402054,"(3.9, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:23.477987,"(3.9, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:24.518467,"(3.9, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 285.0)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:25.624458,"(3.9, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 338.46153846153845)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:26.765334,"(3.9, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 338.46153846153845)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:27.782122,"(3.9, 4.9, 4.75)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 338.46153846153845)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:28.729139,"(3.9, 4.9, 4.7457142857142856)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 338.46153846153845)","(2.6, 3.15, 3.141111111111111)"
10-01-2023 18:19:29.698414,"(3.9, 5.0, 4.7614457831325305)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 226.66666666666666)","(2.1, 99999, 99990)","(101.0, 350.0, 338.46153846153845)","(2.6, 3.15, 3.1362745098039215)"
10-01-2023 18:19:30.745536,"(3.9, 4.9, 4.826666666666667)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 230.0, 371.8181818181818)","(2.1, 99999, 99990)","(101.0, 350.0, 288.0)","(2.6, 3.15, 3.1362745098039215)"
10-01-2023 18:19:31.689059,"(3.9, 4.9, 4.826666666666667)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 410.0, 371.8181818181818)","(2.1, 99999, 99990)","(101.0, 340.0, 300.0)","(2.6, 3.15, 3.1333333333333333)"
10-01-2023 18:19:32.642606,"(3.9, 4.9, 4.824137931034483)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 400.0, 363.6363636363636)","(2.1, 99999, 99990)","(101.0, 330.0, 255.0)","(2.6, 3.2, 3.1333333333333333)"
10-01-2023 18:19:33.603952,"(3.9, 4.9, 4.824137931034483)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 390.0, 314.0)","(2.1, 99999, 99990)","(101.0, 330.0, 250.0)","(2.6, 3.2, 3.1333333333333333)"
10-01-2023 18:19:34.586152,"(3.9, 4.9, 4.856521739130435)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 390.0, 314.0)","(2.1, 99999, 99990)","(101.0, 330.0, 276.0)","(2.6, 3.2, 3.1333333333333333)"
10-01-2023 18:19:35.818455,"(3.9, 5.0, 4.765853658536585)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 380.0, 362.0)","(2.1, 99999, 99990)","(101.0, 320.0, 246.66666666666666)","(2.6, 3.2, 3.1333333333333333)"
10-01-2023 18:19:37.139251,"(3.9, 5.0, 4.7627906976744185)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 380.0, 362.0)","(2.1, 99999, 99990)","(101.0, 320.0, 247.5)","(2.6, 3.2, 3.131081081081081)"
10-01-2023 18:19:38.353486,"(3.9, 5.0, 4.83)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 380.0, 362.0)","(2.1, 99999, 99990)","(101.0, 310.0, 247.5)","(2.6, 3.15, 3.1291666666666664)"
10-01-2023 18:19:39.760533,"(3.9, 5.0, 4.827848101265823)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 380.0, 353.0)","(2.1, 99999, 99990)","(101.0, 310.0, 277.5)","(2.6, 3.15, 3.128260869565217)"
10-01-2023 18:19:40.960174,"(3.9, 5.0, 4.8275)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 370.0, 330.9090909090909)","(2.1, 99999, 99990)","(101.0, 300.0, 270.0)","(2.6, 3.15, 3.1663888888888887)"
10-01-2023 18:19:42.197645,"(3.9, 5.0, 4.8275)","(81.0, 200.0, 193.75)","(11.0, 99999, 99990)","(91.0, 360.0, 322.72727272727275)","(2.1, 99999, 99990)","(101.0, 290.0, 250.0)","(2.6, 3.2, 3.1653846153846152)"
10-01-2023 18:19:43.574997,"(3.9, 5.0, 4.895652173913043)","(81.0, 200.0, 195.83333333333334)","(11.0, 99999, 99990)","(91.0, 350.0, 296.9230769230769)","(2.1, 99999, 99990)","(101.0, 290.0, 236.25)","(2.6, 3.2, 3.139308176100629)"
10-01-2023 18:19:44.884230,"(3.9, 4.9, 4.804166666666666)","(81.0, 200.0, 195.83333333333334)","(11.0, 99999, 99990)","(91.0, 340.0, 308.0)","(2.1, 99999, 99990)","(101.0, 280.0, 236.25)","(2.6, 3.15, 3.145673076923077)"
10-01-2023 18:19:46.062669,"(3.9, 4.9, 4.787804878048781)","(81.0, 200.0, 195.83333333333334)","(11.0, 99999, 99990)","(91.0, 320.0, 299.0)","(2.1, 99999, 99990)","(101.0, 280.0, 236.25)","(2.6, 3.2, 3.1637755102040814)"
10-01-2023 18:19:47.208493,"(3.9, 5.0, 4.84)","(81.0, 200.0, 195.83333333333334)","(11.0, 99999, 99990)","(91.0, 310.0, 270.7142857142857)","(2.1, 99999, 99990)","(101.0, 280.0, 236.25)","(2.6, 3.2, 3.1910179640718566)"
10-01-2023 18:19:48.284514,"(3.9, 4.9, 4.78)","(81.0, 200.0, 195.83333333333334)","(11.0, 99999, 99990)","(91.0, 310.0, 290.0)","(2.1, 99999, 99990)","(101.0, 280.0, 236.25)","(2.6, 3.2, 3.2133333333333334)"
10-01-2023 18:19:49.302945,"(3.9, 4.9, 4.7125)","(81.0, 200.0, 195.83333333333334)","(11.0, 99999, 99990)","(91.0, 300.0, 281.8181818181818)","(2.1, 99999, 99990)","(101.0, 280.0, 241.11111111111111)","(2.6, 3.25, 3.2401234567901236)"
10-01-2023 18:19:50.322699,"(3.9, 5.0, 4.803703703703704)","(81.0, 200.0, 196.15384615384616)","(11.0, 99999, 99990)","(91.0, 300.0, 281.0)","(2.1, 99999, 99990)","(101.0, 280.0, 241.11111111111111)","(2.6, 3.25, 3.2253125000000002)"
10-01-2023 18:19:51.315002,"(3.9, 4.9, 4.88974358974359)","(81.0, 200.0, 196.15384615384616)","(11.0, 99999, 99990)","(91.0, 290.0, 257.8571428571429)","(2.1, 99999, 99990)","(101.0, 280.0, 241.11111111111111)","(2.6, 3.25, 3.2248407643312103)"
10-01-2023 18:19:52.484483,"(3.9, 5.0, 4.859154929577465)","(81.0, 200.0, 196.15384615384616)","(11.0, 99999, 99990)","(91.0, 290.0, 257.8571428571429)","(2.1, 99999, 99990)","(101.0, 280.0, 241.11111111111111)","(2.6, 3.25, 3.2248366013071896)"
10-01-2023 18:19:53.607965,"(3.9, 5.0, 4.851515151515152)","(81.0, 200.0, 196.15384615384616)","(11.0, 99999, 99990)","(91.0, 290.0, 257.8571428571429)","(2.1, 99999, 99990)","(101.0, 280.0, 245.0)","(2.6, 3.25, 3.220567375886525)"
10-01-2023 18:19:54.689966,"(3.9, 4.7, 4.6866666666666665)","(81.0, 200.0, 175.0)","(11.0, 99999, 99990)","(91.0, 280.0, 273.33333333333337)","(2.1, 99999, 99990)","(101.0, 280.0, 245.0)","(2.6, 3.25, 3.1931818181818183)"
10-01-2023 18:19:55.764500,"(3.8, 4.8, 4.7152)","(81.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 280.0, 255.0)","(2.1, 99999, 99990)","(101.0, 280.0, 245.0)","(2.6, 3.2, 3.207966101694915)"
10-01-2023 18:19:56.795243,"(3.8, 4.8, 4.715322580645162)","(81.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 270.0, 248.125)","(2.1, 99999, 99990)","(101.0, 280.0, 245.0)","(2.6, 3.25, 3.192857142857143)"
10-01-2023 18:19:57.800745,"(3.8, 4.8, 4.715322580645162)","(81.0, 200.0, 180.0)","(11.0, 99999, 99990)","(91.0, 270.0, 255.0)","(2.1, 99999, 99990)","(101.0, 280.0, 253.75)","(2.6, 3.2, 3.192857142857143)"
10-01-2023 18:19:58.868778,"(3.8, 4.8, 4.721641791044776)","(81.0, 200.0, 180.0)","(11.0, 99999, 99990)","(91.0, 270.0, 255.0)","(2.1, 99999, 99990)","(101.0, 280.0, 253.75)","(2.6, 3.2, 3.1834905660377357)"
10-01-2023 18:19:59.845858,"(3.8, 4.8, 4.721052631578948)","(81.0, 200.0, 180.0)","(11.0, 99999, 99990)","(91.0, 270.0, 255.0)","(2.1, 99999, 99990)","(101.0, 280.0, 253.75)","(2.6, 3.2, 3.1936567164179106)"
10-01-2023 18:20:00.836474,"(3.8, 4.8, 4.721705426356589)","(81.0, 200.0, 168.75)","(11.0, 99999, 99990)","(91.0, 270.0, 255.0)","(2.1, 99999, 99990)","(101.0, 280.0, 253.75)","(2.6, 3.2, 3.1838150289017344)"
10-01-2023 18:20:01.860087,"(3.8, 4.8, 4.656737588652482)","(71.0, 200.0, 168.75)","(11.0, 99999, 99990)","(91.0, 270.0, 255.0)","(2.1, 99999, 99990)","(101.0, 280.0, 253.75)","(2.6, 3.2, 3.16056338028169)"
10-01-2023 18:20:02.985970,"(3.8, 4.8, 4.703809523809524)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 460.0, 438.33333333333337)","(2.1, 99999, 99990)","(101.0, 420.0, 315.0)","(2.6, 3.2, 3.1633165829145726)"
10-01-2023 18:20:04.065567,"(3.8, 4.7, 4.683333333333334)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 450.0, 429.16666666666663)","(2.1, 99999, 99990)","(101.0, 410.0, 376.6666666666667)","(2.6, 3.2, 3.1621761658031087)"
10-01-2023 18:20:05.118208,"(3.8, 4.8, 4.700980392156863)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 450.0, 429.16666666666663)","(2.1, 99999, 99990)","(101.0, 400.0, 368.33333333333337)","(2.6, 3.2, 3.1542319749216303)"
10-01-2023 18:20:06.152580,"(3.8, 4.8, 4.7047169811320755)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 440.0, 403.0769230769231)","(2.1, 99999, 99990)","(101.0, 390.0, 338.57142857142856)","(2.6, 3.15, 3.1496874999999998)"
10-01-2023 18:20:07.172665,"(3.8, 4.8, 4.657746478873239)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 440.0, 403.0769230769231)","(2.1, 99999, 99990)","(101.0, 380.0, 331.42857142857144)","(2.6, 3.15, 3.117741935483871)"
10-01-2023 18:20:08.272290,"(3.8, 4.8, 4.657746478873239)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 430.0, 410.83333333333337)","(2.1, 99999, 99990)","(101.0, 380.0, 343.33333333333337)","(2.6, 3.15, 3.114)"
10-01-2023 18:20:09.233907,"(3.8, 4.8, 4.644137931034482)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 420.0, 401.66666666666663)","(2.1, 99999, 99990)","(101.0, 370.0, 343.33333333333337)","(2.6, 3.15, 3.139385474860335)"
10-01-2023 18:20:10.351685,"(3.8, 4.7, 4.612781954887218)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 420.0, 401.66666666666663)","(2.1, 99999, 99990)","(101.0, 370.0, 331.42857142857144)","(2.6, 3.1, 3.085)"
10-01-2023 18:20:11.451338,"(3.8, 4.6, 4.573529411764706)","(71.0, 200.0, 187.5)","(11.0, 99999, 99990)","(91.0, 420.0, 401.66666666666663)","(2.1, 99999, 99990)","(101.0, 380.0, 338.0)","(2.6, 3.1, 3.0708333333333333)"
10-01-2023 18:20:12.529305,"(3.8, 4.4, 4.338461538461539)","(71.0, 200.0, 175.0)","(11.0, 99999, 99990)","(91.0, 420.0, 388.1818181818182)","(2.1, 99999, 99990)","(101.0, 370.0, 338.0)","(2.6, 3.1, 3.084763948497854)"
10-01-2023 18:20:13.622715,"(3.8, 4.3, 4.214285714285714)","(71.0, 220.0, 185.0)","(11.0, 99999, 99990)","(91.0, 430.0, 391.6666666666667)","(2.1, 99999, 99990)","(101.0, 370.0, 331.42857142857144)","(2.6, 3.2, 3.1194029850746268)"
10-01-2023 18:20:14.780989,"(3.7, 4.3, 4.2375)","(61.0, 220.0, 196.66666666666666)","(12.0, 99999, 99990)","(91.0, 430.0, 391.6666666666667)","(2.1, 99999, 99990)","(101.0, 380.0, 305.0)","(2.6, 3.15, 3.1522471910112357)"
10-01-2023 18:20:15.863843,"(3.7, 4.3, 4.2027777777777775)","(61.0, 240.0, 170.0)","(12.0, 99999, 99990)","(91.0, 430.0, 283.3333333333333)","(2.1, 99999, 99990)","(101.0, 390.0, 344.2857142857143)","(2.6, 3.25, 3.1571428571428575)"
10-01-2023 18:20:16.900085,"(3.7, 4.2, 4.173684210526316)","(61.0, 240.0, 170.0)","(12.0, 99999, 99990)","(91.0, 430.0, 320.0)","(2.1, 99999, 99990)","(101.0, 390.0, 344.2857142857143)","(2.6, 3.2, 3.148888888888889)"
10-01-2023 18:20:17.973244,"(3.7, 4.4, 4.309649122807017)","(61.0, 240.0, 184.0)","(13.0, 99999, 99990)","(91.0, 430.0, 320.0)","(2.1, 99999, 99990)","(101.0, 390.0, 344.2857142857143)","(2.6, 3.2, 3.1476190476190475)"
10-01-2023 18:20:18.959890,"(3.7, 4.4, 4.172222222222222)","(61.0, 240.0, 184.0)","(13.0, 99999, 99990)","(91.0, 430.0, 320.0)","(2.1, 99999, 99990)","(101.0, 390.0, 344.2857142857143)","(2.6, 3.2, 2.902222222222222)"
10-01-2023 18:20:19.943855,"(3.7, 4.5, 4.3052631578947365)","(61.0, 240.0, 208.0)","(13.0, 99999, 99990)","(91.0, 430.0, 320.0)","(2.1, 99999, 99990)","(101.0, 390.0, 344.2857142857143)","(2.6, 2.92, 2.8838297872340424)"
10-01-2023 18:20:20.970061,"(3.7, 4.5, 4.301503759398496)","(71.0, 240.0, 208.0)","(13.0, 99999, 99990)","(91.0, 430.0, 290.0)","(2.1, 99999, 99990)","(101.0, 390.0, 290.0)","(2.6, 2.94, 2.906341463414634)"
10-01-2023 18:20:22.015617,"(3.7, 4.4, 4.33125)","(71.0, 240.0, 208.0)","(13.0, 99999, 99990)","(91.0, 430.0, 290.0)","(2.1, 99999, 99990)","(101.0, 390.0, 330.0)","(2.6, 2.92, 2.909019607843137)"
10-01-2023 18:20:23.076231,"(3.7, 4.4, 4.326666666666666)","(71.0, 240.0, 208.0)","(13.0, 99999, 99990)","(91.0, 430.0, 390.0)","(2.1, 99999, 99990)","(101.0, 420.0, 330.0)","(2.6, 2.92, 2.909019607843137)"
10-01-2023 18:20:24.160626,"(3.7, 4.4, 4.321428571428571)","(71.0, 240.0, 208.0)","(13.0, 99999, 99990)","(91.0, 560.0, 380.0)","(2.1, 99999, 99990)","(101.0, 420.0, 330.0)","(2.6, 2.92, 2.8633333333333333)"
10-01-2023 18:20:25.216884,"(3.7, 4.3, 4.293617021276596)","(71.0, 240.0, 208.0)","(13.0, 99999, 99990)","(91.0, 540.0, 380.0)","(2.1, 99999, 99990)","(101.0, 420.0, 316.6666666666667)","(2.6, 2.88, 2.8666666666666667)"
10-01-2023 18:20:26.230088,"(3.7, 4.4, 4.038297872340426)","(71.0, 240.0, 220.0)","(13.0, 99999, 99990)","(91.0, 540.0, 380.0)","(2.1, 99999, 99990)","(101.0, 470.0, 316.6666666666667)","(2.6, 2.88, 2.903544303797468)"
10-01-2023 18:20:27.512885,"(3.7, 4.2, 4.032792207792208)","(71.0, 240.0, 220.0)","(14.0, 99999, 99990)","(91.0, 540.0, 249.0909090909091)","(2.1, 99999, 99990)","(101.0, 470.0, 360.0)","(2.6, 2.94, 2.9058333333333333)"
10-01-2023 18:20:28.769111,"(3.7, 4.2, 4.049415204678363)","(71.0, 240.0, 220.0)","(14.0, 99999, 99990)","(91.0, 440.0, 330.0)","(2.1, 99999, 99990)","(101.0, 480.0, 360.0)","(2.6, 2.94, 2.9426666666666668)"
10-01-2023 18:20:29.759084,"(3.7, 4.1, 4.027184466019417)","(71.0, 240.0, 224.0)","(14.0, 99999, 99990)","(91.0, 430.0, 330.0)","(2.1, 99999, 99990)","(101.0, 480.0, 360.0)","(2.6, 2.98, 2.9352)"
10-01-2023 18:20:30.757381,"(3.7, 4.1, 4.026859504132231)","(71.0, 240.0, 224.0)","(14.0, 99999, 99990)","(91.0, 530.0, 380.0)","(2.1, 99999, 99990)","(101.0, 480.0, 360.0)","(2.6, 2.98, 2.9366666666666665)"
10-01-2023 18:20:31.723491,"(3.7, 4.1, 4.026859504132231)","(71.0, 240.0, 224.0)","(14.0, 99999, 99990)","(91.0, 530.0, 385.0)","(2.1, 99999, 99990)","(101.0, 480.0, 360.0)","(2.6, 2.96, 2.921818181818182)"
10-01-2023 18:20:32.788249,"(3.7, 4.0, 3.9742105263157894)","(71.0, 240.0, 220.0)","(14.0, 99999, 99990)","(91.0, 520.0, 385.0)","(2.15, 99999, 99990)","(101.0, 480.0, 343.3333333333333)","(2.6, 2.96, 2.921818181818182)"
10-01-2023 18:20:33.872886,"(3.6, 4.0, 3.968987341772152)","(91.0, 240.0, 220.0)","(14.0, 99999, 99990)","(91.0, 530.0, 385.0)","(2.15, 99999, 99990)","(101.0, 550.0, 343.3333333333333)","(2.6, 2.96, 2.7847490347490345)"
10-01-2023 18:20:35.006426,"(3.6, 3.95, 3.9360655737704917)","(91.0, 240.0, 220.0)","(14.0, 99999, 99990)","(91.0, 530.0, 336.6666666666667)","(2.15, 99999, 99990)","(101.0, 550.0, 343.3333333333333)","(2.6, 2.8, 2.8819999999999997)"
10-01-2023 18:20:36.141615,"(3.6, 4.0, 3.9537735849056603)","(91.0, 240.0, 224.0)","(14.0, 99999, 99990)","(91.0, 530.0, 385.0)","(2.15, 99999, 99990)","(101.0, 550.0, 343.3333333333333)","(2.6, 2.9, 2.768275862068965)"
10-01-2023 18:20:37.275515,"(3.6, 3.8, 3.7969999999999997)","(91.0, 240.0, 224.0)","(14.0, 99999, 99990)","(91.0, 530.0, 433.33333333333337)","(2.15, 99999, 99990)","(101.0, 550.0, 343.3333333333333)","(2.6, 3.0, 2.7513043478260872)"
10-01-2023 18:20:38.387684,"(3.6, 4.0, 3.793103448275862)","(91.0, 240.0, 224.0)","(14.0, 99999, 99990)","(91.0, 530.0, 560.0)","(2.15, 99999, 99990)","(101.0, 550.0, 343.3333333333333)","(2.6, 2.96, 2.75)"
10-01-2023 18:20:39.479109,"(3.6, 3.9, 3.86875)","(91.0, 240.0, 224.0)","(15.0, 99999, 99990)","(91.0, 880.0, 540.0)","(2.2, 99999, 99990)","(101.0, 550.0, 336.6666666666667)","(2.6, 2.9, 2.7482352941176473)"
10-01-2023 18:20:40.484624,"(3.6, 4.0, 3.810810810810811)","(91.0, 240.0, 224.0)","(15.0, 99999, 99990)","(91.0, 690.0, 470.0)","(2.2, 99999, 99990)","(101.0, 530.0, 336.6666666666667)","(2.6, 2.88, 2.7482352941176473)"
10-01-2023 18:20:41.532051,"(3.6, 4.0, 3.888888888888889)","(91.0, 240.0, 224.0)","(15.0, 99999, 99990)","(91.0, 690.0, 470.0)","(2.2, 99999, 99990)","(101.0, 530.0, 336.6666666666667)","(2.6, 2.88, 2.7482352941176473)"
10-01-2023 18:20:42.651216,"(3.6, 3.8, 3.7940677966101695)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.2, 99999, 99990)","(101.0, 530.0, 380.0)","(2.6, 2.86, 2.8066666666666666)"
10-01-2023 18:20:43.740042,"(3.6, 4.0, 3.8376811594202898)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.2, 99999, 99990)","(101.0, 520.0, 380.0)","(2.6, 2.86, 2.8066666666666666)"
10-01-2023 18:20:45.110673,"(3.6, 4.0, 3.7152542372881356)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.2, 99999, 99990)","(101.0, 520.0, 333.3333333333333)","(2.6, 2.88, 2.7866666666666666)"
10-01-2023 18:20:46.335985,"(3.5, 3.85, 3.809036144578313)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 520.0, 333.3333333333333)","(2.5, 2.86, 2.7866666666666666)"
10-01-2023 18:20:47.603646,"(3.5, 3.85, 3.779166666666667)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 520.0, 333.3333333333333)","(2.5, 2.86, 2.693030303030303)"
10-01-2023 18:20:48.668444,"(3.5, 3.85, 3.779166666666667)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 520.0, 375.0)","(2.5, 2.78, 2.6535849056603773)"
10-01-2023 18:20:49.786659,"(3.5, 3.85, 3.783333333333333)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 510.0, 336.6666666666667)","(2.5, 2.82, 2.7438461538461536)"
10-01-2023 18:20:50.897636,"(3.5, 3.8, 3.7423076923076923)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 530.0, 336.6666666666667)","(2.5, 2.76, 2.751363636363636)"
10-01-2023 18:20:52.000057,"(3.5, 3.75, 3.7136363636363634)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 530.0, 380.0)","(2.5, 2.78, 2.81027027027027)"
10-01-2023 18:20:53.103365,"(3.5, 3.75, 3.67)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 520.0, 336.6666666666667)","(2.5, 2.82, 2.7465217391304346)"
10-01-2023 18:20:54.138006,"(3.5, 3.75, 3.7457142857142856)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 530.0, 380.0)","(2.5, 2.78, 2.7465217391304346)"
10-01-2023 18:20:55.155203,"(3.5, 3.7, 3.6726775956284152)","(91.0, 350.0, 312.0)","(15.0, 99999, 99990)","(101.0, 690.0, 470.0)","(2.25, 99999, 99990)","(101.0, 520.0, 340.0)","(2.5, 2.78, 2.5789473684210527)"
10-01-2023 18:20:56.161190,"(3.5, 3.7, 3.678571428571429)","(91.0, 500.0, 386.66666666666663)","(15.0, 99999, 99990)","(101.0, 780.0, 515.0)","(2.25, 99999, 99990)","(101.0, 540.0, 362.5)","(2.5, 2.62, 2.886)"
10-01-2023 18:20:57.134883,"(3.5, 5.3, 4.216666666666667)","(91.0, 520.0, 305.0)","(15.0, 99999, 99990)","(101.0, 99999, 5049.5)","(2.25, 99999, 99990)","(101.0, 630.0, 362.5)","(2.5, 3.25, 2.5136170212765956)"
10-01-2023 18:20:58.161807,"(3.4, 2.9, 2.63)","(81.0, 520.0, 305.0)","(21.0, 99999, 99990)","(101.0, 99999, 5049.5)","(2.25, 99999, 99990)","(101.0, 630.0, 362.5)","(2.45, 3.7, 2.5136170212765956)"
10-01-2023 18:20:59.227957,"(3.4, 2.9, 2.756923076923077)","(81.0, 520.0, 305.0)","(21.0, 99999, 99990)","(101.0, 970.0, 390.0)","(2.25, 99999, 99990)","(101.0, 630.0, 563.125)","(2.45, 3.7, 3.401041666666667)"
10-01-2023 18:21:00.434110,"(3.4, 2.9, 2.7826666666666666)","(81.0, 520.0, 305.0)","(21.0, 99999, 99990)","(101.0, 970.0, 390.0)","(2.25, 99999, 99990)","(101.0, 630.0, 540.8333333333334)","(2.45, 3.7, 3.4864583333333337)"
10-01-2023 18:21:01.493619,"(3.4, 2.82, 2.7087804878048782)","(81.0, 520.0, 305.0)","(21.0, 99999, 99990)","(101.0, 970.0, 390.0)","(2.25, 99999, 99990)","(101.0, 630.0, 554.2857142857142)","(2.45, 3.7, 3.455952380952381)"
10-01-2023 18:21:02.555350,"(3.4, 2.82, 2.7646153846153845)","(81.0, 520.0, 305.0)","(21.0, 99999, 99990)","(101.0, 960.0, 737.5)","(2.25, 99999, 99990)","(101.0, 630.0, 554.2857142857142)","(2.45, 3.7, 3.4722222222222223)"
10-01-2023 18:21:03.574407,"(3.4, 2.82, 2.7646153846153845)","(81.0, 520.0, 305.0)","(21.0, 99999, 99990)","(101.0, 950.0, 737.5)","(2.25, 99999, 99990)","(101.0, 630.0, 456.6666666666667)","(2.45, 3.7, 3.4616279069767444)"
10-01-2023 18:21:04.581104,"(3.4, 2.82, 2.628)","(81.0, 65.0, 55.18518518518518)","(21.0, 99999, 99990)","(101.0, 950.0, 383.3333333333333)","(2.25, 99999, 99990)","(101.0, 630.0, 456.6666666666667)","(2.45, 3.7, 3.4616279069767444)"
10-01-2023 18:21:05.557903,"(3.4, 2.72, 2.63)","(81.0, 75.0, 55.4)","(21.0, 99999, 99990)","(101.0, 950.0, 383.3333333333333)","(2.25, 99999, 99990)","(101.0, 630.0, 456.6666666666667)","(2.45, 3.7, 3.471739130434783)"
10-01-2023 18:21:06.540370,"(3.4, 2.72, 2.555)","(81.0, 510.0, 206.66666666666666)","(21.0, 99999, 99990)","(101.0, 950.0, 663.3333333333334)","(2.25, 99999, 99990)","(101.0, 630.0, 460.0)","(2.45, 3.7, 3.471739130434783)"
