,Supasonic Romeo,Marlie On Fire,Bailing Out,Way Too Much,Champaign Dame,Spiteful Miss,Pepperberry
11-01-2023 20:06:05.425804,"(10.0, 40.0, 37.77777777777778)","(3.1, 4.0, 3.6033898305084744)","(4.2, 5.6, 5.304347826086957)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 22.0, 17.90909090909091)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:06.707499,"(10.0, 40.0, 37.77777777777778)","(3.1, 4.0, 3.6033898305084744)","(4.2, 5.6, 5.304347826086957)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 22.0, 17.90909090909091)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:07.917168,"(10.0, 40.0, 37.77777777777778)","(3.1, 4.0, 3.6033898305084744)","(4.2, 5.6, 5.304347826086957)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 22.0, 17.90909090909091)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:09.297957,"(10.0, 40.0, 38.75)","(3.1, 4.0, 3.6474576271186443)","(4.2, 5.6, 5.304347826086957)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 22.0, 19.0)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:10.544510,"(10.0, 40.0, 38.75)","(3.1, 4.0, 3.81875)","(4.2, 5.6, 5.304347826086957)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 21.0, 19.0)","(2.3, 2.6, 2.5568)"
11-01-2023 20:06:11.885345,"(10.0, 40.0, 38.75)","(3.1, 3.85, 3.81875)","(4.2, 5.6, 5.341176470588235)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 21.0, 19.0)","(2.3, 2.6, 2.5568)"
11-01-2023 20:06:13.042292,"(10.0, 42.0, 40.5)","(3.1, 3.85, 3.803846153846154)","(4.2, 5.6, 5.341176470588235)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 21.0, 17.8)","(2.3, 2.6, 2.5584615384615383)"
11-01-2023 20:06:14.189102,"(10.0, 42.0, 40.5)","(3.1, 3.85, 3.7375)","(4.2, 5.6, 5.341176470588235)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 21.0, 19.0)","(2.3, 2.6, 2.5530434782608697)"
11-01-2023 20:06:15.416703,"(10.0, 42.0, 40.5)","(3.1, 3.9, 3.778125)","(4.2, 5.6, 5.341176470588235)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 20.0, 19.0)","(2.3, 2.6, 2.5530434782608697)"
11-01-2023 20:06:16.622659,"(10.0, 42.0, 40.5)","(3.1, 3.9, 3.6826086956521737)","(4.2, 5.6, 5.341176470588235)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 20.0, 18.0)","(2.3, 2.6, 2.5530434782608697)"
11-01-2023 20:06:17.848973,"(10.0, 42.0, 40.5)","(3.1, 3.9, 3.6826086956521737)","(4.2, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 20.0, 18.666666666666668)","(2.3, 2.6, 2.51)"
11-01-2023 20:06:19.086400,"(10.0, 42.0, 40.5)","(3.1, 3.9, 3.6826086956521737)","(4.2, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.6, 2.51)"
11-01-2023 20:06:20.193507,"(10.0, 42.0, 40.666666666666664)","(3.1, 3.9, 3.6826086956521737)","(4.2, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.5530434782608697)"
11-01-2023 20:06:21.312161,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.6826086956521737)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:22.499849,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.616981132075472)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:23.707492,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.616981132075472)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:24.875168,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.616981132075472)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:25.978655,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.616981132075472)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:27.024612,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.65625)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:28.197613,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.65625)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:29.415188,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.65625)","(4.0, 5.6, 5.416666666666667)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.550909090909091)"
11-01-2023 20:06:30.601001,"(10.0, 42.0, 39.5)","(3.1, 3.9, 3.5698113207547166)","(4.0, 5.6, 5.448275862068965)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.5446153846153847)"
11-01-2023 20:06:31.675579,"(10.0, 42.0, 39.5)","(3.1, 3.7, 3.5875)","(4.0, 5.6, 5.448275862068965)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.5446153846153847)"
11-01-2023 20:06:32.680453,"(10.0, 42.0, 39.5)","(3.1, 3.7, 3.5875)","(4.0, 5.6, 5.448275862068965)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.5446153846153847)"
11-01-2023 20:06:33.837699,"(10.0, 42.0, 39.5)","(3.1, 3.7, 3.5875)","(4.0, 5.6, 5.448275862068965)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.5446153846153847)"
11-01-2023 20:06:34.937295,"(10.0, 42.0, 39.5)","(3.1, 3.7, 3.5875)","(4.0, 5.6, 5.448275862068965)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.428571428571427)","(2.3, 2.6, 2.5446153846153847)"
11-01-2023 20:06:35.983670,"(10.0, 42.0, 39.5)","(3.1, 3.7, 3.5875)","(4.0, 5.6, 5.448275862068965)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.0)","(2.3, 2.6, 2.5446153846153847)"
11-01-2023 20:06:37.030159,"(10.0, 42.0, 38.0)","(3.1, 3.7, 3.6142857142857143)","(4.0, 5.6, 5.488888888888889)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.54)"
11-01-2023 20:06:38.172551,"(10.0, 46.0, 38.0)","(3.1, 3.7, 3.566666666666667)","(4.0, 5.6, 5.561111111111111)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.575)"
11-01-2023 20:06:39.389745,"(10.0, 46.0, 38.0)","(3.1, 3.7, 3.6166666666666667)","(4.0, 5.7, 5.561111111111111)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.575)"
11-01-2023 20:06:40.574170,"(10.0, 46.0, 38.0)","(3.1, 3.7, 3.6500000000000004)","(4.0, 5.7, 5.561111111111111)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.566666666666667)"
11-01-2023 20:06:41.654712,"(10.0, 46.0, 38.0)","(3.1, 3.85, 3.77)","(4.0, 5.7, 5.561111111111111)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.566666666666667)"
11-01-2023 20:06:42.622547,"(10.0, 46.0, 36.4)","(3.1, 3.85, 3.57)","(4.0, 5.7, 5.561111111111111)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.59)"
11-01-2023 20:06:43.770386,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5730769230769233)","(4.0, 5.7, 5.557142857142857)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.59)"
11-01-2023 20:06:44.879290,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5730769230769233)","(4.0, 5.7, 5.557142857142857)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.58)"
11-01-2023 20:06:45.892277,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5730769230769233)","(4.0, 5.7, 5.557142857142857)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.25)","(2.3, 2.6, 2.58)"
11-01-2023 20:06:46.896521,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5730769230769233)","(4.0, 5.7, 5.557142857142857)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.6, 2.58)"
11-01-2023 20:06:47.941847,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5441176470588234)","(4.0, 5.7, 5.557142857142857)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.6, 2.58)"
11-01-2023 20:06:49.075220,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5833333333333335)","(4.0, 5.7, 5.557142857142857)","(13.0, 99999, 99990)","(31.0, 55.0, 52.5)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.6, 2.58)"
11-01-2023 20:06:50.180154,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5833333333333335)","(4.0, 5.7, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.6, 2.606666666666667)"
11-01-2023 20:06:51.247157,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5357142857142856)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.64, 2.652)"
11-01-2023 20:06:52.198134,"(10.0, 46.0, 36.4)","(3.1, 3.65, 3.5357142857142856)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:06:53.339408,"(10.0, 46.0, 38.0)","(3.1, 3.65, 3.5357142857142856)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:06:54.508398,"(10.0, 46.0, 38.0)","(3.1, 3.65, 3.50625)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:06:55.639312,"(10.0, 46.0, 38.0)","(3.1, 3.6, 3.50625)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:06:56.738925,"(10.0, 46.0, 38.0)","(3.1, 3.6, 3.5473684210526315)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:06:57.785764,"(10.0, 46.0, 38.0)","(3.1, 3.6, 3.5473684210526315)","(4.0, 5.8, 5.478571428571429)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:06:58.909397,"(10.0, 46.0, 38.0)","(3.1, 3.6, 3.5473684210526315)","(4.0, 5.8, 5.535294117647059)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:07:00.070654,"(10.0, 46.0, 38.0)","(3.1, 3.6, 3.5473684210526315)","(4.0, 5.8, 5.535294117647059)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:07:01.155690,"(10.0, 46.0, 38.0)","(3.1, 3.6, 3.5473684210526315)","(4.0, 5.8, 5.535294117647059)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 18.666666666666668)","(2.3, 2.68, 2.571111111111111)"
11-01-2023 20:07:02.239329,"(10.0, 48.0, 35.27272727272727)","(3.1, 3.7, 3.6166666666666667)","(4.0, 5.8, 5.595454545454546)","(13.0, 99999, 99990)","(31.0, 55.0, 52.0)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.68, 2.5625)"
11-01-2023 20:07:03.213956,"(10.0, 46.0, 40.0)","(3.1, 3.7, 3.6416666666666666)","(4.0, 5.8, 5.595454545454546)","(13.0, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(13.0, 19.5, 18.25)","(2.3, 2.68, 2.5845454545454545)"
11-01-2023 20:07:04.375544,"(10.0, 46.0, 40.0)","(3.1, 3.7, 3.658823529411765)","(4.0, 5.8, 5.595454545454546)","(13.0, 99999, 99990)","(31.0, 50.0, 43.63636363636363)","(13.0, 19.5, 18.25)","(2.3, 2.68, 2.596)"
11-01-2023 20:07:05.500292,"(10.0, 42.0, 38.0)","(3.1, 3.7, 3.658823529411765)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.68, 2.5741176470588236)"
11-01-2023 20:07:06.624566,"(10.0, 42.0, 40.0)","(3.1, 3.8, 3.7176470588235295)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 50.0, 43.63636363636363)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.68, 2.598181818181818)"
11-01-2023 20:07:07.763179,"(10.0, 42.0, 35.45454545454545)","(3.1, 3.8, 3.7176470588235295)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(13.0, 19.5, 18.25)","(2.3, 2.68, 2.5741176470588236)"
11-01-2023 20:07:08.788978,"(10.0, 42.0, 40.0)","(3.1, 3.8, 3.7176470588235295)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 50.0, 60.0)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.68, 2.58)"
11-01-2023 20:07:09.971664,"(10.0, 38.0, 36.0)","(3.1, 3.8, 3.7159999999999997)","(4.0, 5.8, 5.523076923076923)","(13.0, 99999, 99990)","(31.0, 65.0, 60.0)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.68, 2.6017391304347828)"
11-01-2023 20:07:11.079960,"(10.0, 38.0, 36.0)","(3.1, 3.8, 3.7159999999999997)","(4.0, 5.8, 5.628571428571429)","(13.0, 99999, 99990)","(31.0, 65.0, 46.666666666666664)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.68, 2.5825)"
11-01-2023 20:07:12.187170,"(10.0, 38.0, 36.0)","(3.1, 3.8, 3.7125)","(4.0, 5.8, 5.628571428571429)","(13.0, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.62, 2.5675)"
11-01-2023 20:07:13.184737,"(10.0, 38.0, 36.0)","(3.1, 3.8, 3.78)","(4.0, 5.8, 5.628571428571429)","(13.0, 99999, 99990)","(31.0, 50.0, 43.63636363636363)","(13.0, 19.5, 18.25)","(2.3, 2.62, 2.56)"
11-01-2023 20:07:14.321966,"(10.0, 38.0, 35.0)","(3.1, 3.9, 3.5791666666666666)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 50.0, 46.666666666666664)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.62, 2.583076923076923)"
11-01-2023 20:07:15.437448,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.75)","(4.0, 5.8, 5.523076923076923)","(13.0, 99999, 99990)","(31.0, 50.0, 43.63636363636363)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.62, 2.56)"
11-01-2023 20:07:16.536998,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.75)","(4.0, 5.8, 5.523076923076923)","(13.0, 99999, 99990)","(31.0, 50.0, 45.0)","(13.0, 19.5, 18.25)","(2.3, 2.62, 2.555)"
11-01-2023 20:07:17.628081,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.75)","(4.0, 5.8, 5.523076923076923)","(13.0, 99999, 99990)","(31.0, 50.0, 48.333333333333336)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.66, 2.5836363636363635)"
11-01-2023 20:07:18.732905,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.79)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 65.0, 47.69230769230769)","(13.0, 19.5, 17.555555555555557)","(2.3, 2.66, 2.56)"
11-01-2023 20:07:19.920383,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.7394736842105263)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 60.0, 45.714285714285715)","(13.0, 19.5, 18.25)","(2.3, 2.64, 2.5654545454545454)"
11-01-2023 20:07:21.129548,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.7394736842105263)","(4.0, 5.8, 5.6)","(13.0, 99999, 99990)","(31.0, 48.0, 45.333333333333336)","(13.0, 19.5, 17.90909090909091)","(2.3, 2.58, 2.5654545454545454)"
11-01-2023 20:07:22.289238,"(10.0, 38.0, 35.0)","(3.1, 3.85, 3.746875)","(4.0, 5.8, 5.523076923076923)","(13.0, 99999, 99990)","(31.0, 48.0, 43.2)","(13.0, 19.5, 17.90909090909091)","(2.3, 2.58, 2.5533333333333332)"
11-01-2023 20:07:23.689674,"(10.0, 38.0, 37.5)","(3.1, 3.85, 3.71)","(4.0, 5.8, 5.469565217391304)","(13.0, 99999, 99990)","(31.0, 48.0, 43.2)","(13.0, 19.5, 17.90909090909091)","(2.3, 2.58, 2.564)"
11-01-2023 20:07:24.832764,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.75, 3.71)","(4.0, 5.8, 5.469565217391304)","(13.0, 99999, 99990)","(31.0, 48.0, 50.5)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.58, 2.572)"
11-01-2023 20:07:26.045011,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.75, 3.71)","(4.0, 5.8, 5.469565217391304)","(13.0, 99999, 99990)","(31.0, 55.0, 53.125)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.62, 2.595555555555556)"
11-01-2023 20:07:27.269025,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.75, 3.71)","(4.0, 5.8, 5.469565217391304)","(13.0, 99999, 99990)","(31.0, 55.0, 48.5)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.64, 2.5894736842105264)"
11-01-2023 20:07:28.417156,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.75, 3.71)","(4.0, 5.8, 5.5285714285714285)","(13.0, 99999, 99990)","(31.0, 55.0, 47.0)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.64, 2.5700000000000003)"
11-01-2023 20:07:29.535538,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.75, 3.7233333333333336)","(4.0, 5.8, 5.5285714285714285)","(13.0, 99999, 99990)","(31.0, 48.0, 46.769230769230774)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.6, 2.5700000000000003)"
11-01-2023 20:07:30.769851,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.719811320754717)","(4.0, 5.8, 5.469565217391304)","(13.0, 99999, 99990)","(31.0, 48.0, 43.333333333333336)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.6, 2.581538461538462)"
11-01-2023 20:07:31.987391,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.719811320754717)","(4.0, 5.8, 5.469565217391304)","(13.0, 99999, 99990)","(31.0, 48.0, 47.14285714285714)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.6, 2.5700000000000003)"
11-01-2023 20:07:33.209817,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.719811320754717)","(4.0, 5.8, 5.5285714285714285)","(13.0, 99999, 99990)","(31.0, 48.0, 47.14285714285714)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.6, 2.5895652173913044)"
11-01-2023 20:07:34.385339,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.719811320754717)","(4.0, 5.8, 5.5285714285714285)","(13.0, 99999, 99990)","(31.0, 48.0, 54.0)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.6, 2.606896551724138)"
11-01-2023 20:07:35.559271,"(10.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.7062500000000003)","(4.0, 5.8, 5.5285714285714285)","(13.0, 99999, 99990)","(31.0, 55.0, 54.0)","(13.0, 19.5, 17.476190476190474)","(2.3, 2.64, 2.606896551724138)"
11-01-2023 20:07:36.824857,"(12.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 60.0, 48.857142857142854)","(13.0, 19.5, 16.81578947368421)","(2.3, 2.64, 2.5923809523809527)"
11-01-2023 20:07:38.026110,"(12.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 50.0, 47.05263157894737)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:39.247144,"(12.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 50.0, 48.857142857142854)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:40.323993,"(12.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 50.0, 47.05263157894737)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:41.514085,"(12.0, 40.0, 38.769230769230774)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 50.0, 47.05263157894737)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:42.761825,"(12.0, 42.0, 38.111111111111114)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 50.0, 54.0)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.624761904761905)"
11-01-2023 20:07:43.893045,"(12.0, 42.0, 40.46153846153846)","(3.1, 3.85, 3.6245098039215686)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 60.0, 55.5)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.64, 2.624761904761905)"
11-01-2023 20:07:44.960335,"(12.0, 42.0, 38.111111111111114)","(3.1, 3.85, 3.6245098039215686)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 60.0, 48.857142857142854)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.64, 2.5923809523809527)"
11-01-2023 20:07:46.080003,"(12.0, 42.0, 40.46153846153846)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 50.0, 47.05263157894737)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:47.245672,"(12.0, 42.0, 38.111111111111114)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 50.0, 48.857142857142854)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:48.390996,"(12.0, 42.0, 40.46153846153846)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 50.0, 48.857142857142854)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:49.516113,"(12.0, 42.0, 40.46153846153846)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 50.0, 47.05263157894737)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:50.515839,"(12.0, 42.0, 38.111111111111114)","(3.1, 3.85, 3.7147058823529413)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 50.0, 48.857142857142854)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.5923809523809527)"
11-01-2023 20:07:51.710664,"(12.0, 42.0, 40.46153846153846)","(3.1, 3.85, 3.5683673469387753)","(4.2, 5.8, 5.469565217391304)","(12.0, 99999, 99990)","(31.0, 50.0, 48.0)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.624761904761905)"
11-01-2023 20:07:52.868545,"(12.0, 42.0, 38.111111111111114)","(3.1, 3.85, 3.5683673469387753)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 50.0, 58.61538461538461)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.64, 2.581818181818182)"
11-01-2023 20:07:53.971423,"(12.0, 42.0, 40.46153846153846)","(3.1, 3.85, 3.5683673469387753)","(4.2, 5.8, 5.5285714285714285)","(12.0, 99999, 99990)","(31.0, 60.0, 47.333333333333336)","(13.0, 19.5, 17.181818181818183)","(2.3, 2.6, 2.581818181818182)"
