,Benji Nz,Miss Lamarr,Mandoza Nz,Misstiano,Gee Jay Kay,Christmas Toyboy Nz,Good Times Ahead Nz,Stormyskyes,Gold Horseshoe
1348,"[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 13.0, 17.0]","[datetime.datetime(2022, 11, 28, 18, 22, 22, 111067), 51.0, 75.0]"
1349,"[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 23, 365091), 51.0, 75.0]"
1350,"[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 24, 617203), 51.0, 75.0]"
1351,"[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 25, 836601), 51.0, 75.0]"
1352,"[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 27, 90359), 51.0, 75.0]"
1353,"[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 28, 403183), 51.0, 75.0]"
1354,"[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 29, 652912), 51.0, 75.0]"
1355,"[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 30, 950048), 51.0, 75.0]"
1356,"[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 32, 259678), 51.0, 75.0]"
1357,"[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 33, 569626), 51.0, 75.0]"
1358,"[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 34, 860489), 51.0, 75.0]"
1359,"[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 36, 131643), 51.0, 75.0]"
1360,"[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 37, 393332), 51.0, 75.0]"
1361,"[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 38, 625656), 51.0, 75.0]"
1362,"[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 39, 867911), 51.0, 75.0]"
1363,"[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 41, 103398), 51.0, 80.0]"
1364,"[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 42, 375197), 51.0, 80.0]"
1365,"[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 43, 625565), 41.0, 80.0]"
1366,"[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 44, 880155), 41.0, 85.0]"
1367,"[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 46, 127309), 41.0, 85.0]"
1368,"[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 47, 356606), 41.0, 85.0]"
1369,"[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 48, 616849), 41.0, 85.0]"
1370,"[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 49, 893070), 41.0, 85.0]"
1371,"[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 51, 162775), 41.0, 85.0]"
1372,"[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 52, 451158), 41.0, 85.0]"
1373,"[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 15.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 53, 681741), 41.0, 85.0]"
1374,"[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 15.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 55, 24152), 41.0, 85.0]"
1375,"[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 15.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 56, 367548), 41.0, 85.0]"
1376,"[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 15.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 57, 683131), 41.0, 85.0]"
1377,"[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 22, 58, 977515), 41.0, 85.0]"
1378,"[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 23, 0, 269618), 41.0, 85.0]"
1379,"[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 1.16, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 23, 1, 583372), 41.0, 85.0]"
1380,"[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 1.14, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 16.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 13.0, 17.5]","[datetime.datetime(2022, 11, 28, 18, 23, 2, 880644), 41.0, 85.0]"
1381,"[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 1.14, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 4, 154679), 41.0, 85.0]"
1382,"[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 1.14, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 5, 416982), 41.0, 85.0]"
1383,"[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 1.14, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 7.5, 11.5]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 51.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 21.0, 38.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 16.0, 28.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 101.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 91.0, 99999]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 13.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 23, 6, 650228), 41.0, 85.0]"
