,My Mate Phil,Mighty Miners,Stolen Jade,Tony Pepperoni,Red Hill,Hes Got Swagger,Working Bee
684,"[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 22, 892561), 51.0, 410.0]"
685,"[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 24, 9290), 51.0, 410.0]"
686,"[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 25, 124509), 51.0, 410.0]"
687,"[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 8.5, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 26, 245145), 51.0, 410.0]"
688,"[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 27, 356796), 51.0, 410.0]"
689,"[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 28, 477038), 51.0, 410.0]"
690,"[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 29, 590902), 51.0, 410.0]"
691,"[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 30, 716282), 51.0, 410.0]"
692,"[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 31, 846649), 51.0, 410.0]"
693,"[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 32, 979380), 51.0, 410.0]"
694,"[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 34, 93035), 51.0, 410.0]"
695,"[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 35, 207815), 51.0, 410.0]"
696,"[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 1.45, 1.6]","[datetime.datetime(2022, 11, 28, 19, 43, 36, 317393), 51.0, 410.0]"
697,"[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 37, 426629), 51.0, 410.0]"
698,"[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 38, 535477), 51.0, 410.0]"
699,"[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 39, 644372), 51.0, 410.0]"
700,"[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 40, 757815), 51.0, 410.0]"
701,"[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 41, 872203), 51.0, 410.0]"
702,"[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 42, 986246), 51.0, 410.0]"
703,"[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 44, 97991), 51.0, 410.0]"
704,"[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 45, 217601), 51.0, 410.0]"
705,"[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 46, 330521), 51.0, 410.0]"
706,"[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 1.45, 1.59]","[datetime.datetime(2022, 11, 28, 19, 43, 47, 446147), 51.0, 410.0]"
707,"[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 48, 556819), 51.0, 410.0]"
708,"[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 49, 672462), 51.0, 410.0]"
709,"[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 50, 784853), 51.0, 410.0]"
710,"[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 41.0, 200.0]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 51, 902451), 51.0, 410.0]"
711,"[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 21.0, 55.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 53, 10556), 51.0, 410.0]"
712,"[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 54, 125765), 51.0, 410.0]"
713,"[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 55, 237654), 51.0, 410.0]"
714,"[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 56, 358367), 51.0, 410.0]"
715,"[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 57, 473774), 51.0, 410.0]"
716,"[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 58, 601560), 51.0, 410.0]"
717,"[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 43, 59, 724930), 51.0, 410.0]"
718,"[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 44, 0, 850180), 51.0, 410.0]"
719,"[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 44, 1, 960710), 51.0, 410.0]"
720,"[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 44, 3, 81756), 51.0, 410.0]"
721,"[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 44, 4, 198063), 51.0, 410.0]"
722,"[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 21.0, 40.0]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 9.0, 11.5]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 1.45, 1.58]","[datetime.datetime(2022, 11, 28, 19, 44, 5, 308708), 51.0, 410.0]"
723,"[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 1.45, 1.57]","[datetime.datetime(2022, 11, 28, 19, 44, 6, 429286), 51.0, 410.0]"
724,"[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 1.45, 1.57]","[datetime.datetime(2022, 11, 28, 19, 44, 7, 541254), 51.0, 410.0]"
725,"[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 21.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 3.1, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 41.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 1.45, 1.57]","[datetime.datetime(2022, 11, 28, 19, 44, 8, 663527), 51.0, 410.0]"
726,"[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 1.35, 1.57]","[datetime.datetime(2022, 11, 28, 19, 44, 9, 785211), 81.0, 410.0]"
727,"[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 1.35, 1.57]","[datetime.datetime(2022, 11, 28, 19, 44, 10, 900445), 81.0, 410.0]"
728,"[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 26.0, 60.0]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 1.35, 1.56]","[datetime.datetime(2022, 11, 28, 19, 44, 12, 17981), 81.0, 410.0]"
729,"[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 26.0, 65.0]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 3.4, 4.9]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 21.0, 44.0]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 9.0, 12.0]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 61.0, 190.0]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 1.35, 1.55]","[datetime.datetime(2022, 11, 28, 19, 44, 13, 142582), 81.0, 410.0]"
