,Regal Sun,Jimmy Seven,Nitro Lad,Berry Berry Good,Westozi,Peppi Grove,Deuce Afloat,Justa Lil Faith,Schnoots,Tu Tu Won One Too
08-12-2022 14:47:36.595455,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:38.132143,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:39.666251,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:41.211830,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:42.835576,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:44.418443,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:45.902832,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:47.638856,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:49.307081,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:50.985942,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:52.990139,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:54.884268,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:56.499213,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:57.976128,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:47:59.389629,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:01.294083,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:02.840642,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:04.501059,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:06.175659,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:07.704054,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:09.299822,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:10.879681,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:12.340512,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:13.742739,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:15.123881,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:16.549985,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4749999999999996)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:17.957681,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:19.421319,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:20.930920,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:22.416203,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:24.069961,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 58.0)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 25.0)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:25.534260,"(5.5, 9.2, 8.015384615384615)","(26.0, 90.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 30.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:27.190133,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:28.794614,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:30.414896,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:32.033308,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:33.527137,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:34.951002,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:36.567304,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:38.149639,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 26.125)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:40.246788,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 29.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:42.098234,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:43.604870,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:45.069294,"(5.5, 9.2, 8.015384615384615)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:46.873523,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:48.772038,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.4714285714285715)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:50.833738,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:52.706431,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 63.5)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:54.550781,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:56.299441,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:58.019198,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:48:59.699630,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:01.345259,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:02.889375,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:04.458853,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:06.032359,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:07.466154,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:08.897291,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:10.377729,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:11.918442,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:13.489143,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:14.998932,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:16.442948,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:17.932173,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:19.453703,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:20.985980,"(5.5, 9.2, 8.466666666666667)","(26.0, 85.0, 70.66666666666667)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.504545454545455)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:22.502984,"(5.5, 9.2, 7.975)","(26.0, 85.0, 78.85714285714286)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.6, 3.540909090909091)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:24.102118,"(5.5, 9.6, 7.975)","(26.0, 85.0, 78.85714285714286)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4785714285714286)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
08-12-2022 14:49:25.577498,"(5.5, 9.6, 7.975)","(26.0, 85.0, 78.85714285714286)","(51.0, 150.0, 90.0)","(4.2, 6.0, 5.172727272727273)","(9.0, 12.0, 10.875)","(14.0, 28.0, 23.8)","(101.0, 390.0, 210.0)","(2.8, 3.65, 3.4633333333333334)","(3.6, 4.2, 4.177777777777778)","(71.0, 250.0, 133.33333333333334)"
