,Jess For Kicks,Holy Pink,Supersnake,Ballymena,Ultimate Breeze,Americas Woman,Red Priestess,Mi Yayis,My Bridget Verdot
06-01-2023 10:36:34.513552,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 1.99, 1.9066666666666665)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:35.707719,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 1.99, 2.202)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:37.214192,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.45, 2.1416666666666666)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:38.618265,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.4, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:40.003786,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:41.306568,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:42.598412,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:43.886495,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:45.105479,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:46.263741,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:47.403897,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:48.570253,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:49.770479,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:50.944532,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:52.159596,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:53.356402,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:54.510316,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:55.643878,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:56.738310,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:57.815149,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:36:58.899935,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:00.073311,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 3.0725000000000002)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:01.405186,"(15.0, 190.0, 145.375)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 145.16666666666666)","(14.0, 230.0, 124.66666666666667)","(8.0, 18.0, 14.466666666666667)","(1.75, 3.35, 2.7157142857142857)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:02.729425,"(15.0, 200.0, 152.875)","(8.5, 24.0, 20.81818181818182)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 18.0, 15.025)","(1.75, 3.3, 2.6514285714285717)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:04.093789,"(15.0, 200.0, 160.375)","(8.5, 24.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 17.5, 15.7)","(1.75, 3.2, 2.96)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:05.485715,"(15.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.2, 2.6942857142857144)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:06.881990,"(15.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 17.5, 15.025)","(1.75, 3.3, 2.3994736842105264)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:08.085885,"(15.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 17.5, 15.7)","(1.75, 3.25, 2.56)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:09.246577,"(15.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 17.5, 15.7)","(1.75, 3.2, 2.56)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:10.462979,"(17.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 138.5)","(14.0, 230.0, 158.0)","(8.0, 17.5, 15.7)","(1.75, 3.2, 2.9225)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:11.704649,"(17.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 200.0, 111.83333333333333)","(14.0, 230.0, 158.0)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.15, 2.56)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:12.875553,"(17.0, 210.0, 160.375)","(8.5, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 158.0)","(8.0, 17.5, 15.025)","(1.75, 3.2, 2.9225)","(4.2, 10.0, 7.880000000000001)","(18.0, 230.0, 203.0625)"
06-01-2023 10:37:14.047811,"(17.0, 210.0, 160.375)","(8.0, 23.0, 21.05)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.15, 2.9225)","(4.2, 10.0, 7.880000000000001)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:15.298872,"(17.0, 210.0, 160.375)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.15, 2.9225)","(4.2, 10.0, 5.192857142857143)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:16.565741,"(17.0, 220.0, 199.20000000000002)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.15, 2.9225)","(4.2, 7.0, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:17.866891,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.15, 2.56)","(4.2, 6.8, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:19.160590,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.2, 2.9225)","(4.2, 6.8, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:20.431137,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.15, 2.56)","(4.2, 6.8, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:21.612684,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.2, 2.9225)","(4.2, 6.8, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:22.768649,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.15, 2.186666666666667)","(4.2, 6.8, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:23.911642,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 2.24, 2.186666666666667)","(4.2, 6.8, 5.6)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:25.056427,"(17.0, 220.0, 190.28571428571428)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 14.614285714285714)","(1.75, 2.24, 2.186666666666667)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:26.211601,"(17.0, 220.0, 199.20000000000002)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 2.24, 2.506666666666667)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:27.403995,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.2, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:28.654487,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.15, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:29.950252,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.15, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:31.259344,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.15, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:32.477397,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 14.67142857142857)","(1.75, 3.15, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:33.614948,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.736363636363635)","(1.75, 3.15, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:34.710173,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.736363636363635)","(1.75, 3.15, 2.506666666666667)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:35.871260,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.2, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:36.991087,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.15, 2.9025)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:38.141030,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.15, 2.755)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:39.353765,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.1, 2.598181818181818)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:40.499641,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.7)","(1.75, 3.1, 2.56)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:41.647147,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.1, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:42.866037,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:44.038939,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:45.199185,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:46.379439,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:47.498446,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:48.688374,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:49.822074,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.05, 2.56)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:50.948033,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.1, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:52.096175,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.620000000000001)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:53.212511,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.075)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:54.324845,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:55.453147,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:56.631923,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:57.826160,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.025)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:37:59.012061,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.54)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:00.239261,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.075)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:01.452683,"(17.0, 220.0, 168.125)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.075)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:02.599571,"(17.0, 220.0, 199.25)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.05, 2.56)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:03.766880,"(17.0, 220.0, 199.25)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.1, 2.56)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:04.925704,"(17.0, 220.0, 199.25)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 13.7)","(1.75, 3.1, 2.56)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:06.055156,"(17.0, 220.0, 199.25)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 14.614285714285714)","(1.75, 3.1, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:07.355763,"(17.0, 220.0, 199.25)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.7)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
06-01-2023 10:38:08.847665,"(17.0, 220.0, 199.25)","(8.0, 17.0, 15.666666666666666)","(15.0, 230.0, 158.0)","(14.0, 160.0, 111.83333333333333)","(14.0, 230.0, 100.4)","(8.0, 17.5, 15.7)","(1.75, 3.05, 2.88)","(4.2, 6.8, 5.4)","(19.0, 230.0, 203.0625)"
