,Invincible Bay,Always Hapi,Sebastian The Fox,Sachem,Savvy Sovereign,Le Messager,Mr Invincible,Stelvio,Top Arctic,Mortar,Demando,Oamanikka,Friday At Five,Zazster
04-01-2023 15:25:57.636351,"(7.0, 9.8, 9.766666666666667)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.609756097560975)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.4404761904761907)","(15.0, 21.0, 19.727272727272727)","(18.0, 17.5, 16.944444444444443)","(21.0, 28.0, 27.454545454545453)","(31.0, 55.0, 51.5)","(51.0, 100.0, 64.0)","(7.5, 10.0, 9.753846153846153)","(51.0, 65.0, 55.76923076923077)","(31.0, 60.0, 57.77777777777778)","(101.0, 560.0, 360.0)"
04-01-2023 15:25:59.251350,"(7.0, 9.8, 9.733333333333334)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.833333333333334)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.391981132075472)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.22222222222222)","(21.0, 28.0, 27.625)","(31.0, 55.0, 56.0)","(51.0, 100.0, 64.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 560.0, 360.0)"
04-01-2023 15:26:00.842411,"(7.0, 9.8, 9.766666666666667)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.738095238095237)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.4, 3.4126760563380283)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.22222222222222)","(21.0, 28.0, 27.625)","(31.0, 60.0, 54.125)","(51.0, 100.0, 64.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 560.0, 360.0)"
04-01-2023 15:26:02.340335,"(7.0, 9.8, 9.766666666666667)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.407258064516129)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.22222222222222)","(21.0, 28.0, 27.625)","(31.0, 65.0, 54.125)","(51.0, 100.0, 64.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 560.0, 360.0)"
04-01-2023 15:26:03.879396,"(7.0, 9.8, 9.766666666666667)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.4235)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.22222222222222)","(21.0, 28.0, 27.625)","(31.0, 65.0, 54.125)","(51.0, 100.0, 64.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 560.0, 360.0)"
04-01-2023 15:26:05.785597,"(7.0, 9.8, 9.766666666666667)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.738095238095237)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.321428571428573)","(21.0, 28.0, 27.625)","(31.0, 65.0, 54.125)","(51.0, 100.0, 64.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 560.0, 360.0)"
04-01-2023 15:26:07.808069,"(7.0, 9.8, 9.792)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.321428571428573)","(21.0, 28.0, 27.625)","(31.0, 65.0, 53.14285714285714)","(51.0, 100.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 560.0, 355.0)"
04-01-2023 15:26:09.344573,"(7.0, 9.8, 9.794285714285715)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.727272727272727)","(16.0, 17.5, 17.321428571428573)","(21.0, 28.0, 27.625)","(31.0, 60.0, 53.14285714285714)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 57.77777777777778)","(101.0, 550.0, 355.0)"
04-01-2023 15:26:10.976211,"(7.0, 9.8, 9.794285714285715)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.7027027027027)","(16.0, 17.5, 19.18181818181818)","(21.0, 28.0, 27.625)","(31.0, 60.0, 53.14285714285714)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 53.84615384615385)","(101.0, 550.0, 355.0)"
04-01-2023 15:26:12.573435,"(7.0, 9.8, 9.794285714285715)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.583333333333333)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.18181818181818)","(21.0, 28.0, 27.625)","(31.0, 60.0, 53.14285714285714)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 55.76923076923077)","(51.0, 60.0, 53.84615384615385)","(101.0, 550.0, 355.0)"
04-01-2023 15:26:14.054019,"(7.0, 9.8, 10.419230769230769)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.7, 5.5625)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.28)","(21.0, 28.0, 27.625)","(31.0, 60.0, 53.14285714285714)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.84615384615385)","(101.0, 550.0, 355.0)"
04-01-2023 15:26:15.613870,"(7.0, 10.5, 10.336666666666666)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.28)","(21.0, 28.0, 27.625)","(31.0, 60.0, 53.14285714285714)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.84615384615385)","(101.0, 550.0, 355.0)"
04-01-2023 15:26:17.114648,"(7.0, 10.5, 10.419230769230769)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.427155172413793)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.28)","(21.0, 28.0, 27.625)","(31.0, 60.0, 51.83333333333333)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.84615384615385)","(101.0, 550.0, 355.0)"
04-01-2023 15:26:18.605266,"(7.0, 10.5, 10.419230769230769)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.4313333333333333)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.28)","(21.0, 28.0, 27.625)","(31.0, 55.0, 56.0)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.84615384615385)","(101.0, 550.0, 350.0)"
04-01-2023 15:26:20.206494,"(7.0, 10.5, 10.419230769230769)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.4556701030927837)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.035714285714285)","(21.0, 28.0, 27.625)","(31.0, 60.0, 56.0)","(51.0, 95.0, 65.0)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.84615384615385)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:21.683222,"(7.0, 10.5, 11.038461538461538)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.5, 3.4372727272727275)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.035714285714285)","(21.0, 28.0, 27.625)","(31.0, 60.0, 45.5)","(51.0, 95.0, 63.75)","(7.5, 10.0, 9.822222222222223)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.84615384615385)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:23.365457,"(7.0, 11.5, 10.642857142857142)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.4351063829787236)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 18.78125)","(21.0, 28.0, 27.625)","(31.0, 55.0, 45.5)","(51.0, 90.0, 63.75)","(7.5, 10.0, 9.876923076923077)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:24.911851,"(7.0, 11.5, 10.833333333333334)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.422972972972973)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 18.78125)","(21.0, 28.0, 27.625)","(31.0, 55.0, 44.75)","(51.0, 90.0, 63.75)","(7.5, 10.0, 9.911111111111111)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:26.462179,"(7.0, 11.5, 10.833333333333334)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.7)","(4.4, 5.6, 5.5625)","(3.1, 3.45, 3.3929577464788734)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 18.78125)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 90.0, 63.75)","(7.5, 10.0, 10.12)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:27.980748,"(7.0, 11.5, 10.833333333333334)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3872549019607843)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.826923076923077)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 90.0, 63.75)","(7.5, 11.0, 10.12)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:29.830729,"(7.0, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3896825396825396)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 19.806451612903224)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 90.0, 63.75)","(7.5, 11.0, 10.12)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:31.558845,"(7.0, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3896825396825396)","(15.0, 21.0, 19.7027027027027)","(16.0, 20.0, 20.82608695652174)","(21.0, 28.0, 27.625)","(31.0, 50.0, 46.0)","(51.0, 90.0, 63.75)","(7.5, 11.0, 10.12)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:33.265584,"(7.0, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3727272727272726)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 48.0, 41.0)","(51.0, 90.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:34.927820,"(7.0, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3727272727272726)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 48.0, 40.0)","(51.0, 85.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 53.333333333333336)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:36.502245,"(7.5, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3727272727272726)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 48.0, 40.0)","(51.0, 85.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 53.333333333333336)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:38.040213,"(7.5, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3795454545454544)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 48.0, 40.0)","(51.0, 85.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 56.25)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:39.573594,"(7.5, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3795454545454544)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 48.0, 41.0)","(51.0, 85.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:41.055941,"(7.5, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3795454545454544)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 48.0, 41.0)","(51.0, 85.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:42.636682,"(7.5, 11.0, 10.681818181818182)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.605263157894736)","(4.4, 5.6, 5.525)","(3.1, 3.4, 3.3795454545454544)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 48.0, 46.0)","(51.0, 85.0, 62.5)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:44.110094,"(7.5, 11.0, 10.263157894736842)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.6, 5.486486486486487)","(3.1, 3.4, 3.3795454545454544)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 48.0, 44.75)","(51.0, 85.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:45.645888,"(7.5, 11.0, 10.263157894736842)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.4, 3.3795454545454544)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 80.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:47.312951,"(7.5, 11.0, 10.263157894736842)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.4, 3.3459523809523812)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 80.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:49.251307,"(7.5, 11.0, 10.176470588235293)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.35, 3.3459523809523812)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 80.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:51.132357,"(7.5, 11.0, 10.553191489361701)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.35, 3.3459523809523812)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 80.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:53.068393,"(7.5, 11.0, 10.55813953488372)","(31.0, 46.0, 45.14285714285714)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.35, 3.3459523809523812)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 80.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:54.689644,"(7.5, 11.0, 10.553191489361701)","(31.0, 46.0, 46.15384615384615)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.35, 3.3450934579439253)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 80.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:56.222197,"(7.5, 11.0, 10.55813953488372)","(31.0, 48.0, 46.15384615384615)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.35, 3.3450934579439253)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:57.788244,"(7.5, 11.0, 10.55813953488372)","(31.0, 48.0, 46.15384615384615)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.486486486486487)","(3.1, 3.35, 3.3450934579439253)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:26:59.350976,"(7.5, 11.0, 10.55813953488372)","(31.0, 48.0, 46.15384615384615)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.43)","(3.1, 3.35, 3.349234693877551)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:00.876389,"(7.5, 11.0, 10.553191489361701)","(31.0, 48.0, 45.75)","(8.0, 13.0, 12.659090909090908)","(4.4, 5.5, 5.344444444444444)","(3.1, 3.35, 3.3807531380753137)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 44.75)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:02.451597,"(7.5, 11.0, 10.553191489361701)","(31.0, 48.0, 45.75)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.344444444444444)","(3.1, 3.4, 3.3807531380753137)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 27.625)","(31.0, 50.0, 43.0)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:04.019685,"(7.5, 11.0, 10.551020408163266)","(31.0, 48.0, 45.75)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.344444444444444)","(3.1, 3.4, 3.3794642857142856)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 28.0, 28.294117647058822)","(31.0, 50.0, 43.0)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:05.875487,"(7.5, 11.0, 10.551020408163266)","(31.0, 48.0, 46.0)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.344444444444444)","(3.1, 3.4, 3.3657142857142857)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 29.0, 28.294117647058822)","(31.0, 50.0, 46.0)","(51.0, 75.0, 60.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:07.495000,"(7.5, 11.0, 10.551020408163266)","(31.0, 48.0, 46.0)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.344444444444444)","(3.1, 3.4, 3.3657142857142857)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 29.0, 27.6)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:09.311640,"(7.5, 11.0, 10.551020408163266)","(31.0, 48.0, 46.0)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.366666666666667)","(3.1, 3.4, 3.3733333333333335)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 29.0, 27.6)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:10.915296,"(7.5, 11.0, 10.551020408163266)","(31.0, 48.0, 46.0)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.366666666666667)","(3.1, 3.4, 3.3733333333333335)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.555555555555557)","(21.0, 29.0, 27.6)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:12.588066,"(7.5, 11.0, 10.551020408163266)","(31.0, 48.0, 52.85714285714286)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.366666666666667)","(3.1, 3.4, 3.3733333333333335)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.47826086956522)","(21.0, 29.0, 27.6)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:14.338650,"(7.5, 11.0, 10.551020408163266)","(31.0, 60.0, 50.0)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.366666666666667)","(3.1, 3.4, 3.3733333333333335)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.416666666666668)","(21.0, 29.0, 27.6)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:15.904201,"(7.5, 11.0, 10.551020408163266)","(31.0, 60.0, 49.0)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.366666666666667)","(3.1, 3.4, 3.3733333333333335)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.416666666666668)","(21.0, 29.0, 27.6)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
04-01-2023 15:27:17.463913,"(7.5, 11.0, 10.551020408163266)","(31.0, 55.0, 46.42857142857143)","(8.0, 13.0, 12.694444444444445)","(4.4, 5.4, 5.366666666666667)","(3.1, 3.4, 3.3450934579439253)","(15.0, 21.0, 19.7027027027027)","(15.0, 21.0, 20.416666666666668)","(21.0, 29.0, 27.142857142857142)","(31.0, 50.0, 46.0)","(51.0, 75.0, 65.0)","(7.5, 11.0, 10.12)","(51.0, 65.0, 60.0)","(51.0, 60.0, 53.333333333333336)","(101.0, 540.0, 350.0)"
