,Rocky Banner,Wham Bam Kent,Nobu Lad,Aeroplane Wish,Ebby Justice,Mr Sizzler,Misled,Black Onyx Mae
09-01-2023 16:17:15.661641,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:16.764971,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:17.918882,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:19.017922,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:20.155342,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:21.231751,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:22.336900,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:23.394927,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:24.478904,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:25.664815,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:26.855610,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:28.061105,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:29.236677,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:30.411152,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:31.524430,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:32.586201,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:33.659356,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:34.785003,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:35.908915,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:37.120255,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:38.349937,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:39.586790,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:40.769336,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:41.889641,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:43.047170,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:44.159825,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:45.255306,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:46.455027,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:47.660267,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:48.859413,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:49.995458,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:51.140608,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:52.339596,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:53.595903,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:54.808805,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:55.968751,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:57.032384,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:58.139941,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:17:59.342148,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:00.637535,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:01.883292,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:03.106121,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:04.290239,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:05.550796,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:06.706692,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:07.836512,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:09.079683,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:10.199439,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:11.390508,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:12.611505,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:13.803872,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:15.010571,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:16.231671,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:17.457715,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:18.699194,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:19.950672,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:21.179957,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:22.354492,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:23.486766,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:24.714008,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:26.148271,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:27.494349,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:28.909164,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:30.314100,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:31.760289,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:33.070124,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:34.352328,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:35.620705,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:37.093158,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:39.006473,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:40.276504,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:41.595183,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:42.903290,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:44.227657,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:45.519638,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:46.878466,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:48.197962,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.833333333333334)"
09-01-2023 16:18:49.536836,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.227272727272727)"
09-01-2023 16:18:50.810163,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.227272727272727)"
09-01-2023 16:18:52.282998,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.227272727272727)"
09-01-2023 16:18:53.672949,"(2.05, 2.24, 2.2131914893617024)","(9.0, 16.5, 14.416666666666668)","(20.0, 50.0, 35.5)","(4.0, 7.8, 5.388888888888889)","(15.0, 38.0, 22.666666666666668)","(41.0, 260.0, 96.5)","(5.0, 8.6, 7.7142857142857135)","(7.5, 19.0, 14.227272727272727)"
