,Hes Blazing,Ebony Princess,What A Stunner,On Any Day,Love Letter,Here He Comes,Tuta Panda
46,"[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 28, 54, 927743), 6.0, 14.5]"
47,"[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 28, 56, 39539), 6.0, 14.5]"
48,"[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 28, 57, 145021), 6.0, 14.5]"
49,"[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 28, 58, 258383), 6.0, 14.5]"
50,"[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 28, 59, 369580), 6.0, 14.5]"
51,"[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 0, 482576), 6.0, 14.5]"
52,"[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 1, 592252), 6.0, 14.5]"
53,"[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 2, 706786), 6.0, 14.5]"
54,"[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 3, 814402), 6.0, 14.5]"
55,"[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 4, 928072), 6.0, 14.5]"
56,"[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 6, 35991), 6.0, 14.5]"
57,"[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 7, 148815), 6.0, 14.5]"
58,"[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 8, 257386), 6.0, 14.5]"
59,"[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 9, 373346), 6.0, 14.5]"
60,"[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 10, 482058), 6.0, 14.5]"
61,"[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 11, 595994), 6.0, 14.5]"
62,"[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 12, 703914), 6.0, 14.5]"
63,"[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 13, 825927), 6.0, 14.5]"
64,"[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 14, 940162), 6.0, 14.5]"
65,"[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 16, 53880), 6.0, 14.5]"
66,"[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 17, 171766), 6.0, 14.5]"
67,"[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 18, 321723), 6.0, 14.5]"
68,"[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 19, 430207), 6.0, 14.5]"
69,"[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 20, 538263), 6.0, 14.5]"
70,"[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 21, 650919), 6.0, 14.5]"
71,"[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 22, 761228), 6.0, 14.5]"
72,"[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 23, 872481), 6.0, 14.5]"
73,"[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 24, 988665), 6.0, 14.5]"
74,"[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 26, 104311), 6.0, 14.5]"
75,"[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 27, 214081), 6.0, 14.5]"
76,"[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 28, 334120), 6.0, 14.5]"
77,"[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 29, 448666), 6.0, 14.5]"
78,"[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 30, 573004), 6.0, 14.5]"
79,"[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 31, 684484), 6.0, 14.5]"
80,"[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 32, 814434), 6.0, 14.5]"
81,"[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 33, 933017), 6.0, 14.5]"
82,"[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 35, 61975), 6.0, 14.5]"
83,"[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 36, 198792), 6.0, 14.5]"
84,"[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 37, 322096), 6.0, 14.5]"
85,"[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 38, 441291), 6.0, 14.5]"
86,"[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 39, 591503), 6.0, 14.5]"
87,"[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 40, 714656), 6.0, 14.5]"
88,"[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 41, 850536), 6.0, 14.5]"
89,"[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 42, 969337), 6.0, 14.5]"
90,"[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 44, 99231), 6.0, 14.5]"
91,"[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 3.5, 6.8]","[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 20.0, 75.0]","[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 5.0, 12.0]","[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 3.6, 6.2]","[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 6.0, 11.5]","[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 5.0, 9.0]","[datetime.datetime(2022, 11, 28, 10, 29, 45, 210928), 6.0, 14.5]"
