,Amuri Andy,Its Better,Anna Jem,Money Bags,Taieri Missile,Miss Adobe,Opawa Barns
05-01-2023 15:36:28.557887,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:29.621791,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:30.686204,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:31.665255,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:32.763963,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:33.778420,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:34.880083,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:35.924745,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:37.045114,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:37.946683,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:38.936296,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 9.790909090909091)"
05-01-2023 15:36:40.011697,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:41.092880,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:42.150769,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:43.165144,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:44.158282,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:45.272453,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:46.287927,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:47.362392,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 21.36190476190476)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:48.449452,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.833333333333332)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 10.728947368421053)"
05-01-2023 15:36:49.390480,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 12.0, 11.248387096774193)"
05-01-2023 15:36:50.327756,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.248387096774193)"
05-01-2023 15:36:51.302912,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:52.267352,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:53.296226,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:54.460922,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:55.454653,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:56.479397,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:57.518828,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:36:58.545857,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 18.285714285714285)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:36:59.553894,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:00.511260,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:01.489579,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:02.432464,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:03.449045,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:04.490719,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:05.573470,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.15)"
05-01-2023 15:37:06.640947,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:07.635748,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:08.683451,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:09.674974,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:10.605082,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:11.593862,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:12.581238,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:13.589798,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:14.535228,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:15.528843,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:16.539923,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:17.570309,"(3.4, 5.1, 4.14)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:18.537930,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:19.539431,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.4, 5.9625)","(16.0, 150.0, 107.65625)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:20.477156,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 6.477777777777778)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 19.733333333333334)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:21.466054,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:22.429537,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:23.414873,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:24.572350,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:25.605948,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:26.633397,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:27.708141,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:28.767527,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.248387096774193)"
05-01-2023 15:37:29.832101,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.248387096774193)"
05-01-2023 15:37:30.877459,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:31.805332,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:32.779056,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:33.750625,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:34.646932,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:35.758207,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:36.779272,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:38.002133,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:39.087877,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 13.066666666666666)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:40.050628,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.0, 4.04)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 22.0, 14.3)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:41.005008,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 20.0, 14.3)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:42.012208,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 20.0, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:42.926263,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:44.099487,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.01875)"
05-01-2023 15:37:45.048380,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:46.005842,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.53125)"
05-01-2023 15:37:47.058110,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:48.055460,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:49.109827,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.92)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:50.134610,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 6.972413793103448)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:51.412748,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.8625)"
05-01-2023 15:37:52.553325,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:53.616231,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:54.625173,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:55.686415,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:56.995315,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:58.017557,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:37:59.003469,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:38:00.086524,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:38:01.204966,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 11.169565217391304)"
05-01-2023 15:38:02.283990,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.899999999999999)"
05-01-2023 15:38:03.322623,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.899999999999999)"
05-01-2023 15:38:04.313301,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.899999999999999)"
05-01-2023 15:38:05.439889,"(3.4, 5.0, 4.093333333333334)","(3.4, 5.1, 4.086666666666667)","(4.2, 7.2, 5.9)","(16.0, 90.0, 83.70833333333334)","(9.0, 19.5, 14.05)","(21.0, 220.0, 92.71428571428571)","(3.7, 11.5, 10.903846153846153)"
