,Whata Journey,Tracer Bullet,Vanity Bay,Baileys With Legs,Misstrepo,Chainlinc,Johnrod,Onlysbest,Allambie
07-12-2022 18:55:38.046757,"(4.6, 6.6, 5.885714285714285)","(18.0, 27.0, 25.1)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.2, 5.5)","(3.6, 5.1, 3.9970588235294118)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 7.8, 7.085714285714285)"
07-12-2022 18:55:39.380427,"(4.6, 6.8, 5.742857142857143)","(18.0, 27.0, 25.5)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.2, 5.5)","(3.6, 5.1, 3.9970588235294118)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 7.8, 7.085714285714285)"
07-12-2022 18:55:40.538655,"(4.6, 6.6, 5.742857142857143)","(18.0, 27.0, 25.5)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.2, 5.5)","(3.6, 5.1, 3.9970588235294118)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 7.8, 7.085714285714285)"
07-12-2022 18:55:41.841111,"(4.6, 6.6, 5.742857142857143)","(18.0, 27.0, 25.5)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.2, 5.866666666666667)","(3.6, 5.1, 3.865)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 7.8, 8.133333333333333)"
07-12-2022 18:55:43.050871,"(4.6, 6.6, 5.742857142857143)","(18.0, 27.0, 24.42857142857143)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.866666666666667)","(3.6, 4.9, 3.865)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:44.321809,"(4.6, 6.6, 5.822222222222222)","(18.0, 27.0, 25.1)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.866666666666667)","(3.6, 4.9, 4.1)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:45.539936,"(4.6, 6.6, 5.822222222222222)","(18.0, 27.0, 25.1)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.6000000000000005)","(3.6, 4.8, 3.825)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:46.925113,"(4.6, 6.6, 5.822222222222222)","(18.0, 27.0, 25.5)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.50909090909091)","(3.6, 5.1, 3.8545454545454545)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:48.316342,"(4.6, 6.4, 5.828571428571428)","(18.0, 27.0, 23.6)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.6000000000000005)","(3.6, 4.9, 3.8545454545454545)","(14.0, 22.0, 19.6)","(14.0, 21.0, 18.833333333333332)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:49.537794,"(4.6, 6.4, 5.828571428571428)","(18.0, 27.0, 23.6)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.866666666666667)","(3.6, 4.9, 3.8545454545454545)","(14.0, 22.0, 19.6)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:50.762000,"(4.6, 6.6, 5.822222222222222)","(18.0, 27.0, 24.875)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.866666666666667)","(3.6, 4.9, 3.8545454545454545)","(14.0, 22.0, 19.6)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:52.034968,"(4.6, 6.6, 5.822222222222222)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.866666666666667)","(3.6, 4.9, 3.8266666666666667)","(14.0, 22.0, 22.92857142857143)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:53.312043,"(4.6, 6.6, 5.822222222222222)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.6000000000000005)","(3.6, 4.9, 3.8266666666666667)","(14.0, 24.0, 22.92857142857143)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:54.674462,"(4.6, 6.6, 5.714285714285714)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.6000000000000005)","(3.6, 4.9, 3.8266666666666667)","(14.0, 24.0, 22.92857142857143)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:55.889517,"(4.6, 6.4, 5.714285714285714)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.8)","(3.6, 4.9, 3.8266666666666667)","(14.0, 24.0, 22.25)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:57.252386,"(4.6, 6.4, 5.714285714285714)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.8)","(3.6, 4.9, 3.8266666666666667)","(14.0, 24.0, 22.25)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:58.455911,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.8)","(3.6, 4.9, 3.8266666666666667)","(14.0, 24.0, 21.833333333333332)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:55:59.660826,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.516666666666667)","(3.6, 4.9, 3.8266666666666667)","(14.0, 24.0, 20.5)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:56:00.974729,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.516666666666667)","(3.6, 4.9, 3.96)","(14.0, 25.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:56:02.359387,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.6, 5.8)","(3.6, 4.8, 3.96)","(14.0, 24.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:56:03.622693,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.8)","(3.6, 4.8, 3.96)","(14.0, 24.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.133333333333333)"
07-12-2022 18:56:05.083447,"(4.6, 6.2, 5.771428571428571)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.866666666666667)","(5.0, 6.8, 5.8)","(3.6, 4.8, 3.825)","(14.0, 24.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.682352941176472)"
07-12-2022 18:56:06.590814,"(4.6, 6.2, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.9)","(5.0, 6.8, 6.425)","(3.6, 5.1, 3.825)","(14.0, 24.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.68888888888889)"
07-12-2022 18:56:08.003001,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.945454545454545)","(5.0, 6.8, 6.333333333333333)","(3.6, 5.1, 4.0181818181818185)","(14.0, 24.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.68888888888889)"
07-12-2022 18:56:09.413887,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.953846153846154)","(5.0, 6.8, 6.333333333333333)","(3.6, 5.1, 4.0181818181818185)","(14.0, 24.0, 20.1)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.68888888888889)"
07-12-2022 18:56:10.755261,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.925)","(5.0, 6.8, 6.3)","(3.6, 5.1, 4.318)","(14.0, 24.0, 20.1)","(15.0, 21.0, 17.0)","(6.0, 8.8, 8.68888888888889)"
07-12-2022 18:56:12.169599,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.925)","(5.0, 6.8, 5.966666666666667)","(3.6, 5.1, 4.25)","(14.0, 24.0, 20.1)","(15.0, 21.0, 17.0)","(6.0, 8.8, 8.68888888888889)"
07-12-2022 18:56:13.493294,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.9)","(5.0, 6.6, 5.877777777777777)","(3.6, 5.1, 4.25)","(14.0, 24.0, 20.75)","(15.0, 21.0, 17.0)","(6.0, 8.8, 8.694736842105264)"
07-12-2022 18:56:14.941757,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.9)","(5.0, 6.6, 6.3)","(3.6, 5.1, 3.8921052631578945)","(14.0, 24.0, 20.75)","(15.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:16.309910,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.9)","(5.0, 6.8, 6.3)","(3.6, 5.1, 3.9368421052631577)","(14.0, 24.0, 20.75)","(15.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:17.510747,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.9)","(5.0, 6.8, 6.3)","(3.6, 5.1, 4.3)","(14.0, 24.0, 20.75)","(15.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:19.008947,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.733333333333333)","(5.0, 6.8, 6.3)","(3.6, 4.8, 4.3)","(14.0, 24.0, 20.75)","(15.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:20.440604,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.285714285714285)","(7.0, 9.0, 8.92)","(5.0, 6.8, 5.866666666666667)","(3.6, 4.8, 4.725)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 8.200000000000001)"
07-12-2022 18:56:21.775813,"(4.6, 6.4, 5.84)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 16.75)","(7.0, 9.0, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.8, 3.9)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:23.176707,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.0)","(5.0, 6.8, 6.3)","(3.6, 4.8, 4.178260869565218)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:24.402755,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.0)","(5.0, 6.8, 6.3)","(3.6, 4.8, 3.9875)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:25.629779,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.357142857142858)","(7.0, 9.8, 9.3)","(5.0, 6.8, 6.3)","(3.6, 4.7, 4.0)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:26.884516,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.357142857142858)","(7.0, 9.6, 9.333333333333334)","(5.0, 6.8, 6.3)","(3.6, 4.7, 4.0)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:28.311432,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.6, 9.333333333333334)","(5.0, 6.8, 6.3)","(3.6, 4.7, 3.875)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:29.711123,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.6, 9.1)","(5.0, 6.8, 6.3)","(3.6, 4.5, 3.9076923076923076)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:31.091527,"(4.6, 6.2, 5.8)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.6, 9.333333333333334)","(5.0, 6.8, 6.3)","(3.6, 4.5, 4.0600000000000005)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:32.420945,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.6, 9.48)","(5.0, 6.8, 6.3)","(3.6, 4.4, 4.147368421052632)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:33.825978,"(4.6, 6.2, 5.9)","(18.0, 27.0, 24.714285714285715)","(10.0, 18.0, 17.55)","(7.0, 10.5, 8.68)","(5.0, 6.8, 6.3)","(3.6, 4.4, 3.7923076923076926)","(14.0, 24.0, 20.75)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:35.164993,"(4.6, 6.2, 5.9)","(18.0, 27.0, 24.714285714285715)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.3, 3.8000000000000003)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:36.497416,"(4.6, 6.2, 5.9)","(18.0, 27.0, 24.714285714285715)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.2, 3.9714285714285715)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:37.783604,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.2, 3.9714285714285715)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:39.228051,"(4.6, 6.2, 5.9)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.333333333333332)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.2, 3.9714285714285715)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.9)"
07-12-2022 18:56:40.810601,"(4.6, 6.2, 5.8)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.1)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.2, 3.933333333333333)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 17.0)","(6.0, 8.8, 7.2)"
07-12-2022 18:56:42.313500,"(4.6, 6.2, 5.8)","(18.0, 27.0, 25.11111111111111)","(10.0, 18.0, 17.1)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.2, 4.2)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 18.833333333333332)","(6.0, 8.8, 7.32)"
07-12-2022 18:56:43.839729,"(4.6, 6.4, 5.777777777777778)","(18.0, 27.0, 21.0)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.3, 4.083333333333333)","(14.0, 24.0, 21.214285714285715)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.9)"
07-12-2022 18:56:45.314912,"(4.6, 6.2, 5.699999999999999)","(19.0, 27.0, 25.2)","(10.0, 18.0, 17.55)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.3)","(3.6, 4.3, 4.1)","(15.0, 24.0, 21.214285714285715)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.8, 7.25)"
07-12-2022 18:56:46.861022,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 25.2)","(10.0, 18.0, 17.333333333333332)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.4)","(3.6, 4.3, 4.1)","(15.0, 24.0, 21.214285714285715)","(14.0, 21.0, 20.07142857142857)","(6.0, 9.0, 7.181818181818182)"
07-12-2022 18:56:48.237646,"(4.6, 6.2, 5.8)","(19.0, 27.0, 25.2)","(10.0, 18.0, 17.333333333333332)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.4)","(3.6, 4.3, 3.9666666666666663)","(15.0, 24.0, 21.214285714285715)","(14.0, 21.0, 18.6)","(6.0, 9.0, 7.32)"
07-12-2022 18:56:49.583411,"(4.6, 6.2, 5.8)","(19.0, 27.0, 25.2)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.2)","(5.0, 6.8, 6.4)","(3.6, 4.1, 4.027272727272727)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 18.6)","(6.0, 8.6, 7.32)"
07-12-2022 18:56:50.938329,"(4.6, 6.2, 5.777777777777778)","(19.0, 27.0, 25.2)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.2)","(5.0, 6.8, 5.666666666666666)","(3.6, 4.1, 4.109090909090909)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.3999999999999995)"
07-12-2022 18:56:52.356133,"(4.6, 6.4, 5.733333333333333)","(19.0, 27.0, 25.2)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.2)","(5.0, 6.8, 5.6)","(3.6, 4.2, 3.983333333333333)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.3999999999999995)"
07-12-2022 18:56:53.651788,"(4.6, 6.2, 5.733333333333333)","(19.0, 27.0, 23.8)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.2)","(5.0, 6.6, 5.733333333333333)","(3.6, 4.1, 3.825)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.3999999999999995)"
07-12-2022 18:56:54.969759,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 23.8)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.2)","(5.0, 6.6, 5.675)","(3.6, 4.0, 3.825)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.3999999999999995)"
07-12-2022 18:56:56.307737,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 23.8)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.2)","(5.0, 6.8, 5.6)","(3.6, 4.0, 3.825)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.333333333333333)"
07-12-2022 18:56:57.613195,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 25.22222222222222)","(10.0, 18.0, 16.875)","(7.0, 9.8, 8.96923076923077)","(5.0, 6.8, 6.29)","(3.6, 4.0, 4.4)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.4, 7.2)"
07-12-2022 18:56:58.859113,"(4.6, 6.2, 5.9)","(19.0, 27.0, 25.22222222222222)","(10.0, 18.0, 16.875)","(7.0, 9.8, 9.266666666666666)","(5.0, 6.8, 6.457142857142857)","(3.6, 4.7, 4.366666666666666)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.4, 6.966666666666667)"
07-12-2022 18:57:00.174663,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 24.857142857142858)","(10.0, 18.0, 16.875)","(7.0, 9.6, 9.266666666666666)","(5.0, 6.8, 6.457142857142857)","(3.6, 4.6, 4.3)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.8, 7.0)"
07-12-2022 18:57:01.441905,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 24.857142857142858)","(10.0, 18.0, 16.875)","(7.0, 9.6, 9.3)","(5.0, 6.8, 6.05)","(3.6, 4.5, 4.233333333333333)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 7.5)"
07-12-2022 18:57:02.718702,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 24.857142857142858)","(10.0, 18.0, 16.875)","(7.0, 10.0, 9.3)","(5.0, 6.8, 6.05)","(3.6, 4.4, 4.15)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.4, 7.6000000000000005)"
07-12-2022 18:57:04.084397,"(4.6, 6.2, 5.8)","(19.0, 27.0, 25.22222222222222)","(10.0, 18.0, 17.1)","(7.0, 9.8, 9.266666666666667)","(5.0, 6.8, 6.05)","(3.6, 4.4, 3.9333333333333336)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.8, 6.7)"
07-12-2022 18:57:05.270758,"(4.6, 6.2, 5.709090909090909)","(19.0, 27.0, 25.22222222222222)","(10.0, 18.0, 17.1)","(7.0, 9.8, 10.183333333333334)","(5.0, 6.8, 6.05)","(3.6, 4.4, 3.9)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.2, 7.075)"
07-12-2022 18:57:06.385730,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 24.857142857142858)","(10.0, 18.0, 17.1)","(7.0, 10.5, 9.55)","(5.0, 6.8, 6.05)","(3.6, 4.3, 3.9)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.2, 7.075)"
07-12-2022 18:57:07.563406,"(4.6, 6.2, 5.771428571428571)","(19.0, 27.0, 24.857142857142858)","(10.0, 18.0, 17.1)","(7.0, 10.5, 9.457142857142857)","(5.0, 6.8, 6.05)","(3.6, 4.3, 3.875)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.2, 7.5)"
07-12-2022 18:57:08.829551,"(4.6, 6.4, 5.777777777777778)","(19.0, 27.0, 24.714285714285715)","(10.0, 18.0, 17.1)","(7.0, 9.8, 9.457142857142857)","(5.0, 6.8, 6.05)","(3.6, 4.4, 4.033333333333333)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 6.95)"
07-12-2022 18:57:10.190487,"(4.6, 6.2, 5.9)","(19.0, 27.0, 24.714285714285715)","(11.0, 18.0, 16.75)","(7.5, 9.8, 9.457142857142857)","(5.0, 6.8, 6.05)","(3.6, 4.7, 4.0)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 16.666666666666668)","(6.0, 8.6, 6.9)"
07-12-2022 18:57:11.420157,"(4.6, 6.2, 5.9)","(19.0, 27.0, 24.714285714285715)","(11.0, 18.0, 16.75)","(7.5, 9.8, 9.457142857142857)","(5.0, 6.8, 6.05)","(3.6, 4.6, 3.966666666666667)","(15.0, 24.0, 21.833333333333332)","(14.0, 21.0, 17.0)","(6.0, 8.4, 6.9)"
07-12-2022 18:57:12.667235,"(4.6, 6.2, 5.9)","(19.0, 27.0, 24.714285714285715)","(11.0, 17.5, 15.666666666666666)","(7.5, 9.6, 9.1)","(5.0, 6.8, 6.05)","(3.5, 4.5, 3.966666666666667)","(15.0, 24.0, 21.833333333333332)","(14.0, 22.0, 19.5)","(6.0, 8.4, 6.9)"
07-12-2022 18:57:13.915776,"(4.6, 6.2, 5.9)","(19.0, 27.0, 24.714285714285715)","(11.0, 17.0, 14.6)","(7.5, 9.6, 9.028571428571428)","(5.0, 6.8, 6.05)","(3.5, 4.5, 3.966666666666667)","(15.0, 24.0, 21.833333333333332)","(14.0, 22.0, 19.2)","(6.0, 8.4, 6.9)"
07-12-2022 18:57:15.199983,"(4.6, 6.2, 5.9)","(19.0, 27.0, 24.714285714285715)","(11.0, 17.0, 14.9)","(7.5, 9.6, 9.3)","(5.0, 6.8, 6.05)","(3.5, 4.5, 3.933333333333333)","(15.0, 24.0, 21.833333333333332)","(14.0, 22.0, 19.2)","(6.0, 8.4, 6.9)"
07-12-2022 18:57:16.502829,"(4.6, 6.2, 5.9)","(19.0, 27.0, 24.714285714285715)","(11.0, 17.0, 14.9)","(7.5, 9.8, 9.3)","(5.0, 6.8, 6.05)","(3.5, 4.5, 3.9)","(15.0, 24.0, 22.5)","(14.0, 22.0, 18.75)","(6.0, 8.4, 6.9)"
07-12-2022 18:57:17.941624,"(4.6, 5.7, 5.605263157894737)","(19.0, 27.0, 24.714285714285715)","(11.0, 17.0, 14.9)","(7.5, 9.8, 9.3)","(5.0, 6.8, 6.05)","(3.5, 4.4, 3.8666666666666667)","(15.0, 25.0, 22.5)","(14.0, 22.0, 18.75)","(6.0, 8.4, 6.9)"
07-12-2022 18:57:19.324167,"(4.6, 6.0, 5.717391304347826)","(20.0, 27.0, 24.714285714285715)","(10.0, 17.0, 14.9)","(7.0, 9.8, 9.3)","(5.0, 6.8, 6.05)","(3.6, 4.4, 3.9)","(15.0, 25.0, 22.5)","(14.0, 22.0, 20.7)","(6.0, 8.4, 6.9)"
