,Towering Star,Finniss Blossom,Velocity Cleo,Highly Praised,Pure By Design,Easy Street,Didelis,Irish Brandy
10-01-2023 14:15:46.868988,"(2.8, 3.35, 3.2035714285714283)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 8.0, 7.144444444444444)","(16.0, 46.0, 28.956521739130437)"
10-01-2023 14:15:48.381673,"(2.8, 3.3, 3.1999999999999997)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 8.0, 7.11578947368421)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:49.580771,"(2.8, 3.3, 3.1999999999999997)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 8.0, 6.8130434782608695)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:50.953835,"(2.8, 3.3, 3.1999999999999997)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 8.0, 6.8130434782608695)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:52.186540,"(2.8, 3.3, 3.1999999999999997)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 8.0, 7.4399999999999995)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:53.430074,"(2.8, 3.3, 3.1999999999999997)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:54.654371,"(2.8, 3.3, 3.161111111111111)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:55.842275,"(2.8, 3.25, 3.1166666666666667)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6210526315789475)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:56.949316,"(2.8, 3.25, 3.066666666666667)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.590909090909091)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:58.094910,"(2.8, 3.25, 3.066666666666667)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 28.5)"
10-01-2023 14:15:59.309403,"(2.8, 3.25, 3.1125)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 28.5)"
10-01-2023 14:16:00.616531,"(2.8, 3.25, 3.1125)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.5749999999999997)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 46.0, 31.0)"
10-01-2023 14:16:01.830917,"(2.8, 3.25, 3.1125)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.5749999999999997)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 44.0, 39.599999999999994)"
10-01-2023 14:16:02.902110,"(2.8, 3.25, 3.1125)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.5749999999999997)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 42.0, 27.0)"
10-01-2023 14:16:04.060728,"(2.8, 3.25, 3.1125)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 42.0, 26.64)"
10-01-2023 14:16:05.193615,"(2.8, 3.25, 3.1125)","(10.0, 19.5, 19.391304347826086)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 42.0, 37.8)"
10-01-2023 14:16:06.325598,"(2.8, 3.2, 3.1357142857142857)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 40.0, 37.8)"
10-01-2023 14:16:07.443297,"(2.8, 3.2, 3.1357142857142857)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 40.0, 37.8)"
10-01-2023 14:16:08.489481,"(2.8, 3.2, 3.1357142857142857)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 40.0, 37.8)"
10-01-2023 14:16:09.564211,"(2.8, 3.2, 3.125)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(16.0, 40.0, 36.0)"
10-01-2023 14:16:10.666888,"(2.8, 3.2, 3.125)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.653125)","(15.0, 44.0, 26.954545454545453)","(6.5, 7.8, 7.5)","(16.0, 38.0, 30.857142857142858)"
10-01-2023 14:16:11.789102,"(2.8, 3.2, 3.125)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6673913043478263)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 30.857142857142858)"
10-01-2023 14:16:12.873937,"(2.8, 3.2, 3.125)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6673913043478263)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:13.936505,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6673913043478263)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:15.016410,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6673913043478263)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:16.169275,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.6673913043478263)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:17.358230,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.7, 3.5875)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:18.474290,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.6, 3.5100000000000002)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:19.559261,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.6, 3.5100000000000002)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:20.648161,"(2.8, 3.2, 3.068)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.6, 3.5100000000000002)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:21.712480,"(2.8, 3.2, 3.068)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.0, 14.5)","(2.7, 3.6, 3.504545454545455)","(15.0, 44.0, 26.608695652173914)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:22.902926,"(2.8, 3.2, 3.068)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.64)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.5, 3.28125)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:24.023106,"(2.8, 3.2, 3.068)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.64)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.5, 3.28125)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:25.179002,"(2.8, 3.2, 3.068)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.5, 3.425)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:26.211598,"(2.8, 3.2, 3.068)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.6, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:27.225365,"(2.8, 3.2, 3.002)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:28.422723,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:29.611955,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:30.802128,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:31.941227,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:32.969682,"(2.8, 3.2, 3.1035714285714286)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.3)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:34.060283,"(2.8, 3.2, 3.002)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.276666666666667)","(15.0, 44.0, 20.941176470588236)","(6.5, 7.8, 7.5)","(16.0, 38.0, 20.357142857142858)"
10-01-2023 14:16:35.146330,"(2.8, 3.2, 3.0941176470588236)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.166666666666666)","(2.7, 3.65, 3.276666666666667)","(15.0, 44.0, 27.0)","(6.5, 7.8, 7.5)","(16.0, 38.0, 24.666666666666668)"
10-01-2023 14:16:36.223822,"(2.8, 3.2, 3.05)","(10.0, 19.5, 19.36842105263158)","(11.0, 22.0, 18.5)","(9.0, 17.5, 14.333333333333334)","(2.7, 3.65, 3.275)","(15.0, 42.0, 22.3125)","(6.5, 7.8, 7.5)","(16.0, 36.0, 21.125)"
10-01-2023 14:16:37.288471,"(2.8, 3.2, 3.05)","(10.0, 21.0, 20.428571428571427)","(11.0, 22.0, 19.55)","(9.0, 18.0, 14.333333333333334)","(2.7, 3.65, 3.275)","(15.0, 42.0, 21.0)","(6.5, 7.8, 7.5)","(16.0, 36.0, 19.944444444444443)"
10-01-2023 14:16:38.356975,"(2.8, 3.2, 3.05)","(10.0, 21.0, 20.272727272727273)","(11.0, 22.0, 19.55)","(9.0, 18.0, 14.333333333333334)","(2.7, 3.65, 3.275)","(15.0, 42.0, 21.0)","(6.5, 7.8, 7.5)","(16.0, 36.0, 19.944444444444443)"
10-01-2023 14:16:39.544298,"(2.8, 3.2, 3.05)","(10.0, 21.0, 20.272727272727273)","(11.0, 22.0, 17.863636363636363)","(9.0, 18.0, 16.428571428571427)","(2.6, 3.65, 3.275)","(15.0, 42.0, 27.333333333333336)","(6.5, 7.8, 7.5)","(17.0, 36.0, 22.863636363636363)"
10-01-2023 14:16:40.712123,"(2.8, 3.2, 3.0941176470588236)","(10.0, 21.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 18.0, 18.1)","(2.6, 3.65, 3.275)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.8, 7.5)","(17.0, 36.0, 22.863636363636363)"
10-01-2023 14:16:41.874100,"(2.8, 3.2, 3.0941176470588236)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 18.5, 18.1875)","(2.6, 3.65, 3.267391304347826)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.8, 7.235294117647059)","(17.0, 36.0, 22.477272727272727)"
10-01-2023 14:16:43.011614,"(2.8, 3.2, 3.0941176470588236)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.65, 3.425)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.8, 7.235294117647059)","(17.0, 36.0, 22.477272727272727)"
10-01-2023 14:16:44.150664,"(2.8, 3.2, 3.0941176470588236)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.6, 3.425)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.8, 6.857142857142857)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:45.287641,"(2.8, 3.2, 3.0941176470588236)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.6, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.8, 6.933333333333333)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:46.482909,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:47.698774,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:48.957777,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:50.135885,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:51.336455,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.1875)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.065217391304348)"
10-01-2023 14:16:52.474693,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:16:53.575726,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.2807692307692307)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:16:54.725304,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:16:55.857267,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 42.0, 28.608695652173914)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:16:57.006675,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 42.0, 34.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:16:58.145477,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 36.0, 25.53846153846154)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:16:59.261323,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 36.0, 29.692307692307693)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:00.358419,"(2.8, 3.2, 3.0714285714285716)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 34.0, 29.692307692307693)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:01.518548,"(2.8, 3.2, 3.1035714285714286)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.276666666666667)","(15.0, 34.0, 25.47826086956522)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:02.633500,"(2.8, 3.2, 3.1035714285714286)","(10.0, 22.0, 21.5)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:03.770561,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:04.813227,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:05.835712,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:06.891813,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:07.992047,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.5)"
10-01-2023 14:17:09.153528,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 23.5)"
10-01-2023 14:17:10.273078,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3166666666666664)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.875)"
10-01-2023 14:17:11.373289,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3166666666666664)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 20.0625)"
10-01-2023 14:17:12.504858,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3583333333333334)","(15.0, 34.0, 25.25)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 20.0625)"
10-01-2023 14:17:13.635783,"(2.8, 3.2, 3.1035714285714286)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.65, 3.3266666666666667)","(15.0, 34.0, 29.0)","(6.5, 7.6, 6.748936170212765)","(17.0, 36.0, 22.0)"
10-01-2023 14:17:14.815169,"(2.8, 3.2, 3.033846153846154)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 24.0)","(6.5, 7.6, 6.748936170212765)","(17.0, 34.0, 25.5)"
10-01-2023 14:17:16.147938,"(2.8, 3.2, 3.1357142857142857)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.72222222222222)"
10-01-2023 14:17:17.388635,"(2.8, 3.2, 3.125)","(10.0, 21.0, 20.789473684210527)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:18.596353,"(2.8, 3.2, 3.125)","(10.0, 21.0, 20.61111111111111)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:19.764826,"(2.8, 3.2, 3.118181818181818)","(10.0, 21.0, 20.61111111111111)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
10-01-2023 14:17:20.936972,"(2.8, 3.2, 3.118181818181818)","(10.0, 21.0, 20.61111111111111)","(11.0, 22.0, 19.47222222222222)","(9.0, 19.0, 18.566666666666666)","(2.6, 3.7, 3.3266666666666667)","(15.0, 32.0, 22.4)","(6.5, 7.6, 6.748936170212765)","(17.0, 32.0, 19.68421052631579)"
