,Bel Song,Body And Soul,Doublern,Equatori,Prancing Queen,Ravera,Scuderia,Three Grand
16-12-2022 12:08:15.306840,"(7.0, 8.6, 8.52962962962963)","(31.0, 34.0, 33.32203389830509)","(2.8, 3.3, 3.285775862068965)","(15.0, 18.5, 18.2)","(7.0, 8.2, 8.184482758620689)","(7.5, 9.8, 9.68235294117647)","(5.5, 6.6, 6.483928571428572)","(7.5, 8.6, 8.566037735849056)"
16-12-2022 12:08:16.584327,"(7.0, 8.6, 8.52962962962963)","(31.0, 34.0, 33.32203389830509)","(2.8, 3.3, 3.285775862068965)","(15.0, 18.5, 18.2)","(7.0, 8.4, 8.16984126984127)","(7.5, 9.8, 9.68235294117647)","(5.5, 6.6, 6.483928571428572)","(7.5, 8.6, 8.566037735849056)"
16-12-2022 12:08:17.785027,"(7.0, 8.6, 8.52962962962963)","(31.0, 34.0, 33.32203389830509)","(2.7, 3.3, 3.285775862068965)","(15.0, 18.5, 18.2)","(7.0, 8.2, 8.16984126984127)","(7.5, 9.8, 9.68235294117647)","(5.5, 6.6, 6.483928571428572)","(7.5, 8.6, 8.566037735849056)"
16-12-2022 12:08:19.007043,"(7.0, 8.6, 8.51864406779661)","(31.0, 34.0, 32.92537313432836)","(2.7, 3.3, 3.285775862068965)","(15.0, 18.5, 18.31578947368421)","(7.0, 8.2, 8.184482758620689)","(7.5, 9.8, 9.68235294117647)","(5.5, 6.6, 6.483928571428572)","(7.5, 8.6, 8.552631578947368)"
16-12-2022 12:08:20.220298,"(7.0, 8.6, 8.511111111111111)","(26.0, 34.0, 32.92537313432836)","(2.7, 3.3, 3.2874125874125872)","(15.0, 19.0, 18.31578947368421)","(7.0, 8.4, 7.958620689655173)","(7.5, 9.8, 9.68235294117647)","(5.5, 6.6, 6.489830508474577)","(7.5, 8.6, 8.556756756756757)"
16-12-2022 12:08:21.419266,"(7.0, 8.6, 8.511111111111111)","(26.0, 34.0, 32.971428571428575)","(2.7, 3.3, 3.2874125874125872)","(15.0, 19.0, 18.31578947368421)","(7.0, 8.0, 8.05151515151515)","(7.5, 9.8, 9.690909090909091)","(5.5, 6.6, 6.489830508474577)","(7.5, 8.6, 8.531818181818183)"
16-12-2022 12:08:22.600130,"(7.0, 8.8, 8.640579710144927)","(26.0, 34.0, 32.6)","(2.7, 3.3, 3.2237864077669904)","(15.0, 19.0, 18.55)","(7.0, 8.2, 8.094736842105263)","(7.5, 9.8, 9.734782608695653)","(5.5, 6.6, 6.496)","(7.5, 8.8, 8.52608695652174)"
16-12-2022 12:08:23.987390,"(7.0, 8.8, 8.654237288135594)","(26.0, 34.0, 32.92307692307692)","(2.7, 3.25, 3.2169172932330827)","(15.0, 19.0, 18.605263157894736)","(7.0, 8.2, 8.132075471698112)","(7.5, 9.8, 9.929032258064517)","(5.5, 6.6, 6.5007633587786255)","(7.5, 8.8, 8.636363636363637)"
16-12-2022 12:08:25.355776,"(7.0, 8.8, 8.663492063492063)","(26.0, 34.0, 32.92307692307692)","(2.7, 3.25, 3.2169172932330827)","(15.0, 19.0, 18.605263157894736)","(7.0, 8.2, 8.132075471698112)","(7.5, 10.0, 9.925)","(5.5, 6.6, 6.5007633587786255)","(7.5, 8.8, 8.636363636363637)"
16-12-2022 12:08:26.747088,"(7.0, 8.8, 8.709375)","(26.0, 34.0, 32.92307692307692)","(2.7, 3.25, 3.2167910447761194)","(15.0, 19.0, 18.605263157894736)","(7.0, 8.2, 8.132075471698112)","(7.5, 10.0, 9.925)","(5.5, 6.6, 6.5007633587786255)","(7.5, 8.8, 8.62439024390244)"
16-12-2022 12:08:28.034836,"(7.0, 8.8, 8.709375)","(31.0, 34.0, 32.92307692307692)","(2.7, 3.25, 3.2167910447761194)","(15.0, 19.0, 18.58695652173913)","(7.0, 8.2, 8.132075471698112)","(7.5, 10.0, 9.925)","(5.5, 6.6, 6.5007633587786255)","(7.5, 8.8, 8.62439024390244)"
16-12-2022 12:08:29.383955,"(7.0, 8.8, 8.681632653061225)","(31.0, 34.0, 32.03508771929825)","(2.7, 3.25, 3.1792372881355933)","(15.0, 19.0, 16.83653846153846)","(7.0, 8.2, 8.110909090909091)","(7.5, 10.0, 10.096153846153847)","(5.5, 6.6, 6.502255639097744)","(7.5, 8.8, 8.716666666666667)"
16-12-2022 12:08:30.679277,"(7.0, 8.8, 8.696629213483146)","(31.0, 34.0, 32.0)","(2.7, 3.2, 3.173887587822014)","(15.0, 17.0, 17.12773722627737)","(7.0, 8.2, 8.133333333333333)","(7.5, 10.5, 10.105263157894736)","(5.5, 6.6, 6.4849557522123895)","(7.5, 8.8, 8.852380952380953)"
16-12-2022 12:08:31.953633,"(7.0, 8.8, 8.709278350515465)","(31.0, 32.0, 31.914893617021278)","(2.7, 3.25, 3.1768156424581004)","(15.0, 17.5, 17.16)","(7.0, 8.2, 8.133333333333333)","(7.5, 10.5, 10.139423076923077)","(5.5, 6.6, 6.4849557522123895)","(7.5, 9.0, 9.042424242424243)"
16-12-2022 12:08:33.173665,"(7.0, 8.8, 8.78032786885246)","(31.0, 32.0, 30.5)","(2.7, 3.2, 3.1721518987341772)","(15.0, 17.5, 17.16)","(7.0, 8.2, 8.133333333333333)","(7.5, 10.5, 10.13679245283019)","(5.5, 6.6, 6.490566037735849)","(7.5, 9.2, 9.133333333333333)"
16-12-2022 12:08:35.191419,"(7.0, 8.8, 8.78032786885246)","(31.0, 32.0, 30.25581395348837)","(2.7, 3.2, 3.1721518987341772)","(15.0, 17.5, 17.149068322981368)","(7.0, 8.2, 8.133333333333333)","(7.5, 10.5, 10.13679245283019)","(5.5, 6.6, 6.515789473684211)","(7.5, 9.4, 9.17142857142857)"
16-12-2022 12:08:36.666419,"(7.0, 8.8, 8.78032786885246)","(26.0, 32.0, 29.64864864864865)","(2.7, 3.2, 3.178225806451613)","(15.0, 17.5, 17.363636363636363)","(7.0, 8.2, 8.133333333333333)","(7.5, 10.5, 10.13679245283019)","(5.5, 6.6, 6.516)","(7.5, 9.4, 9.117647058823529)"
16-12-2022 12:08:38.014345,"(7.0, 8.8, 8.748648648648649)","(26.0, 32.0, 29.64864864864865)","(2.7, 3.2, 3.178225806451613)","(15.0, 17.5, 17.460227272727273)","(7.0, 8.2, 8.133333333333333)","(7.5, 10.5, 10.13679245283019)","(5.5, 6.6, 6.521338912133891)","(7.5, 9.4, 9.153846153846153)"
16-12-2022 12:08:39.501530,"(7.0, 8.8, 8.748648648648649)","(26.0, 32.0, 29.571428571428573)","(2.7, 3.2, 3.178225806451613)","(15.0, 17.5, 17.460227272727273)","(7.0, 8.2, 8.139130434782608)","(7.5, 10.5, 10.212389380530974)","(5.5, 6.6, 6.521338912133891)","(7.5, 9.4, 9.35)"
16-12-2022 12:08:41.012655,"(7.0, 8.8, 8.748648648648649)","(26.0, 32.0, 29.571428571428573)","(2.7, 3.15, 3.1368852459016394)","(15.0, 17.5, 17.45731707317073)","(7.0, 8.2, 8.148780487804878)","(7.5, 10.5, 10.256521739130434)","(5.5, 6.6, 6.526274509803922)","(7.5, 9.4, 9.407792207792207)"
16-12-2022 12:08:42.438088,"(7.0, 8.8, 8.767088607594937)","(26.0, 32.0, 30.75862068965517)","(2.7, 3.15, 3.1398809523809526)","(15.0, 17.5, 17.743362831858406)","(7.0, 8.2, 8.148780487804878)","(7.5, 10.5, 10.25438596491228)","(5.5, 6.6, 6.5210084033613445)","(7.5, 9.6, 9.423529411764706)"
16-12-2022 12:08:43.863484,"(7.0, 8.8, 8.767088607594937)","(26.0, 32.0, 30.75862068965517)","(2.7, 3.15, 3.1398809523809526)","(15.0, 18.0, 17.743362831858406)","(7.0, 8.2, 8.150617283950616)","(7.5, 10.5, 10.25438596491228)","(5.5, 6.6, 6.5210084033613445)","(7.5, 9.6, 9.423529411764706)"
16-12-2022 12:08:45.282836,"(7.0, 8.8, 8.767088607594937)","(26.0, 32.0, 30.75862068965517)","(2.7, 3.15, 3.1421383647798744)","(14.0, 18.0, 17.743362831858406)","(7.0, 8.2, 8.150617283950616)","(7.5, 10.5, 10.25438596491228)","(5.5, 6.6, 6.5210084033613445)","(7.5, 9.6, 9.433333333333334)"
16-12-2022 12:08:46.727721,"(7.0, 8.8, 8.767088607594937)","(26.0, 32.0, 30.5)","(2.7, 3.2, 3.146041055718475)","(14.0, 18.0, 17.776923076923076)","(7.0, 8.2, 8.142857142857142)","(7.5, 10.5, 10.211340206185566)","(5.5, 6.6, 6.5210084033613445)","(7.5, 9.6, 9.424489795918367)"
16-12-2022 12:08:48.369478,"(7.0, 8.8, 8.7375)","(26.0, 32.0, 30.448979591836736)","(2.7, 3.2, 3.150159744408946)","(14.0, 18.0, 17.776923076923076)","(7.0, 8.2, 8.134328358208954)","(7.5, 10.5, 10.211340206185566)","(5.5, 6.6, 6.525099601593626)","(7.5, 9.6, 9.417391304347827)"
16-12-2022 12:08:49.905577,"(7.0, 8.8, 8.764583333333334)","(26.0, 32.0, 30.71698113207547)","(2.7, 3.2, 3.1537216828478964)","(14.0, 18.0, 17.55)","(7.0, 8.2, 8.155555555555555)","(7.5, 10.5, 10.183453237410072)","(5.5, 6.6, 6.329113924050633)","(7.5, 9.6, 9.403225806451614)"
16-12-2022 12:08:51.555104,"(7.0, 8.8, 8.85679012345679)","(26.0, 32.0, 30.763636363636362)","(2.7, 3.2, 3.15013698630137)","(14.0, 18.0, 17.614285714285714)","(7.0, 8.2, 8.16470588235294)","(7.5, 10.5, 10.190298507462687)","(5.5, 6.4, 6.318032786885246)","(7.5, 9.6, 9.39322033898305)"
16-12-2022 12:08:53.411843,"(7.0, 9.0, 8.868131868131869)","(26.0, 32.0, 30.763636363636362)","(2.7, 3.2, 3.141590909090909)","(14.0, 18.0, 17.614285714285714)","(7.0, 8.2, 8.137254901960784)","(7.5, 10.5, 10.190298507462687)","(5.5, 6.4, 6.318032786885246)","(7.5, 9.6, 9.391735537190081)"
16-12-2022 12:08:55.116087,"(7.0, 9.0, 9.148571428571428)","(26.0, 32.0, 30.90909090909091)","(2.7, 3.2, 3.140697674418605)","(14.0, 18.0, 17.686046511627907)","(7.0, 8.2, 8.137254901960784)","(7.5, 10.5, 10.235668789808917)","(5.5, 6.4, 6.345000000000001)","(7.5, 9.6, 9.103225806451613)"
16-12-2022 12:08:56.665255,"(7.0, 9.2, 9.131578947368421)","(26.0, 32.0, 31.056603773584907)","(2.7, 3.15, 3.1415584415584417)","(14.0, 18.0, 18.913265306122447)","(7.0, 8.2, 8.145833333333332)","(7.5, 10.5, 10.20774647887324)","(5.5, 6.4, 6.372477064220184)","(7.5, 9.2, 9.098039215686274)"
16-12-2022 12:08:58.025388,"(7.0, 9.2, 9.131578947368421)","(26.0, 32.0, 31.056603773584907)","(2.7, 3.15, 3.132227488151659)","(14.0, 19.0, 18.916666666666668)","(7.0, 8.2, 8.14141414141414)","(7.5, 10.5, 10.246951219512194)","(5.5, 6.4, 6.348031496062992)","(7.5, 9.2, 9.016)"
16-12-2022 12:08:59.357032,"(7.0, 9.2, 9.192307692307692)","(26.0, 32.0, 30.96551724137931)","(2.7, 3.2, 3.1494350282485875)","(14.0, 19.0, 19.6)","(7.0, 8.2, 7.981512605042017)","(7.5, 10.5, 10.261494252873563)","(5.5, 6.4, 6.363503649635037)","(7.5, 9.2, 8.978313253012049)"
16-12-2022 12:09:00.753058,"(7.0, 9.2, 9.194736842105263)","(26.0, 32.0, 31.032258064516128)","(2.7, 3.15, 3.145833333333333)","(14.0, 20.0, 19.88888888888889)","(7.0, 8.0, 7.972477064220183)","(7.5, 10.5, 10.345394736842104)","(5.5, 6.4, 6.355128205128206)","(7.5, 9.0, 9.0375)"
16-12-2022 12:09:02.121428,"(7.0, 9.2, 9.149295774647888)","(26.0, 32.0, 31.0)","(2.7, 3.15, 3.1301255230125524)","(14.0, 20.0, 19.9)","(7.0, 8.0, 8.553571428571429)","(7.5, 10.5, 10.27094972067039)","(5.5, 6.4, 6.295061728395062)","(7.5, 9.2, 8.916)"
16-12-2022 12:09:03.403686,"(7.0, 9.2, 9.129577464788731)","(26.0, 32.0, 31.0)","(2.7, 3.15, 3.131589147286822)","(14.0, 20.0, 20.043478260869566)","(7.0, 8.6, 8.5864406779661)","(7.5, 10.5, 10.24871794871795)","(5.5, 6.4, 6.2734375)","(7.5, 9.0, 8.882608695652173)"
16-12-2022 12:09:04.715686,"(7.0, 9.2, 9.088571428571429)","(26.0, 32.0, 31.28)","(2.7, 3.15, 3.131589147286822)","(14.0, 21.0, 20.03846153846154)","(7.0, 8.6, 8.57986577181208)","(7.5, 10.5, 10.24871794871795)","(5.5, 6.4, 6.29746835443038)","(7.5, 9.0, 8.882608695652173)"
16-12-2022 12:09:05.958979,"(7.0, 9.0, 8.917073170731708)","(26.0, 32.0, 31.217391304347828)","(2.7, 3.15, 3.131589147286822)","(14.0, 21.0, 20.03846153846154)","(7.0, 8.8, 8.601503759398497)","(7.5, 10.5, 10.24871794871795)","(5.5, 6.4, 6.29746835443038)","(7.5, 9.0, 8.757142857142858)"
16-12-2022 12:09:07.238748,"(7.0, 9.4, 9.154385964912281)","(26.0, 32.0, 31.217391304347828)","(2.7, 3.15, 3.1259469696969697)","(14.0, 21.0, 20.03846153846154)","(7.0, 8.8, 8.54020618556701)","(7.5, 10.5, 10.244949494949495)","(5.5, 6.4, 6.239655172413793)","(7.5, 8.8, 8.723809523809525)"
16-12-2022 12:09:08.557947,"(7.0, 9.4, 9.258823529411764)","(26.0, 34.0, 33.27272727272727)","(2.7, 3.15, 3.118269230769231)","(14.0, 21.0, 20.03846153846154)","(7.0, 8.6, 8.54020618556701)","(7.5, 10.5, 10.22340425531915)","(5.5, 6.4, 6.223175965665236)","(7.5, 8.8, 8.723809523809525)"
16-12-2022 12:09:09.866523,"(7.0, 9.2, 9.08)","(26.0, 34.0, 33.38461538461539)","(2.7, 3.15, 3.1728947368421054)","(14.0, 21.0, 20.166666666666668)","(7.0, 8.6, 8.54020618556701)","(7.5, 10.5, 10.19767441860465)","(5.5, 6.4, 6.148101265822785)","(7.5, 8.8, 8.64375)"
16-12-2022 12:09:11.189694,"(7.0, 9.2, 9.070588235294117)","(26.0, 34.0, 34.92307692307692)","(2.7, 3.2, 3.178807947019868)","(14.0, 21.0, 20.161290322580644)","(7.0, 8.6, 8.54020618556701)","(7.5, 10.5, 10.182795698924732)","(5.5, 6.2, 6.140119760479042)","(7.5, 8.8, 8.554022988505746)"
16-12-2022 12:09:12.435362,"(7.0, 9.2, 9.096874999999999)","(26.0, 36.0, 33.75)","(2.7, 3.2, 3.172751322751323)","(14.0, 21.0, 20.545454545454547)","(7.0, 8.6, 8.541573033707865)","(7.5, 10.5, 10.237341772151899)","(5.5, 6.2, 6.140476190476191)","(7.5, 8.6, 8.457692307692309)"
16-12-2022 12:09:13.621361,"(7.0, 9.0, 8.997590361445782)","(26.0, 34.0, 33.75)","(2.7, 3.2, 3.172751322751323)","(14.0, 21.0, 20.545454545454547)","(7.0, 8.6, 8.563636363636363)","(7.5, 10.5, 10.237341772151899)","(5.5, 6.2, 6.15031847133758)","(7.5, 8.6, 8.458181818181819)"
16-12-2022 12:09:14.765082,"(7.0, 9.0, 8.997590361445782)","(26.0, 36.0, 35.111111111111114)","(2.7, 3.2, 3.172751322751323)","(14.0, 21.0, 20.352941176470587)","(7.0, 8.6, 8.567816091954024)","(7.5, 10.5, 10.268156424581006)","(5.5, 6.2, 6.125531914893617)","(7.5, 8.6, 8.481159420289854)"
16-12-2022 12:09:15.883467,"(7.0, 9.0, 8.997222222222222)","(26.0, 36.0, 34.70967741935484)","(2.7, 3.2, 3.1767080745341616)","(14.0, 21.0, 20.352941176470587)","(7.0, 8.6, 8.567816091954024)","(7.5, 10.5, 10.268156424581006)","(5.5, 6.2, 6.125531914893617)","(7.5, 8.6, 8.481159420289854)"
16-12-2022 12:09:17.011990,"(7.0, 9.0, 8.997222222222222)","(26.0, 36.0, 34.70967741935484)","(2.7, 3.2, 3.1767080745341616)","(14.0, 21.0, 20.352941176470587)","(7.0, 8.6, 8.567816091954024)","(7.5, 10.5, 10.268156424581006)","(5.5, 6.2, 6.135632183908046)","(7.5, 8.6, 8.521531100478468)"
16-12-2022 12:09:18.109356,"(7.0, 9.0, 8.997222222222222)","(26.0, 36.0, 34.70967741935484)","(2.7, 3.2, 3.1767295597484275)","(14.0, 21.0, 20.821428571428573)","(7.0, 8.6, 8.591304347826087)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.135632183908046)","(7.5, 8.6, 8.489655172413793)"
16-12-2022 12:09:19.169029,"(7.0, 9.0, 8.997222222222222)","(26.0, 36.0, 34.4)","(2.7, 3.2, 3.1765822784810127)","(14.0, 21.0, 20.821428571428573)","(7.0, 8.6, 8.621383647798742)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.135632183908046)","(7.5, 8.6, 8.383116883116884)"
16-12-2022 12:09:20.257604,"(7.0, 9.0, 8.952688172043011)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.19468085106383)","(14.0, 21.0, 20.93103448275862)","(7.0, 8.8, 8.72183908045977)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.12)","(7.5, 8.4, 8.372222222222222)"
16-12-2022 12:09:21.335943,"(7.0, 9.0, 8.973170731707317)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.1966666666666668)","(14.0, 21.0, 20.93103448275862)","(7.0, 8.8, 8.722727272727273)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.101219512195122)","(7.5, 8.4, 8.366101694915255)"
16-12-2022 12:09:22.327109,"(7.0, 9.2, 9.042307692307691)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.188888888888889)","(14.0, 21.0, 20.93103448275862)","(7.0, 8.8, 8.771428571428572)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.09811320754717)","(7.5, 8.4, 8.46896551724138)"
16-12-2022 12:09:23.382245,"(7.0, 9.2, 9.042307692307691)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.1898809523809524)","(14.0, 21.0, 20.93103448275862)","(7.0, 8.8, 8.772727272727273)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.1)","(7.5, 8.6, 8.483333333333334)"
16-12-2022 12:09:24.343634,"(7.0, 9.2, 9.042307692307691)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.1898809523809524)","(14.0, 21.0, 20.82758620689655)","(7.0, 8.8, 8.746153846153847)","(7.5, 10.5, 10.241206030150753)","(5.5, 6.2, 6.073170731707317)","(7.5, 8.6, 8.472727272727273)"
16-12-2022 12:09:25.425372,"(7.0, 9.2, 9.033846153846154)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.189240506329114)","(16.0, 21.0, 20.705882352941178)","(7.0, 8.8, 8.770149253731343)","(7.5, 10.5, 10.238993710691824)","(5.5, 6.2, 6.035643564356436)","(7.5, 8.6, 8.472727272727273)"
16-12-2022 12:09:26.523551,"(7.0, 9.2, 9.033846153846154)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.190395480225989)","(16.0, 21.0, 20.705882352941178)","(7.0, 8.8, 8.779527559055119)","(7.5, 10.5, 10.238993710691824)","(5.5, 6.2, 6.035643564356436)","(7.5, 8.6, 8.432)"
16-12-2022 12:09:27.541361,"(7.0, 9.2, 9.033846153846154)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.2, 3.190395480225989)","(16.0, 21.0, 20.82758620689655)","(7.0, 9.0, 8.718518518518518)","(7.5, 10.5, 10.212290502793296)","(5.5, 6.2, 5.958024691358025)","(7.5, 8.6, 8.44852071005917)"
16-12-2022 12:09:28.613706,"(7.0, 9.2, 9.033846153846154)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.25, 3.2062111801242237)","(16.0, 22.0, 21.95744680851064)","(7.0, 9.0, 8.764912280701754)","(7.5, 10.5, 10.248484848484848)","(5.5, 6.0, 6.029545454545455)","(7.5, 8.6, 8.088268156424581)"
16-12-2022 12:09:29.743988,"(7.0, 9.2, 9.067924528301887)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.25, 3.241566265060241)","(16.0, 22.0, 21.95744680851064)","(7.0, 8.8, 8.752845528455284)","(7.5, 10.5, 10.238993710691824)","(5.5, 6.2, 6.060714285714286)","(7.5, 8.2, 7.975460122699387)"
16-12-2022 12:09:30.806719,"(7.0, 9.2, 9.04782608695652)","(26.0, 36.0, 34.486486486486484)","(2.7, 3.25, 3.233076923076923)","(16.0, 22.0, 21.95744680851064)","(7.0, 9.0, 8.764912280701754)","(7.5, 10.5, 10.238993710691824)","(5.5, 6.2, 6.064347826086957)","(7.5, 8.0, 7.949700598802395)"
16-12-2022 12:09:31.850679,"(7.0, 9.2, 9.04782608695652)","(26.0, 36.0, 35.0)","(2.7, 3.25, 3.2488805970149253)","(16.0, 22.0, 21.95744680851064)","(7.0, 8.8, 8.706666666666667)","(7.5, 10.5, 10.043650793650794)","(5.5, 6.2, 6.063157894736842)","(7.5, 8.0, 7.933333333333334)"
16-12-2022 12:09:33.015438,"(7.0, 9.2, 9.05)","(26.0, 36.0, 35.1764705882353)","(2.7, 3.3, 3.26)","(16.0, 22.0, 21.95744680851064)","(7.0, 8.8, 8.625)","(7.5, 10.5, 10.023255813953488)","(5.5, 6.2, 6.059504132231405)","(7.5, 8.0, 7.904878048780487)"
16-12-2022 12:09:34.029146,"(7.0, 9.2, 9.05)","(26.0, 36.0, 35.1764705882353)","(2.7, 3.3, 3.26)","(16.0, 22.0, 21.95744680851064)","(7.0, 8.8, 8.6)","(7.5, 10.5, 10.090909090909092)","(5.5, 6.2, 6.059504132231405)","(7.5, 8.0, 7.701960784313725)"
16-12-2022 12:09:35.059057,"(7.0, 9.2, 9.045833333333333)","(26.0, 36.0, 35.111111111111114)","(2.7, 3.3, 3.2625)","(16.0, 23.0, 22.27536231884058)","(7.0, 8.6, 8.585915492957746)","(7.5, 10.5, 10.092715231788079)","(5.5, 6.2, 6.074074074074074)","(7.5, 7.8, 7.731914893617021)"
16-12-2022 12:09:36.132324,"(7.0, 9.2, 9.123404255319148)","(26.0, 36.0, 35.46666666666667)","(2.7, 3.3, 3.2760204081632653)","(16.0, 23.0, 22.358974358974358)","(7.0, 8.6, 8.587179487179487)","(7.5, 10.5, 9.993785310734463)","(5.5, 6.2, 6.096969696969697)","(7.5, 7.8, 7.7)"
16-12-2022 12:09:37.262011,"(7.0, 9.2, 9.123404255319148)","(26.0, 38.0, 36.31578947368421)","(2.7, 3.3, 3.2821969696969697)","(16.0, 23.0, 22.25)","(7.0, 8.6, 8.587179487179487)","(7.5, 10.5, 9.983422459893049)","(5.5, 6.2, 6.095705521472393)","(7.5, 7.8, 7.644444444444444)"
16-12-2022 12:09:38.397749,"(7.0, 9.2, 9.103571428571428)","(26.0, 38.0, 36.31578947368421)","(2.7, 3.3, 3.275151515151515)","(16.0, 23.0, 22.25)","(7.0, 8.6, 8.52156862745098)","(7.5, 10.5, 10.014666666666667)","(5.5, 6.2, 6.094409937888199)","(7.5, 7.8, 7.6337349397590355)"
16-12-2022 12:09:39.522014,"(7.0, 9.2, 9.121739130434783)","(26.0, 38.0, 36.31578947368421)","(2.7, 3.3, 3.275)","(16.0, 23.0, 22.25)","(7.0, 8.6, 8.386842105263158)","(7.5, 10.5, 10.063218390804598)","(5.5, 6.2, 6.115)","(7.5, 7.8, 7.636842105263158)"
16-12-2022 12:09:40.838298,"(7.0, 9.2, 9.101818181818182)","(26.0, 38.0, 36.31578947368421)","(2.7, 3.3, 3.2743421052631576)","(16.0, 23.0, 22.444444444444443)","(7.0, 8.4, 8.375342465753425)","(7.5, 10.5, 10.16326530612245)","(5.5, 6.2, 6.122340425531915)","(7.5, 7.8, 7.638356164383561)"
16-12-2022 12:09:41.959992,"(7.0, 9.2, 9.0575)","(26.0, 38.0, 36.31578947368421)","(2.7, 3.3, 3.2743421052631576)","(16.0, 23.0, 22.444444444444443)","(7.0, 8.4, 8.391044776119402)","(7.5, 10.5, 10.174342105263158)","(5.5, 6.2, 6.090909090909091)","(7.5, 7.8, 7.665909090909091)"
16-12-2022 12:09:43.134149,"(7.0, 9.2, 9.0575)","(26.0, 38.0, 34.8)","(2.7, 3.25, 3.2465034965034967)","(16.0, 23.0, 22.486486486486488)","(7.0, 8.4, 8.547169811320755)","(7.5, 10.5, 10.21551724137931)","(5.5, 6.2, 6.103157894736842)","(7.5, 7.8, 7.49171974522293)"
16-12-2022 12:09:44.250783,"(7.0, 9.2, 9.127433628318583)","(26.0, 38.0, 36.4)","(2.7, 3.25, 3.2465034965034967)","(16.0, 23.0, 22.486486486486488)","(7.0, 8.6, 8.547169811320755)","(7.5, 10.5, 10.21551724137931)","(5.5, 6.2, 6.102816901408451)","(7.5, 7.6, 7.499310344827586)"
16-12-2022 12:09:45.360094,"(7.0, 9.2, 9.117073170731707)","(26.0, 38.0, 37.27272727272727)","(2.7, 3.3, 3.237735849056604)","(16.0, 23.0, 23.71698113207547)","(7.0, 8.6, 8.523809523809524)","(7.5, 10.5, 10.175)","(5.5, 6.2, 6.090972222222223)","(7.5, 7.6, 7.563855421686747)"
16-12-2022 12:09:46.442500,"(7.0, 9.2, 9.107462686567164)","(26.0, 38.0, 37.27272727272727)","(2.7, 3.25, 3.237735849056604)","(16.0, 24.0, 23.71698113207547)","(7.0, 8.8, 8.523809523809524)","(7.5, 10.5, 10.171195652173912)","(5.5, 6.2, 6.082911392405063)","(7.5, 7.6, 7.5634146341463415)"
16-12-2022 12:09:47.511478,"(7.0, 9.2, 9.10827067669173)","(26.0, 38.0, 37.27272727272727)","(2.7, 3.25, 3.2375)","(16.0, 24.0, 23.71698113207547)","(7.0, 8.8, 8.53448275862069)","(7.5, 10.5, 10.171195652173912)","(5.5, 6.2, 6.079478827361563)","(7.5, 7.6, 7.696774193548387)"
16-12-2022 12:09:48.637327,"(7.0, 9.2, 9.10827067669173)","(26.0, 38.0, 37.27272727272727)","(2.7, 3.25, 3.218148148148148)","(16.0, 24.0, 23.71698113207547)","(7.0, 8.8, 8.53953488372093)","(7.5, 10.5, 10.171195652173912)","(5.5, 6.2, 6.077076411960133)","(7.5, 7.8, 7.666666666666666)"
16-12-2022 12:09:49.788786,"(7.0, 9.2, 9.10827067669173)","(26.0, 38.0, 37.61904761904762)","(2.7, 3.25, 3.242982456140351)","(16.0, 24.0, 24.24137931034483)","(7.0, 8.8, 8.491428571428571)","(7.5, 10.5, 10.160112359550562)","(5.5, 6.2, 6.1258964143426295)","(7.5, 7.8, 7.628571428571428)"
16-12-2022 12:09:50.883542,"(7.0, 9.2, 9.085185185185185)","(26.0, 38.0, 37.61904761904762)","(2.7, 3.25, 3.2338709677419355)","(16.0, 25.0, 24.21875)","(7.0, 8.6, 8.528888888888888)","(7.5, 10.5, 10.160112359550562)","(5.5, 6.2, 6.127058823529412)","(7.0, 7.8, 7.628571428571428)"
16-12-2022 12:09:51.959748,"(7.0, 9.2, 9.07603305785124)","(26.0, 38.0, 37.61904761904762)","(2.7, 3.25, 3.330192719486081)","(16.0, 25.0, 24.035087719298247)","(7.0, 8.6, 8.386440677966101)","(7.5, 10.5, 10.090116279069768)","(5.5, 6.2, 6.127058823529412)","(7.0, 7.8, 7.554621848739496)"
16-12-2022 12:09:53.064893,"(7.0, 9.0, 8.908823529411766)","(26.0, 38.0, 37.61904761904762)","(2.7, 3.35, 3.3304535637149026)","(16.0, 25.0, 24.035087719298247)","(7.0, 8.4, 8.392307692307693)","(7.5, 10.5, 10.20486111111111)","(5.5, 6.2, 6.127058823529412)","(7.0, 7.6, 7.527906976744186)"
