,On Pursuit,Get A Shout,Xavien Bale,Dr Archer,Aunt Bee,Aussie Axle,Raw Eleven,Velocity Tori
11-01-2023 19:24:14.342629,"(6.0, 8.0, 7.466666666666667)","(31.0, 120.0, 116.3921568627451)","(1.65, 2.2, 2.1714285714285717)","(3.9, 5.8, 5.053333333333334)","(16.0, 29.0, 21.5)","(11.0, 27.0, 25.214285714285715)","(12.0, 15.5, 13.277777777777779)","(91.0, 130.0, 118.0)"
11-01-2023 19:24:15.620718,"(6.0, 8.0, 7.514285714285714)","(31.0, 120.0, 106.7843137254902)","(1.65, 2.2, 2.1750000000000003)","(3.9, 5.8, 5.266666666666667)","(16.0, 29.0, 21.5)","(11.0, 27.0, 23.875)","(12.0, 15.5, 14.7)","(91.0, 130.0, 118.0)"
11-01-2023 19:24:16.958926,"(6.0, 7.8, 7.545454545454545)","(31.0, 110.0, 89.94339622641509)","(1.65, 2.2, 2.166666666666667)","(3.9, 5.8, 5.053333333333334)","(16.0, 29.0, 21.5)","(11.0, 27.0, 23.875)","(11.0, 15.5, 13.0)","(91.0, 130.0, 118.0)"
11-01-2023 19:24:18.304185,"(6.0, 7.8, 7.545454545454545)","(31.0, 95.0, 75.18518518518519)","(1.65, 2.2, 2.155555555555556)","(3.9, 5.8, 5.053333333333334)","(16.0, 29.0, 21.5)","(11.0, 27.0, 23.875)","(11.0, 15.5, 14.875)","(91.0, 130.0, 118.0)"
11-01-2023 19:24:19.603262,"(6.0, 7.8, 7.545454545454545)","(31.0, 80.0, 69.16)","(1.65, 2.2, 2.155555555555556)","(3.9, 5.8, 5.266666666666667)","(16.0, 29.0, 21.5)","(11.0, 27.0, 24.6)","(11.0, 15.5, 14.5)","(91.0, 130.0, 118.0)"
11-01-2023 19:24:20.915506,"(6.0, 7.8, 7.545454545454545)","(31.0, 70.0, 69.16)","(1.65, 2.2, 2.132)","(3.9, 5.8, 4.680000000000001)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 14.5)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:22.198344,"(6.0, 7.8, 7.545454545454545)","(31.0, 70.0, 69.16)","(1.65, 2.18, 2.1323809523809527)","(3.9, 5.8, 4.575)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 14.375)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:23.516794,"(6.0, 8.0, 7.644444444444445)","(31.0, 70.0, 69.16)","(1.65, 2.18, 2.1323809523809527)","(3.9, 5.8, 4.575)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 14.375)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:24.810630,"(6.0, 8.0, 7.644444444444445)","(31.0, 70.0, 63.166666666666664)","(1.65, 2.18, 2.1323809523809527)","(3.9, 5.8, 4.575)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:26.210783,"(6.0, 8.0, 7.644444444444445)","(31.0, 70.0, 65.9)","(1.65, 2.18, 2.1323809523809527)","(3.9, 5.8, 4.575)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:28.336238,"(6.0, 8.0, 7.644444444444445)","(31.0, 70.0, 65.9)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.575)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:29.721217,"(6.0, 8.0, 7.628571428571428)","(31.0, 70.0, 68.6875)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.575)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:31.087395,"(6.0, 7.8, 6.96)","(31.0, 70.0, 68.6875)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.680000000000001)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:32.473153,"(6.0, 7.8, 7.275)","(31.0, 70.0, 68.6875)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.680000000000001)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:33.827642,"(6.0, 7.8, 7.333333333333333)","(31.0, 70.0, 68.6875)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.680000000000001)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:35.155776,"(6.0, 7.8, 7.434782608695652)","(31.0, 70.0, 65.19999999999999)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.680000000000001)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.0)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:36.558285,"(6.0, 7.8, 7.434782608695652)","(31.0, 70.0, 59.0)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.680000000000001)","(16.0, 29.0, 21.5)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:38.028346,"(6.0, 7.8, 7.434782608695652)","(31.0, 60.0, 58.72)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.575)","(16.0, 29.0, 28.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:39.386192,"(6.0, 7.8, 7.434782608695652)","(31.0, 60.0, 58.72)","(1.65, 2.18, 2.142962962962963)","(3.9, 5.8, 4.575)","(16.0, 36.0, 28.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:40.700417,"(6.0, 7.8, 7.434782608695652)","(31.0, 60.0, 58.72)","(1.65, 2.18, 2.141818181818182)","(3.9, 5.8, 4.575)","(16.0, 36.0, 28.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 123.33333333333334)"
11-01-2023 19:24:42.031585,"(6.0, 7.8, 7.266666666666667)","(31.0, 60.0, 58.72)","(1.65, 2.16, 2.126666666666667)","(3.9, 5.8, 4.575)","(16.0, 36.0, 27.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:43.430443,"(6.0, 8.0, 7.65)","(31.0, 60.0, 58.72)","(1.65, 2.16, 2.128695652173913)","(3.9, 5.8, 4.575)","(16.0, 34.0, 27.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:44.790298,"(6.0, 7.8, 7.133333333333333)","(31.0, 60.0, 53.92)","(1.65, 2.16, 2.128695652173913)","(3.9, 5.8, 4.575)","(16.0, 34.0, 27.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:46.139710,"(6.0, 7.8, 7.2)","(31.0, 55.0, 47.2)","(1.65, 2.16, 2.115)","(3.9, 5.8, 4.575)","(16.0, 34.0, 27.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:47.515110,"(6.0, 8.0, 7.771428571428571)","(31.0, 48.0, 47.2)","(1.65, 2.16, 2.130909090909091)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:48.850284,"(6.0, 8.0, 7.745454545454545)","(31.0, 48.0, 47.2)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:50.187506,"(6.0, 8.0, 7.745454545454545)","(31.0, 48.0, 47.2)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:51.500982,"(6.0, 8.0, 7.710344827586207)","(31.0, 48.0, 47.2)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:52.754878,"(6.0, 8.0, 7.710344827586207)","(31.0, 48.0, 47.2)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:54.174593,"(6.0, 8.0, 7.710344827586207)","(31.0, 48.0, 43.81818181818181)","(1.65, 2.16, 2.1176470588235294)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:55.611879,"(6.0, 8.0, 7.475)","(31.0, 46.0, 43.46666666666667)","(1.65, 2.16, 2.1176470588235294)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:56.865146,"(6.0, 8.0, 7.6)","(31.0, 44.0, 43.46666666666667)","(1.65, 2.16, 2.1176470588235294)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:58.164475,"(6.0, 8.0, 7.6)","(31.0, 44.0, 43.46666666666667)","(1.65, 2.16, 2.1176470588235294)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:24:59.414098,"(6.0, 8.0, 7.5058823529411764)","(31.0, 44.0, 43.46666666666667)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 111.66666666666666)"
11-01-2023 19:25:00.726863,"(6.0, 8.0, 7.5058823529411764)","(31.0, 44.0, 42.96774193548387)","(1.65, 2.16, 2.1142857142857143)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 117.77777777777777)"
11-01-2023 19:25:02.030889,"(6.0, 8.0, 7.6)","(31.0, 44.0, 40.6875)","(1.65, 2.16, 2.1142857142857143)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 117.77777777777777)"
11-01-2023 19:25:03.345402,"(6.0, 8.0, 7.416666666666667)","(31.0, 42.0, 36.888888888888886)","(1.65, 2.16, 2.1142857142857143)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 96.66666666666667)"
11-01-2023 19:25:04.645181,"(6.0, 8.0, 7.416666666666667)","(31.0, 38.0, 37.111111111111114)","(1.65, 2.16, 2.1142857142857143)","(3.9, 5.8, 4.575)","(16.0, 34.0, 24.666666666666668)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 96.66666666666667)"
11-01-2023 19:25:06.135850,"(6.0, 8.0, 7.131578947368421)","(31.0, 38.0, 33.76470588235294)","(1.65, 2.16, 2.0963636363636367)","(3.9, 5.8, 4.575)","(16.0, 34.0, 26.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 113.33333333333334)"
11-01-2023 19:25:07.468286,"(6.0, 8.0, 7.147058823529412)","(31.0, 38.0, 33.42857142857143)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 5.177777777777778)","(16.0, 32.0, 25.0)","(11.0, 27.0, 21.25)","(11.0, 15.5, 15.055555555555555)","(91.0, 130.0, 120.0)"
11-01-2023 19:25:08.809119,"(6.0, 8.0, 7.005714285714285)","(31.0, 36.0, 32.46153846153846)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 4.84)","(16.0, 30.0, 23.0)","(11.0, 27.0, 17.8)","(11.0, 15.5, 14.7)","(91.0, 130.0, 108.75)"
11-01-2023 19:25:11.364691,"(6.0, 8.0, 7.478947368421053)","(31.0, 30.0, 29.941176470588236)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 4.84)","(16.0, 28.0, 24.0)","(11.0, 26.0, 20.75)","(11.0, 15.5, 15.055555555555555)","(91.0, 140.0, 117.27272727272728)"
11-01-2023 19:25:12.934070,"(6.0, 8.0, 7.478947368421053)","(31.0, 30.0, 29.941176470588236)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 4.84)","(16.0, 28.0, 24.0)","(11.0, 26.0, 20.75)","(11.0, 15.5, 13.961538461538462)","(91.0, 140.0, 121.25)"
11-01-2023 19:25:14.428363,"(6.0, 8.0, 7.488235294117647)","(31.0, 30.0, 29.941176470588236)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 4.84)","(16.0, 28.0, 24.0)","(11.0, 26.0, 20.75)","(11.0, 15.5, 13.961538461538462)","(91.0, 140.0, 121.25)"
11-01-2023 19:25:16.671037,"(6.0, 8.0, 7.658823529411764)","(31.0, 34.0, 32.7027027027027)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 4.84)","(16.0, 28.0, 24.0)","(11.0, 26.0, 20.75)","(11.0, 15.5, 13.277777777777779)","(91.0, 140.0, 121.25)"
11-01-2023 19:25:18.526106,"(6.5, 8.0, 7.011764705882353)","(31.0, 34.0, 30.5)","(1.65, 2.14, 2.0963636363636367)","(3.9, 5.8, 4.84)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.051724137931034)","(91.0, 140.0, 111.42857142857143)"
11-01-2023 19:25:20.120743,"(6.5, 8.0, 7.011764705882353)","(31.0, 32.0, 31.6)","(1.65, 2.14, 2.1100000000000003)","(3.9, 5.8, 4.84)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:21.561460,"(6.5, 8.0, 7.066666666666666)","(31.0, 34.0, 37.45454545454545)","(1.65, 2.14, 2.08)","(3.9, 5.8, 5.0)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:22.946808,"(6.5, 8.0, 7.222222222222222)","(31.0, 44.0, 37.45454545454545)","(1.65, 2.14, 2.08)","(3.9, 5.8, 5.222222222222222)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 115.38461538461539)"
11-01-2023 19:25:24.343208,"(6.5, 8.0, 7.282051282051282)","(31.0, 44.0, 37.45454545454545)","(1.65, 2.14, 2.08)","(3.9, 5.8, 5.222222222222222)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 125.71428571428572)"
11-01-2023 19:25:25.760201,"(6.5, 8.0, 7.282051282051282)","(31.0, 44.0, 37.45454545454545)","(1.65, 2.14, 2.06)","(3.9, 5.8, 5.222222222222222)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 125.71428571428572)"
11-01-2023 19:25:27.161749,"(6.5, 8.0, 7.253333333333334)","(31.0, 44.0, 37.45454545454545)","(1.65, 2.14, 2.126666666666667)","(3.9, 5.8, 5.0)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 115.38461538461539)"
11-01-2023 19:25:28.612197,"(6.5, 8.0, 7.66060606060606)","(31.0, 44.0, 35.0)","(1.65, 2.14, 2.126666666666667)","(3.9, 5.8, 4.627450980392156)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:30.017709,"(6.5, 8.0, 7.66060606060606)","(31.0, 44.0, 35.0)","(1.65, 2.14, 2.086666666666667)","(3.9, 5.8, 4.627450980392156)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 125.71428571428572)"
11-01-2023 19:25:31.395396,"(6.5, 8.0, 7.6499999999999995)","(31.0, 44.0, 35.0)","(1.65, 2.1, 2.091666666666667)","(3.9, 5.8, 4.638297872340425)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 16.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:32.773323,"(6.5, 8.0, 7.638709677419355)","(31.0, 44.0, 35.0)","(1.65, 2.1, 2.091666666666667)","(3.9, 5.8, 4.685714285714286)","(16.0, 28.0, 20.571428571428573)","(11.0, 26.0, 18.666666666666668)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:34.213552,"(6.5, 8.0, 7.66060606060606)","(31.0, 44.0, 35.0)","(1.65, 2.1, 2.125)","(3.9, 5.8, 4.638297872340425)","(16.0, 28.0, 20.571428571428573)","(11.0, 25.0, 18.666666666666668)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:35.618063,"(6.5, 8.0, 7.321212121212121)","(31.0, 44.0, 35.0)","(1.65, 2.14, 2.095)","(3.9, 5.8, 4.685714285714286)","(16.0, 28.0, 20.571428571428573)","(11.0, 25.0, 17.2)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:36.971138,"(6.5, 8.0, 7.321212121212121)","(31.0, 44.0, 35.0)","(1.65, 2.1, 2.095)","(3.9, 5.8, 4.685714285714286)","(16.0, 28.0, 20.571428571428573)","(11.0, 24.0, 17.2)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 115.38461538461539)"
11-01-2023 19:25:38.377578,"(6.5, 8.0, 7.321212121212121)","(31.0, 44.0, 33.111111111111114)","(1.65, 2.1, 2.095)","(3.9, 5.8, 4.638297872340425)","(16.0, 28.0, 20.571428571428573)","(11.0, 24.0, 19.25)","(11.0, 15.5, 12.115384615384615)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:39.705000,"(6.5, 8.0, 7.321212121212121)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.1, 2.095)","(3.9, 5.8, 4.773333333333333)","(16.0, 28.0, 20.571428571428573)","(11.0, 23.0, 19.25)","(11.0, 15.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:41.082999,"(6.5, 7.8, 7.278947368421052)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.1, 2.095)","(3.9, 5.8, 4.773333333333333)","(16.0, 28.0, 20.571428571428573)","(11.0, 23.0, 16.035714285714285)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:42.412235,"(6.5, 7.8, 7.133333333333333)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.1, 2.1100000000000003)","(3.9, 5.8, 4.678260869565217)","(16.0, 28.0, 20.571428571428573)","(11.0, 23.0, 18.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:43.672153,"(6.5, 7.8, 7.2)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.12, 2.1100000000000003)","(3.9, 5.8, 4.678260869565217)","(16.0, 28.0, 20.571428571428573)","(11.0, 22.0, 18.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:44.971218,"(6.5, 7.8, 7.2)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.12, 2.1100000000000003)","(3.9, 5.8, 4.894117647058824)","(16.0, 28.0, 20.571428571428573)","(11.0, 22.0, 18.25)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:46.377911,"(6.5, 7.8, 7.2)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.12, 2.1100000000000003)","(3.9, 5.8, 5.066666666666666)","(16.0, 28.0, 20.571428571428573)","(11.0, 21.0, 18.25)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:47.723103,"(6.5, 7.8, 7.2)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.12, 2.1100000000000003)","(3.9, 5.8, 5.45)","(16.0, 28.0, 20.571428571428573)","(11.0, 21.0, 17.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:49.004909,"(6.5, 7.8, 7.6125)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.12, 2.117777777777778)","(3.9, 5.7, 5.333333333333333)","(16.0, 28.0, 20.571428571428573)","(11.0, 20.0, 17.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:50.300265,"(6.5, 7.8, 7.077419354838709)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.14, 2.124615384615385)","(3.9, 5.7, 5.366666666666667)","(16.0, 28.0, 20.571428571428573)","(11.0, 20.0, 17.5)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:51.633071,"(6.5, 7.8, 7.077419354838709)","(31.0, 42.0, 33.111111111111114)","(1.65, 2.14, 2.124615384615385)","(3.9, 5.7, 5.3)","(16.0, 28.0, 20.571428571428573)","(11.0, 19.5, 17.5)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:52.985823,"(6.5, 7.8, 7.077419354838709)","(26.0, 42.0, 33.111111111111114)","(1.65, 2.14, 2.124615384615385)","(3.9, 5.6, 4.957142857142857)","(16.0, 28.0, 20.571428571428573)","(11.0, 19.5, 15.735294117647058)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:54.263549,"(6.5, 7.8, 7.290909090909091)","(26.0, 42.0, 33.111111111111114)","(1.65, 2.14, 2.126666666666667)","(3.9, 5.6, 5.0)","(16.0, 28.0, 20.571428571428573)","(11.0, 19.5, 17.25)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:55.495962,"(6.5, 7.8, 7.275)","(26.0, 42.0, 33.111111111111114)","(1.65, 2.14, 2.130588235294118)","(3.9, 5.6, 5.1909090909090905)","(16.0, 28.0, 20.571428571428573)","(11.0, 19.0, 16.666666666666668)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:56.755546,"(6.5, 7.8, 7.305882352941176)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.14, 2.1371428571428575)","(3.9, 5.6, 4.933333333333334)","(16.0, 28.0, 20.571428571428573)","(11.0, 19.0, 17.0)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
11-01-2023 19:25:58.050778,"(6.5, 7.8, 7.305882352941176)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.142857142857143)","(3.9, 5.6, 4.933333333333334)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.5, 17.0)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:25:59.304416,"(6.5, 7.8, 7.305882352941176)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.139130434782609)","(3.9, 5.6, 4.933333333333334)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.5, 15.666666666666666)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:26:00.484934,"(6.5, 7.8, 7.24)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.139130434782609)","(3.9, 5.6, 5.0285714285714285)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.5, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:26:01.655448,"(6.5, 7.8, 7.307142857142857)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.139130434782609)","(3.9, 5.6, 5.0285714285714285)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
11-01-2023 19:26:02.837752,"(6.5, 7.8, 7.307142857142857)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.139130434782609)","(3.9, 5.6, 5.0285714285714285)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
11-01-2023 19:26:04.101649,"(6.5, 7.8, 7.307142857142857)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.139130434782609)","(3.9, 5.6, 4.95)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 124.61538461538461)"
11-01-2023 19:26:05.326277,"(6.5, 7.8, 7.307142857142857)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.6, 4.95)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
11-01-2023 19:26:06.539195,"(6.5, 7.8, 7.635714285714285)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.6, 4.95)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
11-01-2023 19:26:07.882017,"(6.5, 7.8, 7.635714285714285)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.6, 4.95)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
11-01-2023 19:26:09.238296,"(6.5, 7.8, 7.635714285714285)","(26.0, 40.0, 37.83333333333333)","(1.65, 2.16, 2.1333333333333333)","(3.9, 5.6, 4.95)","(16.0, 28.0, 20.571428571428573)","(11.0, 18.0, 16.75)","(11.0, 14.5, 13.9)","(91.0, 140.0, 120.0)"
