,Big Time Faye,Opawa Meg,Adobe Poppets,Allegro Tori,Eytukan,Love Race
16-12-2022 13:03:50.186010,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 14.899999999999999)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:51.092599,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 21.129411764705882)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:52.063871,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 14.899999999999999)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:53.172653,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:54.278310,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:55.318222,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:56.338226,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:57.381343,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8533333333333333)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:58.371049,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:03:59.319559,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:00.248681,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:01.282338,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:02.361097,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:03.440010,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:04.360574,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:05.409035,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 19.119999999999997)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:06.464334,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 19.119999999999997)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:07.438112,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 19.119999999999997)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:08.508896,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 19.119999999999997)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:09.478992,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 19.119999999999997)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:10.514680,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.9317647058823528)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:11.570055,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.266666666666666)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.8761904761904762)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:12.434192,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 22.75)","(7.0, 13.0, 11.066666666666666)","(7.5, 22.0, 12.666666666666668)","(1.45, 2.0, 1.8761904761904762)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:13.425948,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.5)","(7.0, 13.0, 9.64)","(7.5, 22.0, 12.666666666666668)","(1.45, 2.0, 1.8761904761904762)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:14.526162,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.5)","(7.0, 13.0, 9.64)","(7.5, 22.0, 12.666666666666668)","(1.45, 2.0, 1.8761904761904762)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:15.567775,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 21.5)","(7.0, 13.0, 9.64)","(7.5, 22.0, 18.4)","(1.45, 2.0, 1.7558620689655173)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:16.656620,"(6.5, 13.0, 11.399999999999999)","(10.0, 27.0, 16.0)","(7.0, 13.0, 11.0)","(7.5, 22.0, 18.4)","(1.45, 1.98, 1.5690322580645162)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:17.724422,"(6.5, 13.0, 10.675)","(10.0, 27.0, 16.0)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 18.4)","(1.45, 1.98, 1.7610526315789474)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:18.781771,"(6.5, 13.0, 9.4)","(10.0, 27.0, 16.0)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.98, 1.7610526315789474)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:19.851993,"(6.5, 13.0, 9.4)","(10.0, 27.0, 16.0)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.98, 1.7610526315789474)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:20.840310,"(6.5, 13.0, 9.4)","(10.0, 27.0, 16.0)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.98, 1.7592727272727273)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:21.697105,"(6.5, 13.0, 9.4)","(10.0, 27.0, 15.666666666666668)","(7.0, 13.0, 11.363636363636363)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.7592727272727273)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:22.790576,"(6.5, 13.0, 9.4)","(10.0, 27.0, 23.22222222222222)","(7.0, 13.0, 10.2)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.95, 1.8553658536585367)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:23.811427,"(6.5, 13.0, 9.4)","(10.0, 27.0, 20.4)","(7.0, 13.0, 11.066666666666666)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8553658536585367)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:24.814462,"(6.5, 13.0, 9.4)","(10.0, 27.0, 20.4)","(7.0, 13.0, 11.066666666666666)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8553658536585367)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:25.829405,"(6.5, 13.0, 9.4)","(10.0, 27.0, 20.4)","(7.0, 13.0, 11.066666666666666)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.8553658536585367)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:26.887869,"(6.5, 14.0, 9.0)","(10.0, 27.0, 20.4)","(7.0, 18.5, 15.675)","(7.5, 22.0, 17.333333333333336)","(1.45, 1.97, 1.9321212121212121)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:27.982549,"(6.5, 14.0, 10.5)","(10.0, 27.0, 20.4)","(7.0, 18.5, 15.725)","(7.5, 22.0, 19.666666666666668)","(1.45, 1.96, 1.8314285714285714)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:28.994774,"(6.5, 14.0, 10.5)","(10.0, 27.0, 24.0)","(7.0, 18.5, 15.725)","(7.5, 22.0, 19.666666666666668)","(1.45, 1.96, 1.8314285714285714)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:29.989514,"(6.5, 14.0, 10.5)","(10.0, 27.0, 24.0)","(7.0, 18.5, 14.14)","(7.5, 22.0, 19.666666666666668)","(1.45, 1.96, 1.8314285714285714)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:31.091552,"(6.5, 14.0, 10.5)","(10.0, 27.0, 24.0)","(7.0, 18.5, 14.440000000000001)","(7.5, 22.0, 19.666666666666668)","(1.45, 1.96, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:32.199398,"(6.5, 13.5, 9.736363636363636)","(10.0, 27.0, 24.0)","(7.0, 19.0, 16.1)","(7.5, 22.0, 18.88888888888889)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:33.167800,"(6.5, 13.5, 8.775)","(10.0, 27.0, 22.875)","(7.0, 19.0, 16.1)","(7.5, 22.0, 18.88888888888889)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:34.257955,"(6.5, 13.5, 8.775)","(10.0, 27.0, 15.666666666666668)","(7.0, 19.0, 16.0)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:35.315784,"(6.5, 13.5, 8.775)","(10.0, 27.0, 15.666666666666668)","(7.0, 19.0, 16.0)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:36.343583,"(6.5, 13.5, 8.775)","(10.0, 27.0, 15.666666666666668)","(7.0, 19.0, 16.0)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:37.281286,"(6.5, 13.5, 8.775)","(10.0, 27.0, 15.666666666666668)","(7.0, 19.0, 16.0)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:38.179082,"(6.5, 13.5, 8.775)","(10.0, 27.0, 15.666666666666668)","(7.0, 19.0, 16.0)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:39.284577,"(6.5, 13.5, 9.72)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 15.625)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:40.405322,"(6.5, 13.5, 9.72)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:41.393590,"(6.5, 13.5, 9.72)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:42.460157,"(6.5, 13.5, 9.72)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:43.663516,"(6.5, 13.5, 9.72)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:44.846303,"(6.5, 13.5, 8.475)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:45.947501,"(6.5, 13.5, 8.475)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:47.061490,"(6.5, 13.5, 8.475)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 16.857142857142858)","(7.5, 22.0, 12.8)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:48.100907,"(6.5, 13.5, 8.475)","(10.0, 27.0, 15.666666666666668)","(7.0, 18.5, 15.625)","(7.5, 22.0, 20.053333333333335)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:49.224323,"(6.5, 13.5, 8.475)","(10.0, 27.0, 24.57142857142857)","(7.0, 18.5, 15.675)","(7.5, 22.0, 14.899999999999999)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:50.153701,"(6.5, 13.5, 8.475)","(10.0, 27.0, 24.57142857142857)","(7.0, 18.5, 15.675)","(7.5, 22.0, 14.899999999999999)","(1.45, 1.97, 1.7033333333333334)","(13.0, 32.0, 17.75)"
16-12-2022 13:04:51.206166,"(6.5, 13.5, 8.475)","(10.0, 27.0, 24.57142857142857)","(7.0, 18.5, 15.675)","(7.5, 22.0, 18.4)","(1.45, 1.97, 1.7133333333333334)","(13.0, 32.0, 20.0)"
16-12-2022 13:04:52.199507,"(6.5, 13.5, 8.475)","(10.0, 27.0, 22.75)","(7.0, 18.5, 15.214285714285714)","(7.5, 22.0, 18.45)","(1.45, 2.0, 1.72)","(13.0, 34.0, 20.0)"
16-12-2022 13:04:53.174451,"(6.5, 13.5, 8.475)","(10.0, 27.0, 22.75)","(7.0, 18.5, 15.214285714285714)","(7.5, 22.0, 18.45)","(1.45, 2.0, 1.72)","(13.0, 34.0, 20.0)"
16-12-2022 13:04:54.163722,"(6.5, 13.5, 8.475)","(10.0, 27.0, 22.75)","(7.0, 18.5, 11.791666666666668)","(7.5, 22.0, 18.45)","(1.45, 2.0, 1.770909090909091)","(13.0, 34.0, 20.0)"
16-12-2022 13:04:55.303576,"(6.5, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 12.0, 9.083333333333334)","(7.5, 22.0, 18.45)","(1.45, 1.98, 1.888)","(13.0, 34.0, 20.0)"
16-12-2022 13:04:56.384735,"(6.5, 8.6, 7.52)","(10.0, 28.0, 22.0)","(7.0, 12.0, 9.083333333333334)","(7.5, 22.0, 18.45)","(1.45, 1.99, 1.770909090909091)","(13.0, 34.0, 20.0)"
16-12-2022 13:04:57.617039,"(6.5, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 12.0, 9.083333333333334)","(7.5, 22.0, 18.45)","(1.45, 1.98, 1.770909090909091)","(13.0, 34.0, 20.0)"
16-12-2022 13:04:59.043994,"(6.5, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 12.0, 10.75)","(7.5, 22.0, 18.45)","(1.45, 1.98, 1.770909090909091)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:00.351078,"(6.5, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.98, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:01.609628,"(6.5, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:02.792992,"(7.0, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:03.942883,"(7.0, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:05.023220,"(7.0, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:06.077723,"(7.0, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:07.185682,"(7.0, 13.0, 9.28)","(10.0, 28.0, 22.0)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:08.271077,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:09.362157,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:10.418169,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:11.462150,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:12.721903,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:13.737512,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:15.098360,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:16.382129,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:17.535616,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:18.555878,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:19.654587,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 10.2)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:20.752725,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 10.2)","(7.5, 22.0, 18.45)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 23.5)"
16-12-2022 13:05:21.800557,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 10.2)","(7.5, 22.0, 12.666666666666668)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:22.815357,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:23.801521,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7448275862068965)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:24.785677,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:25.786646,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:26.753791,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:27.708523,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:28.820440,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:29.800439,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:30.770423,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.533333333333333)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:31.738137,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 18.0)","(1.45, 1.96, 1.7403448275862068)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:32.701332,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.96, 1.854)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:33.776793,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.95, 1.9029411764705881)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:34.780451,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.93, 1.854)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:35.728413,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.95, 1.854)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:36.813631,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.95, 1.854)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:37.881311,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.95, 1.854)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:38.874822,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.95, 1.7328571428571429)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:39.840324,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.93, 1.893529411764706)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:40.771855,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.92, 1.7328571428571429)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:41.854926,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.93, 1.7328571428571429)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:42.803239,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.93, 1.7328571428571429)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:43.657068,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.93, 1.7328571428571429)","(13.0, 34.0, 20.0)"
16-12-2022 13:05:44.597492,"(7.0, 13.0, 9.28)","(10.0, 28.0, 14.5)","(7.0, 13.0, 11.757142857142856)","(7.5, 22.0, 12.8)","(1.45, 1.93, 1.7328571428571429)","(13.0, 34.0, 20.0)"
