,Blackpool Homer,Hazelnut,Slippery Swan,Island Chief,Cool Militant,Perfect Goddess,Devils Water,Way Up North
11-01-2023 16:08:49.481864,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:50.682650,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:51.817425,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:52.975405,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:54.046067,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:55.178286,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:56.376859,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:57.546427,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:58.625403,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:08:59.752856,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:01.008184,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 44.333333333333336)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:02.209734,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 46.0, 46.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:03.389033,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.8142857142857145)","(2.6, 3.1, 3.0913513513513515)","(11.0, 17.5, 16.0)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:04.534390,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.7846153846153845)","(2.6, 3.1, 3.0745454545454547)","(11.0, 17.5, 13.692307692307692)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:05.634315,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.7846153846153845)","(2.6, 3.1, 3.0745454545454547)","(11.0, 17.5, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:06.754180,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.7846153846153845)","(2.6, 3.1, 3.0745454545454547)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:07.911166,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.7846153846153845)","(2.6, 3.1, 3.0745454545454547)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:08.951852,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.7846153846153845)","(2.6, 3.1, 3.068888888888889)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:10.045199,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.7846153846153845)","(2.6, 3.1, 3.068888888888889)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:11.344261,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.2, 3.875)","(2.6, 3.1, 3.068888888888889)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:12.591857,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.875)","(2.6, 3.1, 3.068888888888889)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:13.803879,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.1, 3.1262499999999998)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:14.848926,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.15, 3.1262499999999998)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:16.043507,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 42.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.15, 3.146666666666667)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:17.186985,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.176842105263158)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:18.340791,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.176842105263158)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:19.586021,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:20.853028,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:22.155709,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:23.316949,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:24.451602,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:25.633397,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 41.0)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:26.695462,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:27.784718,"(9.0, 14.0, 11.717391304347826)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.183076923076923)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:29.188330,"(9.0, 14.0, 11.944444444444445)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.9)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:30.488978,"(9.0, 13.5, 12.25)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:31.701481,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.12)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:32.858233,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.12)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:34.159827,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:35.353376,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:36.390102,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:37.518245,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:38.729279,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:39.891805,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.833333333333334)"
11-01-2023 16:09:40.940731,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 17.5, 13.661764705882353)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:42.092551,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 17.5, 15.1875)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:43.305442,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.5, 13.673076923076923)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:44.554104,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.5, 14.875)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:45.704266,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 14.875)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.1272727272727274)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:46.883564,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 13.555555555555555)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:48.083478,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 13.555555555555555)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:49.248324,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 13.555555555555555)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:50.421100,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 13.555555555555555)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:51.628296,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 13.555555555555555)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:52.677980,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 16.0, 13.555555555555555)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:53.780136,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 14.38888888888889)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:54.885729,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 14.26923076923077)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:55.985109,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 13.794117647058824)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:57.181310,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 13.844827586206897)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:58.319634,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 13.844827586206897)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:09:59.565021,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 13.844827586206897)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:00.621513,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.5, 13.844827586206897)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:01.732589,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 46.333333333333336)","(10.0, 15.0, 14.5)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:02.821477,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 15.0, 14.5)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:03.946004,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(13.0, 48.0, 45.5)","(10.0, 15.0, 14.5)","(3.6, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:05.046800,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.5)","(10.0, 15.0, 13.25)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:06.205848,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.5)","(10.0, 15.0, 13.875)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:07.304576,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.0)","(10.0, 15.0, 14.25)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:08.436752,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.0)","(10.0, 15.0, 14.25)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:09.610917,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.0)","(10.0, 15.0, 13.344827586206897)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:10.777748,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.0)","(10.0, 15.0, 13.344827586206897)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:11.829730,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.0)","(10.0, 15.0, 13.344827586206897)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:12.891230,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 41.0)","(10.0, 15.0, 13.344827586206897)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:13.924480,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 41.0)","(10.0, 15.0, 13.344827586206897)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.111111111111111)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:15.058149,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 41.0)","(10.0, 15.0, 12.67741935483871)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.142857142857143)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:16.220166,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 41.0)","(10.0, 15.0, 12.67741935483871)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.142857142857143)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:17.302877,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.66666666666667)","(10.0, 15.0, 12.67741935483871)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.142857142857143)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:18.438999,"(9.0, 13.5, 11.661764705882353)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.66666666666667)","(10.0, 15.0, 12.67741935483871)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.142857142857143)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:19.507289,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.66666666666667)","(10.0, 15.0, 12.67741935483871)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.142857142857143)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
11-01-2023 16:10:20.625288,"(9.0, 13.5, 11.344827586206897)","(6.5, 11.5, 10.366666666666667)","(14.0, 48.0, 45.66666666666667)","(10.0, 15.0, 12.67741935483871)","(3.5, 4.0, 3.8666666666666667)","(2.6, 3.2, 3.142857142857143)","(11.0, 17.0, 15.666666666666666)","(10.0, 13.0, 11.95)"
