,Alternate Shot,Sour Lemon,Epic Rooster,Adobe Derulo,Goldstar Tookie,Sugar Time
05-01-2023 16:16:27.005264,"(1.5, 2.0, 1.5911111111111111)","(21.0, 210.0, 114.5)","(3.4, 5.8, 3.6222222222222222)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:27.943251,"(1.5, 2.0, 1.5911111111111111)","(21.0, 210.0, 114.5)","(3.4, 5.8, 3.5777777777777775)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:28.817529,"(1.5, 2.0, 1.5911111111111111)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.525)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:29.775898,"(1.5, 2.0, 1.5911111111111111)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.525)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:30.724127,"(1.5, 2.0, 1.5911111111111111)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.525)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:31.802915,"(1.5, 2.0, 1.5911111111111111)","(21.0, 210.0, 114.5)","(3.4, 5.8, 5.3)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:32.750610,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.493333333333333)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:33.699823,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:34.696259,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:35.622944,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:36.646085,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:37.557597,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:38.450531,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:39.342434,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.8, 4.575)","(10.0, 23.0, 13.933333333333334)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:40.246151,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.6, 4.55)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:41.300471,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.7, 4.6033333333333335)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:42.269739,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:43.200987,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:44.166264,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:45.021874,"(1.5, 2.0, 1.885)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.909090909090914)","(14.0, 34.0, 20.0)"
05-01-2023 16:16:45.958548,"(1.5, 2.0, 1.936842105263158)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 25.0)","(14.0, 34.0, 31.133333333333333)"
05-01-2023 16:16:46.943229,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 25.0)","(14.0, 34.0, 31.133333333333333)"
05-01-2023 16:16:47.946498,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:48.908844,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:49.846269,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.496666666666667)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:50.842519,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 3.61875)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:51.706538,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 3.7888888888888888)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:52.598940,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:53.493778,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:54.503411,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:55.607939,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:56.506979,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:57.524898,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:58.399014,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 42.08571428571429)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:16:59.238790,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:00.154913,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:01.026547,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:01.957416,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:02.920121,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:03.903482,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:04.845273,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:05.693735,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:06.525018,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:07.445639,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:08.610785,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:09.584139,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:10.441559,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:11.370143,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:12.356122,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:13.288526,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:14.284622,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:15.190523,"(1.5, 2.0, 1.608888888888889)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:16.081732,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:17.040928,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:17.929442,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:18.795747,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:19.719050,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.333333333333332)"
05-01-2023 16:17:20.705296,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 28.625)"
05-01-2023 16:17:21.775155,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 28.625)"
05-01-2023 16:17:22.676916,"(1.5, 2.0, 1.9251063829787234)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:23.602577,"(1.5, 2.0, 1.9017142857142857)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:24.617832,"(1.5, 2.0, 1.9017142857142857)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:25.646423,"(1.5, 2.0, 1.9017142857142857)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.45)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.07692307692308)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:26.655794,"(1.5, 2.0, 1.9017142857142857)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:27.596168,"(1.5, 2.0, 1.9466666666666668)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:28.629730,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:29.561445,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:30.426720,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:31.270996,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:32.224088,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:33.150790,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:34.045481,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:34.935429,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:35.892020,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:36.927361,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.16666666666667)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:37.947820,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:38.975431,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:39.938446,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:40.927260,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:41.863098,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:42.777339,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:43.676090,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:44.575413,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:45.582092,"(1.5, 2.0, 1.6355555555555557)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:46.501807,"(1.5, 2.0, 1.6444444444444446)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.815217391304348)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:47.419966,"(1.5, 2.0, 1.6444444444444446)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.815217391304348)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:48.279737,"(1.5, 2.0, 1.6444444444444446)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:49.158499,"(1.5, 2.0, 1.9157894736842105)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:50.085281,"(1.5, 2.0, 1.9157894736842105)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:51.022890,"(1.5, 2.0, 1.6533333333333333)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 46.2)","(14.0, 34.0, 20.666666666666668)"
05-01-2023 16:17:51.908369,"(1.5, 2.0, 1.6533333333333333)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 48.04615384615384)","(14.0, 34.0, 28.625)"
05-01-2023 16:17:52.855211,"(1.5, 2.0, 1.6533333333333333)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.0)","(14.0, 34.0, 28.625)"
05-01-2023 16:17:53.761510,"(1.5, 2.0, 1.6533333333333333)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.0)","(14.0, 34.0, 28.625)"
05-01-2023 16:17:54.767690,"(1.5, 2.0, 1.6533333333333333)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 40.0)","(14.0, 34.0, 20.0)"
05-01-2023 16:17:55.674839,"(1.5, 2.0, 1.9566666666666666)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 35.714285714285715)","(14.0, 34.0, 20.0)"
05-01-2023 16:17:56.547293,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 35.714285714285715)","(14.0, 34.0, 20.0)"
05-01-2023 16:17:57.504749,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 35.714285714285715)","(14.0, 34.0, 20.0)"
05-01-2023 16:17:58.418507,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 35.714285714285715)","(14.0, 34.0, 20.0)"
05-01-2023 16:17:59.372186,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.515625)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 35.714285714285715)","(14.0, 34.0, 20.0)"
05-01-2023 16:18:00.364661,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 35.714285714285715)","(14.0, 34.0, 20.0)"
05-01-2023 16:18:01.298703,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 34.0, 20.0)"
05-01-2023 16:18:02.319696,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 34.0, 20.0)"
05-01-2023 16:18:03.252653,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 34.0, 20.0)"
05-01-2023 16:18:04.168336,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 34.0, 20.0)"
05-01-2023 16:18:05.037744,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 36.0, 20.666666666666668)"
05-01-2023 16:18:06.055681,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 36.0, 20.666666666666668)"
05-01-2023 16:18:07.011374,"(1.5, 2.0, 1.6622222222222223)","(21.0, 210.0, 114.5)","(3.4, 5.5, 4.784090909090909)","(10.0, 24.0, 14.266666666666666)","(10.0, 55.0, 43.875)","(14.0, 36.0, 20.666666666666668)"
