,Similar Features,Swift Choice,Metro Mike,Davettes Diva,World Gone Mad,Federal Ranger
790,"[datetime.datetime(2022, 11, 28, 20, 35, 28, 969317), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 28, 969317), 4.0, 4.9]","[datetime.datetime(2022, 11, 28, 20, 35, 28, 969317), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 28, 969317), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 28, 969317), 2.05, 2.38]","[datetime.datetime(2022, 11, 28, 20, 35, 28, 969317), 5.0, 7.4]"
791,"[datetime.datetime(2022, 11, 28, 20, 35, 30, 71459), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 71459), 4.0, 5.0]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 71459), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 71459), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 71459), 2.05, 2.36]","[datetime.datetime(2022, 11, 28, 20, 35, 30, 71459), 5.0, 7.4]"
792,"[datetime.datetime(2022, 11, 28, 20, 35, 31, 170013), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 170013), 4.0, 5.0]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 170013), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 170013), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 170013), 2.05, 2.36]","[datetime.datetime(2022, 11, 28, 20, 35, 31, 170013), 5.0, 7.4]"
793,"[datetime.datetime(2022, 11, 28, 20, 35, 32, 271869), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 271869), 4.0, 5.0]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 271869), 4.0, 5.2]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 271869), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 271869), 2.05, 2.34]","[datetime.datetime(2022, 11, 28, 20, 35, 32, 271869), 5.0, 7.4]"
794,"[datetime.datetime(2022, 11, 28, 20, 35, 33, 365366), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 365366), 4.0, 5.0]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 365366), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 365366), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 365366), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 35, 33, 365366), 5.0, 7.2]"
795,"[datetime.datetime(2022, 11, 28, 20, 35, 34, 459721), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 459721), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 459721), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 459721), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 459721), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 35, 34, 459721), 5.0, 7.2]"
796,"[datetime.datetime(2022, 11, 28, 20, 35, 35, 565066), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 565066), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 565066), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 565066), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 565066), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 35, 35, 565066), 5.0, 7.4]"
797,"[datetime.datetime(2022, 11, 28, 20, 35, 36, 665221), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 665221), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 665221), 4.0, 5.3]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 665221), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 665221), 2.05, 2.3]","[datetime.datetime(2022, 11, 28, 20, 35, 36, 665221), 5.0, 7.4]"
798,"[datetime.datetime(2022, 11, 28, 20, 35, 37, 766977), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 37, 766977), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 37, 766977), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 35, 37, 766977), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 37, 766977), 2.05, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 37, 766977), 5.0, 7.2]"
799,"[datetime.datetime(2022, 11, 28, 20, 35, 38, 862584), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 862584), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 862584), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 862584), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 862584), 2.05, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 38, 862584), 5.0, 7.4]"
800,"[datetime.datetime(2022, 11, 28, 20, 35, 39, 969768), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 969768), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 969768), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 969768), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 969768), 2.05, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 39, 969768), 5.0, 7.4]"
801,"[datetime.datetime(2022, 11, 28, 20, 35, 41, 72773), 61.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 72773), 4.0, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 72773), 4.0, 5.4]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 72773), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 72773), 2.05, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 41, 72773), 5.0, 7.4]"
802,"[datetime.datetime(2022, 11, 28, 20, 35, 42, 171732), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 42, 171732), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 42, 171732), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 42, 171732), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 42, 171732), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 42, 171732), 5.0, 7.4]"
803,"[datetime.datetime(2022, 11, 28, 20, 35, 43, 276141), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 43, 276141), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 43, 276141), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 43, 276141), 26.0, 40.0]","[datetime.datetime(2022, 11, 28, 20, 35, 43, 276141), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 43, 276141), 5.0, 7.4]"
804,"[datetime.datetime(2022, 11, 28, 20, 35, 44, 371858), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 35, 44, 371858), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 44, 371858), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 44, 371858), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 44, 371858), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 44, 371858), 5.0, 7.4]"
805,"[datetime.datetime(2022, 11, 28, 20, 35, 45, 472314), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 45, 472314), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 45, 472314), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 45, 472314), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 45, 472314), 2.0, 2.28]","[datetime.datetime(2022, 11, 28, 20, 35, 45, 472314), 5.0, 7.4]"
806,"[datetime.datetime(2022, 11, 28, 20, 35, 46, 566726), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 46, 566726), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 46, 566726), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 46, 566726), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 46, 566726), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 46, 566726), 5.0, 7.4]"
807,"[datetime.datetime(2022, 11, 28, 20, 35, 47, 664681), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 47, 664681), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 47, 664681), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 47, 664681), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 47, 664681), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 47, 664681), 5.0, 7.4]"
808,"[datetime.datetime(2022, 11, 28, 20, 35, 48, 763990), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 48, 763990), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 48, 763990), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 48, 763990), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 48, 763990), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 48, 763990), 5.0, 7.2]"
809,"[datetime.datetime(2022, 11, 28, 20, 35, 49, 861220), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 49, 861220), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 49, 861220), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 49, 861220), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 49, 861220), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 49, 861220), 5.0, 7.2]"
810,"[datetime.datetime(2022, 11, 28, 20, 35, 50, 964495), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 50, 964495), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 50, 964495), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 50, 964495), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 50, 964495), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 50, 964495), 5.0, 7.2]"
811,"[datetime.datetime(2022, 11, 28, 20, 35, 52, 60736), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 52, 60736), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 52, 60736), 4.4, 5.5]","[datetime.datetime(2022, 11, 28, 20, 35, 52, 60736), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 52, 60736), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 52, 60736), 5.0, 7.2]"
812,"[datetime.datetime(2022, 11, 28, 20, 35, 53, 162419), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 53, 162419), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 53, 162419), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 35, 53, 162419), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 53, 162419), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 53, 162419), 5.0, 7.2]"
813,"[datetime.datetime(2022, 11, 28, 20, 35, 54, 257860), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 54, 257860), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 54, 257860), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 35, 54, 257860), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 54, 257860), 2.0, 2.24]","[datetime.datetime(2022, 11, 28, 20, 35, 54, 257860), 5.0, 7.2]"
814,"[datetime.datetime(2022, 11, 28, 20, 35, 55, 355457), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 55, 355457), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 55, 355457), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 35, 55, 355457), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 35, 55, 355457), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 55, 355457), 5.0, 7.2]"
815,"[datetime.datetime(2022, 11, 28, 20, 35, 56, 451205), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 56, 451205), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 56, 451205), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 35, 56, 451205), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 35, 56, 451205), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 56, 451205), 5.0, 7.2]"
816,"[datetime.datetime(2022, 11, 28, 20, 35, 57, 546556), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 57, 546556), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 35, 57, 546556), 4.4, 5.6]","[datetime.datetime(2022, 11, 28, 20, 35, 57, 546556), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 35, 57, 546556), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 57, 546556), 5.0, 7.2]"
817,"[datetime.datetime(2022, 11, 28, 20, 35, 58, 648872), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 58, 648872), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 35, 58, 648872), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 35, 58, 649871), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 35, 58, 649871), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 58, 649871), 5.0, 7.2]"
818,"[datetime.datetime(2022, 11, 28, 20, 35, 59, 742969), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 35, 59, 742969), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 35, 59, 742969), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 35, 59, 742969), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 35, 59, 742969), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 35, 59, 742969), 5.0, 7.2]"
819,"[datetime.datetime(2022, 11, 28, 20, 36, 0, 846021), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 0, 846021), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 0, 846021), 4.4, 5.7]","[datetime.datetime(2022, 11, 28, 20, 36, 0, 846021), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 0, 846021), 2.0, 2.26]","[datetime.datetime(2022, 11, 28, 20, 36, 0, 846021), 5.0, 7.2]"
820,"[datetime.datetime(2022, 11, 28, 20, 36, 1, 942092), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 1, 942092), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 1, 942092), 4.4, 5.8]","[datetime.datetime(2022, 11, 28, 20, 36, 1, 942092), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 1, 942092), 2.0, 2.24]","[datetime.datetime(2022, 11, 28, 20, 36, 1, 942092), 5.0, 7.2]"
821,"[datetime.datetime(2022, 11, 28, 20, 36, 3, 36739), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 3, 36739), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 3, 36739), 4.4, 5.9]","[datetime.datetime(2022, 11, 28, 20, 36, 3, 36739), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 3, 36739), 2.0, 2.22]","[datetime.datetime(2022, 11, 28, 20, 36, 3, 36739), 5.0, 7.4]"
822,"[datetime.datetime(2022, 11, 28, 20, 36, 4, 136112), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 4, 136112), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 4, 136112), 4.4, 5.9]","[datetime.datetime(2022, 11, 28, 20, 36, 4, 136112), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 4, 136112), 2.0, 2.22]","[datetime.datetime(2022, 11, 28, 20, 36, 4, 136112), 5.0, 7.4]"
823,"[datetime.datetime(2022, 11, 28, 20, 36, 5, 237468), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 5, 237468), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 5, 237468), 4.4, 5.9]","[datetime.datetime(2022, 11, 28, 20, 36, 5, 237468), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 5, 237468), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 5, 237468), 5.0, 7.4]"
824,"[datetime.datetime(2022, 11, 28, 20, 36, 6, 342374), 71.0, 130.0]","[datetime.datetime(2022, 11, 28, 20, 36, 6, 342374), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 6, 342374), 4.4, 5.9]","[datetime.datetime(2022, 11, 28, 20, 36, 6, 342374), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 6, 342374), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 6, 342374), 5.0, 7.4]"
825,"[datetime.datetime(2022, 11, 28, 20, 36, 7, 439059), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 7, 439059), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 7, 439059), 4.4, 5.9]","[datetime.datetime(2022, 11, 28, 20, 36, 7, 439059), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 7, 439059), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 7, 439059), 5.0, 7.2]"
826,"[datetime.datetime(2022, 11, 28, 20, 36, 8, 545953), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 8, 545953), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 8, 545953), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 8, 545953), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 8, 545953), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 8, 545953), 5.0, 7.4]"
827,"[datetime.datetime(2022, 11, 28, 20, 36, 9, 642024), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 9, 642024), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 9, 642024), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 9, 642024), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 9, 642024), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 9, 642024), 5.0, 7.4]"
828,"[datetime.datetime(2022, 11, 28, 20, 36, 10, 740091), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 10, 740091), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 10, 740091), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 10, 740091), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 10, 740091), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 10, 740091), 5.0, 7.4]"
829,"[datetime.datetime(2022, 11, 28, 20, 36, 11, 842416), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 11, 842416), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 11, 842416), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 11, 842416), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 11, 842416), 2.0, 2.18]","[datetime.datetime(2022, 11, 28, 20, 36, 11, 842416), 5.0, 7.4]"
830,"[datetime.datetime(2022, 11, 28, 20, 36, 12, 938512), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 12, 938512), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 12, 938512), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 12, 938512), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 12, 938512), 2.0, 2.18]","[datetime.datetime(2022, 11, 28, 20, 36, 12, 938512), 5.0, 7.4]"
831,"[datetime.datetime(2022, 11, 28, 20, 36, 14, 47726), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 14, 47726), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 14, 47726), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 14, 47726), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 14, 47726), 2.0, 2.18]","[datetime.datetime(2022, 11, 28, 20, 36, 14, 47726), 5.0, 7.4]"
832,"[datetime.datetime(2022, 11, 28, 20, 36, 15, 162490), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 15, 162490), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 15, 162490), 4.4, 6.0]","[datetime.datetime(2022, 11, 28, 20, 36, 15, 162490), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 15, 162490), 2.0, 2.2]","[datetime.datetime(2022, 11, 28, 20, 36, 15, 162490), 5.0, 7.4]"
833,"[datetime.datetime(2022, 11, 28, 20, 36, 16, 266083), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 16, 266083), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 16, 266083), 4.4, 6.2]","[datetime.datetime(2022, 11, 28, 20, 36, 16, 266083), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 16, 266083), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 20, 36, 16, 266083), 5.0, 7.4]"
834,"[datetime.datetime(2022, 11, 28, 20, 36, 17, 364729), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 17, 364729), 4.4, 5.1]","[datetime.datetime(2022, 11, 28, 20, 36, 17, 364729), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 17, 364729), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 36, 17, 364729), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 36, 17, 364729), 5.0, 7.4]"
835,"[datetime.datetime(2022, 11, 28, 20, 36, 18, 461971), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 18, 461971), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 18, 461971), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 18, 461971), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 36, 18, 461971), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 36, 18, 461971), 5.0, 7.4]"
836,"[datetime.datetime(2022, 11, 28, 20, 36, 19, 569921), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 19, 569921), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 19, 569921), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 19, 569921), 26.0, 42.0]","[datetime.datetime(2022, 11, 28, 20, 36, 19, 569921), 2.0, 2.14]","[datetime.datetime(2022, 11, 28, 20, 36, 19, 569921), 5.0, 7.4]"
837,"[datetime.datetime(2022, 11, 28, 20, 36, 20, 668764), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 20, 668764), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 20, 668764), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 20, 668764), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 20, 668764), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 20, 36, 20, 668764), 5.0, 7.4]"
838,"[datetime.datetime(2022, 11, 28, 20, 36, 21, 769225), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 21, 769225), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 21, 769225), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 21, 769225), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 21, 769225), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 20, 36, 21, 769225), 5.0, 7.4]"
839,"[datetime.datetime(2022, 11, 28, 20, 36, 22, 865515), 71.0, 140.0]","[datetime.datetime(2022, 11, 28, 20, 36, 22, 865515), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 22, 865515), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 22, 865515), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 22, 865515), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 20, 36, 22, 865515), 5.0, 7.4]"
840,"[datetime.datetime(2022, 11, 28, 20, 36, 23, 965791), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 36, 23, 965791), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 23, 965791), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 23, 965791), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 23, 965791), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 20, 36, 23, 965791), 5.0, 7.4]"
841,"[datetime.datetime(2022, 11, 28, 20, 36, 25, 63611), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 36, 25, 63611), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 25, 63611), 4.4, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 25, 63611), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 25, 63611), 2.0, 2.16]","[datetime.datetime(2022, 11, 28, 20, 36, 25, 63611), 5.0, 7.4]"
842,"[datetime.datetime(2022, 11, 28, 20, 36, 26, 160009), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 36, 26, 160009), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 26, 160009), 4.6, 6.6]","[datetime.datetime(2022, 11, 28, 20, 36, 26, 160009), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 26, 160009), 1.95, 2.14]","[datetime.datetime(2022, 11, 28, 20, 36, 26, 160009), 5.0, 7.4]"
843,"[datetime.datetime(2022, 11, 28, 20, 36, 27, 260169), 71.0, 120.0]","[datetime.datetime(2022, 11, 28, 20, 36, 27, 260169), 4.4, 5.0]","[datetime.datetime(2022, 11, 28, 20, 36, 27, 260169), 4.6, 6.4]","[datetime.datetime(2022, 11, 28, 20, 36, 27, 260169), 26.0, 44.0]","[datetime.datetime(2022, 11, 28, 20, 36, 27, 260169), 1.95, 2.14]","[datetime.datetime(2022, 11, 28, 20, 36, 27, 260169), 5.0, 7.4]"
