,Prominent Henny,Warrior Empress,Awesome Evil,Can She Scoot,Tel Aviv
15-12-2022 11:15:59.646886,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.677777777777778)","(2.1, 2.38, 2.3499999999999996)"
15-12-2022 11:16:00.534319,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.677777777777778)","(2.1, 2.38, 2.3499999999999996)"
15-12-2022 11:16:01.430444,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.677777777777778)","(2.1, 2.38, 2.3499999999999996)"
15-12-2022 11:16:02.336109,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3499999999999996)"
15-12-2022 11:16:03.296447,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3499999999999996)"
15-12-2022 11:16:04.214058,"(4.4, 5.5, 5.322222222222222)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:05.075714,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:05.891379,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:06.739929,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:07.717741,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:08.604049,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:09.467173,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.7, 5.686206896551724)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:10.301364,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.8, 5.64)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:11.112996,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.8, 5.619999999999999)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:11.945621,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:12.734785,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:13.529932,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:14.446744,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:15.322845,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:16.378870,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:17.235676,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:18.095365,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:19.041484,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:19.994355,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:20.868483,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:21.802799,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:22.659912,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:23.675911,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:24.611691,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:25.433703,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:26.260136,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:27.113031,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:27.985837,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:28.922753,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:29.799828,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.2, 5.178571428571429)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:30.565972,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.3, 5.185714285714286)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:31.359528,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.3, 5.188372093023256)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.792)","(2.1, 2.38, 2.3575)"
15-12-2022 11:16:32.275513,"(4.4, 5.5, 5.324657534246575)","(4.6, 5.3, 5.205882352941177)","(31.0, 160.0, 137.2)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.36)"
15-12-2022 11:16:33.132833,"(4.4, 5.5, 5.306060606060606)","(4.6, 5.3, 5.22)","(31.0, 160.0, 137.2)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.36)"
15-12-2022 11:16:34.087779,"(4.4, 5.5, 5.306060606060606)","(4.6, 5.3, 5.22)","(31.0, 160.0, 137.2)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.36)"
15-12-2022 11:16:34.933966,"(4.4, 5.5, 5.306060606060606)","(4.6, 5.3, 5.22)","(31.0, 160.0, 137.2)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.36)"
15-12-2022 11:16:35.734933,"(4.4, 5.5, 5.306060606060606)","(4.6, 5.3, 5.221052631578948)","(31.0, 160.0, 137.2)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.36)"
15-12-2022 11:16:36.559602,"(4.4, 5.5, 5.306060606060606)","(4.6, 5.3, 5.221052631578948)","(31.0, 160.0, 137.2)","(4.4, 5.9, 5.75)","(2.1, 2.38, 2.36)"
15-12-2022 11:16:37.596383,"(4.4, 5.4, 5.375675675675676)","(4.6, 5.3, 5.221052631578948)","(31.0, 140.0, 141.0)","(4.4, 5.9, 5.63)","(2.1, 2.4, 2.3716666666666666)"
15-12-2022 11:16:38.522934,"(4.4, 5.5, 5.303076923076923)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 5.9, 5.611538461538461)","(2.1, 2.42, 2.3678260869565215)"
15-12-2022 11:16:39.392187,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.705882352941177)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:40.240277,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.705882352941177)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:41.220641,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.705882352941177)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:42.090141,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.705882352941177)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:43.016755,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.7384615384615385)","(2.1, 2.42, 2.3206896551724134)"
15-12-2022 11:16:43.959378,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.925)","(2.1, 2.42, 2.324)"
15-12-2022 11:16:44.904980,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.0, 5.816666666666666)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:45.754499,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.2, 5.816666666666666)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:46.602919,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.2, 5.816666666666666)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:47.543509,"(4.4, 5.5, 5.327027027027027)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.2, 5.795)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:48.431230,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.2, 5.795)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:49.260433,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.4, 6.2, 5.795)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:50.071827,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.9206896551724135)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:51.010685,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.9206896551724135)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:51.968996,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.9206896551724135)","(2.1, 2.42, 2.3372413793103446)"
15-12-2022 11:16:52.927469,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.860714285714286)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:53.865030,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.934883720930232)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:54.645654,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.832258064516129)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:55.566846,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.725)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:56.525132,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.725)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:57.462250,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.725)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:58.263554,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 160.0, 141.0)","(4.6, 6.2, 5.725)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:59.123234,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.864705882352941)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:16:59.971148,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.864705882352941)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:00.840581,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.864705882352941)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:01.765772,"(4.4, 5.5, 5.210714285714286)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.864705882352941)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:02.729299,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.825)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:03.592890,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.825)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:04.407667,"(4.4, 5.5, 5.336363636363636)","(4.6, 5.3, 5.159375)","(31.0, 150.0, 120.28571428571429)","(4.6, 6.2, 5.825)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:05.293973,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.825)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:06.139718,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.384102564102564)"
15-12-2022 11:17:07.041003,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.397471264367816)"
15-12-2022 11:17:07.877074,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.397471264367816)"
15-12-2022 11:17:08.740109,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.159375)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.397471264367816)"
15-12-2022 11:17:09.583830,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.977777777777778)","(2.1, 2.42, 2.397471264367816)"
15-12-2022 11:17:10.419477,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.977777777777778)","(2.1, 2.42, 2.397471264367816)"
15-12-2022 11:17:11.402435,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 5.977777777777778)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:12.341792,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:13.205567,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:14.100104,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:14.970822,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:15.874040,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:16.834723,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:17.759620,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:18.649426,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:19.471799,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:20.340197,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.378)"
15-12-2022 11:17:21.314406,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.373333333333333)"
15-12-2022 11:17:22.225139,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.373333333333333)"
15-12-2022 11:17:23.057146,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.373333333333333)"
15-12-2022 11:17:23.949030,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.337647058823529)"
15-12-2022 11:17:24.884485,"(4.4, 5.5, 5.338805970149253)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.337647058823529)"
15-12-2022 11:17:25.753502,"(4.4, 5.5, 5.316949152542373)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.3730434782608696)"
15-12-2022 11:17:26.677783,"(4.4, 5.4, 5.295918367346939)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.3730434782608696)"
15-12-2022 11:17:27.643585,"(4.4, 5.5, 5.316949152542373)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.3730434782608696)"
15-12-2022 11:17:28.599387,"(4.4, 5.5, 5.36031746031746)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.3730434782608696)"
15-12-2022 11:17:29.448875,"(4.4, 5.5, 5.36031746031746)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 124.33333333333333)","(4.8, 6.2, 6.015384615384615)","(2.1, 2.42, 2.3685714285714283)"
15-12-2022 11:17:30.438434,"(4.4, 5.5, 5.36031746031746)","(4.6, 5.3, 5.164516129032258)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.378139534883721)"
15-12-2022 11:17:31.482229,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.117391304347826)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.9375)","(2.1, 2.42, 2.3514285714285714)"
15-12-2022 11:17:32.496948,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.117391304347826)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.9375)","(2.1, 2.42, 2.3514285714285714)"
15-12-2022 11:17:33.397239,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.9375)","(2.1, 2.42, 2.3514285714285714)"
15-12-2022 11:17:34.282223,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.9375)","(2.1, 2.42, 2.3514285714285714)"
15-12-2022 11:17:35.228362,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.336923076923077)"
15-12-2022 11:17:36.140931,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:37.198761,"(4.4, 5.5, 5.36031746031746)","(4.6, 5.3, 5.145714285714286)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:38.154609,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(4.8, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:39.067465,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:39.869784,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:40.883530,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:41.892496,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:42.820028,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:43.895669,"(4.4, 5.4, 5.265)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:44.768120,"(4.4, 5.5, 5.3)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:45.635031,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:46.513401,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:47.411723,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:48.412111,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:49.383424,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:50.265031,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
15-12-2022 11:17:51.229985,"(4.4, 5.4, 5.302040816326531)","(4.6, 5.3, 5.1)","(31.0, 140.0, 139.5275590551181)","(5.0, 6.2, 5.94468085106383)","(2.1, 2.42, 2.348)"
