,Whiskey Business,Amber Days,Have A Heart,Dream Dancer,Godges,Cheeky Willow,Cake Is Good,Dayseas Rikki
06-01-2023 16:12:15.292462,"(2.3, 3.1, 2.476)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:16.481874,"(2.3, 3.1, 2.476)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:17.578743,"(2.3, 3.1, 2.476)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:18.631984,"(2.3, 3.1, 2.476)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:19.728310,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:20.869543,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:22.005998,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:23.104867,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:24.185968,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:25.207967,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:26.269188,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:27.289416,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:28.342896,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:29.475859,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:30.600240,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:31.738360,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:32.832318,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:33.952024,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:35.066752,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:36.203914,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:37.354687,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:38.477034,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:39.572254,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:40.640060,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:41.713563,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:42.808724,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:43.849535,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:44.868831,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:45.836903,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:46.865048,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:47.995116,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:49.086647,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:50.184314,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:51.323558,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:52.678198,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:53.781904,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:54.831302,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:55.832626,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:56.800354,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:57.879341,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:12:58.966190,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:00.112571,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:01.204896,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:02.294828,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:03.441118,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:04.461303,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:05.472242,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:06.496529,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:07.558758,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:08.674975,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:09.770099,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:10.841090,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:11.942680,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:13.007781,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:14.035426,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:15.018480,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:16.068739,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:17.158979,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:18.276555,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:19.433965,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:20.572842,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:21.684980,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:22.804405,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:23.843260,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:24.825755,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:25.817696,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:26.841347,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:27.860695,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:28.898975,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:30.308837,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:31.523779,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:32.673727,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:33.934193,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:35.051187,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:36.166802,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:37.262802,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:38.244859,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:39.255895,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:40.270273,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:41.420132,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 25.4375)","(7.5, 11.5, 9.16)","(10.0, 19.0, 18.78695652173913)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:42.451786,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 11.325)","(31.0, 210.0, 120.0)","(11.0, 32.0, 20.61111111111111)","(7.5, 11.5, 9.7)","(10.0, 19.0, 17.08)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
06-01-2023 16:13:43.553720,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 10.05)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 20.61111111111111)","(7.5, 11.5, 9.7)","(10.0, 19.0, 17.08)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 22.0)"
06-01-2023 16:13:44.622040,"(2.3, 3.1, 2.3470588235294114)","(7.0, 12.0, 10.05)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 20.61111111111111)","(7.5, 11.5, 9.7)","(10.0, 19.0, 17.08)","(3.6, 5.7, 4.6230769230769235)","(11.0, 23.0, 21.076923076923077)"
06-01-2023 16:13:45.724097,"(2.3, 3.1, 2.476)","(7.0, 12.0, 10.05)","(31.0, 210.0, 114.70588235294117)","(11.0, 32.0, 20.61111111111111)","(7.5, 11.5, 9.7)","(10.0, 19.0, 17.08)","(3.6, 5.7, 4.6230769230769235)","(11.0, 22.0, 21.076923076923077)"
