,Smash Ready,Its Better,Diamond Harmony,Money Bags,Jocelyn,Edge Of Reason,Sadiki Bale,Taieri Missile
12-01-2023 15:52:38.406098,"(6.0, 10.5, 10.223529411764705)","(6.0, 13.5, 12.915384615384614)","(4.6, 11.0, 8.214285714285715)","(14.0, 29.0, 24.875)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 24.0, 22.2)"
12-01-2023 15:52:39.684989,"(6.0, 10.5, 10.223529411764705)","(6.0, 13.5, 12.915384615384614)","(4.6, 11.0, 8.214285714285715)","(14.0, 29.0, 24.875)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 24.0, 22.2)"
12-01-2023 15:52:40.936233,"(6.0, 10.5, 10.223529411764705)","(6.0, 13.5, 12.915384615384614)","(4.6, 11.0, 8.214285714285715)","(14.0, 29.0, 24.875)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 24.0, 21.325)"
12-01-2023 15:52:42.251962,"(6.0, 10.5, 10.223529411764705)","(6.0, 13.5, 12.915384615384614)","(4.6, 11.0, 8.214285714285715)","(14.0, 29.0, 24.875)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 21.325)"
12-01-2023 15:52:43.549279,"(6.0, 10.5, 10.223529411764705)","(6.0, 13.5, 12.915384615384614)","(4.6, 11.0, 8.214285714285715)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 21.325)"
12-01-2023 15:52:44.873978,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 12.5875)","(4.6, 11.0, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 21.325)"
12-01-2023 15:52:46.165693,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 12.5875)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:47.404218,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:48.610340,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.0)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:49.828390,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 12.5875)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:51.094379,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 12.5875)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:52.341903,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:53.563133,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:54.883862,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:56.192788,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 11.5, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:57.559908,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:52:58.902544,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:00.101870,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:01.279322,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 10.966666666666667)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:02.440448,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 10.966666666666667)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:03.747316,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 12.5625)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:04.971820,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:06.214653,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:07.402982,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:08.700500,"(6.0, 11.5, 11.16470588235294)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:09.946630,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:11.173047,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.5625)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:12.374933,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:13.620061,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:14.868002,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:16.159782,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 60.92857142857143)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:17.503509,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:18.823630,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:20.105774,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:21.573789,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 12.818181818181817)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:22.990844,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:24.462182,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:25.581853,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 61.25)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:26.849992,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:28.141754,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:29.442423,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:30.706348,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.133333333333333)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:31.944156,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 13.047058823529412)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:33.235735,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 10.966666666666667)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:34.573973,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 10.966666666666667)","(4.6, 9.8, 9.222222222222223)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:35.872024,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 10.966666666666667)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:37.171685,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:38.338818,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:39.627939,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:40.903197,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:42.202228,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 11.066666666666666)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.2, 4.171428571428572)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:43.638094,"(6.0, 11.0, 10.178947368421053)","(6.0, 13.5, 9.85)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.74)","(3.6, 5.2, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:45.018079,"(6.0, 11.0, 10.178947368421053)","(6.0, 15.0, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.74)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:46.568739,"(6.0, 11.0, 10.223529411764705)","(6.0, 14.5, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.74)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:47.916111,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 12.0, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:49.201391,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:50.434478,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:51.746996,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:52.957505,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.733333333333334)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:54.183847,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:55.542897,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 9.8, 8.5)","(14.0, 29.0, 25.444444444444443)","(18.0, 140.0, 81.5)","(3.7, 11.5, 10.407142857142858)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:56.798251,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 11.5, 7.557142857142857)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:58.305157,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.5, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:53:59.486513,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:00.699753,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:01.955749,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:03.238530,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:04.435944,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:05.543098,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 8.425)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:06.623019,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.0, 11.0)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:07.834377,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.0, 8.3)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:09.042640,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.0, 8.3)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:10.252827,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.0, 8.3)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:11.343532,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 9.8, 8.5)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:12.476777,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 9.8, 6.324999999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:13.650895,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 11.5, 6.324999999999999)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:14.783930,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 11.0, 9.4)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:15.897756,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 11.0, 9.4)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:16.998745,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.8)","(4.6, 11.0, 9.4)","(14.0, 29.0, 18.333333333333332)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:18.038143,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 13.4375)","(4.6, 11.0, 9.4)","(14.0, 29.0, 24.875)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:19.181329,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.866666666666667)","(4.6, 11.0, 9.4)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:20.361542,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.866666666666667)","(4.6, 11.0, 9.4)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
12-01-2023 15:54:21.435724,"(6.0, 10.5, 10.223529411764705)","(6.0, 14.5, 11.866666666666667)","(4.6, 11.0, 9.4)","(14.0, 29.0, 18.666666666666668)","(18.0, 140.0, 81.5)","(3.7, 12.0, 8.295454545454545)","(3.6, 5.3, 4.214285714285714)","(11.0, 23.0, 14.2)"
