,Notacry,A View From Above,Moogie Son,Champs Success,Lightning Star,Fast Gallito,Leslies Gold,Tool Time,Speeding Style,Poverty Bay
12-01-2023 08:59:08.407492,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:09.616854,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:10.921112,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.8, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:12.429679,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:13.711416,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:15.059805,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:16.468153,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:17.778666,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:19.188500,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:20.501561,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:21.790015,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:23.026156,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:24.307507,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:25.557596,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:26.851913,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:28.098313,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:29.418869,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:30.648045,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:31.881499,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:33.275128,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:34.604857,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:35.853881,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:37.136222,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:38.557201,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:39.898220,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:41.218129,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:42.481171,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:43.746635,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:45.090808,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:46.514439,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:47.807805,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:49.116421,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(14.0, 99999, 99990)"
12-01-2023 08:59:50.503799,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:51.837564,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:53.237733,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:54.536562,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:55.840137,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:57.100980,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:58.429003,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 08:59:59.791928,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:01.108985,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:02.437797,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:03.725556,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:05.027601,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:06.363116,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:07.725246,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:09.038446,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:10.340608,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:11.688331,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:12.993247,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:14.306100,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:15.631971,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:16.970119,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:18.340266,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:19.636259,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:20.904152,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:22.227049,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:23.571522,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:24.951499,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:26.219741,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:27.519430,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:28.915162,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:30.242458,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(16.0, 99999, 99990)"
12-01-2023 09:00:31.532035,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 09:00:32.857184,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 09:00:34.240155,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 09:00:35.585398,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 09:00:36.843552,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 09:00:38.241444,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.4, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(18.0, 99999, 99990)"
12-01-2023 09:00:39.643195,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:41.022306,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:42.294494,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:43.548924,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:44.857169,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:46.164676,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:47.530077,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:48.805080,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:50.246045,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:51.623321,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:52.923633,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:54.261278,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:55.598568,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:56.893446,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:58.142000,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:00:59.546458,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:01:00.858390,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:01:02.118630,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
12-01-2023 09:01:03.387390,"(13.0, 99999, 99990)","(5.0, 99999, 99990)","(3.3, 99999, 99990)","(11.0, 99999, 99990)","(4.6, 99999, 99990)","(31.0, 99999, 99990)","(7.5, 99999, 99990)","(31.0, 99999, 99990)","(7.0, 99999, 99990)","(19.0, 99999, 99990)"
