,Rocking Bugatti,Hurricane Hall,Major Watson Nz,Our Madiba Nz,Ultimate Force,Bide Our Time,Belittled,Rocket Boy,Tupelo Beach,Daylight At Dawn
07-01-2023 15:53:44.209449,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:45.454181,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:46.669212,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:47.874832,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:49.042353,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:50.200224,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:51.370343,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:52.545909,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:53.777236,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:55.040296,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:56.313841,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:57.557694,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:58.717918,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:53:59.855683,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:01.031832,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:02.291340,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:03.435067,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:04.755925,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:05.899250,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:07.164771,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:08.441113,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:09.646186,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:10.801172,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:11.964239,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:13.104141,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:14.289592,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:15.478585,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:16.668286,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:17.887813,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:19.088297,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:20.580120,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:21.790073,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:22.999104,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:24.259893,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:25.457911,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:26.658140,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:27.996401,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:29.259575,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:30.461162,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:31.668633,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:32.843742,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:34.018052,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:35.186488,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:36.325633,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:37.444074,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:38.702639,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:39.896284,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:41.142593,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:42.703568,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:43.925406,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:45.268723,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:46.704401,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:48.096573,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:49.340107,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:50.635502,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:51.918364,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:53.291688,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:54.660710,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:55.986000,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:57.352721,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:54:58.685051,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:00.034555,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:01.316111,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:02.585884,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:04.073697,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:05.484545,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:06.739421,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:07.978531,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:09.260620,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:10.523381,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:11.770914,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:13.101170,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:14.463618,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
07-01-2023 15:55:15.797098,"(4.4, 7.6, 6.725)","(7.0, 13.0, 12.716666666666667)","(6.0, 99999, 99990)","(101.0, 99999, 99990)","(51.0, 170.0, 158.54545454545456)","(3.9, 6.4, 5.7125)","(6.5, 11.0, 9.4)","(17.0, 38.0, 26.25)","(71.0, 220.0, 193.33333333333334)","(4.0, 6.2, 5.5875)"
