,Clockstrikestwelve,Thats Amare,Shezaghost,Scherzo,Madeira Wine,Rev Ree,Trojan Clubhouse
08-01-2023 09:05:05.272103,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:06.347255,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:07.427699,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:08.506971,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:09.586072,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:10.652596,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:11.732618,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:12.803296,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:13.882901,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:14.963601,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:16.021331,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:17.082752,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:18.156053,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:19.251122,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:20.318220,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:21.396684,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:22.496325,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:23.664229,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:24.772902,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:25.929506,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:27.076588,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:28.233339,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:29.525044,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:30.802647,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:31.910317,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:33.065372,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:34.210701,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:35.365420,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:36.529373,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:37.627222,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:38.772476,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:39.835201,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(19.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.0, 99999, 99990)"
08-01-2023 09:05:40.943042,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:42.025167,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:43.116141,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:44.211234,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:45.303770,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:46.612430,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:47.896120,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:49.002214,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:50.083736,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:51.171049,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:52.252928,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:53.334882,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:54.404195,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:55.484593,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:56.572326,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:57.653991,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:58.723937,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:05:59.803484,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:00.900109,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:01.979850,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:03.060270,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:04.147839,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:05.237543,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:06.303148,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:07.380442,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:08.460623,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:09.551902,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:10.632475,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:11.700880,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:12.787626,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:13.867170,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:14.927309,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:16.015528,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:17.123705,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:18.288674,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:19.406238,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:20.554387,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:21.738438,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:22.929465,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:24.016912,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:25.107777,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:26.214856,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:27.301207,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:28.388395,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:29.491662,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:30.570040,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:31.662298,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:32.746602,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:33.828978,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:34.913705,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:36.027465,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:37.115497,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:38.273815,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:39.508068,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:40.574359,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:41.673803,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:42.733524,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:43.802394,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:44.865380,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:45.954566,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:47.028985,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:48.116017,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:49.196351,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:50.271759,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:51.348783,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:52.432819,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:53.523879,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:54.595657,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:55.673354,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:56.758280,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:57.834202,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:06:58.918104,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:00.013465,"(4.0, 99999, 99990)","(5.5, 99999, 99990)","(6.5, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:01.084746,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:02.172246,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:03.267624,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:04.356018,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:05.435852,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:06.515686,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:07.595745,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:08.699446,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:09.787651,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:10.967906,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:12.157070,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:13.236368,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:14.305362,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:15.395212,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
08-01-2023 09:07:16.492153,"(4.0, 99999, 99990)","(6.0, 99999, 99990)","(6.0, 99999, 99990)","(17.0, 99999, 99990)","(5.0, 99999, 99990)","(5.5, 99999, 99990)","(5.5, 99999, 99990)"
