,Augusto Bravo,Charmed Destiny,Gentacheeva,Irish Knight,Sunday Bowler,Nairobi,Xylina Warrior,Monks
04-01-2023 11:43:31.655150,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 253.33333333333331)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:32.797140,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 253.33333333333331)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:33.971229,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 253.33333333333331)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:35.087369,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 253.33333333333331)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:36.202509,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 253.33333333333331)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:37.429736,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 253.33333333333331)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:38.616571,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 211.11111111111111)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:39.830724,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 300.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:41.157901,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:42.400019,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:43.755742,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:44.912875,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:46.033714,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:47.206251,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:48.384610,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:49.504677,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:50.609467,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 240.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:51.665107,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:52.761720,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:53.827538,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:55.011723,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 171.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:56.125034,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 280.0, 171.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:57.300675,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 190.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:58.409791,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 190.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:43:59.481646,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 190.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:00.506420,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 178.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:01.587017,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 320.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:02.709685,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:03.721757,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:04.810868,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:05.890423,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:07.017612,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:08.020299,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:09.052905,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:10.038665,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:11.077991,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:12.102046,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:13.145630,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:14.156581,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:15.189765,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 175.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:16.318124,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 300.0, 175.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:17.462067,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 300.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:18.592041,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:19.628708,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:20.660951,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:21.673270,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:22.807609,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:23.886068,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:24.873703,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:25.900117,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.158620689655172)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:26.935641,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:27.936146,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:28.919204,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:29.899690,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:30.909910,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:31.914787,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 196.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:32.888076,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 290.0, 171.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:33.899559,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 280.0, 171.66666666666666)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:34.886735,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 280.0, 190.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:35.910469,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 190.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.684615384615385)"
04-01-2023 11:44:36.936117,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 190.0)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.683333333333334)"
04-01-2023 11:44:38.001143,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 270.0, 178.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.683333333333334)"
04-01-2023 11:44:39.054731,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 320.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.683333333333334)"
04-01-2023 11:44:40.062710,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.683333333333334)"
04-01-2023 11:44:41.092390,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.0)","(5.5, 7.6, 7.199999999999999)","(3.8, 4.7, 4.683333333333334)"
04-01-2023 11:44:42.120006,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.301290322580645)","(21.0, 40.0, 38.5)","(5.5, 9.0, 8.333333333333334)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.2)","(5.5, 7.6, 7.215999999999999)","(3.8, 4.7, 4.653488372093023)"
04-01-2023 11:44:43.126778,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.3329824561403507)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.210526315789474)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.2)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:44.123913,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.2726829268292685)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.210526315789474)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.2)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:45.170657,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.2786666666666666)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.210526315789474)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.2)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:46.221255,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.2786666666666666)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.210526315789474)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 29.2)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:47.238292,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.2786666666666666)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.210526315789474)","(91.0, 310.0, 203.33333333333334)","(26.0, 34.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.653488372093023)"
04-01-2023 11:44:48.267448,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.2786666666666666)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 310.0, 203.33333333333334)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:49.353311,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.275)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 310.0, 203.33333333333334)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:50.391794,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.275)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 310.0, 203.33333333333334)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:51.438590,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.275)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 310.0, 175.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:52.580572,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.275)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 300.0, 175.0)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:53.618830,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.34, 2.2984)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 300.0, 196.66666666666666)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.257142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:54.685519,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.3, 2.2968627450980392)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 290.0, 196.66666666666666)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.365853658536585)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:55.858208,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.3, 2.2968627450980392)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.03225806451613)","(91.0, 290.0, 196.66666666666666)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.6, 7.297142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:57.139002,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.3, 2.2968627450980392)","(21.0, 40.0, 38.526315789473685)","(5.5, 9.0, 8.08)","(91.0, 290.0, 196.66666666666666)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.297142857142857)","(3.8, 4.7, 4.656521739130435)"
04-01-2023 11:44:58.276903,"(26.0, 42.0, 39.81818181818182)","(2.0, 2.3, 2.2968627450980392)","(21.0, 40.0, 38.526315789473685)","(5.5, 8.8, 8.08)","(91.0, 290.0, 196.66666666666666)","(26.0, 36.0, 28.42105263157895)","(5.5, 7.4, 7.297142857142857)","(3.8, 4.7, 4.656521739130435)"
