,Assassinator,Wrangler Nz,Culture King,Dancing Finn,Joes A Character,Stratofortress Nz,Brantley Nz
47,"[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 2, 598405), 5.5, 99999]"
48,"[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 3, 781822), 5.5, 99999]"
49,"[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 4, 986926), 5.5, 99999]"
50,"[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 6, 175941), 5.5, 99999]"
51,"[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 7, 367330), 5.5, 99999]"
52,"[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 8, 561247), 5.5, 99999]"
53,"[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 9, 732433), 5.5, 99999]"
54,"[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 10, 918448), 5.5, 99999]"
55,"[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 12, 112856), 5.5, 99999]"
56,"[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 13, 304415), 5.5, 99999]"
57,"[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 14, 482378), 5.5, 99999]"
58,"[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 15, 659608), 5.5, 99999]"
59,"[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 16, 838612), 5.5, 99999]"
60,"[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 18, 8398), 5.5, 99999]"
61,"[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 19, 182292), 5.5, 99999]"
62,"[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 20, 363455), 5.5, 99999]"
63,"[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 21, 552653), 5.5, 99999]"
64,"[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 22, 737444), 5.5, 99999]"
65,"[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 23, 922238), 5.5, 99999]"
66,"[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 25, 100832), 5.5, 99999]"
67,"[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 26, 356549), 5.5, 99999]"
68,"[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 27, 555439), 5.5, 99999]"
69,"[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 28, 760016), 5.5, 99999]"
70,"[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 29, 953717), 5.5, 99999]"
71,"[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 31, 139279), 5.5, 99999]"
72,"[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 32, 323014), 5.5, 99999]"
73,"[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 33, 500354), 5.5, 99999]"
74,"[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 34, 675401), 5.5, 99999]"
75,"[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 35, 859881), 5.5, 99999]"
76,"[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 37, 40680), 5.5, 99999]"
77,"[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 38, 223422), 5.5, 99999]"
78,"[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 39, 425200), 5.5, 99999]"
79,"[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 40, 618310), 5.5, 99999]"
80,"[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 41, 811483), 5.5, 99999]"
81,"[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 42, 993890), 5.5, 99999]"
82,"[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 44, 170424), 5.5, 99999]"
83,"[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 45, 358140), 5.5, 99999]"
84,"[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 46, 536379), 5.5, 99999]"
85,"[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 47, 723644), 5.5, 99999]"
86,"[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 48, 902811), 5.5, 99999]"
87,"[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 50, 81141), 5.5, 99999]"
88,"[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 51, 255180), 5.5, 99999]"
89,"[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 52, 437986), 5.5, 99999]"
90,"[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 53, 618115), 5.5, 99999]"
91,"[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 54, 814150), 5.5, 99999]"
92,"[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 56, 5389), 5.5, 99999]"
93,"[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 10.0, 18.5]","[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 4.4, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 17.0, 29.0]","[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 9.0, 14.5]","[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 5.0, 8.2]","[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 2.3, 99999]","[datetime.datetime(2022, 11, 28, 16, 19, 57, 196016), 5.5, 99999]"
