,Red Fox,Antequera,Diddley Squat,Zoufire,Big Bullet,Berry Foxie,World Action,Xtramagic
08-01-2023 12:06:49.148997,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.1, 4.08)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:50.088013,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.0)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:51.031068,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.0)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:51.972428,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.0)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:52.945218,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.0)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:53.908235,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.0)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:54.845293,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.0)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:55.815760,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.1125)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:56.784620,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.13)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:57.700530,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.857142857142858)","(3.5, 4.2, 4.13)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:58.658901,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.625)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 25.0)","(3.5, 4.2, 4.13)","(9.0, 13.5, 13.08)"
08-01-2023 12:06:59.640084,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 25.0)","(3.5, 4.2, 4.13)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:00.615338,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 25.0)","(3.5, 4.2, 4.13)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:01.584719,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 25.0)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:02.605808,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.4)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:03.537323,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.0)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:04.489332,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:05.426120,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:06.354332,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:07.345517,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.133333333333334)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:08.339710,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.13)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:09.310942,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:10.297781,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:11.259345,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:12.222945,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:13.158927,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:14.169807,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:15.177630,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:16.214215,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:17.190093,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 24.5)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:18.166373,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 26.0, 26.75)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:19.135663,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 28.0, 26.6)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:20.089001,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 4.05)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:21.061653,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:22.019673,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:23.038769,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:24.078147,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:25.082080,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:26.117564,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:27.066208,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:28.062715,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:29.001884,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:30.015835,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:30.977814,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.200000000000001)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:31.953869,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.657142857142857)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:32.908528,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.657142857142857)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.6)","(3.5, 4.2, 3.99)","(9.0, 13.5, 13.08)"
08-01-2023 12:07:33.889723,"(3.4, 4.7, 4.4)","(8.0, 15.0, 14.666666666666666)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.657142857142857)","(101.0, 220.0, 196.0)","(13.0, 29.0, 26.0)","(3.5, 4.2, 3.99)","(9.0, 13.5, 12.857142857142858)"
08-01-2023 12:07:34.854800,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 3.99)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:35.813201,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 3.99)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:36.815736,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 3.99)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:37.739450,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 3.99)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:38.731695,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.62)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:39.725202,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:40.693137,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:41.644609,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:42.594952,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:43.584889,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:44.530348,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:45.476651,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.0, 9.77142857142857)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:46.411212,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.466666666666667)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:47.376053,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.46875)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:48.342592,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.46875)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:49.343223,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.46875)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:50.283351,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.46875)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:51.215560,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.46875)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:52.189605,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 10.5, 10.46875)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:53.159965,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:54.143322,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:55.146817,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:56.154302,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:57.112502,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:58.066688,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:07:59.039189,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:00.010554,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:01.000020,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:01.966670,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:02.951618,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:03.909880,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:04.893526,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:05.896387,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:06.890155,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:07.908579,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:08.891894,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:09.895224,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:10.865159,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:11.825768,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:12.792663,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:13.818269,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:14.833463,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
08-01-2023 12:08:15.851339,"(3.4, 4.7, 4.4)","(8.0, 15.0, 13.75)","(3.9, 4.7, 4.65)","(7.5, 11.0, 10.9375)","(101.0, 220.0, 196.0)","(13.0, 27.0, 26.0)","(3.5, 4.2, 4.127272727272727)","(9.0, 13.0, 12.857142857142858)"
