,Great Potential,Jovita,Opawa Linda,Sefton Heights,Know Effort,Mrs Chinn,My Legacy,Goldstar Rita
06-01-2023 11:18:44.621164,"(3.5, 5.9, 4.844444444444445)","(3.1, 3.25, 3.175)","(5.0, 9.2, 6.752)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 53.6)","(6.0, 9.6, 8.8)","(21.0, 110.0, 55.0)","(8.5, 9.6, 9.147826086956522)"
06-01-2023 11:18:45.706039,"(3.5, 5.8, 5.309090909090909)","(3.1, 3.25, 3.175)","(5.0, 9.2, 6.752)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 53.6)","(6.0, 9.6, 8.8)","(21.0, 110.0, 70.45454545454545)","(8.5, 9.6, 9.241379310344827)"
06-01-2023 11:18:46.872547,"(3.5, 5.8, 5.309090909090909)","(3.1, 3.35, 3.2642857142857142)","(5.0, 9.2, 6.752)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 53.6)","(6.0, 9.6, 8.05)","(21.0, 110.0, 70.45454545454545)","(8.5, 9.6, 9.241379310344827)"
06-01-2023 11:18:48.023714,"(3.5, 5.8, 5.309090909090909)","(3.1, 3.35, 3.2590909090909093)","(5.0, 9.2, 6.752)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 53.6)","(6.0, 8.4, 9.48181818181818)","(21.0, 110.0, 70.45454545454545)","(8.5, 9.6, 9.241379310344827)"
06-01-2023 11:18:49.150871,"(3.5, 5.8, 4.654545454545454)","(3.1, 3.35, 3.2590909090909093)","(5.0, 9.2, 6.752)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 53.6)","(6.0, 9.6, 9.48181818181818)","(21.0, 110.0, 70.45454545454545)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:50.292238,"(3.5, 5.8, 5.0125)","(3.1, 3.35, 3.2666666666666666)","(5.0, 9.2, 6.422857142857143)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 53.6)","(6.0, 9.6, 8.4)","(21.0, 110.0, 70.45454545454545)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:51.355489,"(3.5, 5.8, 4.213333333333333)","(3.1, 3.35, 3.2666666666666666)","(5.0, 9.2, 6.422857142857143)","(8.0, 12.0, 11.266666666666667)","(21.0, 95.0, 60.5)","(6.0, 9.6, 8.4)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:52.414407,"(3.5, 5.4, 5.183333333333334)","(3.1, 3.35, 3.2818181818181817)","(5.0, 9.0, 8.575)","(8.0, 12.0, 10.350000000000001)","(21.0, 100.0, 80.71428571428572)","(6.0, 9.6, 8.4)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:53.475177,"(3.5, 5.5, 5.328571428571428)","(3.1, 3.35, 3.2818181818181817)","(5.0, 8.8, 8.4)","(8.0, 12.0, 10.428571428571429)","(21.0, 90.0, 84.18181818181819)","(6.0, 9.6, 8.4)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:54.549839,"(3.5, 5.5, 5.2)","(3.1, 3.35, 3.2818181818181817)","(5.0, 8.8, 8.4)","(8.0, 12.0, 10.428571428571429)","(21.0, 90.0, 48.857142857142854)","(6.0, 9.6, 9.399999999999999)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:55.654699,"(3.5, 5.5, 5.328571428571428)","(3.1, 3.35, 3.2818181818181817)","(5.0, 8.8, 8.0)","(8.0, 12.0, 10.533333333333333)","(21.0, 90.0, 45.03225806451613)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:56.750837,"(3.5, 5.5, 5.328571428571428)","(3.1, 3.35, 3.2818181818181817)","(5.0, 8.8, 7.885714285714286)","(8.0, 12.0, 10.533333333333333)","(21.0, 85.0, 45.03225806451613)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:57.832159,"(3.5, 5.5, 5.433333333333334)","(3.1, 3.35, 3.3083333333333336)","(5.0, 8.8, 7.885714285714286)","(8.0, 12.0, 10.533333333333333)","(21.0, 85.0, 66.83333333333333)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:58.899554,"(3.5, 5.5, 5.433333333333334)","(3.1, 3.35, 3.3083333333333336)","(5.0, 8.8, 7.885714285714286)","(8.0, 12.0, 10.533333333333333)","(21.0, 75.0, 56.625)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 9.275)"
06-01-2023 11:18:59.988138,"(3.5, 5.5, 5.433333333333334)","(3.1, 3.35, 3.3)","(5.0, 8.8, 7.885714285714286)","(8.0, 12.0, 10.533333333333333)","(21.0, 75.0, 56.625)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 9.6, 10.8)"
06-01-2023 11:19:01.124735,"(3.5, 5.5, 5.433333333333334)","(3.1, 3.35, 3.3)","(5.0, 8.8, 7.551219512195122)","(8.0, 12.0, 10.533333333333333)","(21.0, 75.0, 56.625)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 11.0, 12.25)"
06-01-2023 11:19:02.262978,"(3.5, 5.5, 5.433333333333334)","(3.1, 3.35, 3.3)","(5.0, 8.8, 7.762162162162163)","(8.0, 12.0, 10.533333333333333)","(21.0, 75.0, 59.84615384615385)","(6.0, 9.6, 8.866666666666667)","(21.0, 110.0, 73.33333333333333)","(8.5, 13.0, 12.5)"
06-01-2023 11:19:03.484960,"(3.5, 5.5, 5.433333333333334)","(3.1, 3.35, 3.3)","(5.0, 8.8, 7.762162162162163)","(8.0, 12.0, 10.24)","(21.0, 70.0, 61.45454545454545)","(6.0, 9.6, 9.4)","(21.0, 110.0, 73.33333333333333)","(8.5, 13.0, 14.166666666666668)"
06-01-2023 11:19:04.675553,"(3.5, 5.5, 5.457142857142857)","(3.1, 3.35, 3.3038461538461537)","(5.0, 8.8, 7.762162162162163)","(8.0, 12.0, 10.24)","(21.0, 65.0, 61.45454545454545)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.0, 14.583333333333332)"
06-01-2023 11:19:05.767733,"(3.5, 5.5, 5.457142857142857)","(3.1, 3.35, 3.3038461538461537)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.24)","(21.0, 65.0, 61.45454545454545)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:06.826596,"(3.5, 5.5, 5.457142857142857)","(3.1, 3.35, 3.305)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.24)","(21.0, 65.0, 61.45454545454545)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:07.834948,"(3.5, 5.5, 5.3625)","(3.1, 3.35, 3.305)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.24)","(21.0, 65.0, 61.45454545454545)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:08.963582,"(3.5, 5.5, 5.3625)","(3.1, 3.35, 3.305)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.166666666666668)","(21.0, 65.0, 61.45454545454545)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:10.060660,"(3.5, 5.5, 5.3625)","(3.1, 3.5, 3.390909090909091)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.166666666666668)","(21.0, 65.0, 52.36363636363636)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:11.179059,"(3.5, 5.5, 5.426666666666667)","(3.1, 3.5, 3.4)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:12.262777,"(3.5, 5.5, 5.426666666666667)","(3.1, 3.5, 3.4)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:13.352510,"(3.5, 5.5, 5.426666666666667)","(3.1, 3.6, 3.4461538461538463)","(5.0, 8.8, 7.302127659574468)","(8.0, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.0, 9.6, 8.933333333333334)","(21.0, 110.0, 73.33333333333333)","(8.5, 15.5, 14.25)"
06-01-2023 11:19:14.396494,"(3.6, 5.5, 5.0)","(3.0, 3.65, 3.38)","(5.0, 8.8, 7.302127659574468)","(8.5, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.446153846153846)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.25)"
06-01-2023 11:19:15.483825,"(3.6, 5.5, 5.0)","(3.0, 3.65, 3.38)","(5.0, 8.8, 7.302127659574468)","(8.5, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.418181818181818)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.95)"
06-01-2023 11:19:16.817001,"(3.6, 5.5, 5.0)","(3.0, 3.65, 3.38)","(5.0, 8.8, 7.302127659574468)","(8.5, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.0)"
06-01-2023 11:19:18.113914,"(3.6, 5.5, 5.357142857142857)","(3.0, 3.65, 3.45)","(5.0, 8.8, 8.019354838709678)","(8.5, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:19.346716,"(3.6, 5.5, 5.357142857142857)","(3.0, 3.65, 3.45)","(5.0, 8.6, 8.019354838709678)","(8.5, 12.0, 10.166666666666668)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:20.628090,"(3.6, 5.5, 5.357142857142857)","(3.0, 3.65, 3.45)","(5.0, 8.6, 8.019354838709678)","(8.5, 12.0, 10.571428571428571)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:21.876423,"(3.6, 5.5, 5.357142857142857)","(3.0, 3.65, 3.45)","(5.0, 8.6, 8.019354838709678)","(8.5, 12.0, 11.09090909090909)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:23.119033,"(3.6, 5.5, 5.357142857142857)","(3.0, 3.65, 3.45)","(5.0, 8.6, 8.019354838709678)","(8.5, 11.5, 11.09090909090909)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:24.394858,"(3.6, 5.5, 5.357142857142857)","(3.0, 3.65, 3.45)","(5.0, 8.6, 8.019354838709678)","(8.5, 11.5, 10.981818181818182)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:25.558898,"(3.6, 5.5, 5.4411764705882355)","(3.0, 3.65, 3.55)","(5.0, 8.6, 7.429268292682926)","(8.5, 11.5, 10.975)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:26.703593,"(3.6, 5.5, 5.462962962962963)","(3.0, 3.65, 3.55)","(5.0, 8.6, 7.070588235294117)","(8.5, 11.5, 9.388)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:27.823702,"(3.6, 5.5, 5.462962962962963)","(3.0, 3.65, 3.55)","(5.0, 8.6, 8.377777777777776)","(8.5, 11.5, 8.807142857142857)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:28.958545,"(3.6, 5.5, 5.462962962962963)","(3.0, 3.65, 3.55)","(5.0, 8.2, 7.63125)","(8.5, 11.5, 9.129411764705882)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:30.136301,"(3.6, 5.5, 5.462962962962963)","(3.0, 3.65, 3.55)","(5.0, 8.2, 7.63125)","(8.5, 11.5, 9.129411764705882)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:31.240167,"(3.6, 5.5, 5.462962962962963)","(3.0, 3.65, 3.55)","(5.0, 8.2, 7.63125)","(8.5, 11.5, 9.129411764705882)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:32.405605,"(3.6, 5.5, 5.462962962962963)","(3.0, 3.65, 3.55)","(5.0, 8.2, 7.63125)","(8.0, 11.5, 9.226666666666667)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:33.586466,"(3.6, 5.1, 4.958823529411765)","(3.0, 3.65, 3.55)","(5.0, 8.2, 7.822222222222223)","(8.0, 11.5, 9.226666666666667)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:34.735273,"(3.6, 5.1, 4.958823529411765)","(3.0, 3.65, 3.55)","(5.0, 8.0, 7.822222222222223)","(8.0, 11.5, 9.226666666666667)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:35.845330,"(3.6, 5.1, 4.958823529411765)","(3.0, 3.65, 3.55)","(5.0, 8.0, 7.822222222222223)","(8.0, 11.5, 9.226666666666667)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:36.992765,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 8.0, 7.475)","(8.0, 11.5, 9.226666666666667)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:38.176318,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 8.0, 7.418181818181818)","(8.0, 11.5, 10.290909090909091)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.504761904761905)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:39.346318,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 8.0, 6.995348837209303)","(8.0, 11.0, 9.05)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.0)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:40.516621,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 8.0, 6.7320754716981135)","(8.0, 11.0, 9.05)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.0)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:41.689219,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 8.0, 6.7320754716981135)","(8.0, 11.0, 8.833333333333334)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.436363636363636)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:43.026229,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 8.0, 7.266666666666667)","(8.0, 11.0, 8.833333333333334)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.066666666666666)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:44.300116,"(3.6, 5.1, 4.934482758620689)","(3.0, 3.65, 3.55)","(5.0, 7.8, 7.451851851851851)","(8.0, 11.0, 8.833333333333334)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.066666666666666)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.875)"
06-01-2023 11:19:45.605406,"(3.6, 5.1, 4.814285714285714)","(3.0, 3.65, 3.55)","(5.0, 7.6, 7.451851851851851)","(8.0, 11.0, 8.833333333333334)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.066666666666666)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:47.030237,"(3.6, 5.1, 4.933333333333333)","(3.0, 3.65, 3.55)","(5.0, 7.6, 7.637037037037037)","(8.0, 11.0, 8.833333333333334)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.066666666666666)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:48.443550,"(3.6, 5.1, 4.933333333333333)","(3.0, 3.65, 3.55)","(5.0, 7.8, 7.0285714285714285)","(8.0, 11.0, 8.399999999999999)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.066666666666666)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:49.628451,"(3.6, 5.1, 4.933333333333333)","(3.0, 3.65, 3.55)","(5.0, 7.6, 7.0285714285714285)","(8.0, 11.0, 8.483870967741936)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.454545454545453)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:50.779579,"(3.6, 5.1, 4.933333333333333)","(3.0, 3.65, 3.55)","(5.0, 7.6, 7.0285714285714285)","(8.0, 11.0, 8.483870967741936)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.454545454545453)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:51.840918,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.6, 7.0285714285714285)","(8.0, 11.0, 8.483870967741936)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.454545454545453)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:52.928318,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.6, 7.0285714285714285)","(8.0, 11.0, 8.483870967741936)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.454545454545453)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:54.010343,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.4, 7.051612903225807)","(8.0, 10.0, 9.428571428571429)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:55.153040,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.4, 7.051612903225807)","(8.0, 10.0, 9.428571428571429)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:56.374551,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.4, 7.051612903225807)","(8.0, 10.0, 9.428571428571429)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:57.519648,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.4, 7.051612903225807)","(8.0, 10.0, 9.428571428571429)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:58.664833,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.55)","(5.0, 7.4, 6.697560975609756)","(8.0, 10.0, 8.666666666666666)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:19:59.787363,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.5681818181818183)","(5.0, 7.4, 6.885714285714286)","(8.0, 10.0, 8.666666666666666)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.083333333333334)"
06-01-2023 11:20:00.900205,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.5681818181818183)","(5.0, 7.4, 6.885714285714286)","(8.0, 10.0, 8.666666666666666)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.6)"
06-01-2023 11:20:01.980242,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.885714285714286)","(8.0, 10.0, 8.666666666666666)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.6)"
06-01-2023 11:20:03.129808,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 8.4)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.5)"
06-01-2023 11:20:04.367672,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.5)"
06-01-2023 11:20:05.592794,"(3.6, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.833333333333332)"
06-01-2023 11:20:06.768698,"(3.7, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.833333333333332)"
06-01-2023 11:20:07.934765,"(3.7, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.833333333333332)"
06-01-2023 11:20:09.033013,"(3.7, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 9.6, 9.523809523809524)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.833333333333332)"
06-01-2023 11:20:10.175080,"(3.7, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 9.6, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.833333333333332)"
06-01-2023 11:20:11.263010,"(3.7, 5.1, 4.957142857142856)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.725)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:12.496818,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.291304347826087)","(8.0, 10.0, 9.25925925925926)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:13.644722,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.4, 6.557142857142857)","(8.0, 10.0, 9.56923076923077)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:14.744289,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.557142857142857)","(8.0, 9.8, 9.56923076923077)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:15.822312,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.2)","(8.0, 9.8, 9.56923076923077)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:16.815434,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.654545454545454)","(8.0, 9.8, 9.56923076923077)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:17.864044,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.584615384615385)","(8.0, 9.8, 9.248979591836735)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 14.8)"
06-01-2023 11:20:19.050391,"(3.7, 5.1, 4.926086956521739)","(3.0, 3.65, 3.561111111111111)","(5.0, 7.2, 6.533333333333333)","(8.0, 9.8, 8.3)","(21.0, 55.0, 48.0)","(6.5, 11.0, 10.857142857142858)","(21.0, 110.0, 73.33333333333333)","(9.0, 15.5, 15.11111111111111)"
