,Tender Heights,June The Weapon,Country Roy,Cobbers Chance,Classy Moreira,Honest Frank
10-01-2023 12:03:42.699558,"(13.0, 23.0, 19.225806451612904)","(4.0, 9.6, 9.085714285714285)","(2.0, 2.54, 2.38)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 5.6, 5.476470588235294)"
10-01-2023 12:03:43.770252,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.54, 2.38)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 5.6, 5.308333333333333)"
10-01-2023 12:03:44.673133,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.54, 2.341290322580645)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 5.6, 5.308333333333333)"
10-01-2023 12:03:45.554911,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.54, 2.341290322580645)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 5.6, 5.308333333333333)"
10-01-2023 12:03:46.496930,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.54, 2.341290322580645)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 5.6, 5.308333333333333)"
10-01-2023 12:03:47.438255,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.54, 2.341290322580645)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 5.6, 5.523076923076923)"
10-01-2023 12:03:48.464493,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:49.394229,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:50.332867,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:51.190146,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:52.153401,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:53.209419,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:54.254821,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:55.280948,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:56.293519,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:57.212516,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:58.151878,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:03:59.107034,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:00.127766,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:01.077543,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.455)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:02.084606,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:03.001720,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:03.910901,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:04.893224,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:05.948563,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.184210526315788)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:06.988603,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:08.020060,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:08.994848,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:09.946937,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:10.865810,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:11.765630,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.52, 2.3899999999999997)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:12.893007,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:13.869435,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:14.890669,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:15.768584,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:16.684750,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:17.629634,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:18.625986,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.343076923076923)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:19.652006,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.5, 2.2416666666666667)","(6.5, 8.2, 7.959999999999999)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:20.703623,"(13.0, 23.0, 18.821428571428573)","(4.0, 9.6, 9.4)","(2.0, 2.48, 2.2285714285714286)","(6.5, 8.2, 7.981818181818181)","(16.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:21.678285,"(14.0, 23.0, 16.86111111111111)","(4.0, 9.6, 9.353846153846154)","(2.0, 2.46, 2.1806896551724138)","(6.5, 8.2, 7.981818181818181)","(17.0, 26.0, 20.05)","(4.2, 6.2, 5.523076923076923)"
10-01-2023 12:04:22.582320,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 8.899999999999999)","(2.0, 2.46, 2.1806896551724138)","(6.5, 8.2, 7.981818181818181)","(17.0, 26.0, 20.05)","(4.2, 6.2, 5.44375)"
10-01-2023 12:04:23.584295,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 8.6)","(2.0, 2.44, 2.1894736842105265)","(6.5, 8.2, 7.815999999999999)","(17.0, 26.0, 21.59090909090909)","(4.2, 6.2, 5.563157894736842)"
10-01-2023 12:04:24.523241,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 8.6)","(2.0, 2.44, 2.1843478260869564)","(6.5, 8.2, 7.815999999999999)","(17.0, 25.0, 23.07142857142857)","(4.2, 6.2, 5.54)"
10-01-2023 12:04:25.455129,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 8.899999999999999)","(2.0, 2.44, 2.1682352941176473)","(6.5, 8.2, 7.133333333333333)","(17.0, 24.0, 19.545454545454547)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:26.602931,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 8.899999999999999)","(2.0, 2.44, 2.1682352941176473)","(6.5, 7.8, 7.55)","(17.0, 25.0, 19.545454545454547)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:27.537606,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 8.899999999999999)","(2.0, 2.44, 2.1682352941176473)","(6.5, 7.8, 7.55)","(17.0, 25.0, 21.833333333333332)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:28.543271,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 9.21111111111111)","(2.0, 2.44, 2.1682352941176473)","(6.5, 7.6, 7.55)","(17.0, 24.0, 21.833333333333332)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:29.499159,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 9.21111111111111)","(2.0, 2.42, 2.1925)","(6.5, 7.6, 7.55)","(17.0, 24.0, 21.833333333333332)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:30.476402,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 9.21111111111111)","(2.0, 2.4, 2.32)","(6.5, 7.6, 7.191304347826087)","(17.0, 24.0, 19.55263157894737)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:31.447386,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 9.21111111111111)","(2.0, 2.4, 2.2133333333333334)","(6.5, 7.4, 7.191304347826087)","(17.0, 24.0, 18.366666666666667)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:32.424905,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 9.21111111111111)","(2.0, 2.4, 2.186666666666667)","(6.5, 7.4, 7.191304347826087)","(17.0, 24.0, 20.25)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:33.371120,"(14.0, 23.0, 19.053571428571427)","(4.0, 9.6, 9.21111111111111)","(2.0, 2.4, 2.186666666666667)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.147058823529413)","(4.2, 5.7, 5.54)"
10-01-2023 12:04:34.312276,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.4, 2.186666666666667)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.147058823529413)","(4.4, 5.7, 5.54)"
10-01-2023 12:04:35.280050,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.4, 2.186666666666667)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.147058823529413)","(4.4, 5.7, 5.54)"
10-01-2023 12:04:36.276272,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.4, 2.186666666666667)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.147058823529413)","(4.4, 5.7, 5.54)"
10-01-2023 12:04:37.257727,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.38, 2.174666666666667)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.147058823529413)","(4.4, 5.7, 5.54)"
10-01-2023 12:04:38.280619,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.38, 2.174666666666667)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.285714285714285)","(4.4, 5.7, 5.508)"
10-01-2023 12:04:39.173372,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.36, 2.1933333333333334)","(6.5, 7.4, 6.872)","(17.0, 23.0, 18.285714285714285)","(4.4, 5.7, 5.508)"
10-01-2023 12:04:40.117599,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.34, 2.28)","(6.5, 7.4, 6.872)","(17.0, 23.0, 19.75)","(4.4, 5.7, 6.207407407407407)"
10-01-2023 12:04:41.055898,"(14.0, 23.0, 19.053571428571427)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1950000000000003)","(6.5, 7.4, 6.429411764705883)","(17.0, 22.0, 19.75)","(4.4, 6.4, 5.966666666666667)"
10-01-2023 12:04:42.066430,"(14.0, 23.0, 17.583333333333332)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1911111111111112)","(6.5, 7.4, 6.5)","(17.0, 22.0, 18.25)","(4.4, 6.2, 5.9222222222222225)"
10-01-2023 12:04:43.052913,"(14.0, 23.0, 17.3125)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.188)","(6.5, 7.2, 6.9)","(17.0, 22.0, 18.25)","(4.4, 6.2, 5.670588235294118)"
10-01-2023 12:04:44.023686,"(14.0, 23.0, 18.305555555555557)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.188)","(6.5, 7.2, 6.9)","(17.0, 22.0, 18.25)","(4.4, 6.2, 5.75)"
10-01-2023 12:04:45.086512,"(14.0, 23.0, 18.305555555555557)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.188)","(6.5, 7.2, 6.96)","(17.0, 22.0, 18.25)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:46.006149,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.188)","(6.5, 7.0, 6.96)","(17.0, 22.0, 18.25)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:46.885036,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.96)","(17.0, 22.0, 18.25)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:47.797424,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:48.658731,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:49.664569,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:50.605683,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:51.610427,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:52.503226,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:53.408485,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:54.296377,"(14.0, 23.0, 18.775)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:55.236202,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:56.181478,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.3, 2.1815384615384614)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:57.096418,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.28, 2.184)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:58.037510,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.28, 2.170909090909091)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:58.882857,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.2266666666666666)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:04:59.756662,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.2)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:05:00.728549,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.2)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 5.825)"
10-01-2023 12:05:01.642037,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.2)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:02.602293,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.2)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:03.591169,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.2)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:04.570196,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:05.633303,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:06.532593,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:07.462181,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:08.454790,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:09.454324,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:10.359128,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:11.254517,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:12.151449,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:13.062438,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:14.120358,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:15.106401,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:16.094154,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 18.842105263157894)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:17.079116,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 18.842105263157894)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:18.025329,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.0)"
10-01-2023 12:05:18.882084,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.21111111111111)","(2.0, 2.26, 2.1822222222222223)","(6.5, 7.0, 6.927272727272727)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.2, 6.155555555555556)"
10-01-2023 12:05:19.782764,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.452631578947368)","(2.0, 2.16, 2.031219512195122)","(6.5, 7.0, 6.965217391304348)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.4, 5.928571428571429)"
10-01-2023 12:05:20.712934,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.452631578947368)","(2.0, 2.14, 2.08)","(6.5, 7.0, 6.965217391304348)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.4, 5.928571428571429)"
10-01-2023 12:05:21.618202,"(14.0, 23.0, 18.894736842105264)","(4.2, 9.6, 9.452631578947368)","(2.0, 2.14, 2.044)","(6.5, 7.0, 6.965217391304348)","(17.0, 22.0, 19.333333333333332)","(4.4, 6.4, 5.928571428571429)"
10-01-2023 12:05:22.530183,"(14.0, 23.0, 20.0)","(4.2, 9.6, 9.413333333333332)","(2.0, 2.14, 2.1295652173913044)","(6.5, 7.0, 6.7)","(17.0, 22.0, 18.363636363636363)","(4.4, 6.4, 5.9875)"
10-01-2023 12:05:23.507467,"(14.0, 23.0, 20.0)","(4.2, 9.6, 9.413333333333332)","(2.0, 2.14, 2.1295652173913044)","(6.5, 7.0, 6.771428571428571)","(17.0, 22.0, 18.363636363636363)","(4.4, 6.4, 5.9875)"
