,Sister Joann,Whale Of A Time,Eternal Heart,Cousin Winnie,Ellies Lil Castle,Jacks Sister Jill,Natural Sonde
16-12-2022 10:36:25.902950,"(26.0, 70.0, 48.0)","(4.4, 5.5, 5.276595744680851)","(10.0, 14.5, 14.0)","(2.5, 2.84, 2.774035087719298)","(4.0, 4.7, 4.651351351351352)","(5.5, 7.0, 6.618181818181818)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:26.830834,"(26.0, 70.0, 48.0)","(4.4, 5.5, 5.351351351351352)","(10.0, 14.5, 14.0)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.651351351351352)","(5.5, 7.0, 6.618181818181818)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:27.833132,"(26.0, 70.0, 48.0)","(4.4, 5.5, 5.351351351351352)","(10.0, 14.5, 14.0)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.651351351351352)","(5.5, 7.0, 6.618181818181818)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:28.865952,"(26.0, 70.0, 49.0)","(4.4, 5.5, 5.372093023255814)","(10.0, 14.0, 13.272727272727273)","(2.5, 2.84, 2.7793548387096774)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.618181818181818)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:29.831322,"(26.0, 70.0, 48.0)","(4.4, 5.7, 5.471153846153847)","(10.0, 14.0, 13.272727272727273)","(2.5, 2.84, 2.7793548387096774)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.618181818181818)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:30.764163,"(26.0, 70.0, 49.5)","(4.4, 5.6, 5.477272727272727)","(10.0, 14.0, 13.272727272727273)","(2.5, 2.84, 2.7793548387096774)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5875)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:31.691809,"(26.0, 70.0, 55.0)","(4.4, 5.3, 5.19811320754717)","(10.0, 14.0, 13.272727272727273)","(2.5, 2.84, 2.8012371134020615)","(4.0, 4.7, 4.669491525423729)","(5.5, 7.0, 6.574193548387097)","(61.0, 120.0, 115.83333333333334)"
16-12-2022 10:36:32.645228,"(26.0, 70.0, 56.0)","(4.4, 5.5, 5.315384615384615)","(10.0, 14.0, 13.272727272727273)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.651351351351352)","(5.5, 7.0, 6.67)","(61.0, 120.0, 118.61111111111111)"
16-12-2022 10:36:33.637535,"(26.0, 70.0, 49.0)","(4.4, 5.5, 5.343478260869565)","(10.0, 14.0, 13.428571428571429)","(2.5, 2.84, 2.7793548387096774)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 120.0, 107.14285714285714)"
16-12-2022 10:36:34.633407,"(26.0, 70.0, 51.0)","(4.4, 5.5, 5.343478260869565)","(10.0, 14.0, 13.428571428571429)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 110.0, 133.25)"
16-12-2022 10:36:35.600535,"(26.0, 70.0, 50.0)","(4.4, 5.5, 5.343478260869565)","(10.0, 14.0, 13.428571428571429)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 140.0, 128.05555555555554)"
16-12-2022 10:36:36.520638,"(26.0, 70.0, 50.0)","(4.4, 5.5, 5.343478260869565)","(10.0, 14.0, 13.428571428571429)","(2.5, 2.84, 2.7793548387096774)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 130.0, 120.0)"
16-12-2022 10:36:37.490097,"(26.0, 70.0, 50.0)","(4.4, 5.5, 5.412195121951219)","(10.0, 14.0, 13.428571428571429)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 130.0, 120.0)"
16-12-2022 10:36:38.451881,"(26.0, 70.0, 62.0)","(4.4, 5.5, 5.412195121951219)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.797910447761194)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 130.0, 128.05555555555554)"
16-12-2022 10:36:39.441075,"(26.0, 70.0, 62.0)","(4.4, 5.5, 5.356)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.797142857142857)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 130.0, 128.05555555555554)"
16-12-2022 10:36:40.455474,"(21.0, 70.0, 62.0)","(4.4, 5.5, 5.356)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.829090909090909)","(4.0, 4.7, 4.640000000000001)","(5.5, 7.0, 6.67)","(61.0, 130.0, 120.0)"
16-12-2022 10:36:41.426884,"(21.0, 70.0, 63.333333333333336)","(4.4, 5.5, 5.356)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.829090909090909)","(4.0, 4.7, 4.572222222222222)","(5.5, 7.0, 6.71304347826087)","(61.0, 130.0, 120.0)"
16-12-2022 10:36:42.395452,"(21.0, 70.0, 56.66666666666667)","(4.4, 5.5, 5.3875)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.83)","(4.0, 4.6, 4.572222222222222)","(5.5, 7.0, 6.71304347826087)","(61.0, 130.0, 122.22222222222223)"
16-12-2022 10:36:43.346187,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.5, 5.415625)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.823157894736842)","(4.0, 4.6, 4.572222222222222)","(5.5, 7.0, 6.71304347826087)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:44.269649,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.5, 5.422580645161291)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.824)","(4.0, 4.6, 4.558974358974359)","(5.5, 7.0, 6.67)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:45.251449,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.6, 5.4875)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.8228571428571425)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.67)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:46.309917,"(21.0, 70.0, 66.36363636363636)","(4.4, 5.7, 5.628)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.8228571428571425)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:47.366730,"(21.0, 70.0, 66.36363636363636)","(4.4, 5.8, 5.637142857142857)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.8228571428571425)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:48.365318,"(21.0, 70.0, 66.36363636363636)","(4.4, 5.8, 5.637142857142857)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.8228571428571425)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:49.335847,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.8, 5.453846153846154)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.8228571428571425)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:50.273122,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.8, 5.466666666666667)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.8314285714285714)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:51.283240,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.8, 5.466666666666667)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.7958241758241758)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 122.22222222222223)"
16-12-2022 10:36:52.280531,"(21.0, 70.0, 66.66666666666667)","(4.4, 5.7, 5.550000000000001)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.804424778761062)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.5600000000000005)","(61.0, 140.0, 104.0)"
16-12-2022 10:36:53.277482,"(21.0, 70.0, 64.28571428571428)","(4.4, 5.7, 5.550000000000001)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.793255813953488)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.666666666666667)","(61.0, 140.0, 133.68421052631578)"
16-12-2022 10:36:54.204614,"(21.0, 70.0, 62.4)","(4.4, 5.7, 5.496428571428572)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.84, 2.793255813953488)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.2, 6.666666666666667)","(61.0, 140.0, 133.68421052631578)"
16-12-2022 10:36:55.122045,"(21.0, 70.0, 64.85714285714286)","(4.4, 5.7, 5.555172413793104)","(10.0, 14.0, 13.6)","(2.5, 2.84, 2.7910679611650484)","(4.0, 4.7, 4.558333333333334)","(5.5, 7.0, 6.828571428571428)","(61.0, 140.0, 122.0)"
16-12-2022 10:36:56.074530,"(21.0, 70.0, 58.0)","(4.4, 5.7, 5.588888888888889)","(10.0, 14.0, 13.666666666666666)","(2.5, 2.82, 2.8034482758620687)","(4.0, 4.7, 4.558333333333334)","(5.5, 7.0, 6.594117647058824)","(61.0, 140.0, 122.0)"
16-12-2022 10:36:57.029481,"(21.0, 70.0, 58.0)","(4.4, 5.8, 5.6)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.82, 2.8034482758620687)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.62)","(61.0, 140.0, 122.0)"
16-12-2022 10:36:57.995354,"(21.0, 70.0, 62.4)","(4.4, 5.8, 5.6)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.82, 2.8073684210526313)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.62)","(61.0, 140.0, 122.0)"
16-12-2022 10:36:58.936228,"(21.0, 65.0, 58.4)","(4.4, 5.8, 5.662068965517242)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.82, 2.8073684210526313)","(4.0, 4.7, 4.638461538461539)","(5.5, 7.0, 6.873684210526315)","(61.0, 140.0, 134.0)"
16-12-2022 10:36:59.902916,"(21.0, 65.0, 49.5)","(4.4, 5.8, 5.563157894736842)","(10.0, 14.0, 13.666666666666666)","(2.5, 2.82, 2.782758620689655)","(4.0, 4.7, 4.558333333333334)","(5.5, 7.0, 6.595555555555556)","(61.0, 140.0, 134.0)"
16-12-2022 10:37:00.895700,"(21.0, 60.0, 51.33333333333333)","(4.4, 5.7, 5.557894736842106)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.78, 2.7674285714285713)","(4.0, 4.7, 4.651020408163266)","(5.5, 7.2, 6.595555555555556)","(61.0, 140.0, 122.0)"
16-12-2022 10:37:01.917460,"(21.0, 60.0, 51.33333333333333)","(4.4, 5.7, 5.481081081081081)","(10.0, 14.0, 13.529411764705882)","(2.5, 2.78, 2.7598148148148147)","(4.0, 4.7, 4.593333333333334)","(5.5, 7.2, 6.8)","(61.0, 140.0, 122.0)"
16-12-2022 10:37:02.953205,"(21.0, 60.0, 51.33333333333333)","(4.4, 5.7, 5.53125)","(10.0, 14.0, 13.666666666666666)","(2.5, 2.78, 2.7530864197530867)","(4.0, 4.7, 4.558333333333334)","(5.5, 7.0, 6.8)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:04.007461,"(21.0, 60.0, 55.2)","(4.4, 5.7, 5.53125)","(10.0, 14.0, 13.666666666666666)","(2.5, 2.78, 2.7530864197530867)","(4.0, 4.7, 4.552173913043478)","(5.5, 7.0, 6.658536585365853)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:05.036824,"(21.0, 60.0, 55.2)","(4.4, 5.7, 5.53125)","(10.0, 14.0, 13.666666666666666)","(2.5, 2.76, 2.755268817204301)","(4.0, 4.7, 4.552173913043478)","(5.5, 7.2, 6.648979591836734)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:06.015372,"(21.0, 60.0, 57.111111111111114)","(4.4, 5.7, 5.53125)","(10.0, 14.0, 13.642857142857142)","(2.5, 2.76, 2.755268817204301)","(4.0, 4.7, 4.552173913043478)","(5.5, 7.2, 6.648979591836734)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:06.973485,"(21.0, 60.0, 57.111111111111114)","(4.4, 5.7, 5.532258064516129)","(10.0, 14.0, 13.642857142857142)","(2.5, 2.76, 2.7510204081632654)","(4.0, 4.7, 4.585714285714285)","(5.5, 7.2, 6.648979591836734)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:07.884614,"(21.0, 60.0, 57.111111111111114)","(4.4, 5.7, 5.532258064516129)","(10.0, 14.0, 13.642857142857142)","(2.5, 2.76, 2.7510204081632654)","(4.0, 4.7, 4.585714285714285)","(5.5, 7.2, 6.648979591836734)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:08.795095,"(21.0, 60.0, 57.111111111111114)","(4.4, 5.7, 5.532258064516129)","(10.0, 14.0, 13.642857142857142)","(2.45, 2.76, 2.7510204081632654)","(4.0, 4.7, 4.585714285714285)","(5.5, 7.2, 6.648979591836734)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:09.759286,"(21.0, 60.0, 57.111111111111114)","(4.4, 5.7, 5.532258064516129)","(10.0, 14.0, 13.642857142857142)","(2.45, 2.76, 2.7510204081632654)","(4.0, 4.7, 4.585714285714285)","(5.5, 7.2, 6.648979591836734)","(61.0, 140.0, 128.75)"
16-12-2022 10:37:10.753115,"(21.0, 60.0, 57.400000000000006)","(4.4, 5.7, 5.532258064516129)","(10.0, 14.0, 13.642857142857142)","(2.45, 2.76, 2.7510204081632654)","(4.0, 4.7, 4.6433333333333335)","(5.5, 7.2, 6.485714285714286)","(61.0, 140.0, 126.66666666666667)"
16-12-2022 10:37:11.700440,"(21.0, 60.0, 55.0)","(4.4, 5.7, 5.629729729729729)","(10.0, 14.0, 13.736842105263158)","(2.45, 2.76, 2.7543589743589743)","(4.0, 4.7, 4.552173913043478)","(5.5, 6.6, 6.88)","(61.0, 130.0, 126.66666666666667)"
16-12-2022 10:37:12.657492,"(21.0, 60.0, 55.6)","(4.4, 5.7, 5.5476190476190474)","(10.0, 14.0, 13.642857142857142)","(2.45, 2.76, 2.7510204081632654)","(4.0, 4.7, 4.552173913043478)","(5.5, 7.0, 6.88)","(61.0, 130.0, 126.66666666666667)"
16-12-2022 10:37:13.579015,"(21.0, 65.0, 56.0)","(4.4, 5.8, 5.681481481481481)","(10.0, 15.5, 14.166666666666666)","(2.45, 2.76, 2.7521428571428572)","(4.0, 4.7, 4.6281690140845075)","(5.5, 7.2, 6.595555555555556)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:14.503247,"(21.0, 65.0, 60.09090909090909)","(4.4, 5.8, 5.556756756756757)","(10.0, 16.0, 14.821428571428571)","(2.45, 2.76, 2.7485714285714287)","(4.0, 4.7, 4.6281690140845075)","(5.5, 7.2, 6.595555555555556)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:15.512996,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.556756756756757)","(10.0, 16.0, 15.125)","(2.45, 2.76, 2.7485714285714287)","(4.0, 4.7, 4.610526315789474)","(5.5, 7.2, 6.664000000000001)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:16.527492,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.326315789473684)","(10.0, 16.0, 15.125)","(2.45, 2.76, 2.7485714285714287)","(4.0, 4.7, 4.610526315789474)","(5.5, 7.0, 6.664000000000001)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:17.552171,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.509677419354839)","(10.0, 16.0, 14.758620689655173)","(2.45, 2.76, 2.7485714285714287)","(4.0, 4.7, 4.610526315789474)","(5.5, 7.0, 6.664000000000001)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:18.566448,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.582608695652174)","(10.0, 16.0, 13.857142857142858)","(2.45, 2.76, 2.723076923076923)","(4.0, 4.7, 4.578571428571428)","(5.5, 7.0, 6.664000000000001)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:19.529742,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.582608695652174)","(10.0, 16.0, 14.214285714285714)","(2.45, 2.76, 2.723076923076923)","(4.0, 4.7, 4.578571428571428)","(5.5, 7.0, 6.664000000000001)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:20.459732,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.728571428571429)","(10.0, 16.0, 14.214285714285714)","(2.45, 2.76, 2.723076923076923)","(4.0, 4.7, 4.578571428571428)","(5.5, 7.0, 6.664000000000001)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:21.411642,"(21.0, 65.0, 52.5)","(4.4, 5.8, 5.728571428571429)","(10.0, 16.0, 14.214285714285714)","(2.45, 2.76, 2.723076923076923)","(4.0, 4.7, 4.593333333333334)","(5.5, 7.0, 6.674074074074074)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:22.347337,"(21.0, 65.0, 52.5)","(4.4, 5.9, 5.742857142857143)","(10.0, 16.0, 14.61111111111111)","(2.45, 2.76, 2.7353846153846155)","(4.0, 4.7, 4.593333333333334)","(5.5, 7.0, 6.674074074074074)","(61.0, 130.0, 127.14285714285714)"
16-12-2022 10:37:23.363216,"(21.0, 65.0, 55.0)","(4.4, 5.9, 5.7625)","(10.0, 16.0, 14.75)","(2.45, 2.76, 2.739047619047619)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.0, 6.938461538461539)","(61.0, 130.0, 128.0)"
16-12-2022 10:37:24.312818,"(21.0, 65.0, 58.75)","(4.4, 5.9, 5.771428571428571)","(10.0, 16.0, 14.75)","(2.45, 2.76, 2.739047619047619)","(4.0, 4.7, 4.596774193548387)","(5.5, 7.0, 6.973333333333334)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:25.264321,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.7625)","(10.0, 15.5, 14.666666666666666)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.973333333333334)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:26.220496,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.786956521739131)","(10.0, 15.5, 14.666666666666666)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.973333333333334)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:27.207478,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.786956521739131)","(10.0, 15.5, 14.666666666666666)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.973333333333334)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:28.227576,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.786956521739131)","(10.0, 15.5, 14.666666666666666)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.973333333333334)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:29.261759,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.786956521739131)","(10.0, 15.0, 14.25)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.973333333333334)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:30.224045,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.786956521739131)","(10.0, 15.0, 14.25)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.97037037037037)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:31.203448,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.786956521739131)","(10.0, 15.0, 14.25)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.97037037037037)","(61.0, 130.0, 122.85714285714286)"
16-12-2022 10:37:32.125189,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.25)","(2.45, 2.8, 2.757948717948718)","(4.0, 4.7, 4.611111111111112)","(5.5, 7.0, 6.97037037037037)","(61.0, 130.0, 105.0)"
16-12-2022 10:37:33.009336,"(21.0, 65.0, 57.333333333333336)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.368421052631579)","(2.45, 2.8, 2.7618604651162793)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:34.004552,"(21.0, 65.0, 60.4)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.368421052631579)","(2.45, 2.8, 2.7483464566929134)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:35.003306,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.368421052631579)","(2.45, 2.8, 2.7483464566929134)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:36.044005,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.368421052631579)","(2.45, 2.8, 2.7483464566929134)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:36.976863,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.368421052631579)","(2.45, 2.8, 2.7483464566929134)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:37.915433,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.368421052631579)","(2.45, 2.78, 2.7729411764705882)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:38.879999,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.11111111111111)","(2.45, 2.78, 2.7555555555555555)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:39.848240,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.11111111111111)","(2.45, 2.78, 2.7552499999999998)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:40.863338,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.266666666666667)","(2.45, 2.78, 2.7659574468085104)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:41.893923,"(21.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.266666666666667)","(2.45, 2.78, 2.7659574468085104)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.0, 6.928)","(61.0, 130.0, 120.9090909090909)"
16-12-2022 10:37:42.909996,"(26.0, 65.0, 60.81818181818181)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.266666666666667)","(2.45, 2.78, 2.7659574468085104)","(4.0, 4.7, 4.601694915254237)","(5.5, 7.0, 7.102857142857143)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:43.894206,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.444444444444445)","(2.45, 2.78, 2.759047619047619)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.2, 6.915384615384616)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:44.905132,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.0, 14.444444444444445)","(2.45, 2.78, 2.724)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.2, 6.915384615384616)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:45.857925,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.714285714285714)","(10.0, 15.5, 14.75)","(2.45, 2.78, 2.724)","(4.0, 4.7, 4.605263157894737)","(5.5, 7.2, 6.912676056338028)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:46.842632,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.605263157894736)","(2.45, 2.78, 2.7247368421052633)","(4.0, 4.7, 4.611627906976745)","(5.5, 7.2, 6.912676056338028)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:47.865597,"(26.0, 65.0, 60.8)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.605263157894736)","(2.45, 2.78, 2.7247368421052633)","(4.0, 4.7, 4.611627906976745)","(5.5, 7.2, 6.916666666666667)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:48.874219,"(26.0, 65.0, 60.8)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.382352941176471)","(2.45, 2.76, 2.7233333333333336)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.2, 6.930232558139535)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:49.801439,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.382352941176471)","(2.45, 2.76, 2.7233333333333336)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.2, 6.930232558139535)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:50.765971,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.785714285714285)","(2.45, 2.76, 2.7233333333333336)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.4, 6.982608695652174)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:51.704402,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.785714285714285)","(2.45, 2.76, 2.7233333333333336)","(4.0, 4.7, 4.630434782608695)","(5.5, 7.4, 6.982608695652174)","(61.0, 130.0, 124.73684210526315)"
16-12-2022 10:37:52.636658,"(26.0, 65.0, 58.0)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 14.785714285714285)","(2.45, 2.76, 2.7233333333333336)","(4.0, 4.7, 4.56)","(5.5, 7.4, 6.982608695652174)","(61.0, 130.0, 125.23809523809524)"
16-12-2022 10:37:53.659115,"(26.0, 65.0, 60.8)","(4.4, 5.9, 5.733333333333333)","(10.0, 16.5, 15.456521739130435)","(2.45, 2.76, 2.7270588235294118)","(4.0, 4.6, 4.505714285714285)","(5.5, 7.4, 6.982608695652174)","(61.0, 130.0, 125.23809523809524)"
