,Global Hero,Yeah Sweetie,Impassioned,La Brea,Wonder Jab,Hartley Bale,Buck Knife,Bank On Frankie
05-01-2023 13:23:31.924523,"(9.0, 21.0, 19.5)","(12.0, 15.0, 14.913793103448276)","(12.0, 24.0, 21.1875)","(4.8, 6.8, 6.56)","(61.0, 85.0, 67.5)","(2.35, 2.54, 2.405)","(7.5, 12.5, 11.75)","(4.2, 5.7, 5.552631578947368)"
05-01-2023 13:23:33.254409,"(9.0, 21.0, 17.85)","(12.0, 15.0, 14.875)","(12.0, 24.0, 21.1875)","(4.8, 6.8, 6.56)","(61.0, 85.0, 67.5)","(2.35, 2.54, 2.405)","(7.5, 12.5, 11.75)","(4.2, 5.7, 5.552631578947368)"
05-01-2023 13:23:34.448998,"(9.0, 21.0, 17.85)","(12.0, 15.0, 14.913793103448276)","(12.0, 24.0, 22.26923076923077)","(4.8, 6.8, 6.585714285714285)","(61.0, 85.0, 67.5)","(2.35, 2.54, 2.456923076923077)","(7.5, 12.5, 11.75)","(4.2, 5.7, 5.311111111111111)"
05-01-2023 13:23:35.527073,"(9.0, 21.0, 17.85)","(12.0, 15.0, 14.913793103448276)","(12.0, 24.0, 22.26923076923077)","(4.8, 6.8, 6.585714285714285)","(61.0, 85.0, 67.5)","(2.35, 2.54, 2.456923076923077)","(7.5, 12.5, 11.75)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:36.694877,"(9.0, 21.0, 19.425)","(12.0, 21.0, 19.532258064516128)","(12.0, 24.0, 22.26923076923077)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 67.5)","(2.35, 2.54, 2.4028571428571426)","(7.5, 12.5, 11.75)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:37.810194,"(9.0, 21.0, 19.425)","(12.0, 20.0, 18.9)","(12.0, 24.0, 22.26923076923077)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 66.5)","(2.35, 2.54, 2.413333333333333)","(7.5, 12.5, 11.75)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:38.913847,"(9.0, 21.0, 19.333333333333332)","(12.0, 19.0, 18.7)","(12.0, 24.0, 22.5)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 66.5)","(2.35, 2.52, 2.413333333333333)","(7.5, 12.5, 11.964285714285714)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:39.976723,"(9.0, 21.0, 19.333333333333332)","(12.0, 19.0, 17.625)","(12.0, 24.0, 22.928571428571427)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 66.5)","(2.35, 2.52, 2.413333333333333)","(7.5, 12.5, 11.964285714285714)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:41.110928,"(9.0, 21.0, 19.333333333333332)","(12.0, 19.0, 17.625)","(12.0, 24.0, 23.25)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 69.14285714285714)","(2.35, 2.52, 2.4299999999999997)","(7.5, 12.5, 11.321428571428571)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:42.404208,"(9.0, 21.0, 19.333333333333332)","(12.0, 19.0, 16.945652173913043)","(12.0, 24.0, 23.25)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 69.14285714285714)","(2.35, 2.52, 2.456)","(7.5, 11.5, 11.321428571428571)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:43.580223,"(9.0, 21.0, 19.90625)","(12.0, 19.0, 16.945652173913043)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 78.47058823529412)","(2.35, 2.52, 2.4070588235294115)","(7.5, 11.5, 11.321428571428571)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:44.768003,"(9.0, 21.0, 19.90625)","(12.0, 19.0, 16.945652173913043)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 80.88888888888889)","(2.35, 2.52, 2.4070588235294115)","(7.5, 11.5, 11.321428571428571)","(4.2, 5.7, 5.245454545454546)"
05-01-2023 13:23:46.060743,"(9.0, 21.0, 19.2)","(12.0, 18.5, 16.627659574468083)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(61.0, 85.0, 80.88888888888889)","(2.35, 2.52, 2.4038709677419354)","(7.5, 11.5, 11.321428571428571)","(4.2, 5.7, 5.088)"
05-01-2023 13:23:47.160471,"(10.0, 21.0, 19.2)","(12.0, 18.5, 16.627659574468083)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 80.88888888888889)","(2.35, 2.52, 2.4038709677419354)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.7, 5.1535714285714285)"
05-01-2023 13:23:48.264856,"(10.0, 21.0, 19.2)","(12.0, 18.5, 16.627659574468083)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 80.88888888888889)","(2.35, 2.52, 2.434705882352941)","(8.0, 11.5, 11.352941176470589)","(4.2, 5.7, 5.236363636363636)"
05-01-2023 13:23:49.611697,"(10.0, 21.0, 19.2)","(12.0, 18.5, 16.453488372093023)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 70.0)","(2.35, 2.52, 2.434705882352941)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.7, 5.458823529411765)"
05-01-2023 13:23:50.712584,"(10.0, 21.0, 19.3125)","(12.0, 18.5, 16.453488372093023)","(12.0, 24.0, 23.1)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 70.0)","(2.35, 2.52, 2.4456410256410255)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.6, 5.366666666666666)"
05-01-2023 13:23:51.875920,"(10.0, 21.0, 20.142857142857142)","(12.0, 18.5, 16.710526315789473)","(12.0, 26.0, 20.944444444444443)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 70.0)","(2.35, 2.52, 2.4456410256410255)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.6, 5.3549999999999995)"
05-01-2023 13:23:53.069469,"(10.0, 21.0, 20.325)","(12.0, 18.0, 16.80263157894737)","(12.0, 26.0, 20.944444444444443)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 70.0)","(2.35, 2.52, 2.4456410256410255)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.6, 5.3549999999999995)"
05-01-2023 13:23:54.159170,"(10.0, 22.0, 21.5)","(12.0, 18.0, 15.705882352941176)","(12.0, 25.0, 23.69047619047619)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 70.0)","(2.35, 2.52, 2.4456410256410255)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.6, 5.352941176470588)"
05-01-2023 13:23:55.300653,"(10.0, 22.0, 21.5)","(12.0, 18.0, 15.705882352941176)","(12.0, 25.0, 23.69047619047619)","(4.8, 6.8, 6.564285714285714)","(51.0, 85.0, 70.0)","(2.35, 2.52, 2.4456410256410255)","(8.0, 11.5, 11.321428571428571)","(4.2, 5.6, 5.352941176470588)"
05-01-2023 13:23:56.390406,"(10.0, 23.0, 20.818181818181817)","(12.0, 18.0, 15.705882352941176)","(12.0, 25.0, 23.565217391304348)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.4426666666666668)","(8.0, 11.5, 11.321428571428571)","(4.4, 5.6, 5.39)"
05-01-2023 13:23:57.431091,"(10.0, 23.0, 20.818181818181817)","(12.0, 18.0, 15.705882352941176)","(12.0, 25.0, 23.565217391304348)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.4426666666666668)","(8.0, 11.5, 11.321428571428571)","(4.4, 5.6, 5.39)"
05-01-2023 13:23:58.517303,"(10.0, 23.0, 20.818181818181817)","(12.0, 18.0, 15.705882352941176)","(12.0, 25.0, 23.565217391304348)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.4537142857142857)","(8.0, 11.5, 11.321428571428571)","(4.4, 5.6, 5.425)"
05-01-2023 13:23:59.566223,"(10.0, 23.0, 22.09090909090909)","(12.0, 17.0, 15.470588235294118)","(12.0, 25.0, 23.68)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.415652173913043)","(8.0, 11.5, 11.321428571428571)","(4.4, 5.6, 5.425)"
05-01-2023 13:24:00.639321,"(10.0, 23.0, 22.18181818181818)","(12.0, 17.0, 15.833333333333334)","(12.0, 25.0, 23.68)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.456)","(8.0, 11.5, 11.321428571428571)","(4.4, 5.6, 5.425)"
05-01-2023 13:24:01.651720,"(10.0, 23.0, 22.18181818181818)","(12.0, 17.0, 15.714285714285714)","(12.0, 25.0, 23.68)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.466666666666667)","(8.0, 11.5, 11.321428571428571)","(4.4, 5.6, 5.425)"
05-01-2023 13:24:02.722013,"(10.0, 23.0, 22.15625)","(12.0, 17.0, 16.21212121212121)","(12.0, 25.0, 23.68)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 70.0)","(2.3, 2.52, 2.456)","(8.0, 12.5, 11.964285714285714)","(4.4, 5.6, 5.425)"
05-01-2023 13:24:03.939512,"(10.0, 23.0, 21.2)","(12.0, 17.0, 16.21212121212121)","(12.0, 25.0, 22.8)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 71.875)","(2.3, 2.52, 2.4683870967741934)","(8.0, 11.5, 10.833333333333334)","(4.4, 5.6, 5.41578947368421)"
05-01-2023 13:24:04.996298,"(12.0, 23.0, 21.2)","(12.0, 17.0, 16.21212121212121)","(14.0, 25.0, 23.57142857142857)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.4683870967741934)","(8.0, 11.5, 10.833333333333334)","(4.4, 5.6, 5.41578947368421)"
05-01-2023 13:24:06.008424,"(12.0, 23.0, 21.2)","(12.0, 16.5, 16.2)","(14.0, 25.0, 23.57142857142857)","(5.0, 6.8, 6.511111111111111)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.4683870967741934)","(8.0, 11.5, 10.928571428571429)","(4.4, 5.6, 5.41578947368421)"
05-01-2023 13:24:07.112315,"(12.0, 23.0, 21.2)","(12.0, 16.5, 16.0)","(14.0, 25.0, 23.57142857142857)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.472)","(8.0, 11.5, 10.928571428571429)","(4.4, 5.6, 5.838461538461539)"
05-01-2023 13:24:08.130515,"(12.0, 23.0, 22.1)","(12.0, 16.5, 16.2)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.472)","(8.0, 11.5, 10.928571428571429)","(4.4, 5.9, 5.838461538461539)"
05-01-2023 13:24:09.209690,"(12.0, 23.0, 22.181818181818183)","(12.0, 16.5, 15.90909090909091)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.472)","(8.0, 11.5, 10.966666666666667)","(4.4, 5.8, 5.35)"
05-01-2023 13:24:10.273782,"(12.0, 23.0, 22.181818181818183)","(12.0, 16.5, 15.90909090909091)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.472)","(8.0, 11.5, 11.2)","(4.4, 5.8, 5.482352941176471)"
05-01-2023 13:24:11.307056,"(12.0, 23.0, 22.705882352941178)","(12.0, 16.5, 15.90909090909091)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 58.75)","(2.2, 2.52, 2.472)","(8.0, 11.5, 11.142857142857142)","(4.4, 5.8, 5.328571428571428)"
05-01-2023 13:24:12.350228,"(12.0, 26.0, 24.6)","(12.0, 16.5, 15.81081081081081)","(14.0, 25.0, 22.884615384615383)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 76.64516129032259)","(2.2, 2.52, 2.472)","(8.0, 11.5, 11.205882352941176)","(4.4, 5.8, 5.328571428571428)"
05-01-2023 13:24:13.476897,"(12.0, 26.0, 24.6)","(12.0, 16.0, 15.8)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 76.64516129032259)","(2.2, 2.52, 2.472)","(8.0, 11.5, 11.205882352941176)","(4.4, 5.8, 5.4526315789473685)"
05-01-2023 13:24:14.585113,"(12.0, 26.0, 24.26086956521739)","(12.0, 16.0, 15.8)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.529032258064516)","(51.0, 85.0, 76.64516129032259)","(2.2, 2.52, 2.4812903225806453)","(8.0, 11.5, 11.205882352941176)","(4.4, 5.8, 5.65)"
05-01-2023 13:24:15.711331,"(12.0, 24.0, 23.625)","(12.0, 16.0, 15.76923076923077)","(14.0, 25.0, 23.40909090909091)","(5.0, 6.8, 6.483333333333333)","(51.0, 85.0, 76.64516129032259)","(2.2, 2.52, 2.5)","(8.0, 11.5, 11.236842105263158)","(4.4, 5.7, 5.557142857142857)"
05-01-2023 13:24:16.794185,"(12.0, 24.0, 23.393939393939394)","(12.0, 16.0, 15.689655172413794)","(14.0, 25.0, 22.884615384615383)","(5.0, 6.6, 6.483333333333333)","(51.0, 85.0, 76.64516129032259)","(2.2, 2.56, 2.515)","(8.0, 11.5, 11.973684210526315)","(4.4, 5.7, 5.594736842105263)"
05-01-2023 13:24:17.898921,"(12.0, 24.0, 23.393939393939394)","(12.0, 16.0, 15.689655172413794)","(14.0, 25.0, 22.41176470588235)","(5.0, 6.6, 6.442857142857143)","(51.0, 85.0, 76.64516129032259)","(2.2, 2.56, 2.513333333333333)","(8.0, 12.5, 11.605263157894736)","(4.4, 5.7, 5.5)"
05-01-2023 13:24:18.922113,"(12.0, 24.0, 23.17948717948718)","(12.0, 16.0, 15.689655172413794)","(14.0, 25.0, 23.833333333333332)","(5.0, 6.6, 6.442857142857143)","(51.0, 85.0, 72.0)","(2.2, 2.58, 2.526666666666667)","(8.0, 12.0, 11.454545454545455)","(4.4, 5.7, 5.522222222222222)"
05-01-2023 13:24:19.911456,"(12.0, 24.0, 23.15)","(12.0, 16.0, 15.882352941176471)","(14.0, 25.0, 23.833333333333332)","(5.0, 6.6, 6.442857142857143)","(51.0, 80.0, 72.0)","(2.2, 2.58, 2.5615384615384618)","(8.0, 12.0, 11.454545454545455)","(4.4, 5.7, 5.5)"
05-01-2023 13:24:21.188221,"(12.0, 24.0, 20.181818181818183)","(12.0, 16.0, 15.882352941176471)","(14.0, 24.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(51.0, 80.0, 71.14285714285714)","(2.2, 2.58, 2.574)","(8.0, 12.0, 11.605263157894736)","(4.4, 5.7, 5.546153846153846)"
05-01-2023 13:24:22.354742,"(12.0, 24.0, 20.175)","(12.0, 16.0, 15.882352941176471)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 71.14285714285714)","(2.2, 2.58, 2.574)","(8.0, 12.0, 11.605263157894736)","(4.4, 5.7, 5.585714285714285)"
05-01-2023 13:24:23.396068,"(12.0, 23.0, 20.555555555555557)","(12.0, 16.0, 15.882352941176471)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 67.63636363636364)","(2.2, 2.56, 2.5571428571428574)","(8.0, 12.0, 11.605263157894736)","(4.4, 5.8, 5.585714285714285)"
05-01-2023 13:24:24.448434,"(12.0, 20.0, 19.166666666666668)","(12.0, 19.0, 18.75)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 67.63636363636364)","(2.2, 2.56, 2.5571428571428574)","(8.0, 12.0, 11.605263157894736)","(4.4, 5.8, 5.636363636363637)"
05-01-2023 13:24:25.497387,"(12.0, 19.5, 19.1)","(12.0, 18.5, 15.833333333333334)","(14.0, 23.0, 22.2)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 67.63636363636364)","(2.2, 2.56, 2.5527272727272727)","(8.0, 11.5, 11.236842105263158)","(4.4, 5.7, 5.6)"
05-01-2023 13:24:26.565470,"(12.0, 20.0, 18.392857142857142)","(12.0, 18.5, 15.714285714285714)","(14.0, 23.0, 22.636363636363637)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 67.63636363636364)","(2.2, 2.56, 2.546666666666667)","(8.0, 11.5, 11.236842105263158)","(4.4, 5.7, 5.590909090909091)"
05-01-2023 13:24:27.620196,"(12.0, 20.0, 18.59375)","(12.0, 18.5, 15.714285714285714)","(14.0, 23.0, 22.636363636363637)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 67.63636363636364)","(2.2, 2.54, 2.5300000000000002)","(8.0, 11.5, 11.236842105263158)","(4.4, 5.7, 5.590909090909091)"
05-01-2023 13:24:28.732741,"(12.0, 20.0, 18.666666666666668)","(12.0, 18.5, 15.642857142857142)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(51.0, 75.0, 67.63636363636364)","(2.2, 2.56, 2.5)","(8.0, 11.5, 11.25)","(4.4, 5.7, 5.318181818181818)"
05-01-2023 13:24:29.854965,"(12.0, 20.0, 19.09090909090909)","(12.0, 18.5, 15.642857142857142)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.5527272727272727)","(8.0, 11.5, 11.25)","(4.2, 5.7, 5.318181818181818)"
05-01-2023 13:24:30.948216,"(12.0, 20.0, 18.8)","(12.0, 18.5, 16.564516129032256)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.5371428571428574)","(8.0, 11.5, 11.25)","(4.2, 5.7, 5.3)"
05-01-2023 13:24:32.083254,"(12.0, 20.0, 18.8)","(12.0, 18.0, 17.21875)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.546666666666667)","(8.0, 11.5, 11.166666666666666)","(4.2, 5.7, 5.522222222222222)"
05-01-2023 13:24:33.263390,"(12.0, 19.0, 18.25)","(12.0, 18.0, 16.387096774193548)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.5163636363636366)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.7, 5.75)"
05-01-2023 13:24:34.411999,"(12.0, 19.0, 18.25)","(12.0, 18.0, 16.387096774193548)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.5300000000000002)","(8.0, 12.0, 11.166666666666666)","(4.2, 6.0, 5.6)"
05-01-2023 13:24:35.549905,"(12.0, 19.0, 18.25)","(12.0, 18.0, 16.387096774193548)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.4719999999999995)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.54, 2.5300000000000002)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.9, 5.545454545454546)"
05-01-2023 13:24:36.630023,"(12.0, 19.0, 18.25)","(12.0, 17.5, 16.875)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.454545454545454)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.54, 2.5345454545454547)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.9, 5.545454545454546)"
05-01-2023 13:24:37.667153,"(12.0, 19.0, 18.25)","(12.0, 17.5, 16.333333333333332)","(14.0, 23.0, 22.8)","(5.0, 6.6, 6.454545454545454)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.54, 2.5300000000000002)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.9, 5.226315789473684)"
05-01-2023 13:24:38.730478,"(12.0, 22.0, 18.571428571428573)","(12.0, 17.5, 16.214285714285715)","(14.0, 23.0, 22.285714285714285)","(5.0, 6.6, 6.454545454545454)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.54, 2.546666666666667)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.9, 5.226315789473684)"
05-01-2023 13:24:39.753922,"(12.0, 22.0, 18.571428571428573)","(12.0, 17.0, 16.152173913043477)","(14.0, 23.0, 22.285714285714285)","(5.0, 6.6, 6.454545454545454)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.5527272727272727)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.9, 5.55)"
05-01-2023 13:24:40.784380,"(12.0, 22.0, 18.571428571428573)","(12.0, 17.0, 16.214285714285715)","(14.0, 23.0, 22.285714285714285)","(5.0, 6.6, 6.454545454545454)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.546666666666667)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.8, 5.505263157894737)"
05-01-2023 13:24:41.845849,"(12.0, 19.5, 18.1875)","(12.0, 17.0, 16.333333333333332)","(14.0, 23.0, 22.285714285714285)","(5.0, 6.6, 6.454545454545454)","(41.0, 75.0, 67.63636363636364)","(2.15, 2.56, 2.546666666666667)","(8.0, 12.0, 11.166666666666666)","(4.2, 5.8, 5.6)"
05-01-2023 13:24:42.927098,"(12.0, 19.5, 18.1875)","(12.0, 17.0, 16.333333333333332)","(14.0, 23.0, 22.285714285714285)","(5.0, 6.6, 6.481481481481481)","(41.0, 75.0, 66.4390243902439)","(2.15, 2.56, 2.5272727272727273)","(8.0, 12.0, 11.6875)","(4.2, 5.8, 5.6)"
05-01-2023 13:24:44.038311,"(12.0, 19.5, 18.916666666666668)","(12.0, 17.0, 16.152173913043477)","(14.0, 23.0, 22.473684210526315)","(5.0, 6.6, 6.481481481481481)","(41.0, 75.0, 66.0)","(2.15, 2.56, 2.55)","(8.0, 12.0, 11.75)","(4.2, 5.8, 5.566666666666666)"
05-01-2023 13:24:45.192218,"(12.0, 19.5, 18.1875)","(12.0, 17.0, 16.214285714285715)","(14.0, 23.0, 21.90909090909091)","(5.0, 6.6, 6.481481481481481)","(41.0, 75.0, 66.4390243902439)","(2.15, 2.56, 2.5545454545454547)","(8.0, 12.0, 11.5)","(4.2, 5.8, 5.522222222222222)"
05-01-2023 13:24:46.239682,"(12.0, 19.5, 18.1875)","(12.0, 16.5, 16.166666666666668)","(14.0, 23.0, 21.09090909090909)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 58.75)","(2.15, 2.56, 2.55)","(8.0, 12.0, 11.375)","(4.2, 5.7, 5.641176470588236)"
05-01-2023 13:24:47.332593,"(12.0, 19.5, 18.3)","(12.0, 16.5, 15.87037037037037)","(14.0, 23.0, 20.666666666666668)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 62.61904761904762)","(2.15, 2.56, 2.55)","(8.0, 11.5, 11.285714285714286)","(4.2, 5.7, 5.609090909090909)"
05-01-2023 13:24:48.753465,"(12.0, 19.5, 18.3)","(12.0, 16.5, 15.87037037037037)","(14.0, 23.0, 21.75)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 58.75)","(2.15, 2.56, 2.5545454545454547)","(8.0, 11.5, 11.3125)","(4.2, 5.7, 5.641176470588236)"
05-01-2023 13:24:49.923964,"(12.0, 19.5, 18.3)","(12.0, 16.5, 15.87037037037037)","(14.0, 23.0, 21.75)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 58.75)","(2.15, 2.56, 2.5700000000000003)","(8.0, 11.5, 11.333333333333334)","(4.2, 5.7, 5.65)"
05-01-2023 13:24:51.105468,"(12.0, 22.0, 20.15909090909091)","(12.0, 16.5, 16.214285714285715)","(15.0, 23.0, 21.0)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 62.61904761904762)","(2.15, 2.58, 2.5628571428571427)","(8.5, 11.5, 11.3)","(4.2, 5.7, 5.633333333333333)"
05-01-2023 13:24:52.202015,"(12.0, 22.0, 20.15909090909091)","(12.0, 16.5, 15.954545454545455)","(15.0, 23.0, 20.5)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 59.523809523809526)","(2.15, 2.58, 2.5628571428571427)","(8.5, 11.5, 11.272727272727273)","(4.2, 5.7, 5.766666666666667)"
05-01-2023 13:24:53.652421,"(12.0, 22.0, 19.84)","(12.0, 16.5, 16.333333333333332)","(15.0, 23.0, 21.46153846153846)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 54.6875)","(2.15, 2.58, 2.5745454545454547)","(8.5, 11.5, 11.272727272727273)","(4.2, 5.8, 5.536363636363637)"
05-01-2023 13:24:54.879362,"(12.0, 22.0, 19.84)","(12.0, 16.5, 16.333333333333332)","(15.0, 23.0, 21.46153846153846)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 54.6875)","(2.15, 2.58, 2.575)","(8.5, 11.5, 11.083333333333334)","(4.2, 5.7, 5.425)"
05-01-2023 13:24:56.001968,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.5, 15.8125)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 54.6875)","(2.15, 2.58, 2.5733333333333333)","(8.5, 11.5, 11.3125)","(4.2, 5.7, 5.425000000000001)"
05-01-2023 13:24:57.083198,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.75)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 59.523809523809526)","(2.15, 2.58, 2.5733333333333333)","(8.5, 11.5, 11.384615384615385)","(4.2, 5.7, 5.425000000000001)"
05-01-2023 13:24:58.204569,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.666666666666666)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 54.6875)","(2.15, 2.58, 2.5925000000000002)","(8.5, 11.5, 11.3125)","(4.2, 5.7, 5.641176470588236)"
05-01-2023 13:24:59.311201,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.75)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 59.523809523809526)","(2.15, 2.6, 2.5933333333333333)","(8.5, 11.5, 11.333333333333334)","(4.2, 5.7, 5.6)"
05-01-2023 13:25:00.339757,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.75)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 59.523809523809526)","(2.15, 2.6, 2.5933333333333333)","(8.5, 11.5, 11.25)","(4.2, 5.7, 5.633333333333334)"
05-01-2023 13:25:01.371061,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.666666666666666)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 62.5)","(2.15, 2.6, 2.5933333333333333)","(8.5, 11.5, 11.25)","(4.2, 5.7, 5.6)"
05-01-2023 13:25:02.493760,"(12.0, 22.0, 20.285714285714285)","(12.0, 16.0, 15.8125)","(15.0, 23.0, 21.88888888888889)","(5.0, 6.6, 6.514285714285714)","(41.0, 75.0, 64.77272727272728)","(2.15, 2.6, 2.586666666666667)","(8.5, 11.5, 11.321428571428571)","(4.2, 5.7, 5.633333333333334)"
