,Winlock Lad,Uno Kai,Brutal Viking,Wet Socks,Spread Sheet,Anjo Cyclone,Jigsaw Joe
04-01-2023 15:28:55.281732,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:28:56.214901,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:28:57.153112,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:28:58.106228,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:28:59.130610,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:00.154129,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:01.128572,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:02.146112,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:03.266317,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:04.335967,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:05.280626,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:06.248067,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:07.157020,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:08.149582,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:09.156135,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:10.193927,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:11.265987,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:12.338762,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:13.263625,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:14.267335,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:15.314365,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:16.238738,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:17.166247,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:18.163873,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:19.141511,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:20.141669,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:21.104646,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:22.097561,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:23.140453,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:24.151504,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:25.188452,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:26.291211,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:27.315643,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:28.304629,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:29.311791,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:30.313739,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:31.218968,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:32.234416,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:33.235613,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:34.206901,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:35.157618,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:36.174918,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:37.174492,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:38.209174,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:39.242404,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:40.316757,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:41.310217,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:42.338421,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:43.338918,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:44.326961,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:45.300005,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:46.324532,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:47.249479,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:48.203985,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:49.109666,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:50.110672,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:51.154256,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:52.155482,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:53.177548,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:54.269990,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:55.309568,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:56.358129,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:57.450429,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:58.545194,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:29:59.490746,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 51.42857142857143)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 16.4)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:00.554221,"(4.4, 6.2, 5.775)","(8.5, 17.5, 17.136363636363637)","(51.0, 410.0, 173.33333333333331)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 13.272727272727273)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:01.556644,"(4.4, 6.2, 5.775)","(8.5, 22.0, 20.11111111111111)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.181818181818182)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:02.509822,"(4.4, 6.2, 5.775)","(8.5, 22.0, 16.666666666666668)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.181818181818182)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:03.556900,"(4.4, 6.2, 5.775)","(8.5, 22.0, 16.666666666666668)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 12.84)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:04.566111,"(4.4, 6.2, 5.775)","(8.5, 22.0, 16.666666666666668)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 12.84)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:05.474505,"(4.4, 6.2, 5.775)","(8.5, 22.0, 16.666666666666668)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.933333333333334)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:06.476019,"(4.4, 5.9, 5.550000000000001)","(8.5, 22.0, 15.68421052631579)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 12.657142857142858)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:07.467754,"(4.4, 5.9, 5.550000000000001)","(8.5, 21.0, 19.555555555555557)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.472727272727273)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:08.452697,"(4.4, 5.9, 5.550000000000001)","(8.5, 20.0, 18.2)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.472727272727273)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:09.420392,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.472727272727273)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:10.434005,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.472727272727273)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:11.572497,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.533333333333333)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:12.705532,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 11.666666666666666)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:13.719966,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 12.733333333333334)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:14.691039,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.92307692307693)","(1.95, 2.04, 1.934782608695652)","(8.5, 17.0, 12.733333333333334)","(3.8, 10.5, 9.68)"
04-01-2023 15:30:15.767538,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 56.0)","(1.95, 2.04, 1.932)","(8.5, 17.0, 11.799999999999999)","(3.8, 10.5, 8.853333333333333)"
04-01-2023 15:30:16.800781,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 56.0)","(1.95, 2.02, 1.932)","(8.5, 17.0, 11.799999999999999)","(3.8, 11.0, 8.853333333333333)"
04-01-2023 15:30:18.008013,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 56.0)","(1.95, 2.02, 1.9633333333333334)","(8.5, 17.0, 11.181818181818182)","(3.8, 11.0, 8.853333333333333)"
04-01-2023 15:30:19.088098,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 56.0)","(1.95, 1.99, 1.9633333333333334)","(8.5, 17.0, 11.799999999999999)","(3.8, 11.0, 8.853333333333333)"
04-01-2023 15:30:20.106798,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 56.0)","(1.95, 1.99, 1.9633333333333334)","(8.5, 17.0, 11.799999999999999)","(3.8, 11.0, 8.853333333333333)"
04-01-2023 15:30:21.181577,"(4.4, 5.9, 5.550000000000001)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 60.0)","(1.95, 1.99, 1.9633333333333334)","(8.5, 17.0, 12.2)","(3.8, 11.0, 9.211111111111112)"
04-01-2023 15:30:22.245178,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9176190476190476)","(8.5, 17.0, 12.2)","(3.8, 11.0, 9.211111111111112)"
04-01-2023 15:30:23.211318,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9176190476190476)","(8.5, 17.0, 14.866666666666667)","(3.8, 11.0, 10.014285714285714)"
04-01-2023 15:30:24.370660,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9176190476190476)","(8.5, 16.0, 12.6)","(3.8, 11.0, 10.014285714285714)"
04-01-2023 15:30:25.473669,"(4.4, 6.0, 4.660869565217391)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9176190476190476)","(8.5, 16.0, 14.866666666666667)","(3.8, 11.0, 9.745454545454546)"
04-01-2023 15:30:26.539878,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9760975609756097)","(8.5, 16.0, 14.866666666666667)","(3.8, 11.0, 8.666666666666668)"
04-01-2023 15:30:27.546682,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9760975609756097)","(8.5, 16.0, 14.866666666666667)","(3.8, 11.5, 9.028571428571428)"
04-01-2023 15:30:28.619730,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9760975609756097)","(8.5, 16.0, 14.866666666666667)","(3.8, 11.0, 9.028571428571428)"
04-01-2023 15:30:29.683145,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9760975609756097)","(8.5, 16.0, 14.866666666666667)","(3.8, 11.0, 9.028571428571428)"
04-01-2023 15:30:30.649126,"(4.4, 5.9, 5.25)","(8.5, 19.5, 18.8125)","(51.0, 410.0, 143.75)","(20.0, 120.0, 46.92307692307692)","(1.95, 1.99, 1.9760975609756097)","(8.5, 16.0, 14.866666666666667)","(3.8, 11.0, 9.028571428571428)"
