,Manoeuver Man,Ideal Melody,Grinforawin,Bien Hoa Nz,Alimonie,Bettor Beontoit Nz,Midnight Sport,Captain Thunderbolt Nz
07-01-2023 20:26:46.691756,"(17.0, 28.0, 26.2)","(9.0, 15.0, 13.541666666666666)","(11.0, 15.0, 13.571428571428571)","(3.9, 99999, 99990)","(21.0, 32.0, 29.636363636363637)","(2.5, 99999, 99990)","(4.2, 5.6, 5.428571428571428)","(18.0, 99999, 99990)"
07-01-2023 20:26:48.143049,"(17.0, 28.0, 26.2)","(9.0, 15.0, 13.666666666666666)","(11.0, 15.0, 13.875)","(3.9, 99999, 99990)","(21.0, 34.0, 30.0)","(2.5, 99999, 99990)","(4.2, 5.6, 5.428571428571428)","(18.0, 99999, 99990)"
07-01-2023 20:26:49.402118,"(17.0, 28.0, 26.2)","(10.0, 15.0, 13.666666666666666)","(11.0, 15.0, 15.714285714285714)","(3.9, 99999, 99990)","(21.0, 34.0, 32.666666666666664)","(2.45, 99999, 99990)","(4.2, 5.6, 5.34)","(19.0, 99999, 99990)"
07-01-2023 20:26:50.733359,"(17.0, 28.0, 25.0)","(10.0, 15.0, 13.958333333333334)","(11.0, 17.0, 15.4)","(3.9, 99999, 99990)","(21.0, 34.0, 31.5)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:26:52.205725,"(17.0, 28.0, 26.666666666666668)","(10.0, 15.0, 13.958333333333334)","(11.0, 17.0, 15.909090909090908)","(3.9, 99999, 99990)","(21.0, 36.0, 33.3)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:26:53.574365,"(17.0, 27.0, 26.666666666666668)","(10.0, 15.0, 13.846153846153847)","(11.0, 17.0, 15.909090909090908)","(3.9, 99999, 99990)","(21.0, 36.0, 33.3)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:26:55.000803,"(17.0, 29.0, 26.666666666666668)","(10.0, 15.0, 13.90909090909091)","(11.0, 17.0, 15.75)","(3.9, 99999, 99990)","(21.0, 36.0, 33.3)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:26:56.305855,"(17.0, 29.0, 26.666666666666668)","(10.0, 15.0, 13.90909090909091)","(11.0, 17.0, 15.75)","(3.9, 99999, 99990)","(21.0, 36.0, 33.3)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:26:58.157346,"(17.0, 29.0, 26.666666666666668)","(10.0, 15.0, 12.857142857142858)","(11.0, 17.0, 15.75)","(3.9, 99999, 99990)","(21.0, 36.0, 33.3)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:27:00.044239,"(17.0, 29.0, 26.666666666666668)","(10.0, 15.0, 14.166666666666666)","(11.0, 17.0, 15.5)","(3.9, 99999, 99990)","(21.0, 36.0, 33.3)","(2.45, 99999, 99990)","(4.2, 5.7, 5.468571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:27:01.388926,"(17.0, 29.0, 27.142857142857142)","(10.0, 15.0, 14.307692307692308)","(11.0, 17.0, 14.375)","(3.9, 99999, 99990)","(21.0, 36.0, 31.083333333333336)","(2.45, 99999, 99990)","(4.2, 5.7, 5.511627906976744)","(19.0, 99999, 99990)"
07-01-2023 20:27:02.728064,"(17.0, 28.0, 27.142857142857142)","(10.0, 15.0, 14.5)","(11.0, 16.5, 14.5)","(3.9, 99999, 99990)","(21.0, 34.0, 31.083333333333336)","(2.45, 99999, 99990)","(4.2, 5.7, 5.5200000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:27:04.077867,"(17.0, 28.0, 27.142857142857142)","(10.0, 15.5, 14.214285714285714)","(11.0, 16.5, 14.46)","(3.9, 99999, 99990)","(21.0, 34.0, 31.0)","(2.45, 99999, 99990)","(4.2, 5.7, 5.5200000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:27:05.262493,"(17.0, 28.0, 27.25)","(10.0, 15.5, 14.214285714285714)","(11.0, 16.5, 14.85483870967742)","(3.9, 99999, 99990)","(21.0, 34.0, 31.692307692307693)","(2.45, 99999, 99990)","(4.2, 5.7, 5.5200000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:27:06.589250,"(17.0, 28.0, 27.25)","(10.0, 15.5, 14.552631578947368)","(11.0, 16.5, 14.85483870967742)","(3.9, 99999, 99990)","(21.0, 34.0, 32.36363636363636)","(2.45, 99999, 99990)","(4.2, 5.7, 5.776470588235294)","(19.0, 99999, 99990)"
07-01-2023 20:27:07.957827,"(17.0, 29.0, 26.846153846153847)","(10.0, 15.5, 14.552631578947368)","(11.0, 16.5, 14.535714285714286)","(3.9, 99999, 99990)","(21.0, 34.0, 32.8)","(2.45, 99999, 99990)","(4.2, 5.8, 5.78)","(19.0, 99999, 99990)"
07-01-2023 20:27:09.366061,"(17.0, 29.0, 26.846153846153847)","(10.0, 13.5, 13.115384615384615)","(11.0, 16.5, 14.972222222222221)","(3.9, 99999, 99990)","(21.0, 34.0, 31.5)","(2.45, 99999, 99990)","(4.2, 5.8, 5.786666666666666)","(19.0, 99999, 99990)"
07-01-2023 20:27:10.772920,"(17.0, 29.0, 26.375)","(10.0, 15.5, 14.4)","(11.0, 16.5, 14.833333333333334)","(3.9, 99999, 99990)","(21.0, 34.0, 34.53846153846154)","(2.45, 99999, 99990)","(4.2, 5.8, 5.666666666666667)","(19.0, 99999, 99990)"
07-01-2023 20:27:12.113400,"(17.0, 29.0, 26.428571428571427)","(10.0, 15.5, 14.28125)","(11.0, 16.5, 14.833333333333334)","(3.9, 99999, 99990)","(21.0, 38.0, 34.53846153846154)","(2.45, 99999, 99990)","(4.2, 5.8, 5.71)","(19.0, 99999, 99990)"
07-01-2023 20:27:13.457671,"(17.0, 29.0, 26.428571428571427)","(10.0, 15.5, 14.28125)","(11.0, 16.5, 15.071428571428571)","(3.9, 99999, 99990)","(21.0, 38.0, 34.53846153846154)","(2.45, 99999, 99990)","(4.2, 5.8, 5.641176470588235)","(19.0, 99999, 99990)"
07-01-2023 20:27:14.756975,"(17.0, 29.0, 26.428571428571427)","(10.0, 15.5, 14.107142857142858)","(11.0, 16.5, 15.071428571428571)","(3.9, 99999, 99990)","(21.0, 38.0, 34.53846153846154)","(2.45, 99999, 99990)","(4.2, 5.8, 5.641176470588235)","(19.0, 99999, 99990)"
07-01-2023 20:27:16.088634,"(17.0, 29.0, 26.5)","(10.0, 15.5, 13.681818181818182)","(11.0, 16.5, 15.19047619047619)","(3.9, 99999, 99990)","(21.0, 38.0, 34.53846153846154)","(2.45, 99999, 99990)","(4.2, 5.8, 5.641176470588235)","(19.0, 99999, 99990)"
07-01-2023 20:27:17.853435,"(17.0, 29.0, 26.5)","(10.0, 15.5, 14.5)","(11.0, 16.5, 15.6)","(3.9, 99999, 99990)","(21.0, 38.0, 34.53846153846154)","(2.45, 99999, 99990)","(4.2, 5.8, 5.614285714285714)","(19.0, 99999, 99990)"
07-01-2023 20:27:19.332094,"(17.0, 28.0, 26.0)","(10.0, 15.0, 13.875)","(11.0, 16.0, 15.333333333333334)","(3.9, 99999, 99990)","(21.0, 38.0, 33.90909090909091)","(2.45, 99999, 99990)","(4.2, 5.8, 5.671428571428571)","(19.0, 99999, 99990)"
07-01-2023 20:27:20.677678,"(17.0, 28.0, 26.0)","(10.0, 14.5, 13.583333333333334)","(11.0, 16.0, 15.44)","(3.9, 99999, 99990)","(21.0, 38.0, 31.333333333333332)","(2.45, 99999, 99990)","(4.2, 5.8, 5.878571428571429)","(19.0, 99999, 99990)"
07-01-2023 20:27:22.085532,"(17.0, 28.0, 26.0)","(10.0, 14.5, 13.583333333333334)","(11.0, 16.0, 15.125)","(3.9, 99999, 99990)","(21.0, 38.0, 32.0)","(2.45, 99999, 99990)","(4.2, 5.9, 5.825)","(19.0, 99999, 99990)"
07-01-2023 20:27:23.313167,"(17.0, 28.0, 26.0)","(10.0, 14.5, 13.552631578947368)","(11.0, 16.0, 14.857142857142858)","(3.9, 99999, 99990)","(21.0, 38.0, 32.0)","(2.45, 99999, 99990)","(4.2, 6.0, 5.916417910447761)","(19.0, 99999, 99990)"
07-01-2023 20:27:24.663549,"(17.0, 28.0, 25.333333333333332)","(10.0, 14.5, 13.777777777777779)","(11.0, 16.0, 15.038461538461538)","(3.9, 99999, 99990)","(21.0, 38.0, 32.0)","(2.45, 99999, 99990)","(4.2, 6.0, 5.93125)","(19.0, 99999, 99990)"
07-01-2023 20:27:26.079022,"(17.0, 27.0, 24.916666666666668)","(10.0, 14.0, 13.777777777777779)","(11.0, 15.5, 15.125)","(3.9, 99999, 99990)","(21.0, 38.0, 33.0)","(2.45, 99999, 99990)","(4.2, 6.0, 5.909677419354838)","(19.0, 99999, 99990)"
07-01-2023 20:27:27.519739,"(17.0, 27.0, 25.333333333333332)","(10.0, 14.0, 13.777777777777779)","(11.0, 15.5, 15.038461538461538)","(3.9, 99999, 99990)","(21.0, 36.0, 33.0)","(2.45, 99999, 99990)","(4.2, 6.0, 5.872727272727273)","(19.0, 99999, 99990)"
07-01-2023 20:27:28.832500,"(17.0, 27.0, 25.333333333333332)","(10.0, 14.0, 13.777777777777779)","(11.0, 15.5, 15.038461538461538)","(3.9, 99999, 99990)","(21.0, 36.0, 33.0)","(2.45, 99999, 99990)","(4.2, 6.0, 5.925)","(19.0, 99999, 99990)"
07-01-2023 20:27:30.092709,"(17.0, 26.0, 24.666666666666668)","(10.0, 14.0, 12.923076923076923)","(11.0, 15.5, 15.2)","(3.9, 99999, 99990)","(21.0, 36.0, 35.14285714285714)","(2.45, 99999, 99990)","(4.2, 6.0, 5.925)","(19.0, 99999, 99990)"
07-01-2023 20:27:31.898273,"(17.0, 26.0, 24.4)","(10.0, 13.0, 12.857142857142858)","(11.0, 15.5, 15.423076923076923)","(3.8, 99999, 99990)","(21.0, 36.0, 35.14285714285714)","(2.45, 99999, 99990)","(4.2, 6.0, 6.007692307692308)","(19.0, 99999, 99990)"
07-01-2023 20:27:33.414604,"(17.0, 26.0, 23.09090909090909)","(10.0, 13.0, 12.75)","(11.0, 16.0, 15.484848484848484)","(3.8, 99999, 99990)","(21.0, 36.0, 35.14285714285714)","(2.45, 99999, 99990)","(4.2, 6.4, 6.025)","(19.0, 99999, 99990)"
07-01-2023 20:27:35.090953,"(17.0, 26.0, 23.6)","(10.0, 13.0, 12.8)","(11.0, 17.0, 15.45)","(3.8, 99999, 99990)","(21.0, 36.0, 35.25)","(2.45, 99999, 99990)","(4.4, 6.2, 5.714285714285714)","(19.0, 99999, 99990)"
07-01-2023 20:27:36.513068,"(17.0, 26.0, 23.6)","(10.0, 13.0, 12.763157894736842)","(11.0, 16.5, 15.45)","(3.8, 99999, 99990)","(21.0, 36.0, 34.8)","(2.45, 99999, 99990)","(4.4, 6.2, 5.742424242424242)","(19.0, 99999, 99990)"
07-01-2023 20:27:37.812071,"(17.0, 26.0, 23.6)","(10.0, 13.0, 12.192307692307692)","(11.0, 16.5, 15.8)","(3.8, 99999, 99990)","(21.0, 36.0, 30.375)","(2.45, 99999, 99990)","(4.4, 6.0, 5.735294117647059)","(19.0, 99999, 99990)"
07-01-2023 20:27:39.248632,"(17.0, 26.0, 23.75)","(10.0, 13.0, 11.25)","(11.0, 16.5, 16.2)","(3.8, 99999, 99990)","(21.0, 36.0, 32.25)","(2.45, 99999, 99990)","(4.4, 6.0, 5.735294117647059)","(19.0, 99999, 99990)"
07-01-2023 20:27:40.634052,"(17.0, 26.0, 24.0)","(10.0, 13.0, 11.5)","(11.0, 16.5, 16.5)","(3.8, 99999, 99990)","(21.0, 34.0, 31.0)","(2.4, 99999, 99990)","(4.4, 6.0, 5.64)","(19.0, 99999, 99990)"
07-01-2023 20:27:42.073041,"(17.0, 26.0, 22.88888888888889)","(10.0, 12.5, 11.4)","(11.0, 17.0, 16.833333333333332)","(3.8, 99999, 99990)","(21.0, 34.0, 32.25)","(2.4, 99999, 99990)","(4.4, 6.0, 5.58)","(19.0, 99999, 99990)"
07-01-2023 20:27:43.399171,"(17.0, 26.0, 22.88888888888889)","(10.0, 12.0, 11.166666666666666)","(11.0, 17.0, 16.833333333333332)","(3.8, 99999, 99990)","(21.0, 34.0, 33.125)","(2.4, 99999, 99990)","(4.4, 5.6, 5.5874999999999995)","(19.0, 99999, 99990)"
07-01-2023 20:27:44.942873,"(17.0, 26.0, 24.25)","(10.0, 11.5, 11.3)","(11.0, 17.0, 16.875)","(3.8, 99999, 99990)","(21.0, 34.0, 31.0)","(2.4, 99999, 99990)","(4.4, 5.6, 5.59)","(19.0, 99999, 99990)"
07-01-2023 20:27:46.443039,"(17.0, 26.0, 24.25)","(10.0, 11.5, 11.25)","(11.0, 17.0, 16.875)","(3.8, 99999, 99990)","(21.0, 34.0, 32.5)","(2.4, 99999, 99990)","(4.4, 5.6, 5.392307692307692)","(19.0, 99999, 99990)"
07-01-2023 20:27:47.845048,"(17.0, 24.0, 23.833333333333332)","(10.0, 12.0, 11.709302325581396)","(11.0, 17.0, 16.833333333333332)","(3.8, 99999, 99990)","(21.0, 34.0, 33.166666666666664)","(2.4, 99999, 99990)","(4.4, 5.6, 5.085714285714285)","(19.0, 99999, 99990)"
07-01-2023 20:27:49.415954,"(17.0, 24.0, 23.833333333333332)","(10.0, 12.5, 11.766666666666667)","(11.0, 17.0, 17.466666666666665)","(3.8, 99999, 99990)","(21.0, 34.0, 33.166666666666664)","(2.4, 99999, 99990)","(4.4, 5.6, 5.229166666666667)","(19.0, 99999, 99990)"
07-01-2023 20:27:50.939807,"(17.0, 26.0, 23.5625)","(10.0, 12.5, 11.766666666666667)","(11.0, 18.0, 17.466666666666665)","(3.8, 99999, 99990)","(21.0, 34.0, 33.166666666666664)","(2.4, 99999, 99990)","(4.4, 5.5, 5.229166666666667)","(19.0, 99999, 99990)"
07-01-2023 20:27:52.275253,"(17.0, 26.0, 23.4)","(10.0, 12.5, 11.727272727272727)","(11.0, 18.0, 17.833333333333332)","(3.8, 99999, 99990)","(21.0, 34.0, 33.166666666666664)","(2.4, 99999, 99990)","(4.4, 5.5, 5.229166666666667)","(19.0, 99999, 99990)"
07-01-2023 20:27:53.536540,"(17.0, 26.0, 24.0)","(10.0, 12.5, 12.08695652173913)","(11.0, 18.5, 17.666666666666668)","(3.8, 99999, 99990)","(21.0, 34.0, 32.75)","(2.4, 99999, 99990)","(4.4, 5.4, 5.220000000000001)","(19.0, 99999, 99990)"
07-01-2023 20:27:55.018371,"(17.0, 27.0, 26.75)","(10.0, 13.0, 12.045454545454545)","(11.0, 19.5, 18.657894736842106)","(3.8, 99999, 99990)","(21.0, 34.0, 32.75)","(2.4, 99999, 99990)","(4.4, 5.3, 5.14)","(19.0, 99999, 99990)"
07-01-2023 20:27:56.454852,"(17.0, 27.0, 26.166666666666668)","(10.0, 13.0, 12.08695652173913)","(11.0, 19.5, 18.142857142857142)","(3.8, 99999, 99990)","(21.0, 34.0, 32.0)","(2.4, 99999, 99990)","(4.4, 5.3, 5.29)","(19.0, 99999, 99990)"
07-01-2023 20:27:57.791617,"(17.0, 27.0, 25.90909090909091)","(10.0, 13.0, 11.894736842105264)","(11.0, 19.0, 18.083333333333332)","(3.8, 99999, 99990)","(21.0, 34.0, 32.0)","(2.4, 99999, 99990)","(4.4, 5.5, 5.246153846153846)","(19.0, 99999, 99990)"
07-01-2023 20:27:59.319834,"(17.0, 27.0, 25.526315789473685)","(10.0, 13.0, 12.08695652173913)","(12.0, 19.0, 18.083333333333332)","(3.8, 99999, 99990)","(21.0, 34.0, 32.0)","(2.4, 99999, 99990)","(4.4, 5.5, 5.41764705882353)","(19.0, 99999, 99990)"
07-01-2023 20:28:00.765187,"(17.0, 27.0, 25.5)","(10.0, 13.0, 12.625)","(12.0, 19.0, 18.125)","(3.8, 99999, 99990)","(21.0, 34.0, 32.0)","(2.4, 99999, 99990)","(4.4, 5.5, 5.409090909090909)","(19.0, 99999, 99990)"
07-01-2023 20:28:02.074884,"(17.0, 27.0, 25.5)","(10.0, 13.0, 13.1)","(12.0, 19.0, 17.8)","(3.8, 99999, 99990)","(21.0, 34.0, 31.5)","(2.4, 99999, 99990)","(4.4, 5.7, 5.48)","(19.0, 99999, 99990)"
07-01-2023 20:28:03.388093,"(17.0, 27.0, 24.75)","(10.0, 13.5, 12.966666666666667)","(12.0, 18.0, 17.8)","(3.8, 99999, 99990)","(21.0, 34.0, 32.0)","(2.4, 99999, 99990)","(4.4, 5.8, 5.733333333333333)","(19.0, 99999, 99990)"
07-01-2023 20:28:04.707552,"(17.0, 27.0, 24.88235294117647)","(10.0, 13.5, 12.966666666666667)","(12.0, 18.0, 17.8)","(3.8, 99999, 99990)","(21.0, 34.0, 31.5)","(2.4, 99999, 99990)","(4.4, 5.8, 5.597402597402597)","(19.0, 99999, 99990)"
07-01-2023 20:28:05.987871,"(17.0, 27.0, 25.153846153846153)","(10.0, 14.5, 13.9375)","(12.0, 18.0, 16.642857142857142)","(3.8, 99999, 99990)","(21.0, 34.0, 31.5)","(2.4, 99999, 99990)","(4.4, 5.8, 5.421428571428572)","(19.0, 99999, 99990)"
07-01-2023 20:28:07.176021,"(17.0, 27.0, 25.2)","(10.0, 15.0, 14.34375)","(12.0, 17.5, 16.642857142857142)","(3.8, 99999, 99990)","(21.0, 34.0, 31.5)","(2.4, 99999, 99990)","(4.4, 5.7, 5.421428571428572)","(19.0, 99999, 99990)"
07-01-2023 20:28:08.454002,"(17.0, 27.0, 25.2)","(10.0, 15.0, 13.875)","(12.0, 17.5, 16.785714285714285)","(3.8, 99999, 99990)","(21.0, 34.0, 30.5)","(2.4, 99999, 99990)","(4.4, 5.7, 5.41764705882353)","(19.0, 99999, 99990)"
07-01-2023 20:28:09.855302,"(17.0, 27.0, 25.2)","(10.0, 15.0, 13.714285714285714)","(12.0, 17.5, 16.785714285714285)","(3.8, 99999, 99990)","(21.0, 32.0, 30.5)","(2.4, 99999, 99990)","(4.4, 5.7, 5.41764705882353)","(19.0, 99999, 99990)"
07-01-2023 20:28:11.253667,"(17.0, 26.0, 25.2)","(10.0, 15.0, 13.714285714285714)","(12.0, 17.5, 17.0)","(3.8, 99999, 99990)","(21.0, 32.0, 30.5)","(2.4, 99999, 99990)","(4.4, 5.7, 5.41764705882353)","(19.0, 99999, 99990)"
07-01-2023 20:28:12.718306,"(17.0, 26.0, 25.783783783783782)","(10.0, 14.5, 13.428571428571429)","(12.0, 17.5, 17.0)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.41764705882353)","(19.0, 99999, 99990)"
07-01-2023 20:28:14.124208,"(17.0, 27.0, 26.102564102564102)","(10.0, 14.5, 13.428571428571429)","(12.0, 17.0, 16.571428571428573)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:15.590155,"(17.0, 27.0, 24.846153846153847)","(10.0, 14.5, 13.428571428571429)","(12.0, 17.0, 16.571428571428573)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:16.899686,"(17.0, 27.0, 24.9)","(10.0, 14.5, 14.2)","(12.0, 17.0, 16.428571428571427)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:18.068117,"(17.0, 27.0, 24.9)","(10.0, 14.5, 13.882352941176471)","(12.0, 17.0, 16.428571428571427)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:19.210150,"(17.0, 27.0, 24.9)","(10.0, 14.5, 13.882352941176471)","(12.0, 16.5, 15.642857142857142)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:20.389430,"(17.0, 26.0, 25.2)","(10.0, 14.5, 12.909090909090908)","(12.0, 16.5, 15.642857142857142)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:21.576582,"(17.0, 26.0, 25.2)","(10.0, 14.5, 12.944444444444445)","(12.0, 16.5, 15.642857142857142)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:22.848783,"(17.0, 26.0, 24.0)","(10.0, 14.5, 12.944444444444445)","(12.0, 16.5, 15.5)","(3.8, 99999, 99990)","(21.0, 32.0, 30.285714285714285)","(2.4, 99999, 99990)","(4.4, 5.7, 5.4125000000000005)","(19.0, 99999, 99990)"
07-01-2023 20:28:24.054918,"(17.0, 25.0, 24.714285714285715)","(10.0, 14.5, 13.5)","(12.0, 16.5, 14.9)","(3.8, 99999, 99990)","(21.0, 32.0, 28.666666666666668)","(2.4, 99999, 99990)","(4.4, 5.8, 5.411111111111111)","(19.0, 99999, 99990)"
07-01-2023 20:28:25.344329,"(17.0, 25.0, 24.714285714285715)","(10.0, 14.5, 13.5)","(12.0, 15.5, 15.0)","(3.8, 99999, 99990)","(21.0, 32.0, 30.0)","(2.4, 99999, 99990)","(4.4, 5.8, 5.435416666666667)","(19.0, 99999, 99990)"
07-01-2023 20:28:26.573317,"(17.0, 25.0, 24.5)","(10.0, 14.5, 13.8)","(12.0, 15.5, 15.0)","(3.8, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(2.4, 99999, 99990)","(4.4, 5.8, 5.458536585365854)","(19.0, 99999, 99990)"
07-01-2023 20:28:27.783908,"(17.0, 26.0, 25.2)","(10.0, 14.5, 13.333333333333334)","(12.0, 15.5, 14.333333333333334)","(3.8, 99999, 99990)","(21.0, 32.0, 29.333333333333332)","(2.4, 99999, 99990)","(4.4, 5.8, 5.546666666666667)","(19.0, 99999, 99990)"
07-01-2023 20:28:29.002210,"(17.0, 26.0, 25.5)","(10.0, 14.5, 13.375)","(12.0, 16.0, 14.333333333333334)","(3.8, 99999, 99990)","(21.0, 30.0, 29.333333333333332)","(2.4, 99999, 99990)","(4.4, 5.8, 5.576470588235294)","(19.0, 99999, 99990)"
07-01-2023 20:28:30.208795,"(17.0, 26.0, 25.5)","(10.0, 14.5, 13.181818181818182)","(12.0, 16.0, 14.75)","(3.7, 99999, 99990)","(21.0, 30.0, 30.5)","(2.5, 99999, 99990)","(4.4, 5.8, 5.589655172413793)","(19.0, 99999, 99990)"
07-01-2023 20:28:31.476329,"(17.0, 26.0, 25.77777777777778)","(10.0, 14.0, 13.375)","(12.0, 15.5, 15.666666666666666)","(3.7, 99999, 99990)","(21.0, 32.0, 31.5)","(2.5, 99999, 99990)","(4.4, 5.7, 5.4)","(19.0, 99999, 99990)"
07-01-2023 20:28:32.783966,"(17.0, 27.0, 25.846153846153847)","(10.0, 14.5, 13.375)","(12.0, 16.0, 15.666666666666666)","(3.7, 99999, 99990)","(21.0, 34.0, 31.0)","(2.5, 99999, 99990)","(4.4, 5.5, 5.166666666666666)","(19.0, 99999, 99990)"
07-01-2023 20:28:34.035229,"(17.0, 27.0, 25.125)","(10.0, 14.5, 13.375)","(12.0, 16.0, 15.25)","(3.7, 99999, 99990)","(21.0, 34.0, 31.0)","(2.5, 99999, 99990)","(4.4, 5.5, 5.263636363636364)","(19.0, 99999, 99990)"
07-01-2023 20:28:35.255054,"(17.0, 27.0, 24.692307692307693)","(10.0, 14.5, 13.375)","(12.0, 16.5, 15.25)","(3.7, 99999, 99990)","(21.0, 34.0, 31.0)","(2.5, 99999, 99990)","(4.4, 5.4, 5.263636363636364)","(19.0, 99999, 99990)"
07-01-2023 20:28:36.499759,"(17.0, 27.0, 25.125)","(10.0, 14.5, 13.807692307692308)","(12.0, 15.0, 16.142857142857142)","(3.7, 99999, 99990)","(21.0, 36.0, 30.166666666666668)","(2.5, 99999, 99990)","(4.4, 5.4, 5.2043478260869565)","(19.0, 99999, 99990)"
07-01-2023 20:28:37.679060,"(17.0, 27.0, 25.125)","(10.0, 14.5, 14.071428571428571)","(12.0, 16.5, 16.083333333333332)","(3.7, 99999, 99990)","(21.0, 36.0, 30.166666666666668)","(2.5, 99999, 99990)","(4.4, 5.4, 5.2043478260869565)","(19.0, 99999, 99990)"
07-01-2023 20:28:38.826842,"(17.0, 27.0, 25.125)","(10.0, 14.5, 14.153846153846153)","(12.0, 16.5, 16.0)","(3.7, 99999, 99990)","(21.0, 32.0, 30.0)","(2.5, 99999, 99990)","(4.4, 5.4, 5.175)","(19.0, 99999, 99990)"
07-01-2023 20:28:39.951739,"(17.0, 27.0, 25.125)","(10.0, 14.5, 14.25)","(12.0, 16.5, 16.0)","(3.7, 99999, 99990)","(21.0, 32.0, 30.75)","(2.5, 99999, 99990)","(4.4, 5.4, 5.175)","(19.0, 99999, 99990)"
07-01-2023 20:28:41.080700,"(17.0, 27.0, 25.125)","(10.0, 14.5, 14.304347826086957)","(12.0, 16.5, 15.25)","(3.7, 99999, 99990)","(21.0, 32.0, 30.4)","(2.5, 99999, 99990)","(4.4, 5.4, 5.175)","(19.0, 99999, 99990)"
07-01-2023 20:28:42.287355,"(17.0, 27.0, 25.095238095238095)","(10.0, 14.5, 14.071428571428571)","(12.0, 16.0, 15.166666666666666)","(3.7, 99999, 99990)","(21.0, 32.0, 29.81818181818182)","(2.5, 99999, 99990)","(4.4, 5.4, 5.175)","(19.0, 99999, 99990)"
07-01-2023 20:28:43.550940,"(17.0, 24.0, 23.61111111111111)","(10.0, 14.5, 14.071428571428571)","(12.0, 15.5, 15.5)","(3.7, 99999, 99990)","(21.0, 32.0, 30.5)","(2.5, 99999, 99990)","(4.4, 5.4, 5.127586206896551)","(19.0, 99999, 99990)"
07-01-2023 20:28:44.837688,"(17.0, 26.0, 24.857142857142858)","(10.0, 14.5, 14.071428571428571)","(12.0, 17.5, 15.5)","(3.7, 99999, 99990)","(21.0, 32.0, 30.5)","(2.5, 99999, 99990)","(4.4, 5.3, 5.127586206896551)","(19.0, 99999, 99990)"
07-01-2023 20:28:46.189193,"(17.0, 26.0, 24.857142857142858)","(10.0, 14.5, 13.833333333333334)","(11.0, 17.5, 15.6)","(3.7, 99999, 99990)","(21.0, 32.0, 30.5)","(2.5, 99999, 99990)","(4.4, 5.3, 4.945454545454545)","(19.0, 99999, 99990)"
07-01-2023 20:28:47.351639,"(17.0, 26.0, 25.0)","(10.0, 14.5, 13.833333333333334)","(11.0, 18.0, 15.6)","(3.7, 99999, 99990)","(21.0, 32.0, 29.6)","(2.5, 99999, 99990)","(4.4, 5.2, 5.038461538461538)","(19.0, 99999, 99990)"
07-01-2023 20:28:48.556630,"(17.0, 26.0, 25.5)","(10.0, 14.5, 13.833333333333334)","(11.0, 18.0, 17.0)","(3.7, 99999, 99990)","(21.0, 32.0, 29.6)","(2.5, 99999, 99990)","(4.4, 5.2, 5.0600000000000005)","(19.0, 99999, 99990)"
