,Walk A Fine Line,Dyladdie,Excuses Excuses,West Virginia Pam,Jalebi Baby,Boca Birdie,My Juba,Fashion Icon,Miss Lauren,Magnificent Rocket
06-01-2023 11:55:46.800991,"(12.0, 20.0, 19.375)","(6.5, 9.0, 8.97)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.2, 2.5, 2.48)","(31.0, 55.0, 42.5)","(4.2, 7.4, 6.714285714285714)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 109.0)"
06-01-2023 11:55:48.199837,"(12.0, 20.0, 18.88888888888889)","(6.5, 9.0, 8.97)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.2, 2.5, 2.4785714285714286)","(31.0, 55.0, 42.5)","(4.2, 7.4, 7.0)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 109.0)"
06-01-2023 11:55:49.609807,"(12.0, 20.0, 18.88888888888889)","(6.5, 9.0, 8.97)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.2, 2.5, 2.490625)","(31.0, 55.0, 42.5)","(4.2, 7.2, 7.1)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 109.0)"
06-01-2023 11:55:50.953133,"(12.0, 20.0, 18.88888888888889)","(6.5, 9.0, 8.97)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.490625)","(31.0, 55.0, 42.5)","(4.2, 7.2, 7.1)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 109.0)"
06-01-2023 11:55:52.220397,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.97)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.4842105263157896)","(31.0, 55.0, 42.5)","(4.2, 7.2, 7.0)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 109.0)"
06-01-2023 11:55:53.475137,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.44)","(31.0, 55.0, 42.5)","(4.2, 7.4, 7.0)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 109.0)"
06-01-2023 11:55:54.878134,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.44)","(31.0, 55.0, 42.5)","(4.2, 7.4, 6.963636363636364)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 129.33333333333331)"
06-01-2023 11:55:56.292831,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.44)","(31.0, 55.0, 42.5)","(4.2, 7.4, 6.666666666666667)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 129.33333333333331)"
06-01-2023 11:55:57.612929,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.2, 6.666666666666667)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 139.5)"
06-01-2023 11:55:58.985326,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.2, 6.666666666666667)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:00.239047,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.488)","(31.0, 55.0, 42.5)","(4.2, 7.2, 6.6)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:01.654404,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 34.666666666666664)","(2.15, 2.5, 2.49)","(31.0, 55.0, 42.5)","(4.2, 7.0, 6.7)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:03.099511,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.0)","(31.0, 40.0, 38.666666666666664)","(2.15, 2.5, 2.49)","(31.0, 55.0, 42.5)","(4.2, 7.0, 6.7)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:04.518357,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.49)","(31.0, 55.0, 42.5)","(4.2, 7.0, 6.6499999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:05.880120,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.4, 6.714285714285714)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:07.246735,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.4, 6.714285714285714)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:08.583161,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.4, 6.8)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:09.952916,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.2, 6.8)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:11.292145,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.964705882352941)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.488)","(31.0, 55.0, 42.5)","(4.2, 7.2, 7.1)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:12.693444,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.2)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:14.105532,"(12.0, 20.0, 19.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.75)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.4, 7.2)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:15.461050,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.4, 7.2)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:16.854635,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.4, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:18.205016,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:19.513832,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:20.813180,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:22.057670,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:23.376474,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 19.8)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:24.720033,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.914285714285715)","(14.0, 22.0, 21.0)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:26.114759,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.866666666666667)","(14.0, 25.0, 21.0)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:27.534914,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 25.0, 20.2)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:29.027014,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 25.0, 21.833333333333332)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:30.465190,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 24.0, 21.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:31.873198,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 24.0, 21.0)","(31.0, 40.0, 38.54545454545455)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 44.5)","(5.5, 6.6, 6.4079999999999995)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:33.212699,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 24.0, 21.0)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:34.559311,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 24.0, 21.8)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:35.836386,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 24.0, 20.666666666666668)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:37.163721,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.822222222222223)","(14.0, 24.0, 20.666666666666668)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:38.551476,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.833333333333334)","(14.0, 24.0, 20.666666666666668)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:40.380334,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.833333333333334)","(14.0, 24.0, 20.666666666666668)","(31.0, 40.0, 38.4)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:42.036489,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.833333333333334)","(15.0, 24.0, 20.666666666666668)","(31.0, 40.0, 48.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:43.635223,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.833333333333334)","(15.0, 24.0, 20.666666666666668)","(31.0, 50.0, 39.333333333333336)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:45.206318,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.5)","(15.0, 24.0, 20.666666666666668)","(31.0, 50.0, 42.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:46.699400,"(12.0, 20.0, 17.0)","(6.5, 8.8, 8.733333333333333)","(15.0, 24.0, 20.666666666666668)","(31.0, 50.0, 42.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:48.068421,"(12.0, 20.0, 17.0)","(6.5, 9.0, 8.733333333333333)","(15.0, 24.0, 20.666666666666668)","(31.0, 50.0, 42.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:49.519369,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 50.0, 37.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:50.974489,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:52.502588,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 110.0)"
06-01-2023 11:56:54.015392,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 128.0)"
06-01-2023 11:56:55.461207,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 108.0)"
06-01-2023 11:56:56.896305,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.5, 2.478181818181818)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 108.0)"
06-01-2023 11:56:58.271015,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.5, 2.482222222222222)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 108.0)"
06-01-2023 11:56:59.658176,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.56, 2.482222222222222)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 108.0)"
06-01-2023 11:57:00.993195,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.56, 2.4327272727272726)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 108.0)"
06-01-2023 11:57:02.356277,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 41.0)","(2.15, 2.56, 2.4327272727272726)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.4399999999999995)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 170.0, 113.0)"
06-01-2023 11:57:03.763843,"(12.0, 20.0, 17.75)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 20.666666666666668)","(31.0, 55.0, 39.25)","(2.15, 2.56, 2.4327272727272726)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 45.8)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:05.123487,"(12.0, 19.5, 16.166666666666668)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 22.166666666666668)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4327272727272726)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:06.544356,"(12.0, 19.0, 17.25)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 21.5)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4509090909090907)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:08.041637,"(12.0, 19.0, 17.0)","(6.5, 9.0, 8.911111111111111)","(15.0, 24.0, 21.5)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4509090909090907)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:09.624496,"(12.0, 19.0, 16.333333333333332)","(6.5, 9.0, 8.942857142857143)","(15.0, 24.0, 22.166666666666668)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4435294117647057)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:11.185765,"(12.0, 19.0, 16.0)","(6.5, 9.0, 8.942857142857143)","(15.0, 24.0, 22.166666666666668)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4435294117647057)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:13.012091,"(12.0, 19.0, 15.8)","(6.5, 9.0, 8.942857142857143)","(15.0, 24.0, 22.166666666666668)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4435294117647057)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:14.810800,"(12.0, 19.0, 15.8)","(6.5, 9.0, 8.942857142857143)","(15.0, 24.0, 22.166666666666668)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.4435294117647057)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.347368421052631)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:16.474255,"(12.0, 19.0, 17.4)","(6.5, 9.0, 8.96)","(15.0, 24.0, 22.166666666666668)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.428)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.253846153846154)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:18.046216,"(12.0, 19.0, 17.4)","(6.5, 9.0, 8.9)","(15.0, 24.0, 21.5)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.431304347826087)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.253846153846154)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:19.595659,"(12.0, 19.0, 17.4)","(6.5, 9.0, 8.9)","(15.0, 24.0, 21.6)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.431304347826087)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.253846153846154)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:21.087355,"(11.0, 19.0, 17.4)","(6.5, 9.0, 8.9)","(15.0, 24.0, 21.6)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.451014492753623)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.253846153846154)","(51.0, 180.0, 90.66666666666666)"
06-01-2023 11:57:22.509485,"(11.0, 19.0, 17.4)","(6.5, 9.0, 8.9)","(15.0, 24.0, 21.5)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.451014492753623)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.4714285714285715)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:23.996470,"(11.0, 19.0, 17.4)","(6.5, 9.0, 8.9)","(15.0, 24.0, 21.5)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.451014492753623)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.4714285714285715)","(51.0, 180.0, 113.0)"
06-01-2023 11:57:25.454413,"(11.0, 19.0, 17.4)","(6.5, 9.0, 8.885714285714286)","(15.0, 24.0, 21.5)","(31.0, 55.0, 38.714285714285715)","(2.15, 2.56, 2.502666666666667)","(31.0, 55.0, 42.5)","(4.2, 7.6, 7.3)","(31.0, 55.0, 41.0)","(5.5, 6.6, 6.4714285714285715)","(51.0, 180.0, 113.0)"
