,Gee Gee Secondover,Liffeybeau,Turk Warrior,Blaze Forth,Galenus,Le Cadeau,Music Addition,Julius,Street Tough,Emily
11-01-2023 14:20:32.987232,"(13.0, 21.0, 18.817460317460316)","(21.0, 38.0, 35.0)","(3.7, 4.2, 4.1319587628865975)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 30.0, 28.666666666666668)","(4.2, 4.9, 4.846774193548387)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:34.337915,"(13.0, 21.0, 18.798507462686565)","(21.0, 38.0, 35.0)","(3.7, 4.2, 4.1319587628865975)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 30.0, 29.157894736842106)","(4.2, 4.9, 4.846774193548387)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:35.656227,"(13.0, 21.0, 18.798507462686565)","(21.0, 38.0, 35.0)","(3.7, 4.2, 4.1319587628865975)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 30.0, 28.666666666666668)","(4.2, 4.9, 4.846774193548387)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:36.894945,"(13.0, 21.0, 18.798507462686565)","(21.0, 38.0, 35.0)","(3.7, 4.2, 4.1319587628865975)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 30.0, 28.4)","(4.2, 4.9, 4.846774193548387)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:38.124366,"(13.0, 21.0, 19.42105263157895)","(21.0, 38.0, 35.0)","(3.7, 4.2, 4.13160621761658)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 30.0, 26.6)","(4.2, 4.9, 4.846774193548387)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:39.280926,"(13.0, 21.0, 19.42105263157895)","(21.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.13160621761658)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 29.0, 26.333333333333332)","(4.2, 4.9, 4.864324324324325)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:40.402273,"(13.0, 21.0, 19.5)","(21.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.13160621761658)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 29.0, 26.333333333333332)","(4.2, 4.9, 4.864324324324325)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:41.629511,"(13.0, 21.0, 19.333333333333332)","(21.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.13160621761658)","(31.0, 85.0, 61.08695652173913)","(7.0, 10.5, 9.866666666666667)","(15.0, 17.5, 16.15)","(21.0, 29.0, 26.333333333333332)","(4.2, 4.9, 4.864324324324325)","(26.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:42.875662,"(13.0, 21.0, 19.536585365853657)","(26.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.13160621761658)","(31.0, 85.0, 64.0)","(7.0, 10.5, 9.866666666666667)","(14.0, 17.5, 16.954545454545453)","(21.0, 29.0, 26.333333333333332)","(4.2, 4.9, 4.863128491620112)","(21.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:44.126023,"(13.0, 21.0, 19.333333333333332)","(26.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.13160621761658)","(31.0, 80.0, 74.28571428571429)","(7.0, 10.5, 9.5855421686747)","(14.0, 17.5, 16.7)","(21.0, 29.0, 26.333333333333332)","(4.2, 4.9, 4.860479041916168)","(21.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:45.390981,"(13.0, 21.0, 19.333333333333332)","(26.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.13160621761658)","(31.0, 80.0, 74.28571428571429)","(7.0, 10.5, 9.594936708860759)","(14.0, 17.0, 16.7)","(21.0, 29.0, 26.25)","(4.2, 4.9, 4.860479041916168)","(21.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:46.668284,"(13.0, 21.0, 19.333333333333332)","(26.0, 38.0, 37.07692307692308)","(3.7, 4.2, 4.126666666666666)","(31.0, 80.0, 67.8125)","(7.0, 10.5, 9.594936708860759)","(14.0, 17.0, 16.7)","(21.0, 29.0, 26.25)","(4.2, 4.9, 4.860479041916168)","(21.0, 70.0, 60.0)","(3.6, 4.2, 4.124848484848485)"
11-01-2023 14:20:47.930603,"(13.0, 21.0, 19.431372549019606)","(26.0, 38.0, 37.31428571428572)","(3.7, 4.2, 4.3478260869565215)","(31.0, 85.0, 86.66666666666667)","(7.0, 10.5, 10.90625)","(14.0, 17.0, 15.318181818181818)","(21.0, 29.0, 27.4)","(4.2, 4.9, 4.649315068493151)","(21.0, 70.0, 85.0)","(3.6, 4.2, 3.9983870967741937)"
11-01-2023 14:20:49.103238,"(13.0, 21.0, 19.431372549019606)","(26.0, 38.0, 37.31428571428572)","(3.7, 4.4, 4.3478260869565215)","(31.0, 90.0, 86.66666666666667)","(7.0, 11.0, 10.90625)","(14.0, 15.5, 15.318181818181818)","(21.0, 29.0, 27.0)","(4.2, 4.7, 4.665189873417722)","(21.0, 100.0, 81.66666666666667)","(3.6, 4.1, 3.9833333333333334)"
11-01-2023 14:20:50.268595,"(13.0, 21.0, 19.431372549019606)","(26.0, 40.0, 39.08571428571429)","(3.7, 4.4, 4.3478260869565215)","(31.0, 90.0, 86.66666666666667)","(7.0, 11.0, 10.90625)","(14.0, 15.5, 15.318181818181818)","(21.0, 29.0, 27.0)","(4.2, 4.7, 4.660854092526691)","(21.0, 90.0, 83.33333333333333)","(3.6, 4.1, 3.9824324324324323)"
11-01-2023 14:20:51.513398,"(13.0, 21.0, 18.94811320754717)","(26.0, 40.0, 35.333333333333336)","(3.7, 4.4, 4.3478260869565215)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.74074074074074)","(14.0, 15.5, 15.318181818181818)","(21.0, 29.0, 27.8)","(4.2, 4.7, 4.658333333333333)","(21.0, 90.0, 80.0)","(3.6, 4.1, 3.9824324324324323)"
11-01-2023 14:20:52.783241,"(13.0, 21.0, 19.208333333333332)","(26.0, 40.0, 36.0)","(3.7, 4.4, 4.344897959183673)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.74074074074074)","(14.0, 15.5, 15.954545454545455)","(21.0, 29.0, 27.8)","(4.2, 4.7, 4.594339622641509)","(21.0, 90.0, 83.75)","(3.6, 4.1, 3.972058823529412)"
11-01-2023 14:20:54.202078,"(13.0, 21.0, 19.18867924528302)","(26.0, 40.0, 36.4)","(3.7, 4.4, 4.3325)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.81081081081081)","(14.0, 16.5, 15.6)","(21.0, 29.0, 27.8)","(4.2, 4.6, 4.594339622641509)","(21.0, 90.0, 83.75)","(3.6, 4.1, 3.9668367346938775)"
11-01-2023 14:20:55.527866,"(13.0, 21.0, 19.18867924528302)","(26.0, 40.0, 35.84615384615385)","(3.7, 4.4, 4.273214285714285)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.802631578947368)","(14.0, 16.5, 16.108695652173914)","(21.0, 29.0, 27.8)","(4.2, 4.6, 4.594339622641509)","(21.0, 90.0, 80.0)","(3.6, 4.1, 3.9668367346938775)"
11-01-2023 14:20:56.818927,"(13.0, 21.0, 19.095238095238095)","(26.0, 40.0, 36.0)","(3.7, 4.3, 4.277358490566038)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.802631578947368)","(14.0, 16.5, 16.236842105263158)","(21.0, 29.0, 27.8)","(4.2, 4.6, 4.661506276150628)","(21.0, 85.0, 87.14285714285714)","(3.6, 4.1, 3.9651376146788992)"
11-01-2023 14:20:58.152239,"(13.0, 21.0, 19.525641025641026)","(26.0, 38.0, 36.142857142857146)","(3.7, 4.3, 4.275925925925926)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.82857142857143)","(14.0, 16.5, 16.236842105263158)","(21.0, 29.0, 27.8)","(4.2, 4.7, 4.657009345794393)","(21.0, 90.0, 87.14285714285714)","(3.6, 4.1, 3.9651376146788992)"
11-01-2023 14:20:59.340040,"(13.0, 21.0, 19.525641025641026)","(26.0, 40.0, 36.142857142857146)","(3.7, 4.3, 4.278333333333333)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.82857142857143)","(14.0, 16.5, 16.307692307692307)","(21.0, 29.0, 27.8)","(4.2, 4.7, 4.655769230769231)","(21.0, 90.0, 82.5)","(3.6, 4.1, 3.9857142857142853)"
11-01-2023 14:21:00.580870,"(13.0, 21.0, 19.525641025641026)","(26.0, 40.0, 36.142857142857146)","(3.7, 4.3, 4.281739130434783)","(31.0, 90.0, 88.33333333333334)","(7.0, 11.0, 10.82857142857143)","(14.0, 16.5, 16.307692307692307)","(21.0, 29.0, 27.8)","(4.2, 4.7, 4.655769230769231)","(21.0, 90.0, 85.0)","(3.6, 4.1, 3.9551282051282053)"
11-01-2023 14:21:01.809566,"(13.0, 21.0, 19.430232558139537)","(26.0, 38.0, 36.93333333333333)","(3.7, 4.3, 4.281739130434783)","(31.0, 90.0, 87.5)","(7.0, 11.0, 10.794871794871796)","(14.0, 16.5, 16.307692307692307)","(21.0, 29.0, 27.90909090909091)","(4.2, 4.7, 4.655769230769231)","(21.0, 90.0, 85.0)","(3.6, 4.1, 3.9551282051282053)"
11-01-2023 14:21:03.008267,"(13.0, 21.0, 19.428571428571427)","(26.0, 38.0, 37.42857142857143)","(3.7, 4.3, 4.281739130434783)","(31.0, 90.0, 88.92857142857143)","(7.0, 11.0, 10.794871794871796)","(14.0, 16.5, 16.307692307692307)","(21.0, 29.0, 27.90909090909091)","(4.2, 4.7, 4.655769230769231)","(21.0, 90.0, 83.07692307692308)","(3.6, 4.1, 3.988235294117647)"
11-01-2023 14:21:04.237723,"(13.0, 21.0, 19.357142857142858)","(26.0, 40.0, 37.42857142857143)","(3.7, 4.3, 4.281739130434783)","(31.0, 90.0, 88.92857142857143)","(7.0, 11.0, 10.794871794871796)","(14.0, 16.5, 16.307692307692307)","(21.0, 29.0, 27.90909090909091)","(4.2, 4.7, 4.657407407407407)","(21.0, 100.0, 83.07692307692308)","(3.6, 4.0, 3.988235294117647)"
11-01-2023 14:21:05.578050,"(13.0, 21.0, 19.15)","(26.0, 40.0, 37.42857142857143)","(3.7, 4.3, 4.281739130434783)","(31.0, 90.0, 85.0)","(7.0, 11.0, 10.551020408163264)","(14.0, 16.5, 16.307692307692307)","(21.0, 29.0, 28.142857142857142)","(4.2, 4.7, 4.618918918918919)","(21.0, 100.0, 90.0)","(3.6, 4.0, 3.988235294117647)"
11-01-2023 14:21:06.866540,"(13.0, 21.0, 19.076923076923077)","(26.0, 40.0, 37.42857142857143)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 86.66666666666667)","(7.5, 11.0, 10.425531914893616)","(14.0, 16.5, 16.456521739130434)","(21.0, 29.0, 27.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 100.0, 90.0)","(3.5, 4.0, 3.958823529411765)"
11-01-2023 14:21:08.196681,"(14.0, 20.0, 19.071428571428573)","(26.0, 40.0, 37.42857142857143)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 86.66666666666667)","(7.5, 11.0, 10.50909090909091)","(14.0, 16.5, 16.823529411764707)","(21.0, 29.0, 27.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 100.0, 76.0)","(3.5, 4.0, 3.958823529411765)"
11-01-2023 14:21:09.451209,"(14.0, 20.0, 19.35)","(26.0, 40.0, 37.1578947368421)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 86.66666666666667)","(7.5, 11.0, 10.50909090909091)","(14.0, 17.0, 16.807692307692307)","(21.0, 29.0, 27.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 100.0, 75.0)","(3.5, 4.0, 3.9617021276595743)"
11-01-2023 14:21:10.753853,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.1578947368421)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 88.5)","(7.5, 11.0, 10.50909090909091)","(14.0, 17.0, 16.807692307692307)","(21.0, 29.0, 27.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 60.833333333333336)","(3.5, 4.0, 3.9617021276595743)"
11-01-2023 14:21:11.939116,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.1578947368421)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 88.5)","(7.5, 11.0, 10.538461538461538)","(14.0, 17.0, 16.807692307692307)","(21.0, 29.0, 27.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 66.66666666666667)","(3.5, 4.0, 3.9617021276595743)"
11-01-2023 14:21:13.067917,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.1578947368421)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 88.5)","(7.5, 11.0, 10.538461538461538)","(14.0, 17.0, 16.807692307692307)","(21.0, 29.0, 27.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 69.41176470588235)","(3.5, 4.0, 3.9617021276595743)"
11-01-2023 14:21:14.269901,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.1578947368421)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 88.5)","(7.5, 11.0, 10.528301886792454)","(14.0, 17.0, 16.82456140350877)","(21.0, 29.0, 28.076923076923077)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 69.41176470588235)","(3.5, 4.0, 3.9617021276595743)"
11-01-2023 14:21:15.512997,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.65217391304348)","(3.6, 4.3, 4.281739130434783)","(41.0, 90.0, 99.1025641025641)","(7.5, 11.0, 10.528301886792454)","(14.0, 17.0, 16.841269841269842)","(21.0, 29.0, 26.5)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 70.55555555555556)","(3.5, 4.0, 3.9017045454545456)"
11-01-2023 14:21:16.824764,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.65217391304348)","(3.7, 4.3, 4.281739130434783)","(41.0, 110.0, 99.34782608695652)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.904761904761905)","(21.0, 28.0, 26.163265306122447)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 70.55555555555556)","(3.5, 3.95, 3.9017045454545456)"
11-01-2023 14:21:18.122214,"(14.0, 20.0, 19.244444444444444)","(26.0, 40.0, 37.23809523809524)","(3.7, 4.3, 4.281739130434783)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.59375)","(21.0, 28.0, 26.085106382978722)","(4.2, 4.7, 4.612389380530973)","(31.0, 90.0, 72.5)","(3.5, 3.95, 3.9017045454545456)"
11-01-2023 14:21:19.415372,"(14.0, 20.0, 19.244444444444444)","(26.0, 38.0, 37.23809523809524)","(3.6, 4.3, 4.281739130434783)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.59375)","(21.0, 28.0, 25.96)","(4.2, 4.7, 4.612389380530973)","(31.0, 85.0, 64.0)","(3.5, 3.95, 3.9019774011299435)"
11-01-2023 14:21:20.748646,"(14.0, 20.0, 19.25)","(26.0, 38.0, 37.30434782608695)","(3.6, 4.3, 4.281739130434783)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.59375)","(21.0, 28.0, 25.96)","(4.2, 4.7, 4.612389380530973)","(31.0, 85.0, 70.0)","(3.5, 3.95, 3.9019774011299435)"
11-01-2023 14:21:21.976658,"(14.0, 20.0, 19.25)","(26.0, 38.0, 37.30434782608695)","(3.6, 4.3, 4.303649635036496)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.634615384615385)","(14.0, 17.0, 16.908496732026144)","(21.0, 28.0, 26.454545454545453)","(4.2, 4.7, 4.612389380530973)","(31.0, 80.0, 65.0)","(3.5, 3.95, 3.90873786407767)"
11-01-2023 14:21:23.169184,"(14.0, 20.0, 19.25)","(26.0, 38.0, 37.30434782608695)","(3.6, 4.4, 4.3035971223021585)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.634615384615385)","(14.0, 17.0, 16.908496732026144)","(21.0, 27.0, 26.454545454545453)","(4.2, 4.7, 4.62)","(31.0, 80.0, 63.33333333333333)","(3.5, 3.95, 3.90873786407767)"
11-01-2023 14:21:24.361365,"(14.0, 20.0, 19.366666666666667)","(26.0, 38.0, 37.30434782608695)","(3.6, 4.4, 4.3035971223021585)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.634615384615385)","(14.0, 17.0, 16.908496732026144)","(21.0, 27.0, 26.454545454545453)","(4.2, 4.7, 4.62)","(31.0, 80.0, 66.36363636363636)","(3.5, 3.95, 3.9082309582309582)"
11-01-2023 14:21:25.574229,"(14.0, 20.0, 19.366666666666667)","(26.0, 38.0, 37.30434782608695)","(3.6, 4.4, 4.303448275862069)","(41.0, 100.0, 99.44444444444444)","(7.5, 11.0, 10.647058823529411)","(14.0, 17.0, 16.908496732026144)","(21.0, 27.0, 26.419354838709676)","(4.2, 4.7, 4.718881118881119)","(31.0, 80.0, 67.5)","(3.5, 3.95, 3.9082309582309582)"
11-01-2023 14:21:26.783357,"(14.0, 20.0, 19.366666666666667)","(26.0, 38.0, 37.30434782608695)","(3.6, 4.4, 4.303448275862069)","(41.0, 100.0, 99.34782608695652)","(7.5, 11.0, 10.647058823529411)","(14.0, 17.0, 16.908496732026144)","(21.0, 27.0, 26.419354838709676)","(4.2, 4.8, 4.730538922155688)","(31.0, 80.0, 67.5)","(3.5, 3.95, 3.9082309582309582)"
11-01-2023 14:21:28.121042,"(14.0, 20.0, 19.387096774193548)","(26.0, 38.0, 37.27272727272727)","(3.6, 4.4, 4.303448275862069)","(41.0, 100.0, 95.0)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.908496732026144)","(21.0, 27.0, 26.4)","(4.2, 4.8, 4.6900826446281)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9075903614457834)"
11-01-2023 14:21:29.408098,"(14.0, 20.0, 19.40625)","(26.0, 38.0, 37.42857142857143)","(3.6, 4.4, 4.303448275862069)","(41.0, 100.0, 95.0)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.908496732026144)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9030666666666667)"
11-01-2023 14:21:30.659214,"(14.0, 20.0, 19.40625)","(26.0, 38.0, 37.42857142857143)","(3.6, 4.4, 4.303448275862069)","(41.0, 100.0, 98.33333333333333)","(7.5, 11.0, 10.568965517241379)","(14.0, 17.0, 16.905405405405407)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9030666666666667)"
11-01-2023 14:21:31.862644,"(14.0, 20.0, 19.40625)","(26.0, 38.0, 37.111111111111114)","(3.7, 4.4, 4.303448275862069)","(41.0, 100.0, 98.33333333333333)","(7.5, 11.0, 10.5)","(14.0, 17.0, 16.905405405405407)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9030666666666667)"
11-01-2023 14:21:33.065174,"(14.0, 20.0, 19.40625)","(26.0, 38.0, 37.111111111111114)","(3.7, 4.4, 4.303448275862069)","(41.0, 100.0, 98.33333333333333)","(7.5, 11.0, 10.5)","(14.0, 17.0, 16.905405405405407)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9030666666666667)"
11-01-2023 14:21:34.292974,"(14.0, 20.0, 19.40625)","(26.0, 40.0, 38.857142857142854)","(3.7, 4.4, 4.303448275862069)","(41.0, 100.0, 99.25)","(7.5, 11.0, 10.5)","(14.0, 17.0, 16.905405405405407)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9030666666666667)"
11-01-2023 14:21:35.517318,"(14.0, 20.0, 19.40625)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.269683257918552)","(41.0, 100.0, 99.25)","(7.5, 11.0, 10.5)","(14.0, 17.0, 16.905405405405407)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 64.375)","(3.5, 3.95, 3.9030666666666667)"
11-01-2023 14:21:36.789319,"(14.0, 20.0, 19.40625)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.2684444444444445)","(41.0, 100.0, 97.5)","(7.5, 11.0, 10.5)","(14.0, 17.0, 17.163793103448278)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.691780821917808)","(31.0, 80.0, 70.0)","(3.5, 3.95, 3.9475490196078433)"
11-01-2023 14:21:38.167145,"(14.0, 20.0, 19.40625)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.2684444444444445)","(41.0, 100.0, 97.5)","(7.5, 11.0, 10.466666666666667)","(14.0, 17.5, 17.163793103448278)","(21.0, 27.0, 26.4)","(4.2, 4.7, 4.6925)","(31.0, 75.0, 65.9090909090909)","(3.5, 3.95, 3.949122807017544)"
11-01-2023 14:21:39.504412,"(14.0, 20.0, 19.40625)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.2669565217391305)","(41.0, 100.0, 97.5)","(7.5, 11.0, 10.472972972972974)","(14.0, 17.5, 17.15714285714286)","(21.0, 27.0, 26.181818181818183)","(4.2, 4.7, 4.693081761006289)","(31.0, 75.0, 65.0)","(3.5, 3.95, 3.9495260663507112)"
11-01-2023 14:21:40.808058,"(14.0, 20.0, 19.40625)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.2669565217391305)","(51.0, 100.0, 97.5)","(7.5, 11.0, 10.472972972972974)","(14.0, 17.5, 17.261904761904763)","(21.0, 27.0, 26.529411764705884)","(4.2, 4.7, 4.693081761006289)","(31.0, 75.0, 65.0)","(3.5, 3.95, 3.935714285714286)"
11-01-2023 14:21:42.104974,"(14.0, 20.0, 19.321428571428573)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.2669565217391305)","(51.0, 100.0, 97.5)","(7.5, 11.0, 10.466666666666667)","(14.0, 17.5, 17.227272727272727)","(21.0, 27.0, 26.333333333333332)","(4.2, 4.7, 4.695330739299611)","(31.0, 75.0, 65.0)","(3.5, 3.95, 3.9450226244343893)"
11-01-2023 14:21:43.315150,"(14.0, 20.0, 19.208333333333332)","(26.0, 40.0, 38.35294117647059)","(3.7, 4.4, 4.2669565217391305)","(51.0, 100.0, 97.5)","(7.5, 11.0, 10.466666666666667)","(14.0, 17.5, 17.227272727272727)","(21.0, 27.0, 26.333333333333332)","(4.2, 4.7, 4.695330739299611)","(31.0, 75.0, 65.0)","(3.4, 3.95, 3.9472222222222224)"
11-01-2023 14:21:44.810270,"(14.0, 20.0, 19.05)","(26.0, 40.0, 37.84615384615385)","(3.7, 4.4, 4.254716981132075)","(41.0, 100.0, 97.5)","(7.5, 11.0, 10.466666666666667)","(14.0, 17.5, 17.227272727272727)","(21.0, 27.0, 26.333333333333332)","(4.2, 4.7, 4.695330739299611)","(31.0, 75.0, 65.0)","(3.4, 3.95, 3.9472222222222224)"
11-01-2023 14:21:46.085022,"(14.0, 20.0, 19.0188679245283)","(26.0, 40.0, 37.84615384615385)","(3.7, 4.4, 4.253953488372093)","(41.0, 100.0, 97.5)","(7.5, 11.0, 10.466666666666667)","(14.0, 17.5, 17.227272727272727)","(21.0, 27.0, 26.272727272727273)","(4.2, 4.7, 4.695330739299611)","(31.0, 75.0, 65.0)","(3.4, 3.95, 3.9472222222222224)"
11-01-2023 14:21:47.419028,"(14.0, 20.0, 19.0188679245283)","(26.0, 40.0, 38.0)","(3.6, 4.4, 4.253953488372093)","(41.0, 100.0, 98.125)","(7.5, 11.0, 10.466666666666667)","(14.0, 17.5, 17.227272727272727)","(20.0, 27.0, 26.272727272727273)","(4.2, 4.7, 4.695330739299611)","(31.0, 75.0, 65.0)","(3.4, 3.95, 3.941703056768559)"
11-01-2023 14:21:48.771516,"(14.0, 20.0, 19.0188679245283)","(26.0, 40.0, 37.45454545454545)","(3.6, 4.3, 4.468932038834952)","(41.0, 100.0, 98.75)","(7.5, 11.0, 11.409090909090908)","(14.0, 17.5, 16.6)","(20.0, 27.0, 26.65)","(4.2, 4.7, 4.480503144654088)","(31.0, 75.0, 69.375)","(3.4, 3.95, 3.831094527363184)"
11-01-2023 14:21:50.062838,"(14.0, 20.0, 19.015625)","(31.0, 40.0, 39.52)","(3.7, 4.5, 4.468932038834952)","(41.0, 100.0, 98.75)","(7.5, 11.5, 11.4375)","(15.0, 17.0, 16.49462365591398)","(20.0, 28.0, 25.6)","(4.2, 4.5, 4.468367346938775)","(31.0, 85.0, 86.42857142857143)","(3.4, 3.85, 3.827777777777778)"
11-01-2023 14:21:51.297958,"(14.0, 20.0, 19.015873015873016)","(31.0, 42.0, 40.25806451612903)","(3.7, 4.5, 4.467619047619047)","(41.0, 100.0, 98.75)","(7.5, 11.5, 11.183333333333334)","(15.0, 16.5, 16.494444444444444)","(20.0, 28.0, 26.363636363636363)","(4.2, 4.5, 4.475)","(31.0, 95.0, 81.66666666666667)","(3.4, 3.85, 3.827777777777778)"
11-01-2023 14:21:52.547098,"(14.0, 20.0, 19.015873015873016)","(31.0, 42.0, 40.25806451612903)","(3.7, 4.5, 4.480681818181818)","(41.0, 100.0, 98.75)","(7.5, 11.5, 11.183333333333334)","(15.0, 16.5, 16.48901098901099)","(20.0, 28.0, 26.363636363636363)","(4.2, 4.5, 4.493893129770992)","(31.0, 95.0, 81.66666666666667)","(3.4, 3.85, 3.827777777777778)"
11-01-2023 14:21:53.805107,"(14.0, 20.0, 19.015873015873016)","(31.0, 42.0, 40.2)","(3.7, 4.5, 4.480681818181818)","(41.0, 100.0, 98.75)","(7.5, 11.5, 11.183333333333334)","(15.0, 16.5, 16.48901098901099)","(20.0, 28.0, 26.363636363636363)","(4.2, 4.5, 4.493893129770992)","(31.0, 95.0, 81.66666666666667)","(3.4, 3.85, 3.827777777777778)"
11-01-2023 14:21:55.451729,"(14.0, 20.0, 19.015873015873016)","(31.0, 42.0, 40.2)","(3.7, 4.5, 4.480681818181818)","(41.0, 100.0, 98.75)","(7.5, 11.5, 11.183333333333334)","(15.0, 16.5, 16.488505747126435)","(20.0, 28.0, 26.363636363636363)","(4.2, 4.5, 4.493893129770992)","(31.0, 95.0, 81.66666666666667)","(3.4, 3.85, 3.827777777777778)"
