,Matatoki Nz,Bourbonontherocks,Yea You Nz,Everysecondcounts,Scruffy Doolan,Hello Jolene Jolene Nz
07-01-2023 20:57:37.117669,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:38.025541,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:38.971093,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:39.887990,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:40.742610,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:41.647282,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:42.554127,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:43.534746,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:57:44.479047,"(3.5, 99999, 99990)","(3.1, 3.9, 3.5785714285714283)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.266666666666667)","(7.5, 99999, 99990)"
07-01-2023 20:57:45.389038,"(3.5, 99999, 99990)","(3.1, 3.9, 3.51)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.1, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:46.316485,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:47.264151,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:48.138139,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:49.066229,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:49.931525,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:50.887606,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:51.786922,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:52.624206,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:53.475022,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:54.402486,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:55.341762,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:56.326732,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:57.247828,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:58.120201,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:59.027119,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:57:59.867784,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:00.794179,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:01.814409,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:02.925336,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:03.849969,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:04.742200,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:05.702032,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:06.836481,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:07.890376,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:08.857800,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:09.884930,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:10.945726,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:11.862163,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6)","(7.5, 99999, 99990)"
07-01-2023 20:58:12.781594,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.75)","(7.5, 99999, 99990)"
07-01-2023 20:58:13.770340,"(3.5, 99999, 99990)","(3.1, 3.9, 3.375)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.685714285714286)","(7.5, 99999, 99990)"
07-01-2023 20:58:14.808711,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.685714285714286)","(7.5, 99999, 99990)"
07-01-2023 20:58:15.785086,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:16.777385,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:17.736742,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:18.622237,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:19.603795,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:20.544408,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:21.603091,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:22.647027,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:23.619851,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:24.603185,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:25.541054,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:26.469942,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:27.431387,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:28.477720,"(3.5, 99999, 99990)","(3.1, 3.9, 3.61875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:58:29.468150,"(3.5, 99999, 99990)","(3.1, 3.55, 3.3166666666666664)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:58:30.467720,"(3.5, 99999, 99990)","(3.1, 3.55, 3.3166666666666664)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:58:31.485420,"(3.5, 99999, 99990)","(3.1, 3.55, 3.3166666666666664)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:58:32.410592,"(3.5, 99999, 99990)","(3.1, 3.55, 3.2437500000000004)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.720000000000001)","(7.5, 99999, 99990)"
07-01-2023 20:58:33.379981,"(3.5, 99999, 99990)","(3.1, 3.55, 3.2437500000000004)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:34.432627,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4125)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:35.488624,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4125)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:36.560531,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4125)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:37.652992,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4125)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:38.614691,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4125)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:39.593843,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4125)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:40.616322,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:41.615290,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:42.663886,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:43.729628,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:44.760490,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:45.817237,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:46.906247,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:47.992074,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:49.091000,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:50.078263,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:51.130388,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:52.247221,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:53.324541,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:54.389805,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:55.450865,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:56.500547,"(3.5, 99999, 99990)","(3.1, 3.9, 3.6214285714285714)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:57.620266,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:58.721138,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:58:59.838433,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:00.952570,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:02.307338,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:03.555336,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:04.768905,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:05.882666,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:06.964063,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:08.093738,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:09.197740,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:10.238550,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:11.299855,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:12.312443,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:13.395974,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:14.489929,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:15.612127,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:16.746309,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:17.856992,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:18.883373,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:19.962019,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:21.072367,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:22.207637,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.728571428571429)","(7.5, 99999, 99990)"
07-01-2023 20:59:23.345056,"(3.5, 99999, 99990)","(3.1, 3.9, 3.65625)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:59:24.420995,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:59:25.483451,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:59:26.753520,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4875)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.6000000000000005)","(7.5, 99999, 99990)"
07-01-2023 20:59:28.232750,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:29.370155,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:30.539108,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:31.639959,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:32.738185,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:33.732798,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:34.783020,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:35.900854,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:37.034177,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:38.132559,"(3.5, 99999, 99990)","(3.1, 3.9, 3.4333333333333336)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:39.236362,"(3.5, 99999, 99990)","(3.1, 3.9, 3.48)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:40.280211,"(3.5, 99999, 99990)","(3.1, 3.9, 3.48)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:41.415226,"(3.5, 99999, 99990)","(3.1, 3.9, 3.48)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:42.507069,"(3.5, 99999, 99990)","(3.1, 3.9, 3.48)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:43.635750,"(3.5, 99999, 99990)","(3.1, 3.9, 3.48)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
07-01-2023 20:59:44.789815,"(3.5, 99999, 99990)","(3.1, 3.9, 3.48)","(5.0, 99999, 99990)","(18.0, 27.0, 22.25)","(3.9, 5.2, 4.65)","(7.5, 99999, 99990)"
