,Doctor Steve Nz,Rockin Rufus,Eton Rock,Captains Beachbabe,Miss Lamarr,Gold Horseshoe,Blockjorg,Simply Shaz Nz,Mista Editorial Nz,The Verandah
11-01-2023 18:27:27.108099,"(5.5, 99999, 99990)","(14.0, 21.0, 20.785714285714285)","(1.45, 1.63, 1.5895402298850574)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.16666666666667)","(91.0, 120.0, 110.45454545454545)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:28.693672,"(5.5, 99999, 99990)","(14.0, 21.0, 20.166666666666668)","(1.45, 1.63, 1.5895402298850574)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.16666666666667)","(91.0, 120.0, 110.45454545454545)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:30.370630,"(5.5, 99999, 99990)","(14.0, 21.0, 20.333333333333332)","(1.45, 1.63, 1.5895402298850574)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 110.45454545454545)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:31.843547,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.63, 1.5895402298850574)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 110.45454545454545)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:33.499009,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.63, 1.5895402298850574)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 110.45454545454545)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:35.092412,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.63, 1.5895402298850574)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 102.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:36.717282,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.63, 1.608709677419355)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 110.45454545454545)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:38.644723,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.62, 1.6021428571428573)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 105.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:40.324471,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.62, 1.5857142857142859)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 16.833333333333332)","(41.0, 65.0, 62.5)","(91.0, 120.0, 105.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:42.042669,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.6, 1.5857142857142859)","(61.0, 120.0, 86.66666666666667)","(10.0, 21.0, 17.75)","(41.0, 65.0, 62.5)","(91.0, 120.0, 111.25)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:43.658288,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.6, 1.5892307692307692)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 62.5)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:45.274337,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.6, 1.5898550724637681)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 62.5)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:46.750042,"(5.5, 99999, 99990)","(14.0, 21.0, 20.666666666666668)","(1.45, 1.6, 1.5898550724637681)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 62.5)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:48.308636,"(5.5, 99999, 99990)","(14.0, 21.0, 20.77777777777778)","(1.45, 1.6, 1.5898550724637681)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 62.5)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:49.859010,"(5.5, 99999, 99990)","(14.0, 21.0, 20.77777777777778)","(1.45, 1.6, 1.5898550724637681)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 62.5)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:51.502962,"(5.5, 99999, 99990)","(14.0, 21.0, 20.77777777777778)","(1.45, 1.6, 1.5611111111111111)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:53.053066,"(5.5, 99999, 99990)","(14.0, 21.0, 20.77777777777778)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:54.595127,"(5.5, 99999, 99990)","(14.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:56.188114,"(5.5, 99999, 99990)","(14.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:57.732843,"(5.5, 99999, 99990)","(14.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 120.0, 113.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:27:59.250781,"(5.5, 99999, 99990)","(14.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 120.0, 136.9230769230769)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:28:00.865345,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 160.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:28:02.501404,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:28:04.113850,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:28:05.627207,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:28:07.161348,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 17.75)","(41.0, 65.0, 63.75)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 48.0, 40.22222222222222)"
11-01-2023 18:28:08.662766,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:10.165691,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:11.687935,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:13.297601,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:14.884017,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:16.520739,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:18.077660,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:19.464330,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:21.034350,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5566666666666666)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:22.738293,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5682926829268293)","(61.0, 120.0, 86.66666666666667)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.0)"
11-01-2023 18:28:24.349842,"(5.5, 99999, 99990)","(15.0, 21.0, 20.5)","(1.45, 1.6, 1.5833333333333335)","(61.0, 120.0, 100.0)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(91.0, 150.0, 130.0)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:26.035326,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.59, 1.5833333333333335)","(61.0, 110.0, 107.5)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(91.0, 150.0, 117.5)","(7.0, 99999, 99990)","(21.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:28.216066,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.59, 1.5833333333333335)","(71.0, 120.0, 107.5)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(81.0, 150.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:29.942263,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.59, 1.5833333333333335)","(71.0, 120.0, 107.5)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(81.0, 150.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:31.595323,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.59, 1.5833333333333335)","(71.0, 120.0, 107.5)","(10.0, 23.0, 20.666666666666668)","(41.0, 65.0, 61.666666666666664)","(81.0, 150.0, 132.10526315789474)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:33.216475,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.59, 1.5846666666666667)","(71.0, 120.0, 107.5)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(81.0, 150.0, 116.66666666666666)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:34.739749,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.59, 1.5618181818181818)","(71.0, 120.0, 107.5)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(81.0, 140.0, 100.0)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:36.459562,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5618181818181818)","(71.0, 120.0, 107.5)","(10.0, 23.0, 19.5)","(41.0, 65.0, 61.666666666666664)","(81.0, 130.0, 100.0)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:38.393450,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5634782608695652)","(71.0, 120.0, 90.0)","(10.0, 23.0, 18.8)","(41.0, 65.0, 60.0)","(81.0, 130.0, 100.0)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 44.666666666666664)"
11-01-2023 18:28:40.264138,"(5.5, 99999, 99990)","(15.0, 21.0, 20.625)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 90.0)","(10.0, 23.0, 18.8)","(41.0, 65.0, 62.5)","(81.0, 130.0, 108.0)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:41.956331,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 90.0)","(10.0, 23.0, 18.8)","(41.0, 70.0, 62.5)","(81.0, 160.0, 127.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 46.0)"
11-01-2023 18:28:43.436955,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 90.0)","(10.0, 23.0, 18.8)","(41.0, 70.0, 56.111111111111114)","(81.0, 160.0, 112.0)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 45.333333333333336)"
11-01-2023 18:28:45.177350,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 90.0)","(10.0, 23.0, 18.8)","(41.0, 65.0, 56.0)","(81.0, 160.0, 112.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 45.333333333333336)"
11-01-2023 18:28:47.046049,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 106.0)","(10.0, 23.0, 18.333333333333332)","(41.0, 60.0, 56.0)","(81.0, 150.0, 112.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 40.666666666666664)"
11-01-2023 18:28:48.623677,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 56.0)","(81.0, 150.0, 133.33333333333334)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:50.302139,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 56.0)","(81.0, 200.0, 122.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:51.772519,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 56.0)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:53.204791,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 56.0)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:54.585784,"(5.5, 99999, 99990)","(15.0, 21.0, 20.714285714285715)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:56.038510,"(5.5, 99999, 99990)","(15.0, 21.0, 20.625)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 42.0)"
11-01-2023 18:28:57.502725,"(5.5, 99999, 99990)","(15.0, 21.0, 20.625)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 17.866666666666667)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 50.0, 43.333333333333336)"
11-01-2023 18:28:59.008159,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 17.866666666666667)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 60.0, 45.0)"
11-01-2023 18:29:00.519556,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 113.63636363636363)","(10.0, 23.0, 17.866666666666667)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 55.0, 45.0)"
11-01-2023 18:29:02.076820,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5676923076923077)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.166666666666668)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 55.0, 48.333333333333336)"
11-01-2023 18:29:03.801741,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 56.25)","(81.0, 190.0, 112.85714285714286)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:05.383694,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 56.25)","(81.0, 190.0, 116.0)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:06.838740,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 56.25)","(81.0, 180.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:08.418054,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 56.25)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:09.879117,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 52.8)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:11.340642,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 115.0)","(10.0, 23.0, 17.0)","(41.0, 60.0, 56.0)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:12.883381,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 90.0)","(10.0, 23.0, 17.0)","(41.0, 60.0, 56.0)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:14.364305,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 90.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 56.0)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:15.876502,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 90.0)","(10.0, 23.0, 17.4)","(41.0, 60.0, 57.33333333333333)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 47.0)"
11-01-2023 18:29:17.437428,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 100.0)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 57.33333333333333)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 44.75)"
11-01-2023 18:29:19.179785,"(5.5, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 100.0)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 57.33333333333333)","(81.0, 170.0, 117.5)","(7.0, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 44.75)"
11-01-2023 18:29:20.769001,"(6.0, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5634782608695652)","(71.0, 130.0, 100.0)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 57.33333333333333)","(81.0, 170.0, 117.5)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 44.75)"
11-01-2023 18:29:22.188747,"(6.0, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.5222222222222221)","(71.0, 130.0, 100.0)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 57.33333333333333)","(81.0, 170.0, 117.5)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 65.0, 45.333333333333336)"
11-01-2023 18:29:23.636939,"(6.0, 99999, 99990)","(15.0, 21.0, 20.375)","(1.45, 1.6, 1.58)","(71.0, 130.0, 100.0)","(10.0, 23.0, 18.153846153846153)","(41.0, 60.0, 57.33333333333333)","(81.0, 170.0, 117.5)","(7.5, 99999, 99990)","(26.0, 99999, 99990)","(21.0, 60.0, 45.333333333333336)"
