,Rapid Combustion,Hally Mulwee,Tiny Sparkle,Thanks For That,Bad Boy Smooth,Torpedo Rose,Fun Day Friday,Roy Rip
11-01-2023 09:26:56.715435,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:26:57.844201,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:26:59.009436,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:00.155755,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:01.345095,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:02.568409,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:03.688310,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:04.797905,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:05.825865,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:06.933159,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:08.344753,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:09.660767,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:10.831553,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:11.898754,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:13.035428,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:14.084549,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:15.114103,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:16.179847,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:17.243899,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:18.331075,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:19.416750,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:20.520013,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:21.601041,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:22.730310,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:23.815678,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:24.968553,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:26.244448,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:27.324656,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:28.499664,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:29.602819,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:30.637409,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:31.667442,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:32.689639,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:33.721089,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:34.756426,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:35.846475,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:36.914043,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:37.896782,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:38.944207,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:39.955514,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:40.986470,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:42.038117,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:43.045358,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:44.100465,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:45.166067,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:46.220128,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:47.244147,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:48.305040,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:49.385428,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:50.420390,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:51.472126,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:52.569260,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:53.661339,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:54.769210,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:55.948154,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:57.194284,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:58.404086,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:27:59.511770,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:00.628002,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:01.735972,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:02.833284,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:03.905170,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:05.009829,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:06.053144,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:07.179552,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:08.265650,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:09.424630,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:10.535728,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:11.596923,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:12.741875,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:13.872697,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:14.968448,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:16.161032,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:17.327491,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:18.542690,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:19.677594,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:20.825755,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:21.974302,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:23.048578,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:24.135524,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:25.193513,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:26.280251,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:27.355639,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:28.431818,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:29.488824,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:30.548390,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
11-01-2023 09:28:31.690130,"(5.0, 9.0, 8.6)","(5.5, 12.0, 10.2)","(2.45, 3.55, 3.5154838709677416)","(31.0, 130.0, 80.0)","(26.0, 110.0, 67.0)","(21.0, 75.0, 65.0)","(21.0, 70.0, 61.07142857142858)","(2.7, 4.8, 3.732830188679245)"
