,Whistling,Hes Got Swag,Kintsugi,Speedy Riot,Pipeline Icon,Eadie,Bok Choy,Slippery Shark
06-01-2023 14:19:18.969051,"(3.7, 4.5, 4.488235294117647)","(3.4, 4.0, 3.933333333333333)","(9.0, 15.0, 13.846153846153847)","(4.4, 5.6, 5.381818181818182)","(6.0, 7.8, 7.419047619047619)","(61.0, 200.0, 180.0)","(21.0, 46.0, 42.76923076923077)","(7.5, 10.0, 9.444444444444445)"
06-01-2023 14:19:20.120279,"(3.7, 4.5, 4.488235294117647)","(3.4, 4.0, 3.966666666666667)","(9.0, 15.0, 13.846153846153847)","(4.4, 5.6, 5.381818181818182)","(6.0, 7.8, 7.419047619047619)","(61.0, 200.0, 180.0)","(21.0, 46.0, 42.76923076923077)","(7.5, 10.0, 9.090909090909092)"
06-01-2023 14:19:21.227625,"(3.7, 4.5, 4.483333333333333)","(3.4, 4.0, 3.9363636363636365)","(9.0, 15.0, 13.434782608695652)","(4.4, 5.6, 5.449999999999999)","(6.0, 7.8, 7.608)","(61.0, 200.0, 193.33333333333334)","(21.0, 40.0, 38.90909090909091)","(7.5, 10.0, 9.411764705882353)"
06-01-2023 14:19:22.710912,"(3.7, 4.5, 4.488235294117647)","(3.4, 4.0, 3.942105263157895)","(9.0, 15.0, 14.042553191489361)","(4.4, 5.6, 5.44)","(6.0, 7.6, 7.418181818181819)","(61.0, 200.0, 180.0)","(21.0, 44.0, 42.8)","(7.5, 10.0, 9.166666666666666)"
06-01-2023 14:19:23.819613,"(3.7, 4.5, 4.488235294117647)","(3.4, 4.1, 3.942105263157895)","(9.0, 15.0, 14.042553191489361)","(4.4, 5.6, 5.44)","(6.0, 7.6, 7.8)","(61.0, 200.0, 192.0)","(21.0, 46.0, 42.8)","(7.5, 10.0, 9.67741935483871)"
06-01-2023 14:19:24.883625,"(3.7, 4.4, 4.220000000000001)","(3.4, 4.1, 3.96)","(9.0, 15.0, 14.042553191489361)","(4.4, 5.6, 5.485714285714286)","(6.0, 8.2, 7.966666666666667)","(61.0, 200.0, 180.0)","(21.0, 46.0, 42.8)","(7.5, 10.0, 9.67741935483871)"
06-01-2023 14:19:26.070864,"(3.7, 4.4, 4.2043478260869565)","(3.4, 4.1, 3.944444444444444)","(9.0, 15.0, 14.042553191489361)","(4.4, 5.7, 5.733333333333333)","(6.0, 8.8, 7.966666666666667)","(61.0, 200.0, 194.0)","(21.0, 46.0, 42.8)","(7.5, 10.0, 9.67741935483871)"
06-01-2023 14:19:27.185556,"(3.7, 4.4, 4.207142857142857)","(3.4, 3.9, 3.8545454545454545)","(9.0, 15.0, 14.042553191489361)","(4.4, 5.9, 5.733333333333333)","(6.0, 8.8, 7.966666666666667)","(61.0, 200.0, 191.25)","(21.0, 46.0, 42.57142857142857)","(7.5, 10.0, 9.583333333333334)"
06-01-2023 14:19:28.579108,"(3.7, 4.4, 4.382352941176471)","(3.4, 3.95, 3.8449999999999998)","(9.0, 15.0, 13.105263157894736)","(4.4, 5.9, 5.666666666666667)","(6.0, 8.4, 8.1)","(61.0, 200.0, 175.0)","(21.0, 46.0, 39.142857142857146)","(7.5, 10.0, 9.763636363636364)"
06-01-2023 14:19:29.994520,"(3.6, 4.5, 4.464705882352941)","(3.4, 3.95, 3.81)","(9.0, 15.0, 13.56)","(4.4, 5.9, 5.573333333333333)","(6.0, 8.4, 8.1)","(61.0, 200.0, 175.0)","(21.0, 46.0, 42.0)","(7.5, 9.8, 9.583333333333334)"
06-01-2023 14:19:31.475603,"(3.6, 4.5, 4.425000000000001)","(3.4, 3.95, 3.7588235294117647)","(9.0, 15.0, 13.848484848484848)","(4.4, 5.9, 5.375)","(6.0, 8.4, 8.1)","(61.0, 200.0, 175.0)","(21.0, 44.0, 42.666666666666664)","(7.5, 10.0, 9.583333333333334)"
06-01-2023 14:19:32.854741,"(3.6, 4.5, 4.425000000000001)","(3.4, 3.9, 3.80625)","(9.0, 15.0, 13.848484848484848)","(4.4, 5.9, 5.338461538461538)","(6.0, 8.4, 7.64)","(61.0, 200.0, 175.0)","(21.0, 44.0, 39.78947368421053)","(7.5, 10.0, 9.52)"
06-01-2023 14:19:34.511676,"(3.6, 4.5, 4.510526315789473)","(3.4, 3.9, 3.8052631578947365)","(9.0, 15.0, 14.017241379310345)","(4.4, 5.8, 5.359999999999999)","(6.0, 8.2, 7.72)","(61.0, 200.0, 175.0)","(21.0, 40.0, 39.78947368421053)","(7.5, 10.0, 9.674285714285714)"
06-01-2023 14:19:35.800057,"(3.6, 4.6, 4.510526315789473)","(3.4, 3.9, 3.8052631578947365)","(9.0, 15.0, 14.017241379310345)","(4.4, 5.6, 5.359999999999999)","(6.0, 7.8, 7.773333333333333)","(61.0, 200.0, 175.0)","(21.0, 40.0, 39.78947368421053)","(7.5, 10.0, 9.674285714285714)"
06-01-2023 14:19:37.200318,"(3.6, 4.6, 4.510526315789473)","(3.4, 3.9, 3.8052631578947365)","(9.0, 15.0, 14.125)","(4.4, 5.7, 5.581818181818182)","(6.0, 7.8, 7.7749999999999995)","(61.0, 200.0, 175.0)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.309090909090909)"
06-01-2023 14:19:38.572590,"(3.6, 4.6, 4.545454545454545)","(3.4, 3.85, 3.7750000000000004)","(9.0, 15.0, 14.125)","(4.4, 5.8, 5.64)","(6.0, 7.8, 7.7749999999999995)","(61.0, 200.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.481081081081081)"
06-01-2023 14:19:39.882004,"(3.6, 4.6, 4.545454545454545)","(3.4, 3.8, 3.7058823529411766)","(9.0, 15.0, 14.125)","(4.4, 5.8, 5.523076923076923)","(6.0, 7.8, 7.7749999999999995)","(61.0, 220.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.588571428571429)"
06-01-2023 14:19:41.168206,"(3.6, 4.6, 4.545454545454545)","(3.4, 3.8, 3.7)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.523076923076923)","(6.0, 7.8, 7.666666666666667)","(61.0, 220.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.621739130434783)"
06-01-2023 14:19:42.382903,"(3.6, 4.6, 4.533333333333333)","(3.4, 3.75, 3.7)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.523076923076923)","(6.0, 7.8, 7.5)","(61.0, 220.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.621739130434783)"
06-01-2023 14:19:43.647723,"(3.6, 4.6, 4.533333333333333)","(3.4, 3.8, 3.6767857142857143)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.523076923076923)","(6.0, 7.6, 7.5)","(61.0, 220.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.621739130434783)"
06-01-2023 14:19:44.936614,"(3.6, 4.6, 4.533333333333333)","(3.4, 3.8, 3.694444444444444)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.523076923076923)","(6.0, 7.6, 7.5)","(61.0, 220.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.621739130434783)"
06-01-2023 14:19:46.143132,"(3.6, 4.6, 4.533333333333333)","(3.4, 3.75, 3.654)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.523076923076923)","(6.0, 7.6, 7.483333333333333)","(61.0, 220.0, 158.75)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.621739130434783)"
06-01-2023 14:19:47.500940,"(3.6, 4.8, 4.635294117647058)","(3.4, 3.75, 3.654)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.643478260869565)","(6.0, 7.6, 7.506666666666667)","(61.0, 220.0, 167.5)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.621739130434783)"
06-01-2023 14:19:48.898852,"(3.6, 4.8, 4.6)","(3.4, 3.75, 3.7083333333333335)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.714285714285714)","(6.0, 7.6, 7.483333333333333)","(61.0, 220.0, 167.5)","(21.0, 40.0, 39.80952380952381)","(7.5, 10.0, 9.685714285714287)"
06-01-2023 14:19:50.350474,"(3.6, 4.6, 4.562962962962962)","(3.4, 3.85, 3.7375)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.714285714285714)","(6.0, 7.6, 7.496296296296296)","(61.0, 220.0, 176.25)","(21.0, 40.0, 39.80952380952381)","(7.5, 9.8, 10.092592592592593)"
06-01-2023 14:19:51.608094,"(3.6, 4.6, 4.562962962962962)","(3.4, 3.8, 3.74)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.72)","(6.0, 7.6, 7.176923076923077)","(61.0, 220.0, 235.0)","(21.0, 40.0, 39.0)","(7.5, 10.5, 10.128125)"
06-01-2023 14:19:52.975036,"(3.6, 4.7, 4.626315789473685)","(3.4, 3.8, 3.74)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.68)","(6.0, 7.2, 7.328571428571429)","(61.0, 240.0, 228.33333333333331)","(21.0, 40.0, 37.225806451612904)","(7.5, 10.5, 10.051282051282051)"
06-01-2023 14:19:54.159119,"(3.6, 4.7, 4.626315789473685)","(3.4, 3.8, 3.74)","(9.0, 15.0, 14.181818181818182)","(4.4, 5.8, 5.666666666666666)","(6.0, 7.4, 7.328571428571429)","(61.0, 240.0, 230.0)","(21.0, 38.0, 37.142857142857146)","(7.5, 10.5, 9.87241379310345)"
06-01-2023 14:19:55.615789,"(3.6, 4.7, 4.61764705882353)","(3.4, 3.8, 3.74)","(9.0, 15.0, 14.15625)","(4.4, 5.8, 5.714285714285714)","(6.0, 7.4, 7.328571428571429)","(61.0, 240.0, 216.66666666666666)","(21.0, 38.0, 37.166666666666664)","(7.5, 10.5, 9.811764705882352)"
06-01-2023 14:19:57.009948,"(3.6, 4.7, 4.61764705882353)","(3.4, 3.8, 3.7333333333333334)","(9.0, 15.0, 14.15625)","(4.4, 5.8, 5.666666666666666)","(6.0, 7.4, 7.185714285714286)","(61.0, 240.0, 220.0)","(21.0, 38.0, 37.166666666666664)","(7.5, 10.5, 9.857142857142858)"
06-01-2023 14:19:58.301435,"(3.6, 4.7, 4.62)","(3.3, 3.75, 3.69)","(9.0, 15.0, 13.772727272727273)","(4.4, 5.8, 5.714285714285714)","(6.0, 7.2, 7.185714285714286)","(61.0, 240.0, 200.0)","(21.0, 38.0, 36.63636363636363)","(7.5, 10.5, 9.826923076923078)"
06-01-2023 14:19:59.656954,"(3.6, 4.6, 4.567741935483871)","(3.3, 3.85, 3.7847826086956524)","(9.0, 15.0, 14.055555555555555)","(4.4, 5.8, 5.714285714285714)","(6.0, 7.2, 7.185714285714286)","(61.0, 240.0, 200.0)","(21.0, 38.0, 36.57142857142857)","(7.5, 10.5, 10.127659574468085)"
06-01-2023 14:20:00.987774,"(3.6, 4.6, 4.578571428571428)","(3.3, 3.85, 3.7964285714285713)","(9.0, 14.5, 13.763157894736842)","(4.4, 5.8, 5.714285714285714)","(6.0, 7.2, 6.977777777777778)","(61.0, 240.0, 230.0)","(21.0, 38.0, 36.125)","(7.5, 10.5, 10.11111111111111)"
06-01-2023 14:20:02.476623,"(3.6, 4.6, 4.503448275862069)","(3.3, 4.0, 3.8892857142857142)","(9.0, 14.5, 13.625)","(4.4, 5.8, 5.678947368421053)","(6.0, 7.0, 7.12)","(61.0, 240.0, 230.0)","(21.0, 38.0, 36.125)","(7.5, 10.5, 10.120833333333334)"
06-01-2023 14:20:03.911739,"(3.6, 4.6, 4.503448275862069)","(3.3, 3.95, 3.8946428571428573)","(9.0, 14.5, 13.863636363636363)","(4.4, 5.9, 5.688888888888889)","(6.0, 7.2, 7.1692307692307695)","(61.0, 240.0, 163.33333333333334)","(21.0, 38.0, 34.25)","(7.5, 10.5, 10.120833333333334)"
06-01-2023 14:20:05.421442,"(3.6, 4.6, 4.503448275862069)","(3.3, 3.9, 3.904166666666667)","(9.0, 14.5, 13.863636363636363)","(4.4, 5.9, 5.688888888888889)","(6.0, 7.2, 7.1692307692307695)","(61.0, 230.0, 163.33333333333334)","(21.0, 38.0, 34.23529411764706)","(7.5, 10.5, 10.02)"
06-01-2023 14:20:06.825879,"(3.6, 4.6, 4.517647058823529)","(3.3, 3.95, 3.9093750000000003)","(9.0, 14.5, 13.807692307692308)","(4.4, 5.9, 5.776923076923077)","(6.0, 7.2, 7.15)","(61.0, 230.0, 163.33333333333334)","(21.0, 38.0, 36.628571428571426)","(7.5, 10.5, 10.134782608695653)"
06-01-2023 14:20:08.226026,"(3.6, 4.6, 4.551724137931035)","(3.3, 3.95, 3.9093750000000003)","(9.0, 14.5, 13.807692307692308)","(4.4, 5.8, 5.65483870967742)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 163.33333333333334)","(21.0, 38.0, 34.44444444444444)","(7.5, 10.5, 10.134782608695653)"
06-01-2023 14:20:09.532130,"(3.6, 4.6, 4.525714285714286)","(3.3, 3.95, 3.9093750000000003)","(9.0, 14.5, 14.0)","(4.4, 5.9, 5.766666666666667)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 199.23076923076923)","(21.0, 38.0, 34.44444444444444)","(7.5, 10.5, 10.02)"
06-01-2023 14:20:10.728999,"(3.6, 4.6, 4.5212121212121215)","(3.3, 3.9, 3.8814814814814813)","(9.0, 14.5, 14.0)","(4.4, 5.8, 5.766666666666667)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 199.23076923076923)","(21.0, 38.0, 35.45454545454545)","(7.5, 10.5, 10.134782608695653)"
06-01-2023 14:20:11.807809,"(3.6, 4.6, 4.545454545454545)","(3.3, 3.9, 3.8793103448275863)","(9.0, 14.5, 14.0)","(4.4, 5.8, 5.776923076923077)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 199.23076923076923)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.210526315789474)"
06-01-2023 14:20:12.965644,"(3.6, 4.7, 4.6)","(3.3, 3.85, 3.8312500000000003)","(9.0, 14.5, 13.807692307692308)","(4.4, 5.8, 5.633333333333333)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 163.33333333333334)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.166666666666666)"
06-01-2023 14:20:14.136190,"(3.6, 4.7, 4.6312500000000005)","(3.3, 3.8, 3.776923076923077)","(9.0, 14.5, 14.666666666666666)","(4.4, 5.8, 5.684615384615385)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 190.0)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.166666666666666)"
06-01-2023 14:20:15.229114,"(3.6, 4.7, 4.640540540540541)","(3.3, 3.8, 3.776923076923077)","(9.0, 15.5, 14.666666666666666)","(4.4, 5.8, 5.728571428571429)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 199.23076923076923)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.166666666666666)"
06-01-2023 14:20:16.361192,"(3.6, 4.7, 4.640540540540541)","(3.3, 3.8, 3.7045454545454546)","(9.0, 16.0, 15.2)","(4.4, 5.8, 5.728571428571429)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 190.0)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.166666666666666)"
06-01-2023 14:20:17.580444,"(3.6, 4.7, 4.623529411764706)","(3.3, 3.75, 3.659090909090909)","(9.0, 16.0, 15.090909090909092)","(4.4, 5.8, 5.684615384615385)","(6.0, 7.2, 7.166666666666667)","(61.0, 230.0, 163.33333333333334)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.275)"
06-01-2023 14:20:18.804703,"(3.6, 4.7, 4.642857142857143)","(3.3, 3.7, 3.6357142857142857)","(9.0, 16.0, 15.375)","(4.4, 5.8, 5.675)","(6.0, 7.2, 7.177777777777778)","(61.0, 230.0, 191.11111111111111)","(21.0, 38.0, 36.13333333333333)","(7.5, 10.5, 10.275)"
06-01-2023 14:20:19.924551,"(3.6, 4.7, 4.642857142857143)","(3.3, 3.65, 3.6357142857142857)","(9.0, 16.0, 15.375)","(4.4, 5.8, 5.64)","(6.0, 7.4, 7.257142857142857)","(61.0, 230.0, 191.11111111111111)","(21.0, 38.0, 36.78260869565217)","(7.5, 10.5, 10.275)"
06-01-2023 14:20:21.029373,"(3.6, 4.7, 4.658620689655173)","(3.3, 3.65, 3.625)","(9.0, 16.0, 15.090909090909092)","(4.4, 5.8, 5.627272727272727)","(6.0, 7.4, 7.36)","(61.0, 230.0, 155.0)","(21.0, 38.0, 36.78260869565217)","(7.5, 10.5, 10.275)"
06-01-2023 14:20:22.208178,"(3.6, 4.7, 4.676923076923077)","(3.3, 3.65, 3.5999999999999996)","(10.0, 16.0, 15.375)","(4.4, 5.8, 5.627272727272727)","(6.0, 7.4, 7.36)","(61.0, 230.0, 191.11111111111111)","(21.0, 38.0, 36.78260869565217)","(7.5, 10.5, 10.289473684210526)"
06-01-2023 14:20:23.297297,"(3.6, 4.7, 4.676923076923077)","(3.3, 3.65, 3.6277777777777778)","(10.0, 16.0, 15.375)","(4.4, 5.8, 5.621875)","(6.0, 7.4, 7.36)","(61.0, 230.0, 155.0)","(21.0, 38.0, 36.78260869565217)","(7.5, 10.5, 10.289473684210526)"
06-01-2023 14:20:24.375228,"(3.6, 4.7, 4.676923076923077)","(3.3, 3.65, 3.5999999999999996)","(10.0, 15.5, 15.40909090909091)","(4.4, 5.8, 5.621875)","(6.0, 7.4, 7.36)","(61.0, 230.0, 155.0)","(21.0, 38.0, 39.0)","(7.5, 10.5, 10.322222222222223)"
06-01-2023 14:20:25.588471,"(3.6, 4.7, 4.682857142857143)","(3.3, 3.65, 3.5545454545454547)","(10.0, 16.0, 15.152173913043478)","(4.4, 5.8, 5.637142857142857)","(6.0, 7.4, 7.375)","(61.0, 230.0, 155.0)","(21.0, 40.0, 40.0)","(7.5, 10.5, 10.283783783783784)"
06-01-2023 14:20:27.011619,"(3.6, 4.7, 4.648837209302326)","(3.3, 3.6, 3.5277777777777777)","(10.0, 16.0, 15.152173913043478)","(4.4, 5.8, 5.637142857142857)","(6.0, 7.4, 7.375)","(61.0, 230.0, 155.0)","(21.0, 42.0, 40.0)","(7.5, 10.5, 10.25)"
06-01-2023 14:20:28.227678,"(3.6, 4.8, 4.733333333333333)","(3.3, 3.55, 3.5277777777777777)","(10.0, 16.0, 15.227272727272727)","(4.4, 5.8, 5.5)","(6.0, 7.4, 7.890909090909091)","(61.0, 230.0, 155.0)","(21.0, 42.0, 41.38461538461539)","(7.5, 10.5, 10.208333333333334)"
06-01-2023 14:20:29.339237,"(3.6, 4.8, 4.769230769230769)","(3.3, 3.5, 3.4833333333333334)","(10.0, 15.5, 15.227272727272727)","(4.4, 5.6, 5.6454545454545455)","(6.0, 8.2, 7.975)","(61.0, 230.0, 155.0)","(21.0, 42.0, 41.38461538461539)","(7.5, 10.5, 10.208333333333334)"
06-01-2023 14:20:30.437734,"(3.6, 4.8, 4.763636363636364)","(3.3, 3.5, 3.4555555555555557)","(10.0, 15.5, 15.227272727272727)","(4.4, 5.8, 5.6454545454545455)","(6.0, 8.0, 7.9)","(61.0, 230.0, 155.0)","(21.0, 42.0, 41.38461538461539)","(7.5, 10.5, 10.241935483870968)"
06-01-2023 14:20:31.580481,"(3.6, 4.8, 4.763636363636364)","(3.3, 3.5, 3.476923076923077)","(10.0, 15.0, 14.75)","(4.4, 5.7, 5.666666666666666)","(6.0, 8.0, 7.779999999999999)","(61.0, 230.0, 213.125)","(21.0, 42.0, 41.42857142857143)","(7.5, 10.5, 10.241935483870968)"
06-01-2023 14:20:32.763876,"(3.6, 4.8, 4.763636363636364)","(3.3, 3.5, 3.464516129032258)","(10.0, 15.0, 14.75)","(4.4, 5.8, 5.63157894736842)","(6.0, 8.0, 7.893548387096774)","(61.0, 230.0, 216.5)","(21.0, 42.0, 41.42857142857143)","(7.5, 10.5, 10.241935483870968)"
06-01-2023 14:20:33.893635,"(3.6, 4.8, 4.775757575757575)","(3.3, 3.5, 3.464516129032258)","(10.0, 15.0, 14.75)","(4.4, 5.8, 5.742857142857143)","(6.0, 8.0, 7.718518518518518)","(61.0, 230.0, 213.125)","(21.0, 42.0, 41.42857142857143)","(7.5, 10.5, 10.192307692307692)"
06-01-2023 14:20:34.984674,"(3.6, 4.8, 4.775757575757575)","(3.2, 3.5, 3.48)","(10.0, 15.0, 14.75)","(4.4, 5.8, 5.78)","(6.0, 7.8, 7.718518518518518)","(61.0, 230.0, 170.0)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.192307692307692)"
06-01-2023 14:20:36.041149,"(3.6, 4.8, 4.775757575757575)","(3.2, 3.5, 3.448780487804878)","(10.0, 15.0, 14.75)","(4.4, 5.9, 5.78)","(6.0, 7.8, 7.718518518518518)","(61.0, 230.0, 170.0)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.192307692307692)"
06-01-2023 14:20:37.144592,"(3.6, 4.8, 4.775757575757575)","(3.2, 3.5, 3.417948717948718)","(10.0, 15.0, 14.692307692307692)","(4.4, 6.0, 5.872727272727273)","(6.0, 7.8, 7.966666666666667)","(61.0, 230.0, 170.0)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.192307692307692)"
06-01-2023 14:20:38.256212,"(3.6, 4.8, 4.766666666666667)","(3.2, 3.45, 3.3984848484848484)","(10.0, 15.0, 14.692307692307692)","(4.4, 6.0, 5.8352941176470585)","(6.0, 8.0, 7.993548387096774)","(61.0, 230.0, 214.11764705882354)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.192307692307692)"
06-01-2023 14:20:39.270414,"(3.6, 4.8, 4.763636363636364)","(3.2, 3.45, 3.3892857142857142)","(10.0, 15.0, 14.692307692307692)","(4.4, 6.0, 5.861538461538461)","(6.0, 8.0, 7.966666666666667)","(61.0, 230.0, 217.72727272727272)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.214285714285714)"
06-01-2023 14:20:40.435336,"(3.6, 4.8, 4.7384615384615385)","(3.2, 3.4, 3.351279069767442)","(10.0, 15.0, 14.710526315789474)","(4.4, 6.0, 5.861538461538461)","(6.0, 8.0, 7.993548387096774)","(61.0, 230.0, 217.72727272727272)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.214285714285714)"
06-01-2023 14:20:41.592887,"(3.7, 4.8, 4.7384615384615385)","(3.1, 3.4, 3.351279069767442)","(11.0, 15.0, 14.710526315789474)","(4.6, 6.0, 5.861538461538461)","(6.0, 8.0, 7.993548387096774)","(71.0, 230.0, 217.72727272727272)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.214285714285714)"
06-01-2023 14:20:42.777657,"(3.7, 4.8, 4.74375)","(3.1, 3.4, 3.301639344262295)","(11.0, 15.0, 14.870967741935484)","(4.6, 6.2, 6.08235294117647)","(6.0, 7.8, 7.643478260869565)","(71.0, 230.0, 217.72727272727272)","(21.0, 42.0, 41.61904761904762)","(7.5, 10.5, 10.325)"
06-01-2023 14:20:43.913859,"(3.7, 4.6, 4.550980392156863)","(3.1, 3.4, 3.3511002444987774)","(11.0, 15.0, 14.885714285714286)","(4.6, 6.2, 6.054545454545455)","(6.0, 7.8, 7.636363636363637)","(71.0, 230.0, 217.72727272727272)","(21.0, 42.0, 43.666666666666664)","(7.5, 10.5, 10.588235294117647)"
06-01-2023 14:20:45.038088,"(3.7, 4.6, 4.5771428571428565)","(3.2, 3.4, 3.351418439716312)","(11.0, 15.0, 14.837837837837839)","(4.8, 6.2, 6.022222222222222)","(6.5, 7.8, 7.705882352941177)","(71.0, 230.0, 217.72727272727272)","(21.0, 44.0, 41.77777777777778)","(8.0, 11.0, 10.735294117647058)"
06-01-2023 14:20:46.143049,"(3.7, 4.7, 4.636363636363637)","(3.2, 3.4, 3.306081081081081)","(11.0, 15.0, 14.837837837837839)","(4.8, 6.2, 6.022222222222222)","(6.5, 7.8, 7.675)","(71.0, 230.0, 217.72727272727272)","(21.0, 42.0, 43.666666666666664)","(8.0, 11.0, 10.56)"
06-01-2023 14:20:47.272958,"(3.7, 4.7, 4.62)","(3.2, 3.4, 3.304794520547945)","(11.0, 15.0, 14.837837837837839)","(4.8, 6.2, 6.063157894736842)","(6.5, 7.8, 7.608695652173913)","(71.0, 230.0, 212.38095238095238)","(21.0, 44.0, 43.666666666666664)","(8.0, 11.0, 10.384615384615385)"
06-01-2023 14:20:48.427435,"(3.7, 4.7, 4.625)","(3.2, 3.35, 3.3021531100478465)","(11.0, 15.0, 14.86111111111111)","(4.8, 6.2, 6.183333333333334)","(6.5, 8.0, 7.76)","(71.0, 220.0, 173.33333333333334)","(21.0, 44.0, 43.64705882352941)","(8.0, 11.0, 10.307692307692308)"
06-01-2023 14:20:49.467385,"(3.7, 4.6, 4.589655172413793)","(3.2, 3.35, 3.3157728706624603)","(11.0, 15.5, 15.029411764705882)","(4.8, 6.2, 6.183333333333334)","(6.5, 8.0, 7.76)","(71.0, 220.0, 173.33333333333334)","(21.0, 46.0, 42.92307692307692)","(8.0, 11.0, 10.45)"
06-01-2023 14:20:50.520007,"(3.7, 4.6, 4.583783783783783)","(3.2, 3.55, 3.4749999999999996)","(11.0, 15.5, 14.976190476190476)","(4.8, 6.2, 6.129411764705883)","(6.5, 8.0, 7.614285714285715)","(71.0, 220.0, 173.33333333333334)","(21.0, 46.0, 42.92307692307692)","(8.0, 10.5, 10.175)"
06-01-2023 14:20:51.616739,"(3.7, 4.7, 4.636842105263158)","(3.2, 3.5, 3.4596153846153848)","(11.0, 15.5, 14.976190476190476)","(4.8, 6.2, 6.070588235294117)","(6.5, 7.8, 7.5600000000000005)","(71.0, 220.0, 176.66666666666666)","(21.0, 46.0, 42.92307692307692)","(8.0, 10.5, 10.066666666666666)"
06-01-2023 14:20:52.717210,"(3.7, 4.7, 4.628)","(3.2, 3.45, 3.4441176470588237)","(11.0, 15.5, 17.46153846153846)","(4.8, 6.2, 6.05)","(6.5, 7.8, 7.6117647058823525)","(71.0, 230.0, 176.66666666666666)","(21.0, 46.0, 42.92307692307692)","(8.0, 10.5, 10.125)"
06-01-2023 14:20:53.848145,"(3.7, 4.7, 4.654545454545454)","(3.2, 3.4, 3.388888888888889)","(11.0, 17.5, 15.785714285714286)","(4.8, 6.2, 6.0181818181818185)","(6.5, 7.8, 7.72)","(71.0, 230.0, 176.66666666666666)","(21.0, 46.0, 42.0)","(8.0, 10.5, 10.270833333333334)"
06-01-2023 14:20:55.029180,"(3.7, 4.7, 4.668)","(3.2, 3.4, 3.363888888888889)","(11.0, 16.0, 15.785714285714286)","(4.8, 6.2, 6.0181818181818185)","(6.5, 7.8, 7.72)","(71.0, 230.0, 176.66666666666666)","(21.0, 46.0, 42.0)","(8.0, 10.5, 10.270833333333334)"
06-01-2023 14:20:56.235521,"(3.7, 4.6, 4.5874999999999995)","(3.2, 3.35, 3.3483050847457627)","(11.0, 15.5, 15.285714285714286)","(4.8, 6.2, 6.088888888888889)","(6.5, 7.8, 7.7384615384615385)","(71.0, 230.0, 176.66666666666666)","(21.0, 46.0, 44.434782608695656)","(8.0, 10.5, 10.270833333333334)"
06-01-2023 14:20:57.468519,"(3.7, 4.6, 4.58235294117647)","(3.2, 3.4, 3.3813953488372093)","(11.0, 15.5, 15.1875)","(4.8, 6.2, 6.109090909090909)","(6.5, 8.0, 7.817391304347826)","(71.0, 230.0, 176.66666666666666)","(21.0, 46.0, 44.434782608695656)","(8.0, 10.5, 10.270833333333334)"
