,Mr Wallace,All Inn Maggie,Flatty Hunter,Crackerjack Pa,Notorious Billy,Maximum Ang,Aston Daisy,Saint Prue
07-01-2023 19:28:48.957652,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:50.203286,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.6875)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:51.811426,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.125)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:53.220622,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.125)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:54.548897,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.125)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:55.990909,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.125)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:57.388139,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.125)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:28:58.806741,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.125)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:00.234526,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.704285714285714)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:01.598549,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.704285714285714)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:02.762049,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:03.867297,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:05.322059,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:06.646667,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:07.919050,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:09.136855,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:10.359989,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:11.876490,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:13.045858,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:14.173474,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:15.527781,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:16.776347,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.7625)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:18.269971,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 25.8)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.3181818181818183)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:19.539461,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 21.25)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 13.666666666666666)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:20.994721,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 17.52173913043478)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:22.414813,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:23.618157,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:24.698804,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:25.761711,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:27.263874,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:28.589687,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:29.790277,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:30.987460,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:32.196435,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:33.446386,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:34.638465,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:35.943757,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:37.126835,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:38.443450,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:39.544672,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:40.640388,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:41.744752,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:42.858422,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:44.053381,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:45.386730,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 32.54545454545455)","(81.0, 590.0, 532.7777777777778)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 532.7777777777778)"
07-01-2023 19:29:47.260831,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.4857142857142858)","(10.0, 20.0, 10.666666666666668)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:49.151806,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.4857142857142858)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:50.538649,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.4857142857142858)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:52.139831,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:53.942764,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:55.393077,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:56.650589,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:57.842264,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:29:58.988886,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:00.063278,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:01.136319,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:02.338296,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:03.629311,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:04.794232,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:06.033345,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:07.169205,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:08.242224,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:09.434401,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:10.639819,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:11.811911,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:13.175777,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:14.397860,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:15.715882,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:16.811800,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:17.966003,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:19.168177,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 10.833333333333334)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:20.340281,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:21.471659,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:23.046913,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:24.446617,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:25.738010,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:26.991615,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:28.220389,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:29.571058,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:31.093943,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 2.65)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:32.472069,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
07-01-2023 19:30:33.802092,"(3.0, 5.5, 3.376923076923077)","(19.0, 70.0, 46.36363636363637)","(81.0, 590.0, 504.16666666666663)","(13.0, 29.0, 18.666666666666668)","(3.0, 4.6, 3.355)","(2.5, 4.0, 3.1)","(10.0, 20.0, 11.0)","(91.0, 590.0, 504.16666666666663)"
