,Miss Verity,Redemption Day,Kiah Beach,Fulton,Alert,Balts Orson
10-01-2023 21:10:53.857671,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.48, 1.4475)","(8.5, 14.5, 13.447368421052632)","(26.0, 50.0, 48.90909090909091)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.4, 5.954054054054055)"
10-01-2023 21:10:55.073464,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.47, 1.4403703703703703)","(8.5, 14.5, 13.447368421052632)","(26.0, 50.0, 48.90909090909091)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.4, 5.954054054054055)"
10-01-2023 21:10:56.224998,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.47, 1.4403703703703703)","(8.5, 14.5, 13.617647058823529)","(26.0, 50.0, 48.90909090909091)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.4, 5.954054054054055)"
10-01-2023 21:10:57.435175,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.47, 1.468611111111111)","(8.5, 14.5, 13.617647058823529)","(26.0, 50.0, 48.90909090909091)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.4, 5.894117647058823)"
10-01-2023 21:10:58.593818,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.47, 1.468611111111111)","(8.5, 14.5, 13.785714285714286)","(26.0, 50.0, 48.90909090909091)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.2, 5.844444444444444)"
10-01-2023 21:10:59.653568,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.48, 1.4753086419753085)","(8.5, 14.5, 13.785714285714286)","(26.0, 50.0, 48.90909090909091)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.2, 5.844444444444444)"
10-01-2023 21:11:00.745676,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.48, 1.4753086419753085)","(8.5, 14.5, 13.785714285714286)","(26.0, 50.0, 48.333333333333336)","(19.0, 60.0, 54.85714285714286)","(4.4, 6.2, 5.834782608695652)"
10-01-2023 21:11:01.857659,"(11.0, 32.0, 27.130434782608695)","(1.4, 1.46, 1.4561111111111111)","(8.5, 14.5, 14.0)","(26.0, 50.0, 48.4)","(19.0, 60.0, 56.44444444444444)","(4.4, 6.2, 5.8313725490196076)"
10-01-2023 21:11:02.980046,"(11.0, 32.0, 27.5)","(1.4, 1.46, 1.4496)","(8.5, 14.5, 14.3)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 53.77777777777778)","(4.4, 6.2, 5.834782608695652)"
10-01-2023 21:11:04.120246,"(11.0, 32.0, 27.434782608695652)","(1.4, 1.46, 1.4496)","(8.5, 14.5, 14.3)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 6.0, 5.752173913043478)"
10-01-2023 21:11:05.308233,"(11.0, 32.0, 28.11111111111111)","(1.4, 1.46, 1.4496)","(8.5, 14.5, 14.3)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 6.0, 5.752173913043478)"
10-01-2023 21:11:06.411024,"(11.0, 32.0, 28.11111111111111)","(1.4, 1.46, 1.4496)","(8.5, 14.5, 15.1)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 6.0, 5.747058823529412)"
10-01-2023 21:11:07.477986,"(11.0, 32.0, 28.11111111111111)","(1.4, 1.46, 1.4526315789473683)","(8.5, 15.5, 15.25)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 6.0, 5.747058823529412)"
10-01-2023 21:11:08.612942,"(11.0, 32.0, 28.11111111111111)","(1.4, 1.46, 1.4514285714285713)","(8.5, 15.5, 15.1)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 6.0, 5.7)"
10-01-2023 21:11:09.633492,"(11.0, 32.0, 28.11111111111111)","(1.4, 1.49, 1.4898941176470588)","(8.5, 15.5, 14.166666666666666)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 5.8, 5.55)"
10-01-2023 21:11:10.872405,"(11.0, 30.0, 28.2)","(1.4, 1.5, 1.4935135135135136)","(8.5, 15.5, 14.357142857142858)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 5.8, 5.485714285714286)"
10-01-2023 21:11:12.100293,"(11.0, 29.0, 28.428571428571427)","(1.4, 1.5, 1.491639344262295)","(8.5, 15.0, 13.954545454545455)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 5.7, 5.452941176470588)"
10-01-2023 21:11:13.405718,"(11.0, 29.0, 28.428571428571427)","(1.4, 1.5, 1.4990794223826716)","(8.5, 14.5, 13.954545454545455)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 56.888888888888886)","(4.4, 5.7, 5.452941176470588)"
10-01-2023 21:11:14.423065,"(11.0, 29.0, 28.428571428571427)","(1.4, 1.5, 1.4990794223826716)","(8.5, 14.5, 13.954545454545455)","(26.0, 50.0, 49.27272727272727)","(19.0, 60.0, 57.81818181818181)","(4.4, 5.7, 5.3839999999999995)"
10-01-2023 21:11:15.617994,"(11.0, 30.0, 29.0)","(1.4, 1.5, 1.509926335174954)","(8.5, 14.5, 14.214285714285714)","(26.0, 50.0, 49.333333333333336)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.6, 5.427272727272727)"
10-01-2023 21:11:16.738135,"(11.0, 29.0, 28.09090909090909)","(1.4, 1.51, 1.509926335174954)","(8.5, 14.5, 14.214285714285714)","(26.0, 50.0, 49.55555555555556)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.285714285714286)"
10-01-2023 21:11:17.838995,"(11.0, 29.0, 27.333333333333332)","(1.4, 1.51, 1.509189189189189)","(8.5, 14.5, 14.214285714285714)","(26.0, 50.0, 54.61538461538461)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.24)"
10-01-2023 21:11:18.898226,"(11.0, 29.0, 27.181818181818183)","(1.4, 1.51, 1.5099264255058247)","(8.5, 14.5, 14.214285714285714)","(26.0, 60.0, 54.61538461538461)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.2562500000000005)"
10-01-2023 21:11:20.002394,"(11.0, 29.0, 27.333333333333332)","(1.4, 1.52, 1.5163636363636364)","(8.5, 14.5, 14.214285714285714)","(26.0, 60.0, 54.61538461538461)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.153333333333333)"
10-01-2023 21:11:21.181191,"(11.0, 29.0, 27.333333333333332)","(1.4, 1.52, 1.5015384615384615)","(8.5, 14.5, 14.214285714285714)","(26.0, 60.0, 54.61538461538461)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.14)"
10-01-2023 21:11:22.290890,"(11.0, 29.0, 27.333333333333332)","(1.4, 1.52, 1.5155223880597015)","(8.5, 14.5, 14.214285714285714)","(26.0, 60.0, 54.61538461538461)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.1875)"
10-01-2023 21:11:23.463898,"(11.0, 29.0, 28.047619047619047)","(1.4, 1.52, 1.515774647887324)","(8.5, 14.5, 14.382352941176471)","(26.0, 60.0, 56.95652173913044)","(19.0, 60.0, 57.142857142857146)","(4.4, 5.5, 5.1875)"
10-01-2023 21:11:24.583400,"(11.0, 29.0, 28.047619047619047)","(1.4, 1.52, 1.515774647887324)","(8.5, 14.5, 14.382352941176471)","(26.0, 60.0, 56.95652173913044)","(19.0, 60.0, 58.333333333333336)","(4.4, 5.5, 5.283783783783783)"
10-01-2023 21:11:25.707170,"(11.0, 29.0, 28.375)","(1.4, 1.52, 1.5115294117647058)","(8.5, 14.5, 14.522727272727273)","(26.0, 60.0, 56.95652173913044)","(19.0, 60.0, 58.333333333333336)","(4.4, 5.5, 5.309523809523809)"
10-01-2023 21:11:26.905978,"(11.0, 29.0, 28.047619047619047)","(1.4, 1.52, 1.513076923076923)","(8.5, 15.0, 14.117647058823529)","(26.0, 60.0, 57.45454545454545)","(19.0, 60.0, 58.4)","(4.4, 5.5, 5.223076923076923)"
10-01-2023 21:11:28.106088,"(11.0, 29.0, 28.375)","(1.4, 1.52, 1.5183333333333333)","(8.5, 15.0, 14.2)","(26.0, 60.0, 56.30769230769231)","(19.0, 60.0, 58.4)","(4.4, 5.3, 5.176923076923076)"
10-01-2023 21:11:29.152694,"(11.0, 29.0, 28.375)","(1.4, 1.53, 1.5183333333333333)","(8.5, 15.0, 14.2)","(26.0, 60.0, 57.27272727272727)","(19.0, 60.0, 58.07692307692308)","(4.4, 5.3, 5.176923076923076)"
10-01-2023 21:11:30.169738,"(11.0, 29.0, 28.047619047619047)","(1.4, 1.53, 1.5167716535433071)","(8.5, 15.0, 14.0)","(26.0, 60.0, 57.27272727272727)","(19.0, 60.0, 58.07692307692308)","(4.4, 5.3, 5.176923076923076)"
10-01-2023 21:11:31.210689,"(12.0, 29.0, 28.375)","(1.35, 1.53, 1.520357142857143)","(9.0, 15.0, 13.961538461538462)","(21.0, 60.0, 58.125)","(19.0, 60.0, 58.75)","(4.4, 5.3, 5.176923076923076)"
10-01-2023 21:11:32.198259,"(12.0, 29.0, 28.375)","(1.35, 1.53, 1.511656050955414)","(9.0, 15.0, 13.961538461538462)","(21.0, 60.0, 58.125)","(19.0, 60.0, 59.411764705882355)","(4.4, 5.3, 5.0625)"
10-01-2023 21:11:33.223595,"(12.0, 29.0, 28.047619047619047)","(1.35, 1.53, 1.5201694915254238)","(9.0, 15.0, 13.961538461538462)","(21.0, 60.0, 58.125)","(19.0, 60.0, 59.411764705882355)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:34.342917,"(12.0, 29.0, 28.375)","(1.35, 1.53, 1.5201694915254238)","(9.0, 15.0, 13.928571428571429)","(21.0, 60.0, 58.125)","(19.0, 60.0, 59.411764705882355)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:35.383611,"(12.0, 29.0, 28.047619047619047)","(1.35, 1.53, 1.5122448979591836)","(9.0, 14.0, 13.5)","(21.0, 60.0, 58.125)","(19.0, 60.0, 59.411764705882355)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:36.288139,"(12.0, 29.0, 28.375)","(1.35, 1.53, 1.5221621621621622)","(9.0, 14.5, 13.75)","(21.0, 60.0, 58.125)","(19.0, 60.0, 59.411764705882355)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:37.281073,"(12.0, 29.0, 28.666666666666668)","(1.35, 1.53, 1.5219444444444445)","(9.0, 14.5, 13.75)","(21.0, 60.0, 58.125)","(19.0, 60.0, 58.0)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:38.285180,"(12.0, 29.0, 28.666666666666668)","(1.35, 1.53, 1.5219444444444445)","(9.0, 14.5, 13.75)","(21.0, 60.0, 58.125)","(19.0, 60.0, 58.0)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:39.289637,"(12.0, 29.0, 28.666666666666668)","(1.35, 1.53, 1.5219444444444445)","(9.0, 14.5, 13.75)","(21.0, 60.0, 58.125)","(19.0, 60.0, 58.0)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:40.316415,"(12.0, 29.0, 28.666666666666668)","(1.35, 1.53, 1.5219444444444445)","(9.0, 14.5, 13.75)","(21.0, 60.0, 58.125)","(19.0, 60.0, 58.0)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:41.402800,"(12.0, 29.0, 28.5)","(1.35, 1.53, 1.5242763157894736)","(9.0, 14.5, 13.3)","(21.0, 60.0, 58.125)","(19.0, 60.0, 55.0)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:42.430913,"(12.0, 29.0, 28.473684210526315)","(1.35, 1.53, 1.5166666666666666)","(9.0, 14.0, 13.8)","(21.0, 60.0, 57.22222222222222)","(19.0, 60.0, 57.77777777777778)","(4.4, 5.2, 5.0625)"
10-01-2023 21:11:43.460526,"(12.0, 34.0, 30.176470588235293)","(1.35, 1.54, 1.534)","(9.0, 14.0, 13.8)","(21.0, 60.0, 58.07692307692308)","(19.0, 60.0, 58.46153846153846)","(4.4, 5.0, 4.8)"
10-01-2023 21:11:44.457659,"(12.0, 34.0, 30.176470588235293)","(1.35, 1.55, 1.5351428571428571)","(9.0, 14.0, 13.8)","(21.0, 70.0, 62.5)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.746666666666666)"
10-01-2023 21:11:45.527826,"(12.0, 34.0, 30.956521739130434)","(1.35, 1.55, 1.5494444444444444)","(9.0, 14.0, 13.8)","(21.0, 70.0, 63.57142857142857)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.6499999999999995)"
10-01-2023 21:11:46.434980,"(12.0, 34.0, 30.956521739130434)","(1.35, 1.55, 1.5494444444444444)","(9.0, 14.0, 13.8)","(21.0, 70.0, 63.57142857142857)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.685714285714285)"
10-01-2023 21:11:47.355787,"(12.0, 34.0, 30.956521739130434)","(1.35, 1.54, 1.5365625)","(9.0, 14.0, 13.8)","(21.0, 70.0, 60.0)","(19.0, 60.0, 52.5)","(4.4, 5.0, 4.7250000000000005)"
10-01-2023 21:11:48.446550,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.54, 1.5365625)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 52.5)","(4.4, 5.0, 4.785714285714286)"
10-01-2023 21:11:49.467282,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.54, 1.5365625)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 55.38461538461539)","(4.4, 4.9, 4.733333333333333)"
10-01-2023 21:11:50.519578,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5444827586206897)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.704761904761905)"
10-01-2023 21:11:51.374658,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.704761904761905)"
10-01-2023 21:11:52.272177,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 55.38461538461539)","(4.4, 4.8, 4.704761904761905)"
10-01-2023 21:11:53.305354,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.716666666666667)"
10-01-2023 21:11:54.314941,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.8)","(21.0, 70.0, 59.44444444444444)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.68235294117647)"
10-01-2023 21:11:55.381445,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.083333333333336)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.690322580645161)"
10-01-2023 21:11:56.502129,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 55.38461538461539)","(4.4, 4.8, 4.690322580645161)"
10-01-2023 21:11:57.556449,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5461904761904763)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.766666666666667)"
10-01-2023 21:11:58.562344,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5444827586206897)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.753846153846154)"
10-01-2023 21:11:59.605618,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.545294117647059)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.753846153846154)"
10-01-2023 21:12:00.642085,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5446666666666666)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.4, 4.8, 4.756)"
10-01-2023 21:12:01.672920,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.54, 1.5384615384615385)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 55.38461538461539)","(4.2, 4.9, 4.7625)"
10-01-2023 21:12:02.773487,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.54, 1.5384615384615385)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.8, 4.768421052631579)"
10-01-2023 21:12:03.920121,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.54, 1.5446666666666666)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 55.38461538461539)","(4.2, 4.8, 4.753846153846154)"
10-01-2023 21:12:04.895827,"(12.0, 34.0, 30.666666666666668)","(1.35, 1.55, 1.5446666666666666)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.8, 4.805263157894737)"
10-01-2023 21:12:05.905855,"(12.0, 34.0, 30.8)","(1.35, 1.54, 1.5384615384615385)","(9.0, 14.0, 13.88888888888889)","(21.0, 70.0, 62.4)","(19.0, 60.0, 55.38461538461539)","(4.2, 4.9, 4.769565217391304)"
10-01-2023 21:12:07.043443,"(12.0, 34.0, 30.8)","(1.35, 1.54, 1.5384615384615385)","(9.0, 14.0, 13.928571428571429)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.9, 4.766666666666667)"
10-01-2023 21:12:08.125155,"(12.0, 34.0, 30.8)","(1.35, 1.55, 1.5414285714285714)","(9.0, 14.0, 13.875)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.9, 4.7935483870967746)"
10-01-2023 21:12:09.048222,"(12.0, 34.0, 31.24137931034483)","(1.35, 1.54, 1.5375)","(9.0, 14.0, 13.875)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.9, 4.786206896551724)"
10-01-2023 21:12:10.084091,"(12.0, 34.0, 32.25)","(1.35, 1.54, 1.5354545454545454)","(9.0, 14.0, 13.666666666666666)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.9, 4.8)"
10-01-2023 21:12:11.162004,"(12.0, 34.0, 32.25)","(1.35, 1.54, 1.5316666666666667)","(9.0, 14.0, 13.5)","(21.0, 70.0, 62.4)","(19.0, 60.0, 55.38461538461539)","(4.2, 4.9, 4.75)"
10-01-2023 21:12:12.254747,"(12.0, 34.0, 32.25)","(1.35, 1.54, 1.5316666666666667)","(9.0, 14.0, 13.166666666666666)","(21.0, 70.0, 62.4)","(19.0, 60.0, 52.5)","(4.2, 4.9, 4.75)"
10-01-2023 21:12:13.394522,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.416666666666666)","(21.0, 70.0, 64.57142857142857)","(19.0, 60.0, 58.125)","(4.2, 4.9, 4.75)"
10-01-2023 21:12:14.462008,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.5)","(21.0, 70.0, 64.57142857142857)","(19.0, 60.0, 59.411764705882355)","(4.2, 4.9, 4.800000000000001)"
10-01-2023 21:12:15.641872,"(12.0, 34.0, 32.59375)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.416666666666666)","(21.0, 70.0, 64.57142857142857)","(19.0, 60.0, 59.411764705882355)","(4.2, 4.9, 4.800000000000001)"
10-01-2023 21:12:16.817466,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.416666666666666)","(21.0, 70.0, 64.57142857142857)","(19.0, 60.0, 56.666666666666664)","(4.2, 4.9, 4.789655172413793)"
10-01-2023 21:12:17.910727,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.708333333333334)","(21.0, 70.0, 64.57142857142857)","(19.0, 60.0, 53.75)","(4.2, 4.9, 4.789655172413793)"
10-01-2023 21:12:18.815737,"(12.0, 34.0, 32.59375)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.708333333333334)","(21.0, 70.0, 64.57142857142857)","(19.0, 55.0, 54.44444444444444)","(4.2, 4.9, 4.789655172413793)"
10-01-2023 21:12:19.712951,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.8125)","(21.0, 70.0, 64.57142857142857)","(19.0, 55.0, 54.44444444444444)","(4.2, 4.9, 4.789655172413793)"
10-01-2023 21:12:20.660286,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.884615384615385)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 53.63636363636363)","(4.2, 4.9, 4.789655172413793)"
10-01-2023 21:12:21.691641,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.884615384615385)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 53.63636363636363)","(4.2, 4.9, 4.789655172413793)"
10-01-2023 21:12:22.691765,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.54, 1.5306250000000001)","(9.0, 14.0, 13.2)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.821212121212121)"
10-01-2023 21:12:23.683535,"(12.0, 34.0, 32.59375)","(1.35, 1.53, 1.527906976744186)","(9.0, 14.0, 13.142857142857142)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:24.634820,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.53, 1.528)","(9.0, 14.0, 13.55)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:25.595911,"(12.0, 34.0, 32.59375)","(1.35, 1.53, 1.5265957446808511)","(9.0, 14.0, 13.55)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:26.508214,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.53, 1.525438596491228)","(9.0, 14.0, 13.55)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:27.475507,"(12.0, 34.0, 32.59375)","(1.35, 1.53, 1.5283783783783784)","(9.0, 14.0, 13.55)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.821212121212121)"
10-01-2023 21:12:28.397629,"(12.0, 34.0, 33.25925925925926)","(1.35, 1.53, 1.5285)","(9.0, 14.0, 13.59090909090909)","(21.0, 70.0, 63.666666666666664)","(19.0, 55.0, 52.5)","(4.2, 4.9, 4.821212121212121)"
10-01-2023 21:12:29.387588,"(13.0, 34.0, 32.59375)","(1.35, 1.53, 1.5285)","(9.0, 14.0, 13.423076923076923)","(26.0, 70.0, 63.666666666666664)","(20.0, 55.0, 60.90909090909091)","(4.2, 4.9, 4.8187500000000005)"
10-01-2023 21:12:30.363463,"(13.0, 34.0, 33.25925925925926)","(1.35, 1.53, 1.5285)","(9.0, 14.0, 13.423076923076923)","(26.0, 70.0, 63.666666666666664)","(20.0, 65.0, 57.5)","(4.2, 4.9, 4.8187500000000005)"
10-01-2023 21:12:31.424976,"(13.0, 34.0, 32.59375)","(1.35, 1.53, 1.5285)","(9.0, 14.0, 13.423076923076923)","(26.0, 70.0, 63.666666666666664)","(20.0, 65.0, 59.705882352941174)","(4.2, 4.9, 4.8187500000000005)"
10-01-2023 21:12:32.373647,"(13.0, 34.0, 33.25925925925926)","(1.35, 1.53, 1.5285)","(9.0, 14.0, 13.423076923076923)","(26.0, 70.0, 63.666666666666664)","(20.0, 65.0, 59.705882352941174)","(4.2, 4.9, 4.8187500000000005)"
10-01-2023 21:12:33.314353,"(13.0, 34.0, 33.25925925925926)","(1.35, 1.53, 1.5285)","(9.0, 14.0, 13.25)","(26.0, 70.0, 63.666666666666664)","(20.0, 65.0, 58.68421052631579)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:34.256521,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.53, 1.5283783783783784)","(9.0, 14.0, 13.25)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 57.5)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:35.206303,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.53, 1.5283783783783784)","(9.0, 14.0, 13.25)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 56.42857142857143)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:36.220593,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.53, 1.5283783783783784)","(9.0, 14.0, 13.25)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 58.68421052631579)","(4.2, 4.9, 4.816129032258065)"
10-01-2023 21:12:37.255861,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.53, 1.5281578947368422)","(9.0, 14.0, 13.1)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 54.09090909090909)","(4.2, 4.9, 4.911428571428571)"
10-01-2023 21:12:38.369254,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.53, 1.5292771084337349)","(9.0, 14.0, 13.142857142857142)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 57.5)","(4.2, 5.0, 4.913043478260869)"
10-01-2023 21:12:39.303423,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.52, 1.5196385542168676)","(9.0, 14.0, 13.142857142857142)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.0, 4.936842105263158)"
10-01-2023 21:12:40.287321,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.53, 1.5235714285714286)","(9.0, 14.0, 13.1)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.0, 4.933333333333334)"
10-01-2023 21:12:41.455419,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.52, 1.5133333333333334)","(9.0, 14.0, 12.78125)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 57.5)","(4.2, 5.0, 5.066666666666666)"
10-01-2023 21:12:42.701125,"(13.0, 34.0, 33.39393939393939)","(1.35, 1.52, 1.5146666666666666)","(9.0, 14.0, 13.0)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 54.09090909090909)","(4.2, 5.2, 5.095238095238095)"
10-01-2023 21:12:43.728573,"(13.0, 34.0, 32.81578947368421)","(1.35, 1.52, 1.5146666666666666)","(9.0, 14.0, 13.0)","(26.0, 70.0, 64.07407407407408)","(20.0, 65.0, 57.5)","(4.2, 5.2, 5.095238095238095)"
