,Essential Three,Champagne Reactor,Whata Reactor,Subtle Advice,Chasin Dreamz,Non Passare,Jaydes Terror,Soulwriter
05-01-2023 14:02:14.782615,"(71.0, 95.0, 88.75)","(11.0, 14.0, 13.90625)","(5.0, 7.2, 6.92)","(19.0, 25.0, 20.714285714285715)","(3.3, 4.2, 4.071428571428571)","(8.0, 9.8, 9.646153846153847)","(5.5, 7.6, 7.4799999999999995)","(3.3, 4.1, 3.875)"
05-01-2023 14:02:16.193589,"(71.0, 95.0, 88.75)","(11.0, 14.0, 13.90625)","(5.0, 7.2, 7.02)","(19.0, 25.0, 20.714285714285715)","(3.3, 4.2, 4.061538461538461)","(8.0, 9.8, 9.4)","(5.5, 7.6, 7.466666666666667)","(3.3, 3.9, 3.8911764705882352)"
05-01-2023 14:02:17.620045,"(71.0, 95.0, 90.0)","(11.0, 14.0, 13.90625)","(5.0, 7.2, 7.071428571428571)","(19.0, 25.0, 20.714285714285715)","(3.3, 4.2, 4.061538461538461)","(8.0, 9.8, 9.4)","(5.5, 7.6, 7.466666666666667)","(3.3, 3.95, 3.8911764705882352)"
05-01-2023 14:02:18.995275,"(71.0, 95.0, 90.0)","(11.0, 14.0, 13.90625)","(5.0, 7.2, 7.0875)","(19.0, 25.0, 20.5)","(3.3, 4.2, 4.061538461538461)","(8.0, 9.8, 9.4)","(5.5, 7.6, 7.466666666666667)","(3.3, 3.95, 3.91875)"
05-01-2023 14:02:20.634369,"(71.0, 95.0, 90.0)","(11.0, 14.0, 13.90625)","(5.0, 7.2, 7.0875)","(19.0, 24.0, 20.5)","(3.3, 4.2, 4.061538461538461)","(8.0, 9.8, 9.4)","(5.5, 7.6, 7.466666666666667)","(3.3, 3.95, 3.91875)"
05-01-2023 14:02:22.172495,"(61.0, 95.0, 90.0)","(11.0, 14.0, 13.666666666666666)","(5.0, 7.2, 6.888888888888888)","(19.0, 24.0, 20.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.514285714285714)","(5.5, 7.6, 7.773584905660377)","(3.3, 3.95, 3.935)"
05-01-2023 14:02:23.576255,"(61.0, 95.0, 90.0)","(11.0, 14.0, 13.916666666666666)","(5.0, 7.2, 7.035294117647059)","(19.0, 23.0, 20.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.785714285714286)","(3.3, 3.95, 3.9464285714285716)"
05-01-2023 14:02:24.928218,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.916666666666666)","(5.0, 7.2, 7.035294117647059)","(19.0, 23.0, 20.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.806451612903226)","(3.3, 3.95, 3.947619047619048)"
05-01-2023 14:02:26.344293,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.916666666666666)","(5.0, 7.2, 7.035294117647059)","(19.0, 23.0, 20.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.806451612903226)","(3.3, 3.95, 3.947619047619048)"
05-01-2023 14:02:27.560775,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.916666666666666)","(5.0, 7.2, 7.035294117647059)","(17.0, 23.0, 20.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.80983606557377)","(3.3, 3.95, 3.9528301886792456)"
05-01-2023 14:02:28.779947,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.916666666666666)","(5.0, 7.2, 6.966666666666667)","(17.0, 23.0, 20.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.80983606557377)","(3.3, 4.1, 3.9528301886792456)"
05-01-2023 14:02:30.028960,"(61.0, 100.0, 82.85714285714286)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 6.966666666666667)","(17.0, 21.0, 19.5)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.80983606557377)","(3.3, 4.1, 3.9528301886792456)"
05-01-2023 14:02:31.305399,"(61.0, 95.0, 88.75)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 6.966666666666667)","(17.0, 21.0, 19.833333333333332)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.80983606557377)","(3.3, 4.1, 4.0098265895953755)"
05-01-2023 14:02:32.630272,"(61.0, 95.0, 88.33333333333333)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 6.966666666666667)","(17.0, 21.0, 19.833333333333332)","(3.3, 4.2, 4.083870967741936)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.84)","(3.3, 4.1, 3.9045454545454543)"
05-01-2023 14:02:33.924305,"(61.0, 95.0, 90.0)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 7.035294117647059)","(17.0, 21.0, 20.25)","(3.3, 4.2, 4.022368421052632)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.84)","(3.3, 4.1, 3.9208333333333334)"
05-01-2023 14:02:35.238299,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 7.035294117647059)","(17.0, 21.0, 20.25)","(3.3, 4.2, 4.022368421052632)","(8.0, 9.8, 9.585714285714285)","(5.5, 8.0, 7.84)","(3.3, 4.1, 3.9346153846153844)"
05-01-2023 14:02:36.538917,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 7.035294117647059)","(17.0, 21.0, 19.5)","(3.3, 4.2, 4.022368421052632)","(8.0, 9.8, 9.623529411764705)","(5.5, 8.0, 7.84)","(3.3, 4.1, 3.9346153846153844)"
05-01-2023 14:02:37.833857,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.9375)","(5.0, 7.2, 7.035294117647059)","(17.0, 21.0, 19.5)","(3.3, 4.2, 4.056382978723405)","(8.0, 9.8, 9.623529411764705)","(5.5, 8.0, 7.959999999999999)","(3.3, 4.1, 3.973)"
05-01-2023 14:02:39.127512,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.072727272727273)","(17.0, 21.0, 19.81818181818182)","(3.3, 4.2, 4.023529411764706)","(8.0, 9.8, 9.666666666666668)","(5.5, 8.2, 7.939130434782609)","(3.3, 4.0, 3.9307692307692306)"
05-01-2023 14:02:40.367778,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.133333333333334)","(17.0, 22.0, 19.666666666666668)","(3.3, 4.2, 4.038235294117647)","(8.0, 9.8, 9.63529411764706)","(5.5, 8.2, 7.911999999999999)","(3.3, 4.0, 3.922222222222222)"
05-01-2023 14:02:41.635654,"(61.0, 100.0, 81.25)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.133333333333334)","(17.0, 22.0, 19.666666666666668)","(3.3, 4.1, 4.038235294117647)","(8.0, 9.8, 9.63529411764706)","(5.5, 8.2, 7.911999999999999)","(3.3, 4.0, 3.922222222222222)"
05-01-2023 14:02:42.904154,"(61.0, 100.0, 81.25)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.133333333333334)","(17.0, 22.0, 19.666666666666668)","(3.3, 4.1, 4.038235294117647)","(8.0, 9.8, 9.63529411764706)","(5.5, 8.2, 7.911999999999999)","(3.3, 4.0, 3.933333333333333)"
05-01-2023 14:02:44.240968,"(61.0, 100.0, 81.25)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.133333333333334)","(17.0, 22.0, 19.666666666666668)","(3.3, 4.1, 4.036363636363636)","(8.0, 9.8, 9.625)","(5.5, 8.2, 8.133333333333333)","(3.3, 4.0, 3.903409090909091)"
05-01-2023 14:02:45.483814,"(61.0, 100.0, 80.0)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.133333333333334)","(17.0, 22.0, 18.9375)","(3.3, 4.1, 4.036363636363636)","(8.0, 9.8, 9.625)","(5.5, 8.2, 8.133333333333333)","(3.3, 3.95, 3.903409090909091)"
05-01-2023 14:02:46.746115,"(61.0, 100.0, 80.0)","(11.0, 14.0, 13.9)","(5.0, 7.2, 7.133333333333334)","(17.0, 22.0, 18.9375)","(3.3, 4.1, 4.036363636363636)","(8.0, 9.8, 9.625)","(5.5, 8.2, 8.133333333333333)","(3.3, 3.95, 3.9258823529411764)"
05-01-2023 14:02:48.011452,"(61.0, 95.0, 88.75)","(11.0, 14.0, 13.9)","(5.5, 7.2, 7.133333333333334)","(17.0, 22.0, 18.9375)","(3.4, 4.1, 4.036363636363636)","(8.0, 9.8, 9.625)","(5.5, 8.2, 8.133333333333333)","(3.3, 3.95, 3.9258823529411764)"
05-01-2023 14:02:49.199218,"(61.0, 95.0, 88.75)","(11.0, 14.0, 13.833333333333334)","(5.5, 7.2, 6.93)","(17.0, 22.0, 18.9375)","(3.4, 4.1, 4.06875)","(8.0, 9.8, 9.625)","(5.5, 8.2, 8.12)","(3.3, 3.95, 3.989795918367347)"
05-01-2023 14:02:50.474579,"(61.0, 95.0, 90.0)","(11.0, 14.5, 14.347826086956522)","(5.5, 7.0, 6.84)","(17.0, 22.0, 18.9375)","(3.4, 4.1, 4.034375)","(8.0, 9.8, 9.613333333333333)","(5.5, 8.2, 8.114285714285714)","(3.3, 4.0, 3.9895833333333335)"
05-01-2023 14:02:51.675111,"(61.0, 95.0, 88.75)","(11.0, 15.0, 14.347826086956522)","(5.5, 7.0, 6.822222222222222)","(17.0, 22.0, 19.5)","(3.4, 4.1, 4.034375)","(8.0, 9.8, 9.613333333333333)","(5.5, 8.2, 7.954545454545454)","(3.3, 4.0, 3.9895833333333335)"
05-01-2023 14:02:52.882536,"(61.0, 95.0, 91.875)","(11.0, 15.0, 14.347826086956522)","(5.5, 7.0, 6.822222222222222)","(17.0, 22.0, 20.055555555555557)","(3.4, 4.1, 4.034375)","(8.0, 9.8, 9.613333333333333)","(5.5, 8.2, 7.954545454545454)","(3.3, 4.0, 3.976470588235294)"
05-01-2023 14:02:54.169842,"(61.0, 95.0, 92.22222222222223)","(11.0, 15.0, 14.196428571428571)","(5.5, 7.0, 6.822222222222222)","(17.0, 22.0, 19.375)","(3.4, 4.1, 4.092105263157895)","(8.0, 9.8, 9.62857142857143)","(5.5, 8.2, 7.954545454545454)","(3.3, 4.1, 3.976470588235294)"
05-01-2023 14:02:55.511740,"(61.0, 95.0, 90.0)","(11.0, 15.0, 14.0625)","(5.5, 7.0, 6.9)","(17.0, 22.0, 19.27777777777778)","(3.4, 4.1, 4.092105263157895)","(8.0, 9.8, 9.62857142857143)","(5.5, 8.2, 8.133333333333333)","(3.3, 4.1, 3.8944444444444444)"
05-01-2023 14:02:57.062834,"(61.0, 95.0, 81.66666666666667)","(11.0, 15.0, 14.4)","(5.5, 7.0, 6.8625)","(17.0, 22.0, 18.88888888888889)","(3.4, 4.1, 4.0928571428571425)","(8.0, 9.8, 9.62857142857143)","(5.5, 8.2, 7.946666666666666)","(3.3, 4.1, 3.9386363636363635)"
05-01-2023 14:02:58.620522,"(61.0, 100.0, 83.33333333333333)","(11.0, 14.5, 14.34)","(5.5, 7.0, 6.8625)","(17.0, 22.0, 19.846153846153847)","(3.4, 4.1, 4.092105263157895)","(8.0, 9.8, 9.646153846153847)","(5.5, 8.0, 7.946666666666666)","(3.3, 4.0, 3.982911392405063)"
05-01-2023 14:03:00.026662,"(61.0, 100.0, 83.33333333333333)","(11.0, 15.0, 14.34)","(5.5, 7.0, 6.8625)","(17.0, 22.0, 19.27777777777778)","(3.4, 4.1, 4.047457627118645)","(8.0, 9.8, 9.586666666666668)","(5.5, 8.0, 7.955555555555556)","(3.3, 4.0, 3.9793103448275864)"
05-01-2023 14:03:01.434953,"(61.0, 100.0, 76.92307692307692)","(11.0, 15.0, 14.484375)","(5.5, 7.0, 6.764705882352941)","(17.0, 22.0, 18.9375)","(3.4, 4.2, 4.059375)","(8.0, 9.8, 9.45)","(5.5, 8.0, 8.133333333333333)","(3.3, 4.0, 4.0332191780821915)"
05-01-2023 14:03:02.670460,"(61.0, 100.0, 76.92307692307692)","(11.0, 15.0, 14.467741935483872)","(5.5, 7.0, 6.733333333333333)","(17.0, 22.0, 19.735294117647058)","(3.4, 4.2, 4.056382978723405)","(8.0, 9.8, 9.274999999999999)","(5.5, 8.2, 8.133333333333333)","(3.3, 4.1, 3.9941176470588236)"
05-01-2023 14:03:03.849780,"(61.0, 95.0, 88.33333333333333)","(11.0, 15.0, 14.467741935483872)","(5.5, 7.0, 6.733333333333333)","(17.0, 22.0, 17.91025641025641)","(3.4, 4.2, 4.05)","(8.0, 9.8, 9.274999999999999)","(5.5, 8.2, 8.133333333333333)","(3.3, 4.1, 3.995833333333333)"
05-01-2023 14:03:05.069289,"(61.0, 95.0, 88.33333333333333)","(11.0, 15.0, 14.484375)","(5.5, 7.0, 6.733333333333333)","(17.0, 22.0, 17.91025641025641)","(3.4, 4.2, 4.05)","(8.0, 9.8, 9.274999999999999)","(5.5, 8.2, 8.145454545454545)","(3.3, 4.1, 3.9945783132530117)"
05-01-2023 14:03:06.279905,"(61.0, 95.0, 88.75)","(12.0, 15.0, 14.484375)","(5.5, 7.0, 6.862068965517241)","(16.0, 22.0, 20.307692307692307)","(3.4, 4.2, 4.052941176470588)","(8.5, 9.8, 9.274999999999999)","(6.0, 8.2, 8.145454545454545)","(3.3, 4.1, 3.9292682926829268)"
05-01-2023 14:03:07.473467,"(61.0, 95.0, 88.75)","(12.0, 15.0, 14.484375)","(5.5, 7.0, 6.862068965517241)","(16.0, 21.0, 20.307692307692307)","(3.4, 4.2, 4.052941176470588)","(8.5, 9.8, 9.274999999999999)","(6.0, 8.2, 8.145454545454545)","(3.3, 4.1, 3.9292682926829268)"
05-01-2023 14:03:08.654765,"(61.0, 100.0, 78.84615384615384)","(12.0, 15.0, 14.484375)","(5.5, 7.0, 6.862068965517241)","(16.0, 21.0, 19.0)","(3.4, 4.2, 4.032258064516129)","(8.5, 9.8, 9.274999999999999)","(6.0, 8.2, 8.145454545454545)","(3.3, 4.1, 3.8151162790697675)"
05-01-2023 14:03:09.855890,"(51.0, 100.0, 78.84615384615384)","(12.0, 15.0, 14.083333333333334)","(5.5, 7.0, 6.846153846153846)","(16.0, 20.0, 18.8)","(3.4, 4.2, 4.032258064516129)","(8.5, 9.8, 9.44)","(6.0, 8.2, 8.066666666666666)","(3.3, 4.1, 3.8828125)"
05-01-2023 14:03:11.057301,"(51.0, 100.0, 80.35714285714286)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 20.0, 18.5)","(3.4, 4.2, 4.063157894736842)","(8.5, 9.8, 9.523076923076923)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.8828125)"
05-01-2023 14:03:12.148611,"(51.0, 100.0, 80.35714285714286)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 18.25)","(3.4, 4.2, 4.064864864864865)","(8.5, 9.8, 9.523076923076923)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.8636363636363633)"
05-01-2023 14:03:13.317247,"(51.0, 100.0, 80.35714285714286)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.25)","(3.4, 4.2, 4.064864864864865)","(8.5, 9.8, 9.523076923076923)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.8636363636363633)"
05-01-2023 14:03:14.519057,"(51.0, 100.0, 77.08333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.25)","(3.4, 4.2, 4.1553571428571425)","(8.5, 9.8, 9.523076923076923)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.903225806451613)"
05-01-2023 14:03:15.741939,"(51.0, 100.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.1)","(3.4, 4.2, 4.1553571428571425)","(8.5, 9.8, 9.523076923076923)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.909433962264151)"
05-01-2023 14:03:16.928918,"(51.0, 100.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.5)","(3.4, 4.2, 4.1553571428571425)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.973134328358209)"
05-01-2023 14:03:18.215584,"(51.0, 100.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.5)","(3.4, 4.2, 4.1553571428571425)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.9681159420289855)"
05-01-2023 14:03:19.564443,"(51.0, 100.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 18.0)","(3.4, 4.2, 4.1596153846153845)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.9741176470588235)"
05-01-2023 14:03:20.821000,"(51.0, 100.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 17.75)","(3.4, 4.2, 4.1596153846153845)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.9741176470588235)"
05-01-2023 14:03:22.156003,"(51.0, 95.0, 88.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 18.5, 17.75)","(3.4, 4.2, 4.151666666666666)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.973170731707317)"
05-01-2023 14:03:23.684792,"(51.0, 95.0, 88.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 18.5, 17.75)","(3.4, 4.2, 4.151666666666666)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.973170731707317)"
05-01-2023 14:03:25.313193,"(51.0, 95.0, 88.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 18.5, 17.75)","(3.4, 4.2, 4.1525423728813555)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.974418604651163)"
05-01-2023 14:03:26.592441,"(51.0, 95.0, 88.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 18.5, 18.25)","(3.4, 4.2, 4.1525423728813555)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.9752808988764046)"
05-01-2023 14:03:28.045676,"(51.0, 90.0, 85.0)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 18.0)","(3.4, 4.2, 4.1525423728813555)","(8.5, 9.8, 9.6)","(6.0, 8.2, 8.142857142857142)","(3.3, 4.0, 3.997014925373134)"
05-01-2023 14:03:29.426589,"(51.0, 90.0, 82.0)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.555555555555557)","(3.4, 4.2, 4.1525423728813555)","(8.5, 9.8, 9.6)","(6.0, 8.2, 7.040909090909091)","(3.3, 4.0, 4.057142857142857)"
05-01-2023 14:03:30.659901,"(51.0, 90.0, 85.55555555555556)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.555555555555557)","(3.4, 4.2, 4.1525423728813555)","(8.5, 9.8, 9.6)","(6.0, 7.6, 6.886956521739131)","(3.3, 4.2, 4.057142857142857)"
05-01-2023 14:03:31.853911,"(51.0, 90.0, 84.0)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.0, 18.555555555555557)","(3.4, 4.2, 4.1525423728813555)","(8.5, 9.8, 9.6)","(6.0, 7.6, 7.027906976744186)","(3.3, 4.2, 4.152)"
05-01-2023 14:03:33.140096,"(51.0, 90.0, 78.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 19.35)","(3.4, 4.2, 4.248888888888889)","(8.5, 9.8, 9.871186440677967)","(6.0, 7.6, 7.088888888888889)","(3.3, 4.2, 3.935483870967742)"
05-01-2023 14:03:34.508417,"(51.0, 85.0, 78.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 19.35)","(3.4, 4.3, 4.253658536585366)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.05)","(3.3, 4.2, 3.9305555555555554)"
05-01-2023 14:03:35.883667,"(51.0, 85.0, 78.33333333333333)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 20.16)","(3.4, 4.3, 4.257894736842105)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.152941176470589)","(3.3, 4.2, 3.9305555555555554)"
05-01-2023 14:03:37.354085,"(51.0, 85.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 21.0, 19.8)","(3.4, 4.3, 4.257894736842105)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.152941176470589)","(3.3, 4.2, 4.006)"
05-01-2023 14:03:38.709765,"(51.0, 85.0, 81.66666666666667)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 20.0, 19.35)","(3.4, 4.3, 4.257894736842105)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.152941176470589)","(3.3, 4.2, 4.024698795180723)"
05-01-2023 14:03:40.052634,"(51.0, 80.0, 77.77777777777777)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 19.35)","(3.4, 4.3, 4.257894736842105)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.19)","(3.3, 4.2, 4.017073170731708)"
05-01-2023 14:03:41.276756,"(51.0, 80.0, 77.77777777777777)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.88235294117647)","(16.0, 19.5, 19.35)","(3.4, 4.3, 4.257894736842105)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.19)","(3.3, 4.2, 4.0536)"
05-01-2023 14:03:42.457856,"(51.0, 80.0, 77.77777777777777)","(12.0, 15.0, 14.214285714285714)","(5.5, 7.0, 6.968)","(16.0, 19.5, 19.35)","(3.4, 4.3, 4.343478260869565)","(8.5, 10.0, 9.871186440677967)","(6.0, 7.4, 7.19)","(3.3, 4.2, 4.0536)"
05-01-2023 14:03:43.665913,"(61.0, 80.0, 77.77777777777777)","(12.0, 14.5, 14.375)","(5.5, 7.4, 7.01)","(16.0, 19.5, 19.9)","(3.5, 4.5, 4.4)","(8.5, 10.0, 9.871186440677967)","(5.5, 7.4, 7.19)","(3.3, 4.2, 4.0536)"
05-01-2023 14:03:44.903973,"(61.0, 80.0, 77.77777777777777)","(12.0, 14.5, 14.375)","(5.5, 7.4, 7.047058823529412)","(16.0, 20.0, 19.88888888888889)","(3.5, 4.5, 4.4)","(8.5, 10.0, 9.871186440677967)","(5.5, 7.4, 7.19)","(3.3, 4.2, 4.0536)"
05-01-2023 14:03:46.147569,"(61.0, 75.0, 73.88888888888889)","(12.0, 14.5, 14.375)","(5.5, 7.4, 7.047058823529412)","(16.0, 20.0, 19.88888888888889)","(3.5, 4.5, 4.4)","(8.5, 10.0, 9.885714285714286)","(5.5, 7.4, 7.19)","(3.3, 4.2, 4.0536)"
05-01-2023 14:03:47.366786,"(61.0, 75.0, 73.75)","(12.0, 14.5, 14.375)","(5.5, 7.4, 7.047058823529412)","(16.0, 20.0, 19.88888888888889)","(3.5, 4.5, 4.4)","(8.5, 10.0, 9.885714285714286)","(5.5, 7.4, 7.191304347826087)","(3.3, 4.2, 4.0613636363636365)"
05-01-2023 14:03:48.601025,"(61.0, 75.0, 73.75)","(12.0, 14.5, 14.375)","(5.5, 7.4, 6.96)","(16.0, 21.0, 20.307692307692307)","(3.5, 4.5, 4.443589743589744)","(8.5, 10.0, 9.885714285714286)","(5.5, 7.4, 7.133333333333334)","(3.3, 4.2, 4.0613636363636365)"
05-01-2023 14:03:49.774434,"(61.0, 95.0, 91.42857142857143)","(12.0, 14.5, 14.375)","(5.5, 7.2, 6.96)","(16.0, 21.0, 20.307692307692307)","(3.5, 4.5, 4.443589743589744)","(8.5, 10.0, 9.885714285714286)","(5.5, 7.4, 7.133333333333334)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:51.040428,"(61.0, 95.0, 91.42857142857143)","(12.0, 14.5, 14.375)","(5.5, 7.2, 6.96)","(16.0, 21.0, 20.0)","(3.5, 4.5, 4.46)","(8.5, 10.0, 9.885714285714286)","(5.5, 7.4, 7.133333333333334)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:52.187039,"(61.0, 90.0, 85.0)","(12.0, 14.5, 14.375)","(5.5, 7.2, 6.866666666666667)","(16.0, 20.0, 19.8)","(3.5, 4.5, 4.46)","(8.5, 10.0, 9.885714285714286)","(5.5, 7.4, 6.8)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:53.400471,"(61.0, 90.0, 80.0)","(12.0, 14.5, 14.375)","(5.5, 7.0, 6.822222222222222)","(16.0, 20.0, 19.95)","(3.5, 4.5, 4.475)","(8.5, 10.0, 10.397142857142857)","(5.5, 7.4, 6.733333333333333)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:54.666483,"(61.0, 90.0, 82.5)","(12.0, 14.5, 14.375)","(5.5, 7.0, 6.6)","(16.0, 21.0, 19.95)","(3.5, 4.5, 4.442372881355932)","(8.5, 10.5, 10.397142857142857)","(5.5, 7.4, 6.733333333333333)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:55.843603,"(61.0, 90.0, 82.5)","(12.0, 14.5, 14.375)","(5.5, 7.0, 6.375)","(16.0, 21.0, 19.95)","(3.5, 4.6, 4.4546874999999995)","(8.5, 10.5, 10.397142857142857)","(5.5, 7.4, 7.093333333333334)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:57.099569,"(61.0, 90.0, 85.0)","(12.0, 14.5, 14.375)","(5.5, 6.6, 6.1125)","(16.0, 21.0, 20.4)","(3.5, 4.6, 4.462295081967213)","(8.5, 10.5, 10.397142857142857)","(5.5, 7.2, 7.093333333333334)","(3.3, 4.2, 4.048760330578513)"
05-01-2023 14:03:58.276355,"(61.0, 100.0, 81.25)","(12.0, 14.5, 14.375)","(5.5, 6.8, 6.1125)","(16.0, 21.0, 20.4)","(3.5, 4.6, 4.462295081967213)","(8.5, 10.5, 10.397142857142857)","(5.5, 7.2, 7.093333333333334)","(3.3, 4.2, 3.9757352941176474)"
05-01-2023 14:03:59.517505,"(61.0, 95.0, 91.0)","(12.0, 14.5, 14.375)","(5.5, 6.8, 6.492307692307692)","(16.0, 21.0, 20.4)","(3.5, 4.6, 4.465)","(8.5, 10.5, 10.374285714285714)","(5.5, 7.2, 7.093333333333334)","(3.3, 4.2, 4.016666666666667)"
