,Writeaboutchelsea,Manoflisa,Feel The Thrill,Risky Buziness,Man Of Action Nz,Mister Woodport,Isntthatright,Whata Challenge,Handsome Harry Nz,Downtown Lucca
16-12-2022 13:34:09.801616,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.14, 1.845263157894737)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:11.097884,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.14, 1.845263157894737)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:12.421557,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.14, 1.845263157894737)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:13.672761,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.14, 1.845263157894737)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:14.928058,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.14, 1.8675000000000002)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:16.157213,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8675000000000002)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:17.359123,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8675000000000002)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:18.650281,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:19.903114,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:21.134631,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:22.397257,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:23.624797,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:24.769071,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:25.916750,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:27.063880,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:28.236399,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:29.464876,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:30.729065,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:32.021832,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:33.298117,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:34.568708,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:35.818840,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:37.030229,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:38.220526,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:39.401599,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:40.629707,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:41.881254,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:43.143916,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:44.350036,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:45.501000,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:46.714278,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:47.925911,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:49.177931,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8357377049180328)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:50.529622,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:51.819807,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:53.088722,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 12.166666666666666)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:54.299253,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:55.602834,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:56.783257,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:57.981302,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:34:59.269177,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:00.549756,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:01.877858,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 14.875)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:03.141757,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:04.336385,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:05.564491,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:06.835410,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:08.161870,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:09.423755,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:10.662682,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:12.017281,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:13.216677,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:14.413937,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:15.740132,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:17.041409,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:18.367674,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:19.615357,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:20.856697,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:22.038562,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:23.210041,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:24.382844,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:25.576859,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:26.814583,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:28.037349,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:29.267225,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:30.493618,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:31.703620,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:32.926471,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:34.140627,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:35.469532,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.769090909090909)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:36.753587,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8605263157894738)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:38.005458,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8605263157894738)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:39.258829,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8605263157894738)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
16-12-2022 13:35:40.469253,"(61.0, 190.0, 122.5)","(71.0, 240.0, 152.5)","(21.0, 44.0, 30.0)","(7.5, 13.0, 11.266666666666666)","(18.0, 99999, 99990)","(10.0, 16.5, 13.5)","(1.8, 2.1, 1.8605263157894738)","(14.0, 26.0, 18.333333333333332)","(9.0, 99999, 99990)","(4.8, 7.8, 6.225)"
