,Alicah,So Sudden,Long Shadow,Ruff Shot,Blackpool Ryan,Xylan Bale
07-12-2022 13:29:55.936102,"(3.7, 5.2, 4.93)","(6.0, 13.0, 10.666666666666668)","(17.0, 50.0, 39.125)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:29:57.089721,"(3.7, 5.2, 4.93)","(6.0, 13.0, 9.6)","(17.0, 50.0, 39.125)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:29:58.229663,"(3.7, 5.2, 4.93)","(6.0, 13.0, 9.6)","(17.0, 50.0, 39.125)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:29:59.273748,"(3.7, 5.2, 4.93)","(6.0, 13.0, 9.6)","(17.0, 50.0, 39.125)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:00.401497,"(3.7, 5.2, 4.93)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.166666666666664)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.5285714285714285)"
07-12-2022 13:30:01.613455,"(3.7, 5.2, 4.93)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.166666666666664)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.5285714285714285)"
07-12-2022 13:30:02.760767,"(3.7, 5.2, 4.93)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.166666666666664)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:30:03.904734,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:05.141060,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:06.028886,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:07.030543,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 37.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:08.169976,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 37.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.779999999999999)"
07-12-2022 13:30:09.212150,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 37.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.4)"
07-12-2022 13:30:10.323935,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 37.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.733333333333333)"
07-12-2022 13:30:11.421129,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.733333333333333)"
07-12-2022 13:30:12.413731,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:13.268740,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:14.556945,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.8)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:30:15.825803,"(3.7, 5.9, 5.49)","(6.0, 13.0, 12.175)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:16.955975,"(3.7, 5.9, 5.49)","(6.0, 13.0, 12.175)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:17.917607,"(3.7, 5.9, 5.49)","(6.0, 13.0, 12.175)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.69)"
07-12-2022 13:30:18.984764,"(3.7, 5.9, 5.49)","(6.0, 13.0, 12.175)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:20.106480,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.68)","(17.0, 50.0, 45.833333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:21.268827,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 46.0)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.5285714285714285)"
07-12-2022 13:30:22.337018,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:30:23.682347,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:24.738891,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:25.705964,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4799999999999995)"
07-12-2022 13:30:26.829504,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.385714285714286)"
07-12-2022 13:30:28.012782,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:28.959394,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:29.961080,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:30.999864,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.733333333333333)"
07-12-2022 13:30:32.134779,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.733333333333333)"
07-12-2022 13:30:33.207716,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.5285714285714285)"
07-12-2022 13:30:34.233603,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:30:35.304414,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:36.373457,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:37.316646,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.779999999999999)"
07-12-2022 13:30:38.276751,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 38.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.733333333333333)"
07-12-2022 13:30:39.308239,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.16666666666667)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.733333333333333)"
07-12-2022 13:30:40.221539,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.16666666666667)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:41.218370,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 45.35714285714286)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.5285714285714285)"
07-12-2022 13:30:42.324723,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 45.35714285714286)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:30:43.495066,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 45.35714285714286)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:44.326324,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 42.0)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:45.288397,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:46.312669,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:47.300812,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:48.303157,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:49.292553,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.5)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:50.246610,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 46.0625)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:51.153168,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.66666666666667)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:52.093627,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 39.66666666666667)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:53.211672,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 45.57142857142857)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:54.281145,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 45.57142857142857)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:30:55.235910,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 45.57142857142857)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.85)"
07-12-2022 13:30:56.172245,"(3.7, 5.9, 5.49)","(6.0, 13.0, 11.719999999999999)","(17.0, 50.0, 40.0)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.69)"
07-12-2022 13:30:57.130187,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 40.0)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:58.018271,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 40.0)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.6)"
07-12-2022 13:30:59.162518,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 45.714285714285715)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.35)"
07-12-2022 13:31:00.171261,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 45.714285714285715)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.5285714285714285)"
07-12-2022 13:31:01.217341,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 46.25)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:31:02.123967,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 46.25)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.43)"
07-12-2022 13:31:03.060459,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 50.0, 46.25)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 5.3375)"
07-12-2022 13:31:03.975014,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 36.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.123529411764705)"
07-12-2022 13:31:04.855009,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 36.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.123529411764705)"
07-12-2022 13:31:05.785476,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 36.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.123529411764705)"
07-12-2022 13:31:06.871896,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 36.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.260526315789473)"
07-12-2022 13:31:07.844101,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 36.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:08.911201,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 36.333333333333336)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:10.023333,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 55.0, 40.416666666666664)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:11.038993,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 36.875)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:12.029385,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 43.0)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:13.073184,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:14.169242,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:15.153292,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:16.239236,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:17.343021,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:18.401249,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:19.349203,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:20.253517,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:21.207875,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:22.121431,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:23.164046,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:24.239025,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:25.334224,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 34.285714285714285)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:26.370101,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 31.07142857142857)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:27.339182,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 43.40909090909091)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:28.246935,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 43.63636363636363)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:29.312905,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 50.46875)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:30.226524,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 50.46875)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:31.237736,"(3.7, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(17.0, 65.0, 50.46875)","(3.4, 5.3, 5.164285714285715)","(4.2, 4.9, 4.309375)","(3.9, 5.8, 4.4071428571428575)"
07-12-2022 13:31:32.407803,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 50.46875)","(3.5, 5.3, 5.164285714285715)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:33.355920,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 50.46875)","(3.5, 5.3, 5.164285714285715)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:34.309292,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 50.46875)","(3.5, 5.3, 5.094444444444444)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:35.428636,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.85)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:36.598026,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.25)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:37.684539,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.25)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:38.869671,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.166666666666667)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:39.882637,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.166666666666667)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:40.744686,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.875)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:41.776108,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 28.6)","(3.5, 5.3, 4.875)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:42.842085,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 42.5)","(3.5, 5.3, 3.875)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:43.844877,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 42.5)","(3.5, 5.3, 4.35)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:45.033829,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 42.5)","(3.5, 5.3, 4.35)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:46.181122,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 42.5)","(3.5, 5.3, 5.0285714285714285)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:47.242780,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 42.5)","(3.5, 5.3, 4.93)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:48.380624,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 42.5)","(3.5, 5.3, 4.85)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
07-12-2022 13:31:49.548180,"(3.8, 5.9, 5.49)","(6.0, 13.0, 10.933333333333334)","(18.0, 65.0, 30.09090909090909)","(3.5, 5.3, 4.1)","(3.9, 4.9, 4.309375)","(4.0, 5.8, 4.4071428571428575)"
