,Why Tell Tina,Zipper Sky,Pennies Forever,Could Have Been,Seriously Lush,Got A Repair
10-01-2023 12:33:33.378052,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:34.353406,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:35.306183,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:36.287246,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:37.246752,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:38.220439,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:39.152342,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:40.024409,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:40.961354,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:41.866160,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:42.784781,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:43.688941,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:44.559863,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:45.406940,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:46.360348,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:47.347044,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:48.368033,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.600000000000001)"
10-01-2023 12:33:49.407871,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 16.12)"
10-01-2023 12:33:50.404336,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 19.155555555555555)"
10-01-2023 12:33:51.356588,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:52.222922,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:53.073184,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:53.999128,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:54.951045,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:55.906946,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:56.878456,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:57.833914,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:58.785023,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:33:59.681947,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:00.625919,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:01.533408,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:02.477141,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:03.428597,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:04.404235,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:05.343790,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:06.221936,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:07.068737,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:08.038571,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:09.046066,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:10.076595,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:11.098637,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:12.070220,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:12.970330,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:13.890778,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:14.769092,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:15.680288,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 5.222222222222221)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:16.646105,"(3.8, 5.7, 4.405)","(2.7, 3.85, 2.8864705882352943)","(3.9, 5.6, 4.84)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:17.570675,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.6, 5.057142857142857)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:18.554201,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.6, 5.057142857142857)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:19.449999,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.6, 5.057142857142857)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:20.324116,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.6, 5.057142857142857)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.399999999999999)"
10-01-2023 12:34:21.250105,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 4.914285714285715)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 15.960000000000003)"
10-01-2023 12:34:22.233869,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 4.914285714285715)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:23.241514,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 4.914285714285715)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:24.249104,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 4.914285714285715)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:25.216417,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 4.914285714285715)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:26.143471,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 4.914285714285715)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:27.027286,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.3545454545454545)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:27.918654,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:28.843759,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:29.802571,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:30.698804,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:31.584904,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:32.457175,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:33.368352,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:34.355291,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:35.336549,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:36.339655,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:37.286194,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:38.132765,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:39.009093,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:39.966179,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:40.995784,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:41.982046,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:42.949858,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:43.887163,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 141.6875)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:44.768520,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:45.640250,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:46.565260,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:47.577868,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:48.567290,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:49.555423,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:50.457306,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.4, 5.250609756097561)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:51.335692,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.3, 5.1409638554216865)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:52.228910,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.15974025974026)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 26.68)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:53.197050,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:54.157591,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:55.118989,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:56.009441,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:56.868132,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:57.755920,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:58.650672,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:34:59.613595,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:00.591049,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:01.507613,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:02.443275,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:03.298190,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:04.185860,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:05.130360,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:06.049188,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:06.944459,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
10-01-2023 12:35:07.803143,"(3.8, 5.7, 4.620833333333334)","(2.7, 3.85, 2.9878947368421054)","(3.9, 5.2, 5.067682926829269)","(13.0, 160.0, 143.66666666666666)","(6.0, 32.0, 23.133333333333333)","(6.5, 23.0, 11.333333333333332)"
