,Spin King,Getaway Sticks,Whizz Kid,My Nans Epic,Rogue Runner,Soul Survivor,Provisional Ball,Wedge Run
07-01-2023 21:03:54.554203,"(7.0, 9.4, 9.057142857142857)","(9.0, 13.5, 13.115384615384615)","(3.3, 3.75, 3.6375)","(6.0, 8.2, 8.08)","(31.0, 55.0, 54.411764705882355)","(2.2, 2.7, 2.695294117647059)","(41.0, 100.0, 82.14285714285714)","(21.0, 65.0, 58.48571428571428)"
07-01-2023 21:03:55.843391,"(7.0, 9.4, 9.08)","(9.0, 13.5, 13.115384615384615)","(3.3, 3.7, 3.6315789473684212)","(6.0, 8.2, 8.08)","(31.0, 55.0, 53.57142857142857)","(2.2, 2.7, 2.71741935483871)","(41.0, 95.0, 86.81818181818181)","(21.0, 65.0, 58.48571428571428)"
07-01-2023 21:03:57.087466,"(7.0, 9.4, 9.08)","(9.0, 13.5, 13.115384615384615)","(3.3, 3.7, 3.765648854961832)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.57142857142857)","(2.2, 2.72, 2.71741935483871)","(41.0, 95.0, 89.5)","(21.0, 65.0, 58.48571428571428)"
07-01-2023 21:03:58.348151,"(7.0, 9.4, 8.9875)","(9.0, 13.5, 13.115384615384615)","(3.3, 3.8, 3.765648854961832)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.57142857142857)","(2.2, 2.72, 2.71741935483871)","(41.0, 100.0, 88.33333333333334)","(21.0, 65.0, 58.48571428571428)"
07-01-2023 21:03:59.559842,"(7.0, 9.2, 9.073684210526315)","(9.0, 13.5, 13.115384615384615)","(3.3, 3.8, 3.772881355932203)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.57142857142857)","(2.2, 2.72, 2.7361290322580647)","(41.0, 95.0, 88.33333333333334)","(21.0, 65.0, 58.48571428571428)"
07-01-2023 21:04:00.914582,"(7.0, 9.2, 9.009090909090908)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7711711711711713)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 88.33333333333334)","(21.0, 65.0, 58.48571428571428)"
07-01-2023 21:04:02.258425,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.769230769230769)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 88.33333333333334)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:03.537345,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7666666666666666)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 88.33333333333334)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:04.754525,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7746478873239435)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 87.85714285714286)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:05.958749,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7768115942028984)","(6.0, 8.2, 7.986666666666666)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 90.0)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:07.264899,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7768115942028984)","(6.0, 8.2, 7.96470588235294)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 90.0)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:08.505345,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7768115942028984)","(6.0, 8.2, 7.96470588235294)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 90.0)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:09.805475,"(7.0, 9.2, 8.96923076923077)","(9.0, 13.5, 13.1)","(3.3, 3.8, 3.7768115942028984)","(6.0, 8.2, 7.96470588235294)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.729714285714286)","(41.0, 95.0, 90.0)","(21.0, 65.0, 60.56666666666666)"
07-01-2023 21:04:11.186163,"(7.0, 9.2, 9.0)","(10.0, 13.5, 12.916666666666666)","(3.2, 3.8, 3.9399419729206966)","(6.5, 8.2, 8.018181818181818)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.715555555555556)","(51.0, 95.0, 90.0)","(26.0, 65.0, 60.89655172413793)"
07-01-2023 21:04:12.764893,"(7.0, 9.0, 8.666666666666666)","(10.0, 13.0, 12.9)","(3.2, 3.95, 3.9443548387096774)","(6.5, 8.2, 7.953846153846153)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.72, 2.7163636363636368)","(51.0, 95.0, 90.0)","(26.0, 65.0, 59.826086956521735)"
07-01-2023 21:04:13.969083,"(7.0, 9.0, 8.666666666666666)","(10.0, 13.0, 12.9)","(3.2, 3.95, 3.9443548387096774)","(6.0, 8.2, 7.792)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.72, 2.7163636363636368)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.39393939393939)"
07-01-2023 21:04:15.122764,"(7.0, 9.0, 8.75)","(10.0, 13.0, 12.9)","(3.2, 3.95, 3.9443548387096774)","(6.0, 8.0, 7.792)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.72, 2.7163636363636368)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.39393939393939)"
07-01-2023 21:04:16.508449,"(7.0, 9.0, 8.75)","(10.0, 13.0, 12.764705882352942)","(3.2, 3.95, 3.9166666666666665)","(6.0, 8.0, 7.711111111111111)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.72, 2.720909090909091)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.39393939393939)"
07-01-2023 21:04:17.737666,"(7.0, 9.0, 8.75)","(10.0, 13.0, 12.764705882352942)","(3.2, 3.95, 3.9166666666666665)","(6.0, 8.0, 7.711111111111111)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.718297872340426)","(51.0, 95.0, 90.0)","(26.0, 65.0, 51.875)"
07-01-2023 21:04:19.125697,"(7.0, 9.0, 8.625)","(10.0, 13.0, 12.395833333333334)","(3.2, 3.95, 4.02258064516129)","(6.0, 7.8, 7.730434782608696)","(31.0, 55.0, 53.40909090909091)","(2.2, 2.74, 2.7142857142857144)","(51.0, 95.0, 90.0)","(26.0, 65.0, 55.45454545454545)"
07-01-2023 21:04:20.518463,"(7.0, 9.0, 8.76923076923077)","(10.0, 12.5, 11.911764705882353)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.57142857142857)","(2.2, 2.72, 2.720909090909091)","(51.0, 95.0, 90.0)","(26.0, 65.0, 55.45454545454545)"
07-01-2023 21:04:21.734848,"(7.0, 9.0, 8.76923076923077)","(10.0, 12.0, 11.925)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.57142857142857)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 60.0)"
07-01-2023 21:04:22.932878,"(7.0, 9.0, 8.777777777777777)","(10.0, 12.0, 11.925)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:24.093121,"(7.0, 9.0, 8.777777777777777)","(10.0, 12.0, 11.88888888888889)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:25.232796,"(7.0, 9.0, 8.777777777777777)","(10.0, 12.0, 11.88888888888889)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:26.375344,"(7.0, 9.0, 8.777777777777777)","(10.0, 12.0, 11.88888888888889)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:27.553316,"(7.0, 9.0, 8.92)","(10.0, 12.0, 11.74074074074074)","(3.2, 4.1, 4.016176470588235)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:28.728233,"(7.0, 9.0, 8.92)","(10.0, 12.0, 11.74074074074074)","(3.2, 4.1, 3.9642857142857144)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:29.868318,"(7.0, 9.0, 8.777777777777777)","(10.0, 12.0, 11.74074074074074)","(3.2, 4.1, 3.9642857142857144)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:31.012563,"(7.0, 9.0, 8.666666666666666)","(10.0, 12.0, 11.74074074074074)","(3.2, 4.1, 4.060655737704918)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.716)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:32.175365,"(7.0, 9.0, 8.76923076923077)","(10.0, 12.0, 11.74074074074074)","(3.2, 4.1, 4.060655737704918)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.74, 2.730909090909091)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:33.291555,"(7.0, 9.0, 8.76923076923077)","(10.0, 12.0, 11.74074074074074)","(3.2, 4.1, 4.05546875)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.73)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:34.475924,"(7.0, 9.0, 8.541176470588235)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.1, 4.059285714285714)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.73)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:35.648139,"(7.0, 9.0, 8.512500000000001)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.1, 4.042424242424242)","(6.0, 7.8, 7.681481481481481)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.73)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:36.798449,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.1, 4.142857142857143)","(6.0, 7.8, 7.50909090909091)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:37.973619,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.142857142857143)","(6.0, 7.8, 7.50909090909091)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 90.0)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:39.128498,"(7.0, 9.0, 8.512500000000001)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.125)","(6.0, 7.8, 7.4)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 91.81818181818181)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:40.256207,"(7.0, 9.0, 8.512500000000001)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.125)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 100.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:41.421687,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.125)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:42.533916,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.125)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:43.648577,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:44.697183,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:45.700377,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:46.679932,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:47.653623,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:48.631130,"(7.0, 9.0, 8.512500000000001)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.7085714285714286)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:49.611348,"(7.0, 9.0, 8.49)","(10.0, 12.0, 11.696428571428571)","(3.2, 4.2, 4.130232558139535)","(6.0, 7.6, 7.325)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.704137931034483)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:50.621905,"(7.0, 8.8, 8.64)","(10.0, 12.0, 11.66)","(3.2, 4.4, 4.3500000000000005)","(6.0, 7.8, 7.2057142857142855)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:51.681570,"(7.0, 8.8, 8.394117647058824)","(10.0, 12.0, 11.653846153846153)","(3.2, 4.4, 4.35764705882353)","(6.0, 7.6, 7.218181818181819)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:52.772477,"(7.0, 8.8, 8.394117647058824)","(10.0, 12.0, 11.653846153846153)","(3.2, 4.4, 4.35764705882353)","(6.0, 7.4, 7.161290322580645)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:54.032544,"(7.0, 8.8, 8.394117647058824)","(10.0, 12.0, 11.653846153846153)","(3.2, 4.4, 4.393233082706767)","(6.0, 7.2, 7.113043478260869)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:55.141150,"(7.0, 8.8, 8.394117647058824)","(10.0, 12.0, 11.653846153846153)","(3.2, 4.4, 4.344)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:56.281777,"(7.0, 8.6, 8.333333333333332)","(10.0, 12.0, 11.653846153846153)","(3.2, 4.4, 4.344)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:57.313968,"(7.0, 8.4, 8.281481481481482)","(10.0, 12.0, 11.7)","(3.2, 4.4, 4.394297352342159)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:58.366392,"(7.0, 8.4, 8.281481481481482)","(10.0, 12.0, 11.7)","(3.2, 4.4, 4.394297352342159)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:04:59.449503,"(7.0, 8.4, 8.177777777777777)","(10.0, 12.0, 11.7)","(3.2, 4.4, 4.394297352342159)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:00.537246,"(7.0, 8.4, 8.177777777777777)","(10.0, 12.0, 11.7)","(3.2, 4.4, 4.394297352342159)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 87.3076923076923)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:01.614690,"(7.0, 8.4, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.2, 4.4, 4.394297352342159)","(6.0, 7.2, 7.088)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:02.692899,"(7.0, 8.4, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.4, 4.394297352342159)","(6.0, 7.2, 7.12)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:03.830312,"(7.0, 8.4, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.4, 4.394297352342159)","(6.0, 7.2, 7.12)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:04.974527,"(7.0, 8.4, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.4, 4.394297352342159)","(6.0, 7.2, 7.131707317073171)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.706666666666667)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:06.168126,"(7.0, 8.4, 8.066666666666666)","(10.0, 12.0, 11.653846153846153)","(3.3, 4.4, 4.496559139784946)","(6.0, 7.2, 7.25)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.76, 2.712)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:07.388205,"(7.0, 8.2, 8.105882352941176)","(10.0, 12.0, 11.653846153846153)","(3.3, 4.5, 4.497186147186147)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.72, 2.704761904761905)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:08.605253,"(7.0, 8.2, 8.047619047619047)","(10.0, 12.0, 11.653846153846153)","(3.3, 4.5, 4.497186147186147)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.72, 2.671666666666667)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:09.699386,"(7.0, 8.2, 8.008)","(10.0, 12.0, 11.653846153846153)","(3.3, 4.5, 4.488212180746562)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.6566666666666667)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:10.806901,"(7.0, 8.2, 8.047619047619047)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.576967370441459)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.664)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:11.909855,"(7.0, 8.2, 8.047619047619047)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.582213438735177)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.664)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:12.964442,"(7.0, 8.2, 8.047619047619047)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.582213438735177)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.664)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:14.001846,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.5296875)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.664)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:15.213462,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.583300198807157)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.656)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:16.261922,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.583300198807157)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.656)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:17.284339,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.585887096774194)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.6472727272727274)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:18.316385,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.585887096774194)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.6472727272727274)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:19.298090,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.585887096774194)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.6472727272727274)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:20.402168,"(7.0, 8.2, 8.066666666666666)","(10.0, 12.0, 11.7)","(3.3, 4.6, 4.585887096774194)","(6.0, 7.4, 7.18)","(31.0, 55.0, 53.421052631578945)","(2.2, 2.68, 2.6472727272727274)","(51.0, 95.0, 86.66666666666667)","(26.0, 65.0, 63.333333333333336)"
07-01-2023 21:05:21.508708,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.588366890380313)","(6.0, 7.4, 7.2250000000000005)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.64, 2.6283333333333334)","(51.0, 95.0, 80.0)","(26.0, 65.0, 60.588235294117645)"
07-01-2023 21:05:22.514702,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.588366890380313)","(6.0, 7.4, 7.2250000000000005)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.64, 2.6283333333333334)","(51.0, 90.0, 77.14285714285714)","(26.0, 65.0, 60.588235294117645)"
07-01-2023 21:05:23.586681,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.588366890380313)","(6.0, 7.4, 7.2250000000000005)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.64, 2.6283333333333334)","(51.0, 90.0, 76.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:24.561192,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.588366890380313)","(6.0, 7.4, 7.2250000000000005)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.64, 2.6714285714285717)","(51.0, 90.0, 76.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:25.556701,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.588366890380313)","(6.0, 7.4, 7.2)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.68, 2.6644444444444444)","(51.0, 90.0, 76.66666666666667)","(26.0, 65.0, 61.61290322580645)"
07-01-2023 21:05:26.523738,"(6.5, 8.2, 8.104761904761904)","(9.0, 12.0, 11.7)","(3.3, 4.6, 4.588366890380313)","(6.0, 7.4, 7.2)","(31.0, 55.0, 53.421052631578945)","(2.25, 2.68, 2.6644444444444444)","(51.0, 90.0, 76.66666666666667)","(26.0, 65.0, 60.588235294117645)"
