,Als Holiday,Road To Glebe,Edna Krabappel,Blue Zeal,Maxs Magic,Yore Chevy,Hidden Mask,Oscar Octopus
12-01-2023 14:40:03.365811,"(5.0, 5.6, 5.336842105263157)","(3.8, 5.9, 5.75)","(10.0, 23.0, 18.833333333333332)","(3.9, 5.4, 5.0851851851851855)","(3.5, 3.65, 3.4416666666666664)","(14.0, 30.0, 25.428571428571427)","(81.0, 410.0, 330.0)","(9.0, 17.0, 16.0)"
12-01-2023 14:40:04.477642,"(5.0, 5.5, 5.4)","(3.8, 6.2, 5.685714285714285)","(10.0, 23.0, 18.833333333333332)","(3.9, 5.4, 5.0851851851851855)","(3.5, 3.65, 3.4416666666666664)","(14.0, 30.0, 25.428571428571427)","(81.0, 410.0, 330.0)","(9.0, 18.0, 16.115384615384617)"
12-01-2023 14:40:05.511063,"(5.0, 5.5, 5.4)","(3.8, 6.2, 5.685714285714285)","(10.0, 23.0, 18.833333333333332)","(3.9, 5.4, 5.045833333333333)","(3.5, 3.65, 3.4208333333333334)","(14.0, 30.0, 25.428571428571427)","(81.0, 410.0, 330.0)","(9.0, 18.0, 16.115384615384617)"
12-01-2023 14:40:06.697308,"(5.0, 5.5, 5.4)","(3.8, 6.2, 5.685714285714285)","(10.0, 23.0, 18.833333333333332)","(3.9, 5.4, 5.045833333333333)","(3.5, 3.65, 3.4208333333333334)","(14.0, 30.0, 25.428571428571427)","(81.0, 410.0, 220.0)","(9.0, 18.0, 16.558823529411764)"
12-01-2023 14:40:07.902604,"(5.0, 5.5, 5.4)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.833333333333332)","(3.9, 5.4, 5.045833333333333)","(3.5, 3.65, 3.415625)","(14.0, 30.0, 25.428571428571427)","(81.0, 420.0, 230.0)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:08.995053,"(5.0, 5.5, 5.4)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.833333333333332)","(3.9, 5.4, 5.045833333333333)","(3.5, 3.65, 3.422727272727273)","(14.0, 30.0, 25.428571428571427)","(81.0, 410.0, 250.0)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:10.072390,"(5.0, 5.5, 5.373684210526315)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.625)","(3.9, 5.4, 5.045833333333333)","(3.5, 3.65, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 410.0, 323.33333333333337)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:11.226311,"(5.0, 5.6, 5.39375)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.625)","(3.9, 5.4, 5.090909090909091)","(3.5, 3.55, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:12.433568,"(5.0, 5.6, 5.39375)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.625)","(3.9, 5.4, 5.111111111111112)","(3.5, 3.55, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:13.559727,"(5.0, 5.6, 5.39375)","(3.8, 6.2, 5.675)","(10.0, 23.0, 19.0)","(3.9, 5.4, 5.111111111111112)","(3.5, 3.55, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:14.738397,"(5.0, 5.6, 5.39375)","(3.8, 6.2, 5.675)","(10.0, 22.0, 18.555555555555557)","(3.9, 5.4, 5.111111111111112)","(3.5, 3.55, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.147058823529413)"
12-01-2023 14:40:15.891614,"(5.0, 5.6, 5.39375)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.416666666666668)","(3.9, 5.4, 5.111111111111112)","(3.5, 3.55, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 285.0)","(9.0, 18.0, 16.147058823529413)"
12-01-2023 14:40:17.076419,"(5.0, 5.6, 5.39375)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.416666666666668)","(3.9, 5.4, 5.111111111111112)","(3.5, 3.55, 3.425)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.147058823529413)"
12-01-2023 14:40:18.439728,"(5.0, 5.6, 5.266666666666667)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.714285714285715)","(3.9, 5.4, 5.075)","(3.5, 3.55, 3.4833333333333334)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.147058823529413)"
12-01-2023 14:40:19.641128,"(5.0, 5.6, 5.391666666666667)","(3.8, 6.2, 5.675)","(10.0, 23.0, 18.714285714285715)","(3.9, 5.4, 5.075)","(3.5, 3.55, 3.466666666666667)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.147058823529413)"
12-01-2023 14:40:20.828974,"(5.0, 5.6, 5.391666666666667)","(3.8, 6.2, 5.8769230769230765)","(10.0, 23.0, 21.666666666666668)","(3.9, 5.4, 5.111111111111112)","(3.5, 3.55, 3.4433333333333334)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.147058823529413)"
12-01-2023 14:40:22.096193,"(5.0, 5.6, 5.391666666666667)","(3.8, 6.2, 5.8769230769230765)","(10.0, 23.0, 21.666666666666668)","(3.9, 5.4, 5.152380952380953)","(3.5, 3.55, 3.4433333333333334)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 323.33333333333337)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:23.283595,"(5.0, 5.6, 5.391666666666667)","(3.8, 6.2, 5.8769230769230765)","(10.0, 23.0, 21.666666666666668)","(3.9, 5.4, 5.152380952380953)","(3.5, 3.55, 3.4899999999999998)","(14.0, 30.0, 25.428571428571427)","(81.0, 400.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:24.498976,"(5.0, 5.6, 5.4529411764705875)","(3.8, 6.2, 5.8769230769230765)","(10.0, 23.0, 21.666666666666668)","(3.9, 5.4, 5.128)","(3.5, 3.55, 3.4045454545454548)","(14.0, 30.0, 25.428571428571427)","(81.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:25.730947,"(5.0, 5.6, 5.4529411764705875)","(3.8, 6.2, 5.7625)","(10.0, 23.0, 20.42857142857143)","(3.9, 5.4, 5.168181818181818)","(3.5, 3.55, 3.4045454545454548)","(14.0, 30.0, 25.428571428571427)","(81.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:26.972822,"(5.0, 5.6, 5.4529411764705875)","(3.8, 6.2, 5.7625)","(10.0, 23.0, 21.875)","(3.9, 5.4, 5.168181818181818)","(3.5, 3.55, 3.4045454545454548)","(14.0, 30.0, 25.428571428571427)","(81.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:28.311839,"(5.0, 5.6, 5.3999999999999995)","(3.8, 6.2, 5.7625)","(10.0, 23.0, 21.875)","(3.9, 5.4, 5.168181818181818)","(3.5, 3.55, 3.4045454545454548)","(14.0, 30.0, 25.428571428571427)","(81.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:29.575304,"(5.0, 5.6, 5.3999999999999995)","(3.8, 6.2, 5.7625)","(10.0, 23.0, 22.05263157894737)","(3.9, 5.4, 5.168181818181818)","(3.5, 3.55, 3.4045454545454548)","(14.0, 30.0, 25.428571428571427)","(81.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:30.855961,"(4.8, 5.5, 5.375)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 22.05263157894737)","(3.9, 5.4, 5.168181818181818)","(3.3, 3.55, 3.45)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:32.082777,"(4.8, 5.5, 5.242857142857143)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 21.875)","(3.9, 5.4, 5.168181818181818)","(3.3, 3.55, 3.36875)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:33.290762,"(4.8, 5.5, 5.242857142857143)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 21.875)","(3.9, 5.4, 5.216326530612245)","(3.3, 3.4, 3.36875)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:34.643170,"(4.8, 5.5, 5.421428571428571)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 22.1)","(3.9, 5.4, 5.216326530612245)","(3.3, 3.4, 3.396987951807229)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:35.798298,"(4.8, 5.6, 5.421428571428571)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 22.1)","(3.9, 5.4, 5.216326530612245)","(3.3, 3.4, 3.396987951807229)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:36.994676,"(4.8, 5.6, 5.333333333333333)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 22.1)","(3.9, 5.4, 5.216326530612245)","(3.3, 3.4, 3.396987951807229)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:38.220653,"(4.8, 5.6, 5.411764705882353)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 22.1)","(3.9, 5.4, 5.233333333333333)","(3.3, 3.4, 3.621074380165289)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 256.6666666666667)","(9.0, 18.0, 16.366666666666667)"
12-01-2023 14:40:39.440730,"(4.8, 5.6, 5.411764705882353)","(3.8, 6.2, 5.881818181818182)","(10.0, 23.0, 22.205882352941178)","(3.9, 5.4, 5.233333333333333)","(3.3, 3.65, 3.486991869918699)","(15.0, 30.0, 25.428571428571427)","(101.0, 430.0, 336.66666666666663)","(9.0, 18.0, 16.25)"
12-01-2023 14:40:40.859788,"(4.8, 5.6, 5.38)","(3.8, 6.2, 6.033333333333333)","(10.0, 23.0, 22.205882352941178)","(3.9, 5.4, 5.233333333333333)","(3.3, 3.5, 3.486991869918699)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.764705882352942)"
12-01-2023 14:40:42.216840,"(4.8, 5.6, 5.38)","(3.8, 6.2, 6.033333333333333)","(10.0, 23.0, 22.205882352941178)","(3.9, 5.4, 5.233333333333333)","(3.3, 3.5, 3.4865546218487395)","(15.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(9.0, 18.0, 16.764705882352942)"
12-01-2023 14:40:43.460323,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 23.0, 22.205882352941178)","(3.9, 5.4, 5.233333333333333)","(3.2, 3.5, 3.4865546218487395)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.0, 18.333333333333332)"
12-01-2023 14:40:44.944766,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 23.0, 22.205882352941178)","(3.9, 5.4, 5.1000000000000005)","(3.2, 3.5, 3.4865546218487395)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 19.0, 18.18181818181818)"
12-01-2023 14:40:46.239934,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 23.0, 22.205882352941178)","(3.9, 5.4, 5.122222222222223)","(3.2, 3.5, 3.4435344827586207)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:47.679067,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 23.0, 21.285714285714285)","(3.9, 5.4, 5.122222222222223)","(3.2, 3.45, 3.4435344827586207)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:49.025451,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 23.0, 23.63157894736842)","(3.9, 5.4, 5.179411764705883)","(3.2, 3.45, 3.4435344827586207)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:50.331552,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 27.0, 23.63157894736842)","(3.9, 5.4, 5.179411764705883)","(3.2, 3.45, 3.4435344827586207)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:51.554279,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 27.0, 23.125)","(3.9, 5.4, 5.141379310344828)","(3.2, 3.45, 3.4435344827586207)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:52.773138,"(4.8, 5.6, 5.306666666666667)","(3.9, 6.2, 5.9)","(11.0, 25.0, 24.5)","(3.9, 5.4, 5.218181818181819)","(3.2, 3.45, 3.4460526315789477)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 336.66666666666663)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:54.081579,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 25.0, 24.923076923076923)","(3.9, 5.4, 5.18)","(3.2, 3.45, 3.3956896551724136)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:55.265734,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 26.0, 23.529411764705884)","(3.9, 5.3, 5.133333333333334)","(3.2, 3.4, 3.3956896551724136)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:56.538357,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 26.0, 24.923076923076923)","(3.9, 5.3, 5.064705882352941)","(3.2, 3.4, 3.3956896551724136)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:57.706381,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 26.0, 24.5)","(3.9, 5.3, 5.1)","(3.2, 3.4, 3.325)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:40:58.954777,"(4.8, 5.6, 5.38)","(3.9, 6.2, 6.033333333333333)","(11.0, 25.0, 24.5)","(3.9, 5.3, 5.136363636363637)","(3.2, 3.4, 3.275)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:00.243705,"(4.8, 5.6, 5.345454545454546)","(3.9, 6.2, 6.033333333333333)","(11.0, 25.0, 24.5)","(3.9, 5.3, 5.171428571428572)","(3.2, 3.4, 3.30625)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:01.486535,"(4.8, 5.6, 5.483333333333333)","(3.9, 6.6, 6.15)","(11.0, 25.0, 22.142857142857142)","(3.9, 5.3, 5.171428571428572)","(3.2, 3.65, 3.2285714285714286)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 232.5)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:02.700441,"(4.8, 5.6, 5.483333333333333)","(3.9, 6.6, 6.0)","(11.0, 25.0, 22.6)","(3.9, 5.3, 5.136363636363637)","(3.2, 3.6, 3.231818181818182)","(16.0, 30.0, 25.428571428571427)","(101.0, 420.0, 330.0)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:03.813447,"(4.8, 5.6, 5.4625)","(3.9, 6.6, 6.0)","(11.0, 25.0, 22.6)","(3.9, 5.3, 5.136363636363637)","(3.2, 3.55, 3.225)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:04.984702,"(4.8, 5.6, 5.4625)","(3.9, 6.6, 6.0)","(11.0, 25.0, 22.75)","(3.9, 5.3, 5.127586206896551)","(3.2, 3.55, 3.225)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:06.243163,"(4.8, 5.6, 5.4625)","(3.9, 6.6, 6.0)","(11.0, 25.0, 23.615384615384617)","(3.9, 5.3, 5.168421052631579)","(3.2, 3.55, 3.225)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 18.5, 18.18181818181818)"
12-01-2023 14:41:07.465803,"(4.8, 5.6, 5.306666666666667)","(3.9, 6.6, 6.0)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.168421052631579)","(3.2, 3.55, 3.2333333333333334)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 18.5, 18.214285714285715)"
12-01-2023 14:41:08.715231,"(4.8, 5.6, 5.38)","(3.9, 6.6, 6.18125)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.081818181818182)","(3.2, 3.4, 3.2333333333333334)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 19.5, 18.214285714285715)"
12-01-2023 14:41:09.880840,"(4.8, 5.6, 5.38)","(3.9, 6.4, 6.085)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.081818181818182)","(3.2, 3.4, 3.3333333333333335)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 19.5, 18.214285714285715)"
12-01-2023 14:41:11.051698,"(4.8, 5.6, 5.38)","(3.9, 6.4, 6.085)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.081818181818182)","(3.2, 3.4, 3.3333333333333335)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 250.0)","(10.0, 19.5, 18.214285714285715)"
12-01-2023 14:41:12.196221,"(4.8, 5.6, 5.38)","(3.9, 6.4, 6.085)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.15)","(3.2, 3.4, 3.3333333333333335)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 323.33333333333337)","(10.0, 19.5, 19.166666666666668)"
12-01-2023 14:41:13.296775,"(4.8, 5.6, 5.38)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.2625)","(3.2, 3.4, 3.2222222222222223)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.875)"
12-01-2023 14:41:14.356266,"(4.8, 5.6, 5.306666666666667)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.2625)","(3.2, 3.4, 3.25)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 19.73076923076923)"
12-01-2023 14:41:15.536685,"(4.8, 5.6, 5.39375)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.454545454545453)","(3.9, 5.3, 5.290909090909091)","(3.2, 3.4, 3.216666666666667)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 21.0, 19.73076923076923)"
12-01-2023 14:41:16.741354,"(4.8, 5.6, 5.39375)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.4, 5.290909090909091)","(3.2, 3.35, 3.216666666666667)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 21.0, 19.73076923076923)"
12-01-2023 14:41:17.922547,"(4.8, 5.6, 5.39375)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.4, 5.290909090909091)","(3.2, 3.35, 3.216666666666667)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 21.0, 18.5)"
12-01-2023 14:41:18.976858,"(4.8, 5.6, 5.39375)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.4, 5.290909090909091)","(3.2, 3.35, 3.216666666666667)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.666666666666668)"
12-01-2023 14:41:20.037559,"(4.8, 5.6, 5.39375)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.4, 5.335714285714285)","(3.2, 3.35, 3.23)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:21.133414,"(4.8, 5.6, 5.39375)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.4, 5.411111111111111)","(3.2, 3.35, 3.2934426229508196)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:22.237486,"(4.8, 5.6, 5.53125)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.142857142857142)","(3.9, 5.5, 5.3769230769230765)","(3.2, 3.3, 3.2963855421686743)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:23.373904,"(4.8, 5.6, 5.541666666666666)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.142857142857142)","(3.9, 5.5, 5.3769230769230765)","(3.2, 3.3, 3.2950819672131146)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:24.513866,"(4.8, 5.6, 5.541666666666666)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.142857142857142)","(3.9, 5.5, 5.3769230769230765)","(3.2, 3.3, 3.2950819672131146)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:25.661279,"(4.8, 5.6, 5.541666666666666)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.142857142857142)","(3.9, 5.5, 5.3769230769230765)","(3.2, 3.3, 3.2950819672131146)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:26.764586,"(4.8, 5.6, 5.541666666666666)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.5, 5.253846153846154)","(3.2, 3.3, 3.2948717948717947)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 250.0)","(10.0, 20.0, 18.90909090909091)"
12-01-2023 14:41:27.879784,"(4.8, 5.6, 5.5625)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.5, 5.253846153846154)","(3.2, 3.3, 3.2946428571428568)","(16.0, 30.0, 25.428571428571427)","(101.0, 410.0, 323.33333333333337)","(10.0, 20.0, 18.857142857142858)"
12-01-2023 14:41:28.881542,"(4.8, 5.6, 5.428571428571429)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.5, 5.3)","(3.2, 3.3, 3.2946428571428568)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 21.0, 18.857142857142858)"
12-01-2023 14:41:29.949415,"(4.8, 5.8, 5.44)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 24.25)","(3.9, 5.5, 5.253846153846154)","(3.2, 3.3, 3.2946428571428568)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 21.0, 18.857142857142858)"
12-01-2023 14:41:31.442828,"(4.8, 5.8, 5.4)","(3.9, 6.4, 6.175000000000001)","(11.0, 25.0, 23.375)","(3.9, 5.5, 5.253846153846154)","(3.2, 3.3, 3.2946428571428568)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 21.0, 18.666666666666668)"
12-01-2023 14:41:32.825150,"(4.8, 5.8, 5.4)","(3.9, 6.4, 6.1000000000000005)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.253846153846154)","(3.2, 3.3, 3.3747899159663866)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 323.33333333333337)","(10.0, 19.0, 18.666666666666668)"
12-01-2023 14:41:34.125419,"(4.8, 5.8, 5.4)","(3.9, 6.4, 6.194117647058824)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.15625)","(3.2, 3.4, 3.3747899159663866)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 290.0)","(10.0, 19.0, 18.625)"
12-01-2023 14:41:35.239317,"(4.8, 5.7, 5.515384615384615)","(3.9, 6.4, 6.194117647058824)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.15625)","(3.2, 3.4, 3.3747899159663866)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 295.0)","(10.0, 19.0, 18.625)"
12-01-2023 14:41:36.379460,"(4.8, 5.7, 5.515384615384615)","(3.9, 6.4, 6.194117647058824)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.15625)","(3.2, 3.4, 3.3747899159663866)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 330.0)","(10.0, 19.0, 18.625)"
12-01-2023 14:41:37.551770,"(4.8, 5.7, 5.515384615384615)","(3.9, 6.4, 6.194117647058824)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.15625)","(3.2, 3.4, 3.161363636363636)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 330.0)","(10.0, 19.0, 18.625)"
12-01-2023 14:41:38.690994,"(4.8, 5.7, 5.515384615384615)","(3.9, 6.4, 6.194117647058824)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.15625)","(3.2, 3.4, 3.19)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 330.0)","(10.0, 19.0, 18.625)"
12-01-2023 14:41:39.852804,"(4.8, 5.7, 5.566666666666667)","(3.9, 6.4, 6.194117647058824)","(11.0, 24.0, 23.285714285714285)","(3.9, 5.5, 5.15625)","(3.2, 3.4, 3.2359375)","(16.0, 30.0, 25.428571428571427)","(101.0, 400.0, 330.0)","(10.0, 19.0, 18.625)"
