,Bee Gees Best,Campbell Best,Living Free,Our Dolly,Schooby,Fly Cheval,Tulhurst Cuddles,Three Machs,My Ultimate Heston
14-12-2022 19:56:20.970178,"(13.0, 23.0, 20.0)","(31.0, 38.0, 36.8)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.418181818181818)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 10.5, 9.958333333333332)","(7.0, 12.0, 11.0)"
14-12-2022 19:56:22.243646,"(13.0, 23.0, 20.0)","(31.0, 38.0, 36.8)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.418181818181818)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 10.5, 9.85)","(7.0, 12.0, 11.0)"
14-12-2022 19:56:23.527274,"(13.0, 23.0, 20.0)","(31.0, 38.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.418181818181818)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 10.5, 9.85)","(7.0, 12.0, 11.0)"
14-12-2022 19:56:24.791230,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.742857142857143)","(7.5, 10.5, 9.571428571428571)","(7.0, 12.0, 10.366666666666667)"
14-12-2022 19:56:26.094320,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.742857142857143)","(7.5, 10.5, 8.933333333333334)","(7.0, 11.5, 10.366666666666667)"
14-12-2022 19:56:27.333820,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.685714285714285)","(7.0, 11.5, 10.366666666666667)"
14-12-2022 19:56:28.520175,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.685714285714285)","(7.0, 11.5, 10.933333333333334)"
14-12-2022 19:56:29.721273,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.5)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.76)","(7.5, 9.2, 8.5)","(7.0, 11.5, 10.933333333333334)"
14-12-2022 19:56:30.949371,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 9.0, 8.5)","(7.0, 11.5, 10.933333333333334)"
14-12-2022 19:56:32.190576,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 9.0, 8.5)","(7.0, 11.5, 10.933333333333334)"
14-12-2022 19:56:33.461036,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 9.0, 8.5)","(7.0, 11.5, 10.933333333333334)"
14-12-2022 19:56:34.752636,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.76)","(7.5, 9.0, 8.5)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:36.038633,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.0, 4.742857142857143)","(7.5, 9.0, 8.5)","(7.0, 11.5, 11.0)"
14-12-2022 19:56:37.305936,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.0, 8.5)","(7.0, 12.0, 11.0)"
14-12-2022 19:56:38.679460,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.0, 8.5)","(7.0, 12.0, 10.533333333333333)"
14-12-2022 19:56:39.948825,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.571428571428572)","(10.0, 15.0, 14.2)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.0, 8.5)","(7.0, 12.0, 10.75)"
14-12-2022 19:56:41.260576,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 8.0, 7.5)","(10.0, 15.0, 14.071428571428571)","(3.7, 5.1, 4.76)","(7.5, 9.0, 8.933333333333334)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:42.542191,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 14.5, 14.071428571428571)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.872727272727273)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:43.754710,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 14.5, 14.071428571428571)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.872727272727273)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:44.985500,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 14.5, 12.125)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.742857142857142)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:46.227917,"(13.0, 23.0, 20.0)","(31.0, 40.0, 37.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.5)","(10.0, 14.0, 11.928571428571429)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.742857142857142)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:47.541711,"(13.0, 23.0, 20.0)","(31.0, 42.0, 39.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.8, 7.48)","(10.0, 14.5, 12.0)","(3.7, 5.0, 4.742857142857143)","(7.5, 9.2, 8.742857142857142)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:48.826018,"(13.0, 23.0, 20.0)","(31.0, 42.0, 39.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.48)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.742857142857142)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:50.235319,"(13.0, 23.0, 20.0)","(31.0, 42.0, 39.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.48)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.742857142857142)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:51.793861,"(13.0, 23.0, 20.0)","(31.0, 42.0, 31.09090909090909)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.48)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.742857142857142)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:53.198332,"(13.0, 23.0, 20.0)","(31.0, 42.0, 33.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.171428571428572)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.76)","(7.5, 9.2, 8.733333333333333)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:54.668525,"(13.0, 23.0, 20.0)","(31.0, 40.0, 33.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.4, 7.171428571428572)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.733333333333333)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:56.006342,"(13.0, 23.0, 20.0)","(31.0, 40.0, 33.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.4, 7.171428571428572)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.733333333333333)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:57.291399,"(13.0, 23.0, 20.0)","(31.0, 40.0, 33.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.4, 7.257142857142857)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.0, 4.742857142857143)","(7.5, 9.2, 8.857142857142856)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:58.570258,"(13.0, 23.0, 20.0)","(31.0, 40.0, 33.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.857142857142856)","(7.0, 11.5, 10.75)"
14-12-2022 19:56:59.871692,"(13.0, 23.0, 20.0)","(31.0, 40.0, 33.333333333333336)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.857142857142856)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:01.149389,"(13.0, 23.0, 20.0)","(31.0, 40.0, 36.666666666666664)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.857142857142856)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:02.492826,"(13.0, 23.0, 20.0)","(31.0, 40.0, 36.666666666666664)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 9.049999999999999)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:03.847169,"(13.0, 23.0, 20.0)","(31.0, 40.0, 36.666666666666664)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.642857142857142)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 9.049999999999999)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:05.153191,"(13.0, 23.0, 20.0)","(31.0, 40.0, 36.666666666666664)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.866666666666665)","(7.0, 11.5, 10.8)"
14-12-2022 19:57:06.460826,"(13.0, 23.0, 20.0)","(31.0, 38.0, 35.333333333333336)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.866666666666665)","(7.0, 12.0, 10.8)"
14-12-2022 19:57:07.816175,"(13.0, 23.0, 20.0)","(31.0, 38.0, 35.333333333333336)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.866666666666665)","(7.0, 12.0, 10.8)"
14-12-2022 19:57:09.197995,"(13.0, 23.0, 20.0)","(31.0, 38.0, 35.333333333333336)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.76)","(7.5, 9.2, 9.0)","(7.0, 12.0, 10.8)"
14-12-2022 19:57:10.541482,"(13.0, 23.0, 20.0)","(31.0, 38.0, 35.333333333333336)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.72)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.0, 10.8)"
14-12-2022 19:57:11.847874,"(13.0, 23.0, 20.0)","(31.0, 38.0, 35.333333333333336)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 4.9, 4.72)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.0, 10.75)"
14-12-2022 19:57:13.078800,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 4.9, 4.72)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:14.390971,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 4.9, 4.742857142857143)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:15.650316,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:16.931069,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.742857142857143)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:18.244163,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.76)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:19.577067,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:20.989314,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.68)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.76)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:22.383405,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.733333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:23.657234,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.733333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:24.902007,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.733333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:26.126100,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.257142857142857)","(10.0, 13.5, 12.0)","(3.7, 5.0, 4.733333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:27.361367,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.2)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.715384615384615)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:28.580959,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.2)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.715384615384615)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:29.868513,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.2)","(10.0, 13.5, 12.0)","(3.7, 5.1, 4.715384615384615)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:31.181249,"(13.0, 23.0, 20.0)","(31.0, 36.0, 33.6)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.6, 7.533333333333333)","(10.0, 13.5, 14.3)","(3.7, 5.1, 4.699999999999999)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:32.475012,"(13.0, 23.0, 20.0)","(31.0, 36.0, 34.0)","(4.6, 7.2, 7.142857142857143)","(4.8, 7.0, 6.6)","(7.0, 7.8, 7.533333333333333)","(10.0, 15.0, 13.5)","(3.7, 5.0, 4.699999999999999)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:33.724158,"(14.0, 23.0, 20.0)","(31.0, 36.0, 34.857142857142854)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.177777777777778)","(10.0, 15.0, 13.5)","(3.8, 5.0, 4.699999999999999)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:35.021852,"(14.0, 23.0, 20.0)","(31.0, 36.0, 34.857142857142854)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.177777777777778)","(10.0, 15.0, 14.3)","(3.8, 5.0, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:36.271433,"(14.0, 23.0, 20.0)","(31.0, 36.0, 34.857142857142854)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.177777777777778)","(10.0, 15.0, 14.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.025)"
14-12-2022 19:57:37.626209,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.177777777777778)","(10.0, 15.0, 14.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.5, 10.533333333333333)"
14-12-2022 19:57:39.028239,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.177777777777778)","(10.0, 15.0, 14.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.0, 10.75)"
14-12-2022 19:57:40.452209,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.533333333333333)","(10.0, 15.0, 14.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.75)"
14-12-2022 19:57:41.876918,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.533333333333333)","(10.0, 15.0, 14.0)","(3.8, 5.1, 4.699999999999999)","(7.5, 9.2, 8.977777777777778)","(7.0, 11.5, 10.533333333333333)"
14-12-2022 19:57:43.343618,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.533333333333333)","(10.0, 15.0, 14.0)","(3.8, 5.0, 4.699999999999999)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.0, 10.025)"
14-12-2022 19:57:44.781397,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.8, 7.029629629629629)","(10.0, 15.0, 14.0)","(3.8, 5.0, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.5, 10.025)"
14-12-2022 19:57:46.185978,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.142857142857143)","(5.0, 7.0, 6.6)","(7.0, 7.4, 7.029629629629629)","(10.0, 15.0, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.5, 11.0)"
14-12-2022 19:57:47.529719,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 7.029629629629629)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.0, 11.25)"
14-12-2022 19:57:48.785395,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 7.029629629629629)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.0, 10.807692307692308)"
14-12-2022 19:57:50.048053,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 7.029629629629629)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.977777777777778)","(7.0, 12.5, 10.807692307692308)"
14-12-2022 19:57:51.297410,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 7.029629629629629)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.459259259259259)","(7.0, 12.5, 11.25)"
14-12-2022 19:57:52.668949,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 7.029629629629629)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.2, 8.822222222222223)","(7.0, 12.0, 11.25)"
14-12-2022 19:57:54.033200,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 6.685714285714285)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.0, 8.822222222222223)","(7.0, 12.0, 10.533333333333333)"
14-12-2022 19:57:55.344976,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 6.96)","(10.0, 15.5, 15.0)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.0, 8.822222222222223)","(7.0, 12.0, 11.0)"
14-12-2022 19:57:56.642232,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.2, 6.96)","(10.0, 15.5, 14.333333333333334)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.0, 8.822222222222223)","(7.0, 12.0, 11.0)"
14-12-2022 19:57:57.892036,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.2, 6.68)","(10.0, 15.5, 14.333333333333334)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.0, 8.822222222222223)","(7.0, 12.0, 11.0)"
14-12-2022 19:57:59.097524,"(14.0, 23.0, 20.0)","(31.0, 42.0, 35.84615384615385)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.4, 6.96)","(10.0, 15.5, 14.333333333333334)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.0, 8.822222222222223)","(7.0, 12.0, 11.0)"
14-12-2022 19:58:00.304092,"(14.0, 23.0, 20.0)","(31.0, 42.0, 38.0)","(4.6, 7.2, 7.138461538461539)","(5.0, 7.0, 6.6)","(7.0, 7.2, 6.96)","(10.0, 15.5, 14.333333333333334)","(3.8, 5.1, 4.683333333333333)","(7.5, 9.0, 8.822222222222223)","(7.0, 12.0, 10.933333333333334)"
