,Responder,Krystal Bale,Edi Bale,Deep Purple,Pest Management,Kippy Bale,Daimler Bale,Lets Embrace
12-01-2023 18:22:29.297337,"(1.6, 1.94, 1.828888888888889)","(17.0, 34.0, 28.0)","(17.0, 44.0, 32.0)","(41.0, 290.0, 260.0)","(4.8, 9.6, 7.6)","(5.0, 9.4, 7.9)","(9.0, 30.0, 27.407407407407405)","(20.0, 50.0, 37.0)"
12-01-2023 18:22:30.774822,"(1.6, 1.93, 1.8273684210526315)","(17.0, 34.0, 28.0)","(17.0, 44.0, 32.0)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 7.6)","(5.0, 9.4, 7.9)","(9.0, 30.0, 27.407407407407405)","(20.0, 50.0, 37.0)"
12-01-2023 18:22:31.943430,"(1.6, 1.93, 1.8273684210526315)","(17.0, 34.0, 28.0)","(17.0, 44.0, 32.0)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 7.6)","(5.0, 9.4, 7.9)","(9.0, 30.0, 27.407407407407405)","(20.0, 50.0, 37.0)"
12-01-2023 18:22:33.128494,"(1.6, 1.89, 1.84)","(17.0, 34.0, 28.240000000000002)","(17.0, 44.0, 32.0)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 7.6)","(5.0, 9.4, 7.3)","(9.0, 30.0, 26.916666666666668)","(20.0, 50.0, 37.0)"
12-01-2023 18:22:34.404698,"(1.6, 1.89, 1.7066666666666666)","(17.0, 34.0, 28.240000000000002)","(17.0, 44.0, 32.0)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 7.6)","(5.0, 8.2, 7.3)","(9.0, 29.0, 26.916666666666668)","(20.0, 50.0, 37.0)"
12-01-2023 18:22:35.676292,"(1.6, 1.89, 1.6983333333333333)","(17.0, 34.0, 28.240000000000002)","(17.0, 44.0, 39.6)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.35625)","(5.0, 8.2, 7.3)","(9.0, 29.0, 27.75)","(20.0, 50.0, 43.75)"
12-01-2023 18:22:36.918949,"(1.6, 1.89, 1.6983333333333333)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 42.705882352941174)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.511363636363637)","(5.0, 8.2, 7.3)","(9.0, 29.0, 27.5)","(21.0, 50.0, 48.333333333333336)"
12-01-2023 18:22:38.171928,"(1.6, 1.88, 1.6875)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 42.705882352941174)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.511363636363637)","(5.0, 8.2, 7.3)","(9.0, 28.0, 27.5)","(21.0, 50.0, 48.333333333333336)"
12-01-2023 18:22:39.386847,"(1.6, 1.88, 1.6875)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 42.705882352941174)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.511363636363637)","(5.0, 8.2, 7.3)","(9.0, 28.0, 27.5)","(21.0, 50.0, 48.333333333333336)"
12-01-2023 18:22:40.668001,"(1.6, 1.84, 1.69)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 38.75)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 8.84)","(5.0, 8.2, 7.3)","(9.0, 28.0, 27.041666666666668)","(21.0, 50.0, 44.0)"
12-01-2023 18:22:41.906997,"(1.6, 1.84, 1.6233333333333335)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 41.0)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.368749999999999)","(5.0, 8.2, 7.3)","(9.0, 28.0, 27.041666666666668)","(21.0, 50.0, 46.57142857142857)"
12-01-2023 18:22:43.121404,"(1.6, 1.84, 1.6233333333333335)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 42.833333333333336)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.511904761904761)","(5.0, 8.2, 7.3)","(9.0, 28.0, 27.041666666666668)","(21.0, 50.0, 48.58823529411765)"
12-01-2023 18:22:44.371016,"(1.6, 1.84, 1.750344827586207)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 42.833333333333336)","(41.0, 290.0, 260.7142857142857)","(4.8, 9.6, 9.511904761904761)","(5.0, 8.2, 6.5538461538461545)","(9.0, 28.0, 27.041666666666668)","(21.0, 50.0, 48.58823529411765)"
12-01-2023 18:22:45.586271,"(1.6, 1.84, 1.7471428571428573)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 34.0)","(41.0, 290.0, 192.5)","(4.8, 9.6, 7.8)","(5.0, 8.4, 6.988235294117647)","(9.0, 28.0, 27.041666666666668)","(21.0, 50.0, 38.5)"
12-01-2023 18:22:46.664790,"(1.6, 1.84, 1.7834782608695652)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 34.0)","(41.0, 290.0, 192.5)","(4.8, 9.6, 9.175)","(5.0, 8.4, 6.988235294117647)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 38.5)"
12-01-2023 18:22:47.763459,"(1.6, 1.82, 1.74)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 34.0)","(41.0, 290.0, 192.5)","(4.8, 9.6, 9.373333333333333)","(5.0, 8.4, 7.4)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 38.5)"
12-01-2023 18:22:48.872123,"(1.6, 1.82, 1.74)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 34.0)","(41.0, 290.0, 192.5)","(4.8, 9.6, 9.505555555555555)","(5.0, 8.4, 7.4)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:50.168077,"(1.6, 1.82, 1.74)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 34.0)","(41.0, 290.0, 241.25)","(4.8, 9.6, 9.505555555555555)","(5.0, 8.4, 7.4)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:51.307953,"(1.6, 1.82, 1.74)","(17.0, 34.0, 26.53333333333333)","(17.0, 44.0, 34.0)","(41.0, 290.0, 192.5)","(4.8, 9.6, 9.505555555555555)","(5.0, 8.4, 7.4)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:52.542401,"(1.6, 1.82, 1.7763636363636364)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.385714285714286)","(5.0, 8.4, 7.4)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:53.909229,"(1.6, 1.82, 1.7763636363636364)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.385714285714286)","(5.0, 8.4, 8.4)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:55.223824,"(1.6, 1.79, 1.72)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.4)","(5.0, 8.6, 7.800000000000001)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:56.481486,"(1.6, 1.79, 1.72)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.503225806451614)","(5.0, 8.8, 8.671428571428573)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:57.825346,"(1.6, 1.79, 1.7144)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.503225806451614)","(5.0, 8.8, 7.44)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:22:59.113708,"(1.6, 1.79, 1.7144)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.4)","(5.0, 8.4, 8.600000000000001)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:00.312466,"(1.6, 1.79, 1.7144)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 33.0)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.414285714285715)","(5.0, 8.8, 8.56)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:01.493749,"(1.6, 1.76, 1.6952)","(17.0, 34.0, 26.53333333333333)","(17.0, 42.0, 31.333333333333332)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.5)","(5.0, 8.8, 8.56)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:02.692576,"(1.6, 1.76, 1.6952)","(17.0, 34.0, 26.53333333333333)","(17.0, 46.0, 31.333333333333332)","(41.0, 290.0, 195.0)","(4.8, 9.6, 9.5)","(5.0, 8.8, 9.0)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:03.912602,"(1.6, 1.76, 1.7137142857142857)","(17.0, 34.0, 30.444444444444443)","(17.0, 46.0, 31.333333333333332)","(41.0, 290.0, 117.27272727272728)","(4.8, 9.6, 9.03125)","(5.0, 10.0, 8.526315789473685)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:05.168647,"(1.6, 1.76, 1.7162857142857142)","(17.0, 32.0, 29.2)","(17.0, 46.0, 30.666666666666668)","(41.0, 290.0, 180.0)","(4.8, 9.6, 9.03125)","(5.0, 10.5, 8.526315789473685)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:06.378993,"(1.6, 1.76, 1.7373333333333334)","(17.0, 32.0, 29.294117647058826)","(17.0, 44.0, 33.0)","(41.0, 260.0, 180.0)","(4.8, 9.6, 9.03125)","(5.0, 10.5, 8.625)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:07.594130,"(1.6, 1.76, 1.7373333333333334)","(17.0, 30.0, 29.294117647058826)","(17.0, 42.0, 26.25)","(41.0, 260.0, 180.0)","(4.8, 9.6, 9.03125)","(5.0, 10.5, 8.625)","(9.0, 28.0, 20.666666666666668)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:08.800846,"(1.6, 1.76, 1.7373333333333334)","(17.0, 30.0, 27.77777777777778)","(17.0, 42.0, 27.6)","(41.0, 260.0, 150.0)","(4.8, 9.6, 8.710526315789473)","(5.0, 10.5, 9.778846153846153)","(9.0, 28.0, 25.0)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:10.075578,"(1.6, 1.76, 1.7373333333333334)","(17.0, 29.0, 27.77777777777778)","(17.0, 42.0, 27.6)","(41.0, 250.0, 170.0)","(4.8, 9.6, 8.710526315789473)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 25.0)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:11.627915,"(1.6, 1.76, 1.7373333333333334)","(17.0, 29.0, 27.411764705882355)","(17.0, 42.0, 27.6)","(41.0, 240.0, 123.33333333333333)","(4.8, 9.6, 8.710526315789473)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.72222222222222)"
12-01-2023 18:23:12.947057,"(1.6, 1.76, 1.7373333333333334)","(17.0, 28.0, 27.411764705882355)","(17.0, 42.0, 27.6)","(41.0, 240.0, 112.0)","(4.8, 9.6, 8.710526315789473)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.78947368421053)"
12-01-2023 18:23:14.531133,"(1.6, 1.76, 1.7373333333333334)","(17.0, 28.0, 27.411764705882355)","(17.0, 42.0, 27.6)","(41.0, 220.0, 116.66666666666667)","(4.8, 9.6, 8.710526315789473)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:15.937536,"(1.6, 1.76, 1.7373333333333334)","(17.0, 28.0, 26.470588235294116)","(17.0, 42.0, 27.6)","(41.0, 200.0, 108.88888888888889)","(4.8, 9.6, 8.733333333333333)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:17.328502,"(1.6, 1.76, 1.7373333333333334)","(17.0, 27.0, 26.470588235294116)","(17.0, 42.0, 27.6)","(41.0, 180.0, 108.88888888888889)","(4.8, 9.6, 8.733333333333333)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:19.004921,"(1.6, 1.76, 1.7373333333333334)","(17.0, 27.0, 25.529411764705884)","(17.0, 42.0, 27.6)","(41.0, 180.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:20.494224,"(1.6, 1.76, 1.6320000000000001)","(17.0, 26.0, 25.529411764705884)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:21.945448,"(1.6, 1.76, 1.6320000000000001)","(17.0, 26.0, 24.4)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:23.333526,"(1.6, 1.76, 1.6320000000000001)","(17.0, 26.0, 24.588235294117645)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:24.884599,"(1.6, 1.76, 1.6320000000000001)","(17.0, 25.0, 24.588235294117645)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:26.300231,"(1.6, 1.76, 1.6320000000000001)","(17.0, 25.0, 23.647058823529413)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:27.644743,"(1.6, 1.76, 1.6320000000000001)","(17.0, 24.0, 23.647058823529413)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:29.020585,"(1.6, 1.76, 1.7581971830985916)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:30.458433,"(1.6, 1.76, 1.74125)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 160.0, 130.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:31.849995,"(1.6, 1.76, 1.74125)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 160.0, 125.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:33.189753,"(1.6, 1.76, 1.74125)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 150.0, 125.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:34.483371,"(1.6, 1.76, 1.74125)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 150.0, 108.33333333333333)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:35.796402,"(1.6, 1.76, 1.74125)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 150.0, 108.33333333333333)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:37.108211,"(1.6, 1.76, 1.756470588235294)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 150.0, 125.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:38.422402,"(1.6, 1.76, 1.756470588235294)","(17.0, 24.0, 23.142857142857142)","(17.0, 38.0, 31.0)","(41.0, 140.0, 120.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:39.681221,"(1.6, 1.76, 1.7356521739130435)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 9.6, 7.371428571428572)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:41.056955,"(1.6, 1.76, 1.656)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 9.6, 7.6)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 26.833333333333336)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:42.431490,"(1.6, 1.76, 1.744705882352941)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 9.2, 7.9)","(5.0, 10.5, 8.34375)","(9.0, 28.0, 25.944444444444443)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:43.785970,"(1.6, 1.75, 1.6788235294117646)","(17.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.0, 10.5, 8.34375)","(9.0, 27.0, 26.0)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:45.149482,"(1.6, 1.75, 1.6788235294117646)","(18.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 27.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:46.412197,"(1.6, 1.75, 1.6788235294117646)","(18.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:47.757990,"(1.6, 1.75, 1.6788235294117646)","(18.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:49.018501,"(1.6, 1.75, 1.6788235294117646)","(18.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:50.257165,"(1.6, 1.75, 1.6788235294117646)","(18.0, 24.0, 23.142857142857142)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:51.517592,"(1.6, 1.75, 1.7410714285714286)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:52.895213,"(1.6, 1.75, 1.7410714285714286)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:54.238973,"(1.6, 1.75, 1.740566037735849)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:55.509019,"(1.6, 1.75, 1.7393617021276595)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 140.0, 120.0)","(4.8, 8.6, 7.9)","(5.5, 10.5, 8.34375)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:56.768414,"(1.6, 1.78, 1.7792000000000001)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 140.0, 115.0)","(4.8, 8.6, 8.037837837837838)","(5.5, 10.5, 9.818181818181818)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:57.979577,"(1.6, 1.79, 1.7852631578947369)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.037837837837838)","(5.5, 10.5, 9.818181818181818)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:23:59.310950,"(1.6, 1.79, 1.7818181818181817)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:00.633507,"(1.6, 1.79, 1.785909090909091)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:01.905693,"(1.6, 1.79, 1.75875)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:03.152835,"(1.6, 1.79, 1.7879885057471265)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:04.451028,"(1.6, 1.79, 1.7557894736842106)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:05.741198,"(1.6, 1.79, 1.71125)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:06.998299,"(1.6, 1.78, 1.7175)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 115.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:08.203267,"(1.6, 1.78, 1.7175)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:09.481001,"(1.6, 1.74, 1.7127272727272727)","(18.0, 24.0, 23.0)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:10.924335,"(1.6, 1.74, 1.7127272727272727)","(18.0, 24.0, 22.909090909090907)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:12.373596,"(1.6, 1.74, 1.7127272727272727)","(18.0, 24.0, 22.909090909090907)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:13.737864,"(1.6, 1.74, 1.7127272727272727)","(18.0, 24.0, 22.909090909090907)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:15.091433,"(1.6, 1.74, 1.7127272727272727)","(18.0, 24.0, 22.909090909090907)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:16.427542,"(1.6, 1.75, 1.7123076923076923)","(18.0, 24.0, 22.909090909090907)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.2)","(5.5, 10.5, 9.785714285714286)","(10.0, 28.0, 25.26086956521739)","(21.0, 50.0, 48.849999999999994)"
12-01-2023 18:24:17.743465,"(1.6, 1.75, 1.7123076923076923)","(18.0, 24.0, 22.909090909090907)","(17.0, 42.0, 27.6)","(41.0, 130.0, 110.0)","(4.8, 8.6, 8.212121212121211)","(5.5, 10.5, 8.335294117647058)","(10.0, 28.0, 25.375)","(21.0, 50.0, 48.849999999999994)"
