,Sweet Succulent,Sebon Toe Less,Club Supreme,Red Tides,Zing Zang Lass,Princess Storm,Molly Palms,Slam Dunker
07-01-2023 10:25:45.450437,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.142857142857142)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:25:46.663142,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.142857142857142)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:25:47.898313,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:25:49.121512,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:25:50.328555,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:25:51.646923,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 16.24615384615385)"
07-01-2023 10:25:52.868170,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.8)"
07-01-2023 10:25:53.954749,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.8)"
07-01-2023 10:25:55.078350,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.8)"
07-01-2023 10:25:56.360524,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 19.866666666666667)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.8)"
07-01-2023 10:25:57.566651,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.433333333333334)"
07-01-2023 10:25:58.735906,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:25:59.914045,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:01.226308,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:02.362844,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:03.591388,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:04.712099,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:05.994181,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:07.120917,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:08.201234,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:09.343981,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:10.459455,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 29.6875)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:11.613721,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:12.720488,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:13.870613,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:15.286274,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:16.492734,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.220833333333333)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.6)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.466666666666665)"
07-01-2023 10:26:18.139476,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 21.42727272727273)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.875)"
07-01-2023 10:26:19.373546,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 19.52)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.875)"
07-01-2023 10:26:20.681985,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 19.52)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.875)"
07-01-2023 10:26:21.878291,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 19.52)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.875)"
07-01-2023 10:26:23.114055,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 19.52)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.875)"
07-01-2023 10:26:24.452677,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 19.52)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.875)"
07-01-2023 10:26:25.733666,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 19.52)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:26.958466,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:28.250893,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:29.508083,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:30.620521,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:31.805160,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:32.893987,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:33.964875,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:35.102987,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:36.185272,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:37.231650,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:38.484140,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:39.646706,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:40.751784,"(6.0, 10.0, 8.85)","(3.9, 6.2, 3.9232142857142858)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 20.475)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 15.533333333333333)"
07-01-2023 10:26:41.952417,"(6.0, 10.0, 8.85)","(3.9, 6.2, 4.315384615384615)","(18.0, 55.0, 44.3421052631579)","(10.0, 22.0, 16.975)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.0, 11.271428571428572)"
07-01-2023 10:26:43.249910,"(6.0, 10.0, 7.44)","(3.9, 5.3, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 18.0, 16.975)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 12.5, 11.271428571428572)"
07-01-2023 10:26:44.511027,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 18.0, 18.2875)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 12.5, 14.842857142857143)"
07-01-2023 10:26:45.690419,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 19.5, 18.2875)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 17.5, 12.88888888888889)"
07-01-2023 10:26:47.012215,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 19.5, 18.2875)","(6.0, 10.5, 8.772)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 18.5, 12.88888888888889)"
07-01-2023 10:26:48.384645,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 19.5, 19.05909090909091)","(6.0, 10.5, 9.092)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 18.5, 16.375)"
07-01-2023 10:26:49.686472,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 19.5, 19.05909090909091)","(6.0, 11.0, 9.092)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 20.0, 16.375)"
07-01-2023 10:26:51.377023,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.771428571428571)","(18.0, 55.0, 40.714285714285715)","(10.0, 19.5, 17.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 5.552380952380952)","(6.0, 9.2, 8.81111111111111)","(7.0, 20.0, 14.3)"
07-01-2023 10:26:52.875264,"(6.0, 10.5, 7.44)","(3.9, 5.2, 4.62)","(18.0, 55.0, 40.714285714285715)","(10.0, 19.5, 15.1875)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 20.0, 14.3)"
07-01-2023 10:26:54.237409,"(6.0, 10.5, 6.75)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 23.0, 19.8)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 20.0, 12.514285714285714)"
07-01-2023 10:26:55.777096,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 19.8)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:26:57.291335,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 19.8)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:26:58.630552,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 19.8)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:26:59.934252,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 19.8)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:01.328194,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 19.8)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:02.684850,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:04.025049,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:05.281758,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:06.537239,"(6.0, 10.5, 7.2214285714285715)","(3.9, 5.2, 4.7)","(18.0, 55.0, 40.714285714285715)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:07.745930,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:08.957072,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:10.235000,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:11.393173,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.514285714285714)"
07-01-2023 10:27:12.639587,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:13.887976,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:15.084904,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:16.234225,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:17.420402,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:18.516075,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:19.655491,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.75)"
07-01-2023 10:27:20.805561,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 15.4)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
07-01-2023 10:27:21.989375,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 13.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
07-01-2023 10:27:23.158213,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 13.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
07-01-2023 10:27:24.383192,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 13.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
07-01-2023 10:27:25.571518,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 13.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
07-01-2023 10:27:26.913815,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 13.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
07-01-2023 10:27:28.293221,"(6.0, 10.5, 6.824999999999999)","(3.9, 5.2, 4.7)","(18.0, 55.0, 30.3125)","(10.0, 22.0, 13.6)","(6.0, 11.0, 9.092)","(4.0, 6.6, 4.4399999999999995)","(6.0, 9.2, 8.81111111111111)","(7.0, 14.0, 12.628571428571428)"
