,Rippa Buddy,Far Too Tempting,Tsegay,And Then,Bloomin Crafty
04-01-2023 12:58:36.408762,"(10.0, 13.5, 12.976190476190476)","(1.5, 1.65, 1.6446666666666665)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.275)"
04-01-2023 12:58:37.341137,"(10.0, 13.5, 12.976190476190476)","(1.5, 1.65, 1.6446666666666665)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.316666666666667)"
04-01-2023 12:58:38.291295,"(10.0, 13.5, 12.976190476190476)","(1.5, 1.65, 1.6446666666666665)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.316666666666667)"
04-01-2023 12:58:39.149645,"(10.0, 13.5, 12.976190476190476)","(1.5, 1.65, 1.6446666666666665)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.316666666666667)"
04-01-2023 12:58:39.968817,"(10.0, 13.5, 12.976190476190476)","(1.5, 1.65, 1.6446666666666665)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.316666666666667)"
04-01-2023 12:58:40.795995,"(10.0, 13.5, 13.125)","(1.5, 1.65, 1.641578947368421)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.316666666666667)"
04-01-2023 12:58:41.685148,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.65, 1.6457589285714285)","(21.0, 75.0, 67.0)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.316666666666667)"
04-01-2023 12:58:42.598741,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.65, 1.6457589285714285)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.2375)"
04-01-2023 12:58:43.525166,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.65, 1.6457589285714285)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.145454545454546)","(4.2, 5.4, 5.225)"
04-01-2023 12:58:44.406996,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.65, 1.6457589285714285)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.225)","(4.2, 5.3, 5.225)"
04-01-2023 12:58:45.323474,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.65, 1.6457589285714285)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.225)","(4.2, 5.3, 5.225)"
04-01-2023 12:58:46.312896,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.651168831168831)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.225)","(4.2, 5.3, 5.225)"
04-01-2023 12:58:47.258809,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.225)","(4.2, 5.3, 5.225)"
04-01-2023 12:58:48.231136,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:49.111873,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:49.977422,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:50.858616,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:51.856146,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:52.787638,"(10.0, 13.5, 13.277777777777779)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:53.702810,"(10.0, 13.5, 13.25)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:54.560497,"(10.0, 13.5, 13.0)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.166666666666666)"
04-01-2023 12:58:55.421810,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.135294117647058)"
04-01-2023 12:58:56.381542,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.135294117647058)"
04-01-2023 12:58:57.265343,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.135294117647058)"
04-01-2023 12:58:58.162457,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.3, 5.173684210526316)"
04-01-2023 12:58:59.110083,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.2, 5.173684210526316)"
04-01-2023 12:59:00.040055,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.2, 5.173684210526316)"
04-01-2023 12:59:00.904885,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.2, 5.173684210526316)"
04-01-2023 12:59:01.788514,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.2, 5.173684210526316)"
04-01-2023 12:59:02.726949,"(10.0, 13.5, 12.921052631578947)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.2, 5.173684210526316)"
04-01-2023 12:59:03.590559,"(10.0, 13.5, 13.115384615384615)","(1.5, 1.66, 1.648216560509554)","(21.0, 75.0, 69.66666666666667)","(7.0, 9.4, 9.2)","(4.2, 5.2, 5.128571428571429)"
04-01-2023 12:59:04.391531,"(10.0, 13.5, 13.078947368421053)","(1.5, 1.66, 1.651188118811881)","(21.0, 70.0, 65.0)","(7.0, 9.2, 9.053846153846154)","(4.2, 5.1, 5.076)"
04-01-2023 12:59:05.264174,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6516)","(21.0, 70.0, 61.42857142857143)","(7.0, 9.2, 9.081249999999999)","(4.2, 5.2, 5.1230769230769235)"
04-01-2023 12:59:06.375732,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 64.70588235294117)","(7.0, 9.2, 9.081249999999999)","(4.2, 5.2, 5.129411764705883)"
04-01-2023 12:59:07.278229,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 64.70588235294117)","(7.0, 9.2, 9.081249999999999)","(4.2, 5.2, 5.084615384615384)"
04-01-2023 12:59:08.210152,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 64.70588235294117)","(7.0, 9.2, 9.081249999999999)","(4.2, 5.2, 5.084615384615384)"
04-01-2023 12:59:09.144758,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 64.70588235294117)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.2, 5.084615384615384)"
04-01-2023 12:59:10.026464,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 64.70588235294117)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.2, 5.084615384615384)"
04-01-2023 12:59:10.881434,"(10.0, 14.0, 13.159420289855072)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 64.70588235294117)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.2, 5.010526315789473)"
04-01-2023 12:59:11.899124,"(10.0, 14.0, 13.5)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 67.90697674418604)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.2, 5.02)"
04-01-2023 12:59:12.858344,"(10.0, 14.0, 13.5)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 67.90697674418604)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.1, 5.02)"
04-01-2023 12:59:13.724753,"(10.0, 14.0, 13.5)","(1.5, 1.66, 1.6536789297658863)","(21.0, 70.0, 66.86046511627907)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.1, 5.0)"
04-01-2023 12:59:14.538050,"(10.0, 14.0, 13.508474576271187)","(1.5, 1.66, 1.6540378548895898)","(21.0, 70.0, 66.93181818181819)","(7.0, 9.2, 9.129999999999999)","(4.2, 5.0, 4.9772727272727275)"
04-01-2023 12:59:15.405892,"(10.0, 14.0, 13.5)","(1.5, 1.66, 1.6536544850498338)","(21.0, 70.0, 66.86046511627907)","(7.0, 9.4, 9.26)","(4.2, 5.0, 4.990909090909091)"
04-01-2023 12:59:16.289626,"(10.0, 14.0, 13.517857142857142)","(1.5, 1.66, 1.6541825095057034)","(21.0, 70.0, 66.44736842105263)","(7.0, 9.4, 9.057142857142857)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:17.337879,"(10.0, 14.0, 13.457943925233645)","(1.5, 1.66, 1.6536544850498338)","(21.0, 70.0, 66.44736842105263)","(7.0, 9.4, 9.147368421052631)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:18.333081,"(10.0, 14.0, 13.457943925233645)","(1.5, 1.66, 1.6536544850498338)","(21.0, 70.0, 66.44736842105263)","(7.0, 9.4, 9.147368421052631)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:19.179637,"(10.0, 14.0, 13.457943925233645)","(1.5, 1.66, 1.6536544850498338)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.147368421052631)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:20.128346,"(10.0, 14.0, 13.457943925233645)","(1.5, 1.66, 1.6536544850498338)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.35)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:21.052525,"(10.0, 14.0, 13.457943925233645)","(1.5, 1.66, 1.6536544850498338)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.363636363636363)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:21.926214,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.66, 1.6554187192118226)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.363636363636363)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:22.894400,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.6618796992481202)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.377777777777778)","(4.2, 5.1, 5.014285714285714)"
04-01-2023 12:59:23.792960,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.6618796992481202)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.377777777777778)","(4.2, 5.1, 4.990909090909091)"
04-01-2023 12:59:24.601657,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.6618796992481202)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.377777777777778)","(4.2, 5.1, 4.990909090909091)"
04-01-2023 12:59:25.414588,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.661908396946565)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.377777777777778)","(4.2, 5.1, 4.9714285714285715)"
04-01-2023 12:59:26.368309,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.661908396946565)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.952)"
04-01-2023 12:59:27.243270,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.661908396946565)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.952)"
04-01-2023 12:59:28.042843,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.661908396946565)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.952)"
04-01-2023 12:59:28.953755,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.661908396946565)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.952)"
04-01-2023 12:59:29.855065,"(10.0, 13.5, 13.429824561403509)","(1.5, 1.67, 1.661908396946565)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:30.704644,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:31.741091,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:32.674327,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:33.592897,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:34.553579,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:35.666848,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.2, 5.0, 4.945454545454545)"
04-01-2023 12:59:36.807286,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:37.664662,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:38.494357,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.4, 9.384)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:39.401025,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:40.260644,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.658415300546448)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:41.132425,"(10.0, 14.0, 13.401639344262295)","(1.5, 1.67, 1.6571124620060789)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:42.015834,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.67, 1.657455621301775)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:42.839395,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.67, 1.657455621301775)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:43.711635,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.67, 1.6574183976261128)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:44.600768,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.67, 1.6574183976261128)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.366666666666665)","(4.0, 5.0, 4.945454545454545)"
04-01-2023 12:59:45.542833,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.67, 1.6574183976261128)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.6, 9.55)","(4.0, 5.0, 4.9523809523809526)"
04-01-2023 12:59:46.406571,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.66, 1.6577160493827159)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.8, 9.55)","(4.0, 5.0, 4.9523809523809526)"
04-01-2023 12:59:47.248561,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.67, 1.6574183976261128)","(21.0, 70.0, 66.53846153846153)","(7.0, 9.8, 9.48)","(4.0, 5.0, 4.944444444444445)"
04-01-2023 12:59:48.133671,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.66, 1.6519266055045871)","(21.0, 70.0, 68.75)","(7.0, 9.8, 9.62857142857143)","(4.0, 5.0, 4.944444444444445)"
04-01-2023 12:59:49.046320,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.66, 1.6519266055045871)","(21.0, 70.0, 68.75)","(7.0, 9.8, 10.185714285714285)","(4.0, 5.0, 4.9)"
04-01-2023 12:59:49.949365,"(10.0, 14.0, 13.38135593220339)","(1.5, 1.65, 1.644375)","(21.0, 70.0, 68.75)","(7.0, 10.5, 10.21875)","(4.0, 5.0, 4.9365853658536585)"
04-01-2023 12:59:50.824002,"(10.0, 14.0, 13.34351145038168)","(1.5, 1.64, 1.6334579439252337)","(21.0, 70.0, 68.75)","(7.0, 10.5, 10.21875)","(4.0, 5.0, 4.996078431372549)"
04-01-2023 12:59:51.686976,"(10.0, 14.0, 13.302013422818792)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.194444444444445)","(4.0, 5.0, 4.996078431372549)"
04-01-2023 12:59:52.499891,"(10.0, 14.0, 13.302013422818792)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.194444444444445)","(4.0, 5.0, 4.996078431372549)"
04-01-2023 12:59:53.329809,"(10.0, 14.0, 13.302013422818792)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.419354838709678)","(4.0, 5.0, 4.975)"
04-01-2023 12:59:54.205324,"(10.0, 14.0, 13.282758620689656)","(1.5, 1.63, 1.6259770114942529)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.1, 4.955555555555556)"
04-01-2023 12:59:55.109346,"(10.0, 13.5, 13.36)","(1.5, 1.63, 1.6259770114942529)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.1, 4.955555555555556)"
04-01-2023 12:59:55.897675,"(10.0, 13.5, 13.295081967213115)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.1, 4.955555555555556)"
04-01-2023 12:59:56.701189,"(10.0, 13.5, 13.295081967213115)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.1, 4.955555555555556)"
04-01-2023 12:59:57.600401,"(10.0, 13.5, 13.295081967213115)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.1, 4.9375)"
04-01-2023 12:59:58.468644,"(10.0, 13.5, 13.288135593220339)","(1.5, 1.64, 1.631063829787234)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.1, 4.987878787878788)"
04-01-2023 12:59:59.306771,"(10.0, 13.5, 13.288135593220339)","(1.5, 1.64, 1.630344827586207)","(21.0, 70.0, 69.02173913043478)","(7.0, 10.5, 10.35897435897436)","(4.0, 5.0, 4.963157894736842)"
04-01-2023 13:00:00.176806,"(10.0, 13.5, 13.298245614035087)","(1.5, 1.62, 1.6169318181818182)","(21.0, 70.0, 69.0625)","(7.0, 10.5, 10.426829268292684)","(4.0, 5.1, 5.022222222222222)"
04-01-2023 13:00:01.042212,"(10.0, 13.5, 13.314516129032258)","(1.5, 1.63, 1.6264761904761904)","(21.0, 70.0, 66.25)","(7.0, 10.5, 10.426829268292684)","(4.0, 5.1, 5.022222222222222)"
04-01-2023 13:00:01.841785,"(10.0, 13.5, 13.3203125)","(1.5, 1.63, 1.6265384615384615)","(21.0, 75.0, 64.6875)","(7.0, 10.5, 10.380434782608695)","(4.0, 5.1, 5.0649999999999995)"
04-01-2023 13:00:02.647183,"(10.0, 13.0, 12.86)","(1.5, 1.64, 1.633)","(21.0, 75.0, 66.75)","(7.0, 10.5, 10.380434782608695)","(4.0, 5.1, 5.0649999999999995)"
04-01-2023 13:00:03.578767,"(10.0, 13.0, 12.825)","(1.5, 1.64, 1.633)","(21.0, 75.0, 65.625)","(7.0, 10.5, 9.841717791411044)","(4.0, 5.1, 5.121311475409836)"
04-01-2023 13:00:04.486145,"(10.0, 13.0, 12.753623188405797)","(1.5, 1.64, 1.6349056603773584)","(21.0, 75.0, 65.625)","(7.0, 10.0, 9.818390804597701)","(4.0, 5.2, 5.125)"
04-01-2023 13:00:05.327552,"(10.0, 13.0, 12.75)","(1.5, 1.65, 1.637128712871287)","(21.0, 75.0, 69.0)","(7.0, 10.0, 9.818390804597701)","(4.0, 5.3, 5.125)"
04-01-2023 13:00:06.142020,"(10.0, 13.0, 12.75)","(1.5, 1.65, 1.6386746987951806)","(21.0, 75.0, 69.0)","(7.0, 9.8, 9.727272727272728)","(4.0, 5.3, 5.113207547169811)"
04-01-2023 13:00:06.959236,"(10.0, 13.0, 12.791666666666666)","(1.5, 1.66, 1.6474285714285712)","(21.0, 75.0, 69.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.052)"
04-01-2023 13:00:07.809462,"(10.0, 13.0, 12.791666666666666)","(1.5, 1.66, 1.6465822784810125)","(21.0, 75.0, 69.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.0636363636363635)"
04-01-2023 13:00:08.609514,"(10.0, 13.0, 12.791666666666666)","(1.5, 1.66, 1.6456)","(21.0, 75.0, 69.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.0636363636363635)"
04-01-2023 13:00:09.453859,"(10.0, 13.0, 12.766666666666667)","(1.5, 1.66, 1.6491304347826086)","(21.0, 75.0, 69.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.0636363636363635)"
04-01-2023 13:00:10.293275,"(10.0, 13.0, 12.766666666666667)","(1.5, 1.66, 1.6491304347826086)","(21.0, 75.0, 69.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.0636363636363635)"
04-01-2023 13:00:11.088695,"(10.0, 13.0, 12.766666666666667)","(1.5, 1.66, 1.648095238095238)","(21.0, 75.0, 69.54545454545455)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.0636363636363635)"
04-01-2023 13:00:11.970710,"(10.0, 13.0, 12.766666666666667)","(1.5, 1.66, 1.6486666666666665)","(21.0, 75.0, 69.54545454545455)","(7.0, 9.8, 9.60909090909091)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:12.856906,"(10.0, 13.0, 12.766666666666667)","(1.5, 1.66, 1.6457142857142857)","(21.0, 75.0, 69.54545454545455)","(7.0, 9.8, 9.529032258064516)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:13.696424,"(10.0, 13.0, 12.766666666666667)","(1.5, 1.66, 1.6444210526315788)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.495238095238095)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:14.568783,"(10.0, 13.0, 12.818840579710145)","(1.5, 1.66, 1.6475675675675674)","(21.0, 75.0, 70.0)","(7.0, 9.6, 9.44)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:15.411527,"(10.0, 13.0, 12.818840579710145)","(1.5, 1.66, 1.6446666666666665)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.472000000000001)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:16.245222,"(10.0, 13.0, 12.818840579710145)","(1.5, 1.66, 1.6446666666666665)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.472000000000001)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:17.058360,"(10.0, 13.0, 12.818840579710145)","(1.5, 1.66, 1.6446666666666665)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.472000000000001)","(4.0, 5.1, 5.04)"
04-01-2023 13:00:17.906479,"(10.0, 13.0, 12.85483870967742)","(1.5, 1.66, 1.6437362637362636)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.473469387755102)","(4.0, 5.1, 5.057142857142857)"
04-01-2023 13:00:18.800707,"(10.0, 13.5, 13.125)","(1.5, 1.65, 1.644375)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.444444444444445)","(4.0, 5.1, 5.057142857142857)"
04-01-2023 13:00:19.694244,"(10.0, 13.5, 13.125)","(1.5, 1.66, 1.6458333333333333)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.503703703703705)","(4.0, 5.1, 5.047826086956522)"
04-01-2023 13:00:20.519605,"(10.0, 13.5, 13.125)","(1.5, 1.66, 1.6458333333333333)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.503703703703705)","(4.0, 5.1, 5.025925925925926)"
04-01-2023 13:00:21.362430,"(10.0, 13.5, 13.125)","(1.5, 1.66, 1.6458333333333333)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.503703703703705)","(4.0, 5.1, 5.025925925925926)"
04-01-2023 13:00:22.228320,"(10.0, 13.5, 13.125)","(1.5, 1.66, 1.6458333333333333)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.503703703703705)","(4.0, 5.1, 5.025925925925926)"
04-01-2023 13:00:23.112581,"(10.0, 13.5, 13.097014925373134)","(1.5, 1.66, 1.6454545454545453)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.025925925925926)"
04-01-2023 13:00:23.949301,"(10.0, 13.5, 13.097014925373134)","(1.5, 1.66, 1.645)","(21.0, 75.0, 70.0)","(7.0, 9.8, 9.64)","(4.0, 5.1, 5.025925925925926)"
