,Flying G,Indian Sky,Crooked Fellow,Rodeo Champ,Captain Dozer,J Fs Senna,Fort Hood,Rowdy River
08-12-2022 14:41:39.870097,"(8.5, 12.5, 10.433333333333334)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.8, 7.376470588235295)","(5.5, 7.6, 6.24)","(5.0, 6.4, 6.1000000000000005)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:41.133494,"(8.5, 12.5, 11.466666666666667)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.8, 7.376470588235295)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.714285714285714)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:42.411766,"(8.5, 12.5, 11.466666666666667)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.6, 7.3052631578947365)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.714285714285714)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:43.722588,"(8.5, 12.5, 11.466666666666667)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.4, 7.044444444444444)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.714285714285714)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:44.982851,"(8.5, 12.5, 11.34)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.4, 6.333333333333333)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.533333333333333)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:46.214293,"(8.5, 12.5, 11.533333333333333)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.4, 6.4)","(5.5, 7.6, 6.24)","(5.0, 6.2, 5.533333333333333)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:47.457228,"(8.5, 12.5, 11.533333333333333)","(6.5, 8.6, 7.866666666666666)","(7.0, 7.4, 6.4)","(5.5, 7.6, 6.24)","(5.0, 6.2, 5.533333333333333)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:48.727967,"(8.5, 12.5, 11.9)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.4, 7.15)","(5.5, 7.6, 6.24)","(5.0, 6.2, 5.533333333333333)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:50.089250,"(8.5, 12.5, 12.114285714285714)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.4, 7.15)","(5.5, 7.6, 6.24)","(5.0, 6.2, 5.533333333333333)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:51.429166,"(8.5, 12.5, 11.785714285714286)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.4, 7.15)","(5.5, 7.6, 6.24)","(5.0, 6.2, 5.389473684210526)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:52.861251,"(8.5, 12.5, 11.785714285714286)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.4, 6.2250000000000005)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.389473684210526)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:54.265289,"(8.5, 12.5, 11.7)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.2, 6.2250000000000005)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.389473684210526)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:55.648301,"(8.5, 12.5, 11.785714285714286)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.2, 6.2250000000000005)","(5.5, 7.6, 6.24)","(5.0, 6.4, 5.389473684210526)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:57.124073,"(8.5, 12.5, 11.833333333333334)","(6.5, 7.8, 6.886956521739131)","(7.0, 7.2, 6.2250000000000005)","(6.0, 7.6, 6.24)","(5.0, 6.4, 5.628571428571429)","(3.3, 4.8, 4.142857142857142)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:58.405402,"(9.0, 12.5, 11.833333333333334)","(6.5, 7.8, 6.886956521739131)","(6.5, 7.2, 6.2250000000000005)","(6.0, 7.6, 6.24)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.8, 4.15625)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:41:59.818954,"(9.0, 12.5, 11.833333333333334)","(6.5, 7.8, 6.886956521739131)","(6.5, 7.2, 6.2250000000000005)","(6.0, 8.0, 6.075)","(5.0, 6.2, 5.628571428571429)","(3.3, 5.0, 4.42)","(15.0, 42.0, 31.200000000000003)","(13.0, 34.0, 23.0)"
08-12-2022 14:42:01.115299,"(9.0, 12.5, 11.833333333333334)","(6.5, 7.8, 6.929032258064516)","(6.5, 7.2, 6.313636363636364)","(6.0, 8.0, 6.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.0)"
08-12-2022 14:42:02.332102,"(9.0, 12.5, 11.833333333333334)","(6.5, 7.6, 7.5058823529411764)","(6.5, 7.2, 6.313636363636364)","(6.0, 8.2, 6.259375)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.0)"
08-12-2022 14:42:03.567068,"(9.0, 12.5, 11.5)","(6.5, 7.6, 6.3)","(6.5, 7.2, 6.313636363636364)","(6.0, 8.2, 6.22)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.0)"
08-12-2022 14:42:04.814994,"(9.0, 12.5, 11.5)","(6.5, 7.8, 6.966666666666667)","(6.5, 7.2, 6.313636363636364)","(6.0, 8.2, 6.857142857142857)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.0)"
08-12-2022 14:42:06.195023,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.2, 6.208)","(6.0, 8.0, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.0)"
08-12-2022 14:42:07.528568,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.196153846153846)","(6.0, 7.6, 6.75)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:08.896219,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.196153846153846)","(6.0, 7.6, 6.75)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:10.268158,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.196153846153846)","(6.0, 7.6, 6.75)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:11.656074,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.196153846153846)","(6.0, 7.6, 6.75)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:13.080757,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.196153846153846)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:14.418263,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.196153846153846)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:15.724323,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 7.0, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:16.906102,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.271428571428571)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:18.066307,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.561538461538461)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:19.353570,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.561538461538461)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:20.592884,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.328571428571429)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 27.4)"
08-12-2022 14:42:21.878403,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:23.143438,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:24.454672,"(9.0, 12.5, 11.5)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:25.765452,"(9.0, 12.5, 12.071428571428571)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:27.099776,"(9.0, 12.5, 12.071428571428571)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:28.431777,"(9.0, 12.5, 12.071428571428571)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:29.811247,"(9.0, 12.5, 12.071428571428571)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:31.121058,"(9.0, 12.5, 12.071428571428571)","(6.5, 7.8, 7.133333333333333)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.142857142857143)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:32.390877,"(9.0, 12.5, 12.071428571428571)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:33.681782,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:34.937672,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:36.195247,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:37.401764,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:38.521774,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.175)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:39.677273,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:40.845914,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:42.104341,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:43.395334,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:44.989348,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.466666666666667)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:46.460424,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.142857142857143)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:47.825566,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.033333333333333)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:49.219348,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.033333333333333)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:50.447610,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.033333333333333)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:51.714076,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.033333333333333)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:53.004327,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.32)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.033333333333333)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:54.452486,"(9.0, 14.0, 12.5)","(6.5, 7.8, 7.16)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:56.002135,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:57.414895,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:42:58.807557,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:00.162157,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:01.436291,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.112500000000001)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 26.0)"
08-12-2022 14:43:02.744142,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 7.033333333333333)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 26.0)"
08-12-2022 14:43:04.064158,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.3, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(13.0, 34.0, 26.0)"
08-12-2022 14:43:05.351564,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:06.600227,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:07.757971,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:08.885368,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:10.158118,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.375)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:11.407210,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.325)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.15)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:12.652255,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.0375)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.85)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.15)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:13.876531,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.0375)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.85)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.6000000000000005)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:15.148158,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.0375)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.71111111111111)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.608333333333333)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:16.375005,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.0375)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.369230769230769)","(5.0, 6.2, 5.628571428571429)","(3.4, 4.9, 4.616216216216216)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:17.576576,"(9.0, 14.0, 12.5)","(6.5, 7.4, 7.066666666666666)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.0)","(5.0, 6.2, 5.7555555555555555)","(3.4, 4.9, 4.616216216216216)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:18.822675,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.6, 6.2)","(5.0, 6.2, 5.745454545454546)","(3.4, 4.9, 4.053846153846154)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:20.020976,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.4, 6.2)","(5.0, 6.2, 5.745454545454546)","(3.4, 4.9, 4.4)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:21.250389,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.4, 6.2)","(5.0, 6.2, 5.45)","(3.4, 4.9, 4.4)","(15.0, 42.0, 24.333333333333336)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:22.438147,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.4, 6.2)","(5.0, 6.2, 5.45)","(3.4, 4.9, 4.203333333333333)","(15.0, 42.0, 31.4)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:23.701159,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.4, 6.2)","(5.0, 6.2, 5.45)","(3.4, 4.9, 4.730769230769231)","(15.0, 42.0, 31.4)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:25.135166,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.4, 6.0285714285714285)","(5.0, 6.2, 5.377777777777777)","(3.4, 4.8, 4.730769230769231)","(15.0, 42.0, 31.6)","(14.0, 34.0, 23.333333333333332)"
08-12-2022 14:43:26.392034,"(9.0, 14.0, 13.0)","(6.5, 7.4, 6.9)","(6.5, 6.8, 6.472727272727273)","(6.0, 7.4, 6.661538461538462)","(5.0, 6.0, 5.377777777777777)","(3.5, 4.8, 4.678571428571429)","(16.0, 42.0, 31.6)","(15.0, 34.0, 23.333333333333332)"
