,Stylish Memphis Nz,Izaha,Artillery,Ranger Bomb Nz,Smooth Baht,Hes Chiming,Expensive Ego,Total Diva Nz,Little Bliss
07-01-2023 19:51:05.191623,"(3.1, 99999, 99990)","(51.0, 130.0, 109.0)","(16.0, 25.0, 22.142857142857142)","(13.0, 99999, 99990)","(26.0, 38.0, 34.888888888888886)","(21.0, 38.0, 34.0)","(1.55, 1.64, 1.6254878048780488)","(31.0, 99999, 99990)","(71.0, 470.0, 245.0)"
07-01-2023 19:51:06.354077,"(3.1, 99999, 99990)","(51.0, 130.0, 103.75)","(16.0, 25.0, 22.142857142857142)","(13.0, 99999, 99990)","(26.0, 38.0, 34.888888888888886)","(21.0, 36.0, 34.0)","(1.55, 1.64, 1.626242774566474)","(31.0, 99999, 99990)","(71.0, 470.0, 228.0)"
07-01-2023 19:51:07.498190,"(3.1, 99999, 99990)","(51.0, 130.0, 103.75)","(16.0, 24.0, 22.846153846153847)","(13.0, 99999, 99990)","(20.0, 38.0, 34.888888888888886)","(21.0, 36.0, 33.0)","(1.55, 1.64, 1.6291525423728814)","(31.0, 99999, 99990)","(81.0, 460.0, 218.33333333333334)"
07-01-2023 19:51:08.622487,"(3.1, 99999, 99990)","(51.0, 130.0, 109.0)","(16.0, 24.0, 22.846153846153847)","(13.0, 99999, 99990)","(20.0, 38.0, 34.888888888888886)","(21.0, 38.0, 33.0)","(1.55, 1.64, 1.6291525423728814)","(31.0, 99999, 99990)","(81.0, 460.0, 218.33333333333334)"
07-01-2023 19:51:09.749646,"(3.1, 99999, 99990)","(51.0, 130.0, 103.75)","(16.0, 23.0, 22.333333333333332)","(13.0, 99999, 99990)","(20.0, 38.0, 34.888888888888886)","(21.0, 38.0, 33.0)","(1.55, 1.64, 1.6289655172413793)","(31.0, 99999, 99990)","(81.0, 460.0, 218.33333333333334)"
07-01-2023 19:51:10.865406,"(3.1, 99999, 99990)","(51.0, 130.0, 103.75)","(16.0, 23.0, 22.333333333333332)","(13.0, 99999, 99990)","(20.0, 38.0, 34.888888888888886)","(21.0, 38.0, 33.0)","(1.55, 1.64, 1.6289655172413793)","(31.0, 99999, 99990)","(81.0, 460.0, 218.33333333333334)"
07-01-2023 19:51:12.146479,"(3.1, 99999, 99990)","(51.0, 130.0, 103.75)","(16.0, 23.0, 23.133333333333333)","(13.0, 99999, 99990)","(20.0, 38.0, 34.888888888888886)","(21.0, 38.0, 33.0)","(1.55, 1.64, 1.6289655172413793)","(31.0, 99999, 99990)","(81.0, 460.0, 263.3333333333333)"
07-01-2023 19:51:13.432755,"(3.1, 99999, 99990)","(51.0, 130.0, 103.75)","(16.0, 25.0, 23.133333333333333)","(13.0, 99999, 99990)","(20.0, 38.0, 34.705882352941174)","(21.0, 38.0, 32.421052631578945)","(1.55, 1.64, 1.672463768115942)","(31.0, 99999, 99990)","(81.0, 450.0, 260.0)"
07-01-2023 19:51:14.687051,"(3.1, 99999, 99990)","(51.0, 180.0, 166.66666666666669)","(16.0, 28.0, 25.8125)","(13.0, 99999, 99990)","(20.0, 40.0, 39.55555555555556)","(21.0, 40.0, 34.0)","(1.55, 1.72, 1.6616279069767441)","(31.0, 99999, 99990)","(81.0, 440.0, 256.6666666666667)"
07-01-2023 19:51:15.817065,"(3.1, 99999, 99990)","(51.0, 170.0, 144.54545454545456)","(16.0, 27.0, 23.25)","(13.0, 99999, 99990)","(20.0, 38.0, 37.2)","(21.0, 38.0, 34.0)","(1.55, 1.67, 1.6616279069767441)","(31.0, 99999, 99990)","(81.0, 430.0, 256.6666666666667)"
07-01-2023 19:51:16.858137,"(3.1, 99999, 99990)","(51.0, 170.0, 144.54545454545456)","(16.0, 26.0, 25.6)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 38.0, 33.0)","(1.55, 1.67, 1.6670247933884297)","(31.0, 99999, 99990)","(81.0, 230.0, 182.0)"
07-01-2023 19:51:18.026325,"(3.1, 99999, 99990)","(51.0, 160.0, 152.5)","(16.0, 25.0, 24.0)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 38.0, 33.5)","(1.55, 1.67, 1.6651020408163264)","(31.0, 99999, 99990)","(81.0, 220.0, 195.0)"
07-01-2023 19:51:19.283406,"(3.1, 99999, 99990)","(51.0, 150.0, 138.88888888888889)","(16.0, 25.0, 24.0)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 38.0, 32.421052631578945)","(1.55, 1.67, 1.6662280701754386)","(31.0, 99999, 99990)","(81.0, 220.0, 195.0)"
07-01-2023 19:51:20.540746,"(3.1, 99999, 99990)","(51.0, 150.0, 140.0)","(16.0, 25.0, 24.0)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 32.421052631578945)","(1.55, 1.7, 1.6626213592233008)","(31.0, 99999, 99990)","(81.0, 220.0, 195.0)"
07-01-2023 19:51:21.813874,"(3.1, 99999, 99990)","(51.0, 150.0, 123.33333333333333)","(16.0, 25.0, 24.272727272727273)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 35.714285714285715)","(1.55, 1.7, 1.6705732484076432)","(31.0, 99999, 99990)","(81.0, 220.0, 195.0)"
07-01-2023 19:51:23.021417,"(3.1, 99999, 99990)","(51.0, 150.0, 123.33333333333333)","(16.0, 25.0, 24.272727272727273)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 36.25)","(1.55, 1.7, 1.6705732484076432)","(31.0, 99999, 99990)","(81.0, 220.0, 195.0)"
07-01-2023 19:51:24.243620,"(3.1, 99999, 99990)","(51.0, 150.0, 140.0)","(16.0, 25.0, 22.5)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 36.25)","(1.55, 1.7, 1.6619753086419753)","(31.0, 99999, 99990)","(81.0, 220.0, 186.0)"
07-01-2023 19:51:25.457191,"(3.1, 99999, 99990)","(51.0, 150.0, 140.0)","(16.0, 24.0, 22.5)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 36.25)","(1.55, 1.7, 1.6619753086419753)","(31.0, 99999, 99990)","(81.0, 250.0, 205.0)"
07-01-2023 19:51:26.663381,"(3.1, 99999, 99990)","(51.0, 150.0, 140.0)","(16.0, 24.0, 23.4)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 36.25)","(1.55, 1.7, 1.6619753086419753)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:27.935337,"(3.1, 99999, 99990)","(51.0, 150.0, 140.0)","(16.0, 24.0, 23.53846153846154)","(13.0, 99999, 99990)","(20.0, 38.0, 36.0)","(21.0, 40.0, 36.25)","(1.55, 1.7, 1.6619753086419753)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:29.099109,"(3.1, 99999, 99990)","(51.0, 150.0, 140.0)","(16.0, 24.0, 23.53846153846154)","(13.0, 99999, 99990)","(20.0, 38.0, 37.0)","(21.0, 40.0, 36.25)","(1.55, 1.7, 1.6624999999999999)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:30.257464,"(3.1, 99999, 99990)","(51.0, 150.0, 142.85714285714286)","(16.0, 24.0, 22.846153846153847)","(13.0, 99999, 99990)","(20.0, 38.0, 37.0)","(21.0, 40.0, 36.25)","(1.55, 1.68, 1.6703448275862067)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:31.453191,"(3.1, 99999, 99990)","(51.0, 150.0, 142.85714285714286)","(16.0, 23.0, 22.833333333333332)","(13.0, 99999, 99990)","(18.0, 38.0, 37.0)","(21.0, 40.0, 39.0)","(1.55, 1.68, 1.6712149532710279)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:32.565236,"(3.2, 99999, 99990)","(61.0, 150.0, 142.85714285714286)","(16.0, 23.0, 22.833333333333332)","(13.0, 99999, 99990)","(18.0, 38.0, 37.0)","(21.0, 40.0, 39.0)","(1.55, 1.7, 1.6712149532710279)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:33.717088,"(3.2, 99999, 99990)","(61.0, 150.0, 142.85714285714286)","(16.0, 23.0, 22.833333333333332)","(13.0, 99999, 99990)","(18.0, 38.0, 37.0)","(21.0, 40.0, 39.2)","(1.55, 1.7, 1.6869999999999998)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:34.897946,"(3.2, 99999, 99990)","(61.0, 150.0, 142.85714285714286)","(16.0, 25.0, 23.75)","(13.0, 99999, 99990)","(18.0, 38.0, 37.0)","(21.0, 40.0, 39.2)","(1.55, 1.72, 1.68)","(31.0, 99999, 99990)","(81.0, 240.0, 205.0)"
07-01-2023 19:51:36.072038,"(3.2, 99999, 99990)","(61.0, 150.0, 142.85714285714286)","(16.0, 25.0, 23.46666666666667)","(14.0, 99999, 99990)","(18.0, 32.0, 27.38888888888889)","(21.0, 40.0, 39.2)","(1.55, 1.72, 1.70125)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:37.259770,"(3.2, 99999, 99990)","(61.0, 150.0, 130.0)","(16.0, 24.0, 22.666666666666668)","(14.0, 99999, 99990)","(18.0, 34.0, 29.655172413793103)","(21.0, 40.0, 34.666666666666664)","(1.55, 1.72, 1.70125)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:38.386243,"(3.2, 99999, 99990)","(61.0, 150.0, 140.0)","(16.0, 24.0, 22.666666666666668)","(14.0, 99999, 99990)","(18.0, 34.0, 29.227272727272727)","(21.0, 40.0, 38.5)","(1.55, 1.72, 1.7102173913043477)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:39.589545,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 24.0, 22.666666666666668)","(14.0, 99999, 99990)","(18.0, 34.0, 29.227272727272727)","(21.0, 40.0, 37.6)","(1.55, 1.72, 1.7138461538461538)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:40.796196,"(3.2, 99999, 99990)","(61.0, 180.0, 146.66666666666666)","(16.0, 24.0, 22.823529411764707)","(14.0, 99999, 99990)","(18.0, 34.0, 29.227272727272727)","(21.0, 40.0, 37.6)","(1.55, 1.72, 1.7376923076923076)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:42.052085,"(3.2, 99999, 99990)","(61.0, 180.0, 146.66666666666666)","(16.0, 24.0, 22.823529411764707)","(14.0, 99999, 99990)","(18.0, 34.0, 29.227272727272727)","(21.0, 40.0, 37.6)","(1.55, 1.75, 1.7376923076923076)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:43.383851,"(3.2, 99999, 99990)","(61.0, 180.0, 138.33333333333334)","(16.0, 24.0, 22.7)","(14.0, 99999, 99990)","(18.0, 34.0, 29.714285714285715)","(21.0, 40.0, 39.25)","(1.55, 1.75, 1.71)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:44.629229,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 23.0, 21.636363636363637)","(14.0, 99999, 99990)","(18.0, 34.0, 30.5)","(21.0, 40.0, 39.25)","(1.55, 1.75, 1.718)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:45.792174,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 22.0, 21.636363636363637)","(14.0, 99999, 99990)","(18.0, 32.0, 30.5)","(21.0, 40.0, 39.25)","(1.55, 1.75, 1.7135294117647057)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:47.021264,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 22.0, 21.666666666666668)","(14.0, 99999, 99990)","(18.0, 32.0, 30.5)","(21.0, 40.0, 39.25)","(1.55, 1.74, 1.7135294117647057)","(31.0, 99999, 99990)","(91.0, 240.0, 231.11111111111111)"
07-01-2023 19:51:48.243075,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 22.0, 24.285714285714285)","(14.0, 99999, 99990)","(18.0, 32.0, 30.5)","(21.0, 40.0, 39.25)","(1.55, 1.74, 1.72)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:49.503726,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 26.0, 23.77777777777778)","(14.0, 99999, 99990)","(18.0, 32.0, 30.5)","(21.0, 40.0, 39.25)","(1.55, 1.73, 1.7021052631578948)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:50.752592,"(3.2, 99999, 99990)","(61.0, 180.0, 166.66666666666669)","(16.0, 26.0, 24.333333333333332)","(14.0, 99999, 99990)","(18.0, 32.0, 31.428571428571427)","(21.0, 40.0, 38.666666666666664)","(1.55, 1.71, 1.7076190476190476)","(31.0, 99999, 99990)","(91.0, 240.0, 205.0)"
07-01-2023 19:51:51.905401,"(3.2, 99999, 99990)","(61.0, 180.0, 168.0)","(16.0, 26.0, 24.333333333333332)","(14.0, 99999, 99990)","(18.0, 32.0, 31.428571428571427)","(21.0, 40.0, 38.666666666666664)","(1.55, 1.71, 1.7076190476190476)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:51:53.134576,"(3.2, 99999, 99990)","(61.0, 180.0, 146.66666666666666)","(16.0, 26.0, 23.714285714285715)","(14.0, 99999, 99990)","(18.0, 32.0, 30.133333333333333)","(21.0, 40.0, 39.5)","(1.55, 1.71, 1.7076190476190476)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:51:54.229519,"(3.2, 99999, 99990)","(61.0, 180.0, 146.66666666666666)","(16.0, 26.0, 23.714285714285715)","(14.0, 99999, 99990)","(18.0, 32.0, 30.133333333333333)","(21.0, 40.0, 39.5)","(1.55, 1.71, 1.7076190476190476)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:51:55.443024,"(3.2, 99999, 99990)","(61.0, 180.0, 146.66666666666666)","(16.0, 26.0, 24.666666666666668)","(14.0, 99999, 99990)","(18.0, 32.0, 30.133333333333333)","(21.0, 40.0, 39.5)","(1.55, 1.71, 1.7061538461538461)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:51:56.705684,"(3.2, 99999, 99990)","(61.0, 180.0, 146.66666666666666)","(16.0, 26.0, 24.666666666666668)","(14.0, 99999, 99990)","(18.0, 32.0, 30.133333333333333)","(21.0, 40.0, 39.5)","(1.55, 1.71, 1.6993548387096773)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:51:57.959294,"(3.2, 99999, 99990)","(61.0, 180.0, 153.33333333333334)","(16.0, 26.0, 24.09090909090909)","(14.0, 99999, 99990)","(18.0, 32.0, 30.133333333333333)","(21.0, 40.0, 41.625)","(1.55, 1.7, 1.6962162162162162)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:51:59.237753,"(3.2, 99999, 99990)","(61.0, 180.0, 153.33333333333334)","(16.0, 26.0, 24.76923076923077)","(14.0, 99999, 99990)","(18.0, 32.0, 30.133333333333333)","(21.0, 46.0, 41.625)","(1.55, 1.7, 1.6948148148148148)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:00.476352,"(3.2, 99999, 99990)","(61.0, 180.0, 163.33333333333334)","(16.0, 26.0, 24.90909090909091)","(14.0, 99999, 99990)","(18.0, 32.0, 30.142857142857142)","(21.0, 46.0, 41.625)","(1.55, 1.7, 1.6927999999999999)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:01.763877,"(3.2, 99999, 99990)","(61.0, 180.0, 178.88888888888889)","(16.0, 26.0, 24.90909090909091)","(14.0, 99999, 99990)","(18.0, 32.0, 30.142857142857142)","(21.0, 46.0, 41.625)","(1.55, 1.7, 1.6927999999999999)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:02.959203,"(3.2, 99999, 99990)","(61.0, 190.0, 178.88888888888889)","(16.0, 26.0, 24.90909090909091)","(14.0, 99999, 99990)","(18.0, 32.0, 30.142857142857142)","(21.0, 46.0, 41.625)","(1.55, 1.7, 1.6910344827586206)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:04.081744,"(3.2, 99999, 99990)","(61.0, 190.0, 169.16666666666666)","(16.0, 26.0, 24.90909090909091)","(14.0, 99999, 99990)","(18.0, 32.0, 30.125)","(21.0, 46.0, 41.625)","(1.55, 1.7, 1.6910344827586206)","(31.0, 99999, 99990)","(91.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:05.328505,"(3.2, 99999, 99990)","(61.0, 190.0, 169.16666666666666)","(16.0, 26.0, 24.90909090909091)","(14.0, 99999, 99990)","(18.0, 32.0, 30.105263157894736)","(21.0, 46.0, 41.625)","(1.5, 1.7, 1.6814285714285713)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:06.606476,"(3.2, 99999, 99990)","(81.0, 190.0, 148.33333333333334)","(16.0, 26.0, 24.90909090909091)","(15.0, 99999, 99990)","(20.0, 32.0, 30.105263157894736)","(21.0, 46.0, 41.625)","(1.5, 1.7, 1.6881818181818182)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:07.887525,"(3.2, 99999, 99990)","(81.0, 190.0, 155.71428571428572)","(16.0, 26.0, 24.90909090909091)","(15.0, 99999, 99990)","(20.0, 32.0, 30.105263157894736)","(21.0, 46.0, 41.625)","(1.5, 1.7, 1.6869999999999998)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:09.171039,"(3.3, 99999, 99990)","(81.0, 190.0, 156.66666666666666)","(17.0, 26.0, 24.90909090909091)","(16.0, 99999, 99990)","(19.0, 32.0, 30.105263157894736)","(26.0, 46.0, 41.625)","(1.5, 1.7, 1.6869999999999998)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:10.363178,"(3.3, 99999, 99990)","(81.0, 190.0, 165.0)","(17.0, 26.0, 24.90909090909091)","(16.0, 99999, 99990)","(19.0, 32.0, 30.105263157894736)","(26.0, 46.0, 41.625)","(1.5, 1.7, 1.6869999999999998)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:11.529343,"(3.3, 99999, 99990)","(81.0, 180.0, 133.33333333333334)","(17.0, 26.0, 24.90909090909091)","(16.0, 99999, 99990)","(19.0, 32.0, 30.105263157894736)","(26.0, 46.0, 41.625)","(1.5, 1.7, 1.6921212121212121)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:12.661661,"(3.3, 99999, 99990)","(81.0, 170.0, 120.0)","(17.0, 25.0, 24.75)","(16.0, 99999, 99990)","(19.0, 32.0, 30.105263157894736)","(26.0, 46.0, 41.625)","(1.5, 1.7, 1.6921212121212121)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:13.804758,"(3.3, 99999, 99990)","(81.0, 190.0, 136.66666666666666)","(17.0, 25.0, 24.5)","(16.0, 99999, 99990)","(19.0, 32.0, 30.105263157894736)","(26.0, 46.0, 41.625)","(1.5, 1.7, 1.6866666666666665)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:15.044257,"(3.3, 99999, 99990)","(81.0, 150.0, 123.33333333333333)","(17.0, 25.0, 24.5)","(16.0, 99999, 99990)","(19.0, 32.0, 30.105263157894736)","(26.0, 46.0, 41.625)","(1.5, 1.7, 1.6906666666666665)","(51.0, 99999, 99990)","(101.0, 240.0, 228.33333333333331)"
07-01-2023 19:52:16.277374,"(3.3, 99999, 99990)","(71.0, 150.0, 123.33333333333333)","(17.0, 25.0, 24.5)","(16.0, 99999, 99990)","(19.0, 30.0, 25.925925925925927)","(26.0, 46.0, 39.77777777777778)","(1.5, 1.7, 1.716734693877551)","(51.0, 99999, 99990)","(101.0, 240.0, 205.0)"
07-01-2023 19:52:17.530192,"(3.3, 99999, 99990)","(71.0, 150.0, 136.66666666666666)","(17.0, 25.0, 24.5)","(16.0, 99999, 99990)","(19.0, 30.0, 27.130434782608695)","(26.0, 46.0, 41.333333333333336)","(1.5, 1.72, 1.7064)","(51.0, 99999, 99990)","(101.0, 240.0, 224.0)"
07-01-2023 19:52:18.725662,"(3.3, 99999, 99990)","(71.0, 190.0, 143.33333333333334)","(17.0, 25.0, 24.5)","(16.0, 99999, 99990)","(19.0, 30.0, 25.76923076923077)","(26.0, 46.0, 44.2)","(1.5, 1.74, 1.702162162162162)","(51.0, 99999, 99990)","(101.0, 240.0, 195.55555555555554)"
07-01-2023 19:52:19.908936,"(3.3, 99999, 99990)","(71.0, 180.0, 146.66666666666666)","(17.0, 25.0, 24.5)","(16.0, 99999, 99990)","(19.0, 30.0, 25.76923076923077)","(26.0, 46.0, 44.2)","(1.5, 1.74, 1.702162162162162)","(51.0, 99999, 99990)","(101.0, 240.0, 195.55555555555554)"
07-01-2023 19:52:21.140729,"(3.3, 99999, 99990)","(71.0, 180.0, 140.0)","(17.0, 25.0, 21.142857142857142)","(16.0, 99999, 99990)","(19.0, 30.0, 26.48)","(26.0, 46.0, 43.6)","(1.5, 1.74, 1.713953488372093)","(51.0, 99999, 99990)","(101.0, 240.0, 195.55555555555554)"
07-01-2023 19:52:22.347127,"(3.3, 99999, 99990)","(71.0, 180.0, 116.66666666666667)","(17.0, 22.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 26.96551724137931)","(26.0, 46.0, 43.6)","(1.5, 1.74, 1.7184615384615385)","(51.0, 99999, 99990)","(101.0, 240.0, 195.55555555555554)"
07-01-2023 19:52:23.559679,"(3.3, 99999, 99990)","(71.0, 170.0, 133.33333333333334)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 46.0, 43.6)","(1.5, 1.74, 1.708)","(51.0, 99999, 99990)","(101.0, 240.0, 195.55555555555554)"
07-01-2023 19:52:24.765108,"(3.3, 99999, 99990)","(71.0, 150.0, 133.33333333333334)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 46.0, 43.6)","(1.5, 1.74, 1.708)","(51.0, 99999, 99990)","(101.0, 240.0, 195.55555555555554)"
07-01-2023 19:52:25.906363,"(3.3, 99999, 99990)","(71.0, 140.0, 120.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 46.0, 67.14285714285714)","(1.5, 1.74, 1.7006617647058824)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:26.993657,"(3.3, 99999, 99990)","(71.0, 140.0, 120.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 130.0, 52.857142857142854)","(1.5, 1.74, 1.7006617647058824)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:28.148452,"(3.3, 99999, 99990)","(71.0, 140.0, 120.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 70.0, 52.0)","(1.5, 1.74, 1.703103448275862)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:29.350951,"(3.3, 99999, 99990)","(71.0, 140.0, 120.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 60.0, 51.6)","(1.5, 1.74, 1.703103448275862)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:30.488692,"(3.3, 99999, 99990)","(71.0, 140.0, 120.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 60.0, 48.125)","(1.5, 1.74, 1.6997744360902256)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:31.602816,"(3.3, 99999, 99990)","(71.0, 140.0, 115.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 55.0, 50.0)","(1.5, 1.74, 1.7090243902439024)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:32.682882,"(3.3, 99999, 99990)","(71.0, 140.0, 115.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 55.0, 50.0)","(1.5, 1.72, 1.7090243902439024)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:33.812745,"(3.3, 99999, 99990)","(71.0, 140.0, 115.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 55.0, 50.0)","(1.5, 1.72, 1.7090243902439024)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:34.992542,"(3.3, 99999, 99990)","(71.0, 140.0, 115.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 55.0, 47.77777777777778)","(1.5, 1.72, 1.7090243902439024)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:36.136373,"(3.3, 99999, 99990)","(71.0, 140.0, 115.0)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 55.0, 50.0)","(1.5, 1.72, 1.702)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:37.342466,"(3.3, 99999, 99990)","(71.0, 140.0, 112.22222222222223)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 27.12)","(26.0, 55.0, 52.4)","(1.5, 1.72, 1.702)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:38.508193,"(3.3, 99999, 99990)","(71.0, 140.0, 112.22222222222223)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 30.0, 28.0)","(26.0, 55.0, 50.6)","(1.5, 1.72, 1.702)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:39.629868,"(3.3, 99999, 99990)","(71.0, 140.0, 119.16666666666667)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 26.0, 21.416666666666668)","(26.0, 110.0, 83.19999999999999)","(1.5, 1.74, 1.696)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
07-01-2023 19:52:40.826779,"(3.3, 99999, 99990)","(71.0, 140.0, 119.16666666666667)","(17.0, 25.0, 24.545454545454547)","(16.0, 99999, 99990)","(19.0, 26.0, 21.625)","(26.0, 100.0, 63.6)","(1.5, 1.71, 1.7106741573033708)","(51.0, 99999, 99990)","(101.0, 240.0, 181.66666666666666)"
