,Gilberts Gold,Grand Chief,Mr Tangles,Royal Tonic,Barrys Galah,Falsetto,Indiana Falls,Miss Rinehart,Mount Coni,Tomboys Spirit
16-12-2022 14:31:06.501902,"(18.0, 26.0, 24.5)","(61.0, 190.0, 130.0)","(18.0, 34.0, 31.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 171.875)","(1.45, 1.58, 1.5663636363636364)","(21.0, 50.0, 48.90909090909091)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.2, 7.1375)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:07.533483,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 34.0, 31.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.58, 1.5663636363636364)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.2, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:08.550877,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 34.0, 31.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.58, 1.5556140350877194)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:09.585198,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 34.0, 28.6)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.59, 1.5556140350877194)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:10.618705,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 34.0, 27.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.59, 1.5556140350877194)","(21.0, 50.0, 49.0)","(101.0, 610.0, 594.0816326530612)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:11.654701,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 32.0, 24.8)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.59, 1.5556140350877194)","(21.0, 50.0, 49.0)","(101.0, 610.0, 594.0816326530612)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:12.718013,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 32.0, 24.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:13.761012,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 30.0, 25.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:14.797185,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 30.0, 24.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 178.33333333333331)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:15.830501,"(18.0, 26.0, 24.5)","(61.0, 190.0, 147.14285714285714)","(18.0, 30.0, 24.0)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 49.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:16.862385,"(18.0, 26.0, 24.5)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.2)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 48.285714285714285)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.52)"
16-12-2022 14:31:17.909158,"(18.0, 26.0, 24.5)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.2)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:18.945256,"(18.0, 26.0, 24.5)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.2)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:19.970692,"(18.0, 26.0, 24.5)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.2)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:21.017938,"(18.0, 26.0, 24.5)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.2)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:22.049088,"(18.0, 26.0, 24.5)","(61.0, 190.0, 110.0)","(18.0, 30.0, 27.2)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:23.094874,"(18.0, 26.0, 24.5)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.666666666666668)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5578688524590165)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:24.141044,"(18.0, 55.0, 47.75)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.666666666666668)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5556140350877194)","(21.0, 50.0, 44.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:25.173352,"(18.0, 55.0, 42.0)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.666666666666668)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5556140350877194)","(21.0, 50.0, 43.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:26.223580,"(18.0, 36.0, 30.75)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.666666666666668)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 191.25)","(1.45, 1.59, 1.5633333333333335)","(21.0, 50.0, 43.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:27.273248,"(18.0, 36.0, 31.333333333333332)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 26.727272727272727)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 185.71428571428572)","(1.45, 1.58, 1.5633333333333335)","(21.0, 50.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:28.307906,"(18.0, 55.0, 44.5)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 185.71428571428572)","(1.45, 1.58, 1.5633333333333335)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:29.341076,"(18.0, 55.0, 45.5)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 185.71428571428572)","(1.45, 1.58, 1.5633333333333335)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:30.380231,"(18.0, 40.0, 38.0)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 185.71428571428572)","(1.45, 1.58, 1.5633333333333335)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:31.421375,"(18.0, 40.0, 38.0)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:32.454040,"(18.0, 40.0, 38.0)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:33.502488,"(18.0, 40.0, 38.0)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:34.516455,"(18.0, 55.0, 48.0)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:35.550810,"(18.0, 50.0, 43.23529411764706)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:36.570309,"(18.0, 50.0, 41.15384615384615)","(61.0, 190.0, 140.0)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:37.616626,"(18.0, 50.0, 30.833333333333332)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:38.658730,"(18.0, 50.0, 30.833333333333332)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:39.689789,"(18.0, 50.0, 30.285714285714285)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:40.720058,"(18.0, 50.0, 30.285714285714285)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:41.766691,"(18.0, 50.0, 30.285714285714285)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5556140350877194)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:42.799182,"(18.0, 50.0, 30.285714285714285)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 27.333333333333332)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.59, 1.5633333333333335)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:43.829268,"(18.0, 50.0, 30.285714285714285)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 26.5)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5535294117647058)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:44.879385,"(18.0, 50.0, 40.8235294117647)","(61.0, 190.0, 156.66666666666669)","(18.0, 30.0, 26.5)","(20.0, 55.0, 47.666666666666664)","(51.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5535294117647058)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.0, 7.4, 7.2)","(6.5, 10.0, 9.6)"
16-12-2022 14:31:45.914883,"(18.0, 50.0, 40.8235294117647)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.5)","(21.0, 55.0, 47.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5535294117647058)","(21.0, 48.0, 42.0)","(101.0, 610.0, 595.2830188679245)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.44375)"
16-12-2022 14:31:46.953553,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.5)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5535294117647058)","(21.0, 48.0, 50.5)","(101.0, 610.0, 595.2830188679245)","(5.5, 7.4, 7.2)","(6.5, 10.5, 9.44375)"
16-12-2022 14:31:48.001757,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.5)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5535294117647058)","(21.0, 65.0, 56.0)","(101.0, 610.0, 595.2830188679245)","(5.5, 7.4, 7.2)","(6.5, 10.5, 9.44375)"
16-12-2022 14:31:49.049095,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 27.846153846153847)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5541379310344827)","(21.0, 60.0, 51.0)","(101.0, 610.0, 594.0816326530612)","(5.5, 7.4, 7.2)","(6.5, 10.5, 9.44375)"
16-12-2022 14:31:50.079508,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 27.846153846153847)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5541379310344827)","(21.0, 60.0, 51.0)","(101.0, 610.0, 567.6470588235294)","(5.5, 7.4, 7.2)","(6.5, 10.5, 10.175)"
16-12-2022 14:31:51.128623,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 27.846153846153847)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5541379310344827)","(21.0, 60.0, 51.0)","(101.0, 610.0, 595.2830188679245)","(5.5, 7.4, 7.2)","(6.5, 10.5, 10.175)"
16-12-2022 14:31:52.140735,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 27.846153846153847)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5541379310344827)","(21.0, 60.0, 51.0)","(101.0, 610.0, 595.2830188679245)","(5.5, 7.4, 7.2)","(6.5, 10.5, 9.36)"
16-12-2022 14:31:53.191522,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 27.846153846153847)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5541379310344827)","(21.0, 60.0, 51.0)","(101.0, 610.0, 595.2830188679245)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:31:54.211074,"(18.0, 34.0, 33.16666666666667)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 27.846153846153847)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5614285714285714)","(21.0, 60.0, 51.0)","(101.0, 610.0, 594.0816326530612)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:31:55.251051,"(18.0, 34.0, 31.0)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.57, 1.5570588235294118)","(21.0, 60.0, 51.0)","(101.0, 610.0, 594.0816326530612)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:31:56.312014,"(18.0, 34.0, 32.5)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.56, 1.5570588235294118)","(21.0, 60.0, 51.0)","(101.0, 610.0, 594.0816326530612)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.717647058823529)"
16-12-2022 14:31:57.331495,"(18.0, 34.0, 33.30769230769231)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.56, 1.5725)","(21.0, 60.0, 51.0)","(101.0, 610.0, 594.0816326530612)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:31:58.403992,"(18.0, 34.0, 33.30769230769231)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.58, 1.5666666666666667)","(21.0, 60.0, 51.0)","(101.0, 610.0, 594.0816326530612)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:31:59.431627,"(18.0, 34.0, 33.30769230769231)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.6, 1.5625)","(21.0, 60.0, 51.0)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:00.470610,"(18.0, 34.0, 33.30769230769231)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.6, 1.5625)","(21.0, 60.0, 51.0)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:01.494905,"(18.0, 34.0, 32.666666666666664)","(71.0, 190.0, 156.66666666666669)","(19.0, 30.0, 26.0)","(21.0, 55.0, 43.666666666666664)","(41.0, 230.0, 126.66666666666666)","(1.45, 1.6, 1.561764705882353)","(21.0, 60.0, 52.57142857142857)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.717647058823529)"
16-12-2022 14:32:02.521259,"(18.0, 34.0, 33.333333333333336)","(71.0, 180.0, 137.5)","(19.0, 29.0, 26.5)","(21.0, 50.0, 44.0)","(41.0, 220.0, 147.5)","(1.45, 1.6, 1.5625)","(21.0, 55.0, 49.6875)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.717647058823529)"
16-12-2022 14:32:03.548861,"(18.0, 34.0, 33.333333333333336)","(71.0, 180.0, 146.0)","(19.0, 29.0, 25.428571428571427)","(21.0, 55.0, 43.666666666666664)","(41.0, 220.0, 147.5)","(1.45, 1.6, 1.5625)","(21.0, 55.0, 48.15384615384615)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:04.595221,"(18.0, 34.0, 33.333333333333336)","(71.0, 170.0, 140.0)","(19.0, 29.0, 26.0)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.6, 1.5625)","(21.0, 50.0, 48.15384615384615)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:05.626712,"(18.0, 34.0, 33.38461538461539)","(71.0, 170.0, 132.5)","(19.0, 29.0, 26.0)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.6, 1.5625)","(21.0, 50.0, 48.15384615384615)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:06.673797,"(18.0, 34.0, 33.38461538461539)","(71.0, 160.0, 143.75)","(19.0, 28.0, 26.0)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.6, 1.591891891891892)","(21.0, 50.0, 48.15384615384615)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:07.702253,"(18.0, 34.0, 31.0)","(71.0, 160.0, 127.5)","(19.0, 34.0, 29.0)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.6, 1.5625)","(21.0, 50.0, 48.15384615384615)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:08.736250,"(18.0, 34.0, 31.857142857142858)","(71.0, 180.0, 137.5)","(19.0, 32.0, 30.0)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.6, 1.5716666666666668)","(21.0, 50.0, 48.15384615384615)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:09.767658,"(18.0, 34.0, 31.857142857142858)","(71.0, 180.0, 116.25)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.58, 1.572105263157895)","(21.0, 50.0, 60.833333333333336)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:10.785183,"(18.0, 34.0, 31.857142857142858)","(71.0, 180.0, 137.5)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.58, 1.572105263157895)","(21.0, 65.0, 57.33333333333333)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:11.819434,"(18.0, 34.0, 31.857142857142858)","(71.0, 180.0, 116.25)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.58, 1.572105263157895)","(21.0, 60.0, 57.33333333333333)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:12.854759,"(18.0, 34.0, 30.25)","(71.0, 180.0, 137.5)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.58, 1.5684615384615386)","(21.0, 60.0, 52.285714285714285)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:13.895660,"(18.0, 34.0, 30.25)","(71.0, 180.0, 137.5)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.58, 1.5684615384615386)","(21.0, 60.0, 52.285714285714285)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:14.932880,"(18.0, 34.0, 30.25)","(71.0, 180.0, 137.5)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 120.0)","(1.45, 1.58, 1.5684615384615386)","(21.0, 60.0, 52.285714285714285)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:15.954072,"(18.0, 34.0, 30.25)","(71.0, 180.0, 137.5)","(19.0, 32.0, 27.428571428571427)","(21.0, 50.0, 42.0)","(41.0, 210.0, 156.0)","(1.45, 1.58, 1.5684615384615386)","(21.0, 60.0, 52.285714285714285)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.36)"
16-12-2022 14:32:16.984826,"(18.0, 34.0, 30.25)","(71.0, 170.0, 123.33333333333333)","(19.0, 32.0, 27.428571428571427)","(21.0, 48.0, 41.333333333333336)","(41.0, 210.0, 156.0)","(1.45, 1.58, 1.5684615384615386)","(21.0, 60.0, 52.285714285714285)","(101.0, 610.0, 593.75)","(5.5, 7.4, 7.2)","(6.5, 10.0, 9.717647058823529)"
