,Bliss,Capital Eyes,Gris Amour,Kazzas Jet,Supreme Play,Alabama Gold,Boomsita,Compass Rose,Habeebati,Tereshkova,Yankee Blossom,Zumaia
11-01-2023 13:32:12.246552,"(3.9, 4.5, 4.455487053020962)","(31.0, 34.0, 33.130434782608695)","(71.0, 110.0, 106.5)","(14.0, 18.0, 17.761006289308177)","(101.0, 990.0, 962.1428571428571)","(91.0, 170.0, 167.14285714285714)","(18.0, 22.0, 21.097560975609756)","(7.5, 8.8, 8.594011976047904)","(1.85, 2.18, 2.1753582887700538)","(16.0, 23.0, 22.145631067961165)","(101.0, 540.0, 508.33333333333337)","(101.0, 420.0, 411.42857142857144)"
11-01-2023 13:32:13.746578,"(3.9, 4.5, 4.458288770053476)","(31.0, 34.0, 33.166666666666664)","(71.0, 110.0, 106.18181818181819)","(14.0, 18.0, 17.761006289308177)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 166.66666666666666)","(18.0, 22.0, 20.5)","(7.5, 8.6, 8.558823529411764)","(1.85, 2.18, 2.176164383561644)","(16.0, 23.0, 22.145631067961165)","(101.0, 540.0, 508.33333333333337)","(101.0, 420.0, 411.42857142857144)"
11-01-2023 13:32:15.307917,"(3.9, 4.5, 4.4663739021329985)","(31.0, 34.0, 32.888888888888886)","(71.0, 110.0, 106.44067796610169)","(14.0, 18.0, 17.761006289308177)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 166.66666666666666)","(18.0, 21.0, 20.482758620689655)","(7.5, 8.6, 8.458407079646017)","(1.85, 2.2, 2.1844155844155844)","(16.0, 23.0, 22.177570093457945)","(101.0, 540.0, 508.33333333333337)","(101.0, 420.0, 411.42857142857144)"
11-01-2023 13:32:16.723201,"(3.9, 4.5, 4.4663739021329985)","(31.0, 34.0, 32.888888888888886)","(71.0, 110.0, 106.44067796610169)","(14.0, 18.0, 17.25438596491228)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.5609756097561)","(18.0, 21.0, 20.471910112359552)","(7.5, 8.6, 8.612658227848101)","(1.85, 2.2, 2.1843393148450247)","(16.0, 23.0, 22.177570093457945)","(101.0, 540.0, 516.25)","(101.0, 420.0, 413.3333333333333)"
11-01-2023 13:32:18.122448,"(3.9, 4.5, 4.466125)","(31.0, 34.0, 33.629629629629626)","(71.0, 110.0, 106.44067796610169)","(14.0, 17.5, 17.25438596491228)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.5609756097561)","(18.0, 21.0, 20.471910112359552)","(7.5, 8.8, 8.634944237918216)","(1.85, 2.2, 2.1843393148450247)","(16.0, 23.0, 22.177570093457945)","(101.0, 540.0, 516.25)","(101.0, 420.0, 412.5)"
11-01-2023 13:32:19.563856,"(3.9, 4.5, 4.4571202531645575)","(31.0, 34.0, 33.7)","(71.0, 110.0, 106.44067796610169)","(14.0, 17.5, 17.1218487394958)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.67441860465115)","(18.0, 21.0, 20.53)","(7.5, 8.8, 8.551566951566953)","(1.85, 2.2, 2.1843393148450247)","(16.0, 23.0, 22.145631067961165)","(101.0, 540.0, 516.25)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:20.885157,"(3.9, 4.5, 4.4571202531645575)","(31.0, 34.0, 33.416666666666664)","(71.0, 110.0, 106.44067796610169)","(14.0, 17.5, 17.21518987341772)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.67441860465115)","(18.0, 21.0, 20.53)","(7.5, 8.8, 8.531004366812226)","(1.85, 2.2, 2.1824755700325733)","(16.0, 23.0, 22.12)","(101.0, 540.0, 516.25)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:22.227988,"(3.9, 4.5, 4.463378378378379)","(31.0, 34.0, 33.416666666666664)","(71.0, 110.0, 106.66666666666667)","(14.0, 17.5, 17.247191011235955)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 21.0, 20.76086956521739)","(7.5, 8.6, 8.530434782608696)","(1.85, 2.2, 2.185571428571429)","(16.0, 23.0, 22.327272727272728)","(101.0, 540.0, 518.8888888888889)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:23.635138,"(3.9, 4.5, 4.4644283121597095)","(31.0, 34.0, 33.6)","(71.0, 110.0, 106.66666666666667)","(14.0, 17.5, 17.247191011235955)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 21.0, 20.97222222222222)","(7.5, 8.6, 8.530434782608696)","(1.85, 2.2, 2.186527012127894)","(16.0, 23.0, 22.484848484848484)","(101.0, 540.0, 518.8888888888889)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:25.374514,"(3.9, 4.5, 4.480639431616341)","(31.0, 32.0, 31.257142857142856)","(71.0, 110.0, 106.66666666666667)","(14.0, 17.5, 17.212389380530972)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 21.0, 21.363636363636363)","(7.5, 8.6, 8.492071611253197)","(1.85, 2.2, 2.18184249628529)","(16.0, 23.0, 22.442622950819672)","(101.0, 540.0, 518.8888888888889)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:26.892769,"(3.9, 4.5, 4.469037656903766)","(31.0, 34.0, 33.333333333333336)","(71.0, 110.0, 106.66666666666667)","(14.0, 17.5, 17.20689655172414)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 21.355263157894736)","(7.5, 8.6, 8.454982817869416)","(1.85, 2.2, 2.1814426727410785)","(16.0, 23.0, 22.421875)","(101.0, 540.0, 518.8888888888889)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:29.054041,"(3.9, 4.5, 4.473601789709172)","(31.0, 36.0, 30.714285714285715)","(71.0, 110.0, 105.65217391304348)","(14.0, 17.5, 17.225)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.873563218390803)","(7.5, 8.6, 8.50943396226415)","(1.85, 2.2, 2.1858236658932717)","(16.0, 23.0, 22.21311475409836)","(101.0, 540.0, 518.8888888888889)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:30.694814,"(3.9, 4.5, 4.473601789709172)","(31.0, 32.0, 31.5)","(71.0, 110.0, 105.65217391304348)","(14.0, 17.5, 17.225)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.873563218390803)","(7.5, 8.6, 8.518987341772151)","(1.85, 2.2, 2.1825677603423683)","(16.0, 23.0, 22.41269841269841)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:32.566547,"(3.9, 4.5, 4.471702637889688)","(26.0, 32.0, 30.615384615384617)","(71.0, 110.0, 105.65217391304348)","(14.0, 17.5, 17.225)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.873563218390803)","(7.5, 8.6, 8.518987341772151)","(1.85, 2.2, 2.181300688599847)","(16.0, 23.0, 22.362068965517242)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:34.218726,"(3.9, 4.5, 4.472397094430993)","(26.0, 32.0, 30.615384615384617)","(71.0, 110.0, 105.65217391304348)","(14.0, 17.5, 17.225)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.886363636363637)","(7.5, 8.6, 8.518987341772151)","(1.85, 2.2, 2.183065451532726)","(16.0, 24.0, 23.033898305084747)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 414.0)"
11-01-2023 13:32:35.883433,"(3.9, 4.5, 4.472397094430993)","(26.0, 32.0, 30.813953488372093)","(71.0, 110.0, 105.65217391304348)","(14.0, 17.5, 17.23076923076923)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.886363636363637)","(7.5, 8.6, 8.518987341772151)","(1.85, 2.2, 2.199362549800797)","(16.0, 24.0, 23.033898305084747)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:37.292793,"(3.9, 4.5, 4.472058823529412)","(26.0, 32.0, 31.516129032258064)","(71.0, 110.0, 103.87755102040816)","(14.0, 17.5, 17.21311475409836)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.886363636363637)","(7.5, 8.6, 8.541)","(1.85, 2.2, 2.192808219178082)","(16.0, 24.0, 23.25)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:38.757288,"(3.9, 4.5, 4.472058823529412)","(26.0, 32.0, 32.793103448275865)","(71.0, 110.0, 103.87755102040816)","(14.0, 17.5, 17.21311475409836)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 167.77777777777777)","(17.0, 22.0, 20.95744680851064)","(7.5, 8.6, 8.541)","(1.95, 2.2, 2.185810810810811)","(16.0, 24.0, 23.32941176470588)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:40.176382,"(3.9, 4.5, 4.437541528239203)","(26.0, 34.0, 33.0)","(71.0, 110.0, 103.87755102040816)","(14.0, 17.5, 17.21311475409836)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 159.02439024390245)","(17.0, 22.0, 20.473684210526315)","(7.5, 8.6, 8.691017964071856)","(1.95, 2.2, 2.185810810810811)","(16.0, 24.0, 23.32941176470588)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:41.728696,"(3.9, 4.5, 4.452040816326531)","(26.0, 34.0, 33.53061224489796)","(71.0, 110.0, 103.87755102040816)","(14.0, 17.5, 17.21311475409836)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.8095238095238)","(17.0, 21.0, 20.097560975609756)","(7.5, 8.8, 8.683060109289617)","(1.9, 2.2, 2.1715099715099715)","(16.0, 24.0, 23.412371134020617)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:43.297240,"(3.9, 4.5, 4.453117206982544)","(26.0, 34.0, 35.1578947368421)","(71.0, 110.0, 103.87755102040816)","(14.0, 17.5, 17.21311475409836)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.0)","(17.0, 21.0, 20.10843373493976)","(7.5, 8.8, 8.639583333333333)","(1.9, 2.18, 2.170900763358779)","(16.0, 24.0, 23.46728971962617)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:44.861944,"(3.9, 4.5, 4.453117206982544)","(26.0, 36.0, 35.1578947368421)","(71.0, 110.0, 103.87755102040816)","(14.0, 17.5, 17.234848484848484)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.0)","(17.0, 21.0, 20.10112359550562)","(7.5, 8.8, 8.63305785123967)","(1.9, 2.18, 2.170900763358779)","(16.0, 24.0, 23.454545454545453)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:46.450338,"(3.9, 4.5, 4.450656167979003)","(26.0, 36.0, 35.44444444444444)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.25862068965517)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.0)","(17.0, 21.0, 20.148936170212767)","(7.5, 8.8, 8.549206349206349)","(1.9, 2.18, 2.17150912106136)","(16.0, 24.0, 23.49579831932773)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:47.946798,"(3.9, 4.5, 4.45012987012987)","(26.0, 36.0, 35.44444444444444)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.25862068965517)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.0)","(17.0, 21.0, 20.148936170212767)","(7.5, 8.6, 8.541573033707865)","(1.9, 2.18, 2.17150912106136)","(16.0, 24.0, 23.49579831932773)","(101.0, 540.0, 527.3333333333333)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:49.465650,"(3.9, 4.5, 4.45012987012987)","(26.0, 36.0, 35.083333333333336)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.25862068965517)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.0)","(17.0, 21.0, 20.823529411764707)","(7.5, 8.6, 8.541573033707865)","(1.9, 2.18, 2.171050955414013)","(16.0, 24.0, 23.49579831932773)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:50.849436,"(3.9, 4.5, 4.45012987012987)","(26.0, 36.0, 35.083333333333336)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.255244755244757)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.69565217391303)","(17.0, 21.0, 20.823529411764707)","(7.5, 8.6, 8.541573033707865)","(1.9, 2.18, 2.170818619582665)","(16.0, 24.0, 23.49579831932773)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:32:52.271931,"(3.9, 4.5, 4.444985673352436)","(26.0, 36.0, 35.371428571428574)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.255244755244757)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 158.69565217391303)","(17.0, 21.0, 20.823529411764707)","(7.5, 8.6, 8.582608695652173)","(1.9, 2.18, 2.1711774461028193)","(16.0, 24.0, 23.49579831932773)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 415.0)"
11-01-2023 13:32:53.663171,"(3.9, 4.5, 4.418696883852691)","(26.0, 36.0, 35.371428571428574)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.255244755244757)","(101.0, 990.0, 946.6666666666667)","(91.0, 160.0, 166.0)","(17.0, 21.0, 20.53846153846154)","(7.5, 8.6, 8.611494252873563)","(1.9, 2.18, 2.171308724832215)","(16.0, 24.0, 23.49579831932773)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 415.0)"
11-01-2023 13:32:55.145255,"(3.9, 4.5, 4.431288343558283)","(26.0, 36.0, 35.92)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.255244755244757)","(101.0, 990.0, 946.6666666666667)","(91.0, 170.0, 166.0)","(17.0, 21.0, 20.333333333333332)","(7.5, 8.8, 8.548717948717949)","(1.9, 2.18, 2.171308724832215)","(16.0, 24.0, 23.454545454545453)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 411.42857142857144)"
11-01-2023 13:32:56.668845,"(3.9, 4.5, 4.431707317073171)","(26.0, 38.0, 37.34375)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.23076923076923)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.0)","(17.0, 21.0, 20.53846153846154)","(7.5, 8.6, 8.542307692307691)","(1.9, 2.18, 2.1697539797395082)","(18.0, 24.0, 23.454545454545453)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 411.42857142857144)"
11-01-2023 13:32:58.131601,"(3.9, 4.5, 4.4268370607028755)","(26.0, 38.0, 37.34375)","(71.0, 110.0, 102.3076923076923)","(14.0, 17.5, 17.23076923076923)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.0)","(17.0, 21.0, 20.823529411764707)","(7.5, 8.6, 8.518)","(1.9, 2.18, 2.158806404657933)","(18.0, 24.0, 23.454545454545453)","(101.0, 540.0, 525.3846153846154)","(101.0, 420.0, 411.42857142857144)"
11-01-2023 13:32:59.508438,"(3.9, 4.5, 4.4268370607028755)","(26.0, 38.0, 37.34375)","(71.0, 110.0, 102.5925925925926)","(14.0, 17.5, 17.278145695364238)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.2962962962963)","(17.0, 21.0, 20.88888888888889)","(7.5, 8.6, 8.536666666666667)","(1.9, 2.18, 2.144715750232992)","(18.0, 24.0, 23.552845528455286)","(101.0, 540.0, 526.4285714285714)","(101.0, 420.0, 411.8181818181818)"
11-01-2023 13:33:00.910869,"(3.9, 4.5, 4.449041095890411)","(26.0, 38.0, 37.68421052631579)","(71.0, 110.0, 102.5925925925926)","(14.0, 17.5, 17.32962962962963)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.15384615384616)","(17.0, 21.0, 20.925)","(7.5, 8.6, 8.556451612903226)","(1.9, 2.16, 2.1462876254180605)","(18.0, 24.0, 23.726315789473684)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:02.291174,"(3.9, 4.5, 4.456235294117647)","(26.0, 38.0, 37.71875)","(71.0, 110.0, 103.91304347826087)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.15384615384616)","(17.0, 21.0, 20.902439024390244)","(7.5, 8.6, 8.554237288135592)","(1.9, 2.16, 2.1462876254180605)","(18.0, 24.0, 23.726315789473684)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:03.697031,"(3.9, 4.5, 4.456235294117647)","(26.0, 40.0, 39.2)","(71.0, 110.0, 104.73684210526315)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 21.0, 20.875)","(7.5, 8.6, 8.554237288135592)","(1.9, 2.16, 2.1462876254180605)","(18.0, 24.0, 23.726315789473684)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:05.109590,"(3.9, 4.5, 4.456235294117647)","(26.0, 40.0, 38.765957446808514)","(71.0, 110.0, 104.73684210526315)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.92307692307693)","(17.0, 21.0, 20.885714285714286)","(7.5, 8.6, 8.558778625954199)","(1.9, 2.16, 2.1462876254180605)","(18.0, 24.0, 23.726315789473684)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:06.660411,"(3.9, 4.5, 4.456235294117647)","(26.0, 40.0, 38.58536585365854)","(71.0, 110.0, 104.73684210526315)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.92307692307693)","(17.0, 21.0, 21.47826086956522)","(7.5, 8.6, 8.558778625954199)","(1.9, 2.16, 2.1460465116279073)","(18.0, 24.0, 23.653333333333332)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:08.115692,"(3.9, 4.5, 4.456235294117647)","(26.0, 40.0, 38.63157894736842)","(71.0, 110.0, 103.91304347826087)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 22.0, 21.647058823529413)","(7.5, 8.6, 8.553448275862069)","(1.9, 2.16, 2.1448314606741574)","(18.0, 24.0, 23.653333333333332)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:09.581211,"(3.9, 4.5, 4.456235294117647)","(26.0, 40.0, 38.5945945945946)","(71.0, 110.0, 103.91304347826087)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.647058823529413)","(7.5, 8.6, 8.572815533980583)","(1.9, 2.16, 2.1448282442748092)","(18.0, 24.0, 23.653333333333332)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:10.941386,"(3.9, 4.5, 4.456235294117647)","(26.0, 40.0, 38.0)","(71.0, 110.0, 103.91304347826087)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.577235772357723)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.636363636363637)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:12.422907,"(3.9, 4.5, 4.4554524361948955)","(26.0, 38.0, 37.57575757575758)","(71.0, 110.0, 104.73684210526315)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.54342105263158)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.636363636363637)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:13.815684,"(3.9, 4.5, 4.452412280701755)","(26.0, 38.0, 37.57575757575758)","(71.0, 120.0, 112.0)","(14.0, 17.5, 17.28525641025641)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.54342105263158)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.633802816901408)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:15.172713,"(3.9, 4.5, 4.468285714285714)","(26.0, 38.0, 37.611111111111114)","(71.0, 120.0, 114.54545454545455)","(14.0, 17.5, 17.253676470588236)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.524409448818897)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.551724137931036)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:16.540317,"(3.9, 4.5, 4.462068965517242)","(26.0, 38.0, 37.611111111111114)","(71.0, 120.0, 114.54545454545455)","(14.0, 17.5, 17.283870967741937)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.524409448818897)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.410714285714285)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:17.847596,"(3.9, 4.5, 4.462068965517242)","(26.0, 38.0, 37.611111111111114)","(71.0, 120.0, 114.54545454545455)","(14.0, 17.5, 17.283870967741937)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.524409448818897)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.13157894736842)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:19.278317,"(3.9, 4.5, 4.462068965517242)","(26.0, 38.0, 37.6)","(71.0, 120.0, 114.54545454545455)","(14.0, 17.5, 17.326424870466322)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.42857142857142)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.524409448818897)","(1.9, 2.16, 2.146179577464789)","(18.0, 24.0, 23.13157894736842)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:20.679368,"(3.9, 4.5, 4.462068965517242)","(26.0, 38.0, 34.06741573033708)","(71.0, 120.0, 114.54545454545455)","(14.0, 17.5, 17.36627906976744)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.92307692307693)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.524409448818897)","(1.9, 2.16, 2.1475)","(18.0, 24.0, 22.565217391304348)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:22.084779,"(3.9, 4.5, 4.468571428571429)","(26.0, 36.0, 33.915151515151514)","(71.0, 120.0, 115.38461538461539)","(14.0, 17.5, 17.36627906976744)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.92307692307693)","(17.0, 23.0, 21.564102564102566)","(7.5, 8.6, 8.565714285714286)","(1.9, 2.16, 2.1475)","(18.0, 23.0, 22.6875)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:23.484776,"(3.9, 4.5, 4.468571428571429)","(26.0, 36.0, 33.95238095238095)","(71.0, 120.0, 115.55555555555556)","(14.0, 17.5, 17.36857142857143)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.92307692307693)","(17.0, 23.0, 21.634146341463413)","(7.5, 8.8, 8.570666666666668)","(1.9, 2.16, 2.147640449438202)","(18.0, 23.0, 22.705882352941178)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:24.904184,"(3.9, 4.5, 4.468579234972678)","(26.0, 36.0, 33.95238095238095)","(71.0, 120.0, 115.55555555555556)","(14.0, 17.5, 17.36857142857143)","(101.0, 990.0, 941.25)","(91.0, 170.0, 166.92307692307693)","(17.0, 23.0, 21.634146341463413)","(7.5, 8.8, 8.553293413173654)","(1.9, 2.16, 2.1350600343053174)","(18.0, 23.0, 22.842105263157894)","(101.0, 540.0, 516.25)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:26.252018,"(3.9, 4.5, 4.468579234972678)","(26.0, 36.0, 33.95238095238095)","(71.0, 120.0, 115.55555555555556)","(14.0, 17.5, 18.057142857142857)","(101.0, 990.0, 941.25)","(91.0, 170.0, 169.0)","(17.0, 23.0, 21.444444444444443)","(7.5, 8.8, 8.532642487046633)","(1.9, 2.14, 2.134831081081081)","(18.0, 24.0, 22.93548387096774)","(101.0, 540.0, 504.0)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:27.693493,"(3.9, 4.5, 4.469101123595506)","(26.0, 36.0, 33.90243902439025)","(71.0, 120.0, 115.55555555555556)","(14.0, 18.5, 18.05128205128205)","(101.0, 990.0, 941.25)","(91.0, 170.0, 169.0)","(17.0, 23.0, 21.444444444444443)","(7.5, 8.8, 8.532642487046633)","(1.9, 2.14, 2.134831081081081)","(18.0, 24.0, 22.93548387096774)","(101.0, 540.0, 504.0)","(101.0, 420.0, 415.55555555555554)"
11-01-2023 13:33:29.154480,"(3.9, 4.5, 4.4684057971014495)","(26.0, 36.0, 33.90243902439025)","(71.0, 120.0, 115.55555555555556)","(14.0, 18.5, 18.057142857142857)","(101.0, 990.0, 941.25)","(91.0, 170.0, 169.0)","(17.0, 23.0, 21.444444444444443)","(7.5, 8.8, 8.542)","(1.9, 2.14, 2.1356785714285715)","(18.0, 24.0, 22.93548387096774)","(101.0, 540.0, 504.0)","(101.0, 420.0, 415.55555555555554)"
