,My Names Lyn,Coconut Santiago,Cool Whip,Deadly Ambition,Hydro Glide,Romena Charm,Cosmetic Rose
11-01-2023 13:56:50.092160,"(4.0, 5.0, 4.78125)","(3.4, 3.55, 3.4944444444444445)","(26.0, 70.0, 56.285714285714285)","(11.0, 28.0, 26.5)","(2.35, 2.84, 2.8166666666666664)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:51.080426,"(4.0, 5.0, 4.78125)","(3.4, 3.55, 3.4944444444444445)","(26.0, 70.0, 56.285714285714285)","(11.0, 28.0, 26.5)","(2.35, 2.84, 2.8166666666666664)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:52.055990,"(4.0, 5.0, 4.78125)","(3.4, 3.55, 3.4944444444444445)","(26.0, 70.0, 56.285714285714285)","(11.0, 28.0, 26.5)","(2.3, 2.86, 2.8066666666666666)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 79.375)"
11-01-2023 13:56:52.992763,"(4.0, 5.0, 4.78125)","(3.4, 3.55, 3.4944444444444445)","(26.0, 70.0, 56.285714285714285)","(11.0, 28.0, 27.333333333333332)","(2.3, 2.86, 2.8066666666666666)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 79.375)"
11-01-2023 13:56:54.145345,"(4.0, 5.0, 4.825)","(3.4, 3.55, 3.4944444444444445)","(26.0, 70.0, 55.06666666666666)","(11.0, 28.0, 27.6)","(2.3, 2.9, 2.8833333333333333)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:55.178204,"(4.0, 5.0, 4.825)","(3.4, 3.55, 3.4944444444444445)","(26.0, 70.0, 55.06666666666666)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.8833333333333333)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:56.192381,"(4.0, 5.0, 4.825)","(3.4, 3.7, 3.4976190476190476)","(26.0, 65.0, 59.6)","(11.0, 28.0, 27.6)","(2.3, 2.94, 2.7685714285714287)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:57.129053,"(4.0, 5.0, 4.825)","(3.4, 3.7, 3.4976190476190476)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.94, 2.86)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:58.072465,"(4.0, 5.0, 4.825)","(3.4, 3.7, 3.4976190476190476)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.94, 2.86)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:58.955490,"(4.0, 5.0, 4.825)","(3.4, 3.7, 3.4976190476190476)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:56:59.825282,"(4.0, 5.0, 4.825)","(3.4, 3.7, 3.4976190476190476)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:00.801181,"(4.0, 5.0, 4.6499999999999995)","(3.4, 3.7, 3.4976190476190476)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:01.999030,"(4.0, 5.0, 4.8)","(3.4, 3.7, 3.5125)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:02.967444,"(4.0, 5.0, 4.708333333333333)","(3.4, 3.6, 3.5166666666666666)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:04.334725,"(4.0, 5.0, 4.708333333333333)","(3.4, 3.6, 3.5166666666666666)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:05.383223,"(4.0, 5.0, 4.708333333333333)","(3.4, 3.6, 3.5166666666666666)","(26.0, 65.0, 53.42857142857143)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:06.401238,"(4.0, 5.0, 4.7368421052631575)","(3.4, 3.6, 3.5166666666666666)","(26.0, 65.0, 61.63414634146342)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:07.399226,"(4.0, 5.0, 4.866666666666666)","(3.4, 3.6, 3.5166666666666666)","(26.0, 65.0, 61.63414634146342)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:08.354655,"(4.0, 5.0, 4.866666666666666)","(3.4, 3.6, 3.5166666666666666)","(26.0, 65.0, 61.63414634146342)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:09.353849,"(4.0, 5.0, 4.866666666666666)","(3.4, 3.55, 3.4944444444444445)","(26.0, 65.0, 62.06382978723404)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.761111111111111)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:10.452104,"(4.0, 5.0, 4.883333333333333)","(3.4, 3.55, 3.3833333333333333)","(26.0, 65.0, 62.06382978723404)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:11.600700,"(4.0, 5.0, 4.883333333333333)","(3.4, 3.55, 3.4607142857142854)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 82.0)"
11-01-2023 13:57:12.632927,"(4.0, 5.0, 4.883333333333333)","(3.4, 3.55, 3.4607142857142854)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.8466666666666667)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:13.720080,"(4.0, 5.0, 4.916666666666667)","(3.4, 3.55, 3.4607142857142854)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.8466666666666667)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:14.755338,"(4.0, 5.0, 4.794117647058823)","(3.4, 3.55, 3.506521739130435)","(26.0, 65.0, 62.06382978723404)","(11.0, 28.0, 27.6)","(2.3, 2.94, 2.86)","(6.0, 12.5, 12.384615384615385)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:15.744106,"(4.0, 5.0, 4.7272727272727275)","(3.4, 3.55, 3.4875)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.94, 2.86)","(6.0, 12.5, 12.3125)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:16.711771,"(4.0, 5.0, 4.666666666666667)","(3.4, 3.65, 3.5458333333333334)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.94, 2.7314285714285718)","(6.0, 12.5, 12.3125)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:17.721566,"(4.0, 5.0, 4.666666666666667)","(3.4, 3.65, 3.571875)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:18.847761,"(4.0, 5.0, 4.699999999999999)","(3.4, 3.65, 3.571875)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:19.932693,"(4.0, 5.0, 4.699999999999999)","(3.4, 3.65, 3.571875)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:20.889794,"(4.0, 5.0, 4.7176470588235295)","(3.4, 3.65, 3.571875)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:21.880733,"(4.0, 5.0, 4.7176470588235295)","(3.4, 3.65, 3.571875)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:22.934239,"(4.0, 5.0, 4.7176470588235295)","(3.4, 3.7, 3.5571428571428574)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:23.927629,"(4.0, 5.0, 4.7176470588235295)","(3.4, 3.7, 3.5)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:24.878542,"(4.0, 5.0, 4.7176470588235295)","(3.4, 3.7, 3.5)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:25.999851,"(4.0, 5.0, 4.85)","(3.4, 3.7, 3.5)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:27.167815,"(4.0, 5.0, 4.858823529411764)","(3.4, 3.7, 3.6408450704225355)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.3, 2.92, 2.7293333333333334)","(6.0, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:28.234189,"(4.0, 5.0, 4.883333333333333)","(3.3, 3.7, 3.6408450704225355)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.7293333333333334)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:29.395535,"(4.0, 5.0, 4.883333333333333)","(3.3, 3.7, 3.665909090909091)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.7293333333333334)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 80.0)"
11-01-2023 13:57:30.678846,"(4.0, 5.0, 4.883333333333333)","(3.4, 3.7, 3.6543478260869566)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.7293333333333334)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:31.882359,"(4.0, 5.0, 4.883333333333333)","(3.4, 3.7, 3.6543478260869566)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.8466666666666667)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:32.894348,"(4.0, 5.0, 4.5625)","(3.4, 3.7, 3.6543478260869566)","(26.0, 65.0, 47.0)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.8466666666666667)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:34.008801,"(4.0, 5.0, 4.941666666666666)","(3.4, 3.55, 3.5409638554216865)","(26.0, 65.0, 55.30769230769231)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.8466666666666667)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:35.131218,"(4.0, 5.0, 4.941666666666666)","(3.4, 3.55, 3.5409638554216865)","(26.0, 65.0, 52.4)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.7293333333333334)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:36.135658,"(4.0, 5.0, 4.930000000000001)","(3.4, 3.55, 3.5409638554216865)","(26.0, 65.0, 52.4)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.7275)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:37.130085,"(4.0, 5.0, 4.930000000000001)","(3.4, 3.55, 3.5409638554216865)","(26.0, 60.0, 54.666666666666664)","(11.0, 28.0, 27.6)","(2.35, 2.92, 2.7275)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:38.097821,"(4.0, 5.0, 4.930000000000001)","(3.4, 3.55, 3.5272727272727273)","(26.0, 60.0, 49.333333333333336)","(11.0, 29.0, 28.4)","(2.35, 2.92, 2.7275)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:39.067092,"(4.0, 5.0, 4.930000000000001)","(3.4, 3.55, 3.5272727272727273)","(26.0, 60.0, 49.333333333333336)","(11.0, 29.0, 28.4)","(2.35, 2.92, 2.7275)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:40.088297,"(4.0, 5.0, 4.825)","(3.4, 3.7, 3.6210526315789475)","(26.0, 60.0, 49.333333333333336)","(11.0, 29.0, 28.666666666666668)","(2.35, 2.92, 2.766)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:41.158680,"(4.0, 5.0, 4.766666666666667)","(3.4, 3.45, 3.445161290322581)","(26.0, 60.0, 49.333333333333336)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.766)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:42.207650,"(4.0, 5.0, 4.825)","(3.4, 3.45, 3.445161290322581)","(26.0, 60.0, 49.333333333333336)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.766)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:43.191243,"(4.0, 5.0, 4.825)","(3.4, 3.45, 3.445161290322581)","(26.0, 60.0, 49.333333333333336)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.766)","(6.5, 12.5, 12.333333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:44.283519,"(4.0, 5.0, 4.825)","(3.4, 3.45, 3.445161290322581)","(26.0, 60.0, 49.333333333333336)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.766)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:45.342557,"(4.0, 5.0, 4.859999999999999)","(3.4, 3.45, 3.445161290322581)","(26.0, 60.0, 49.333333333333336)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.766)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 80.0)"
11-01-2023 13:57:46.616932,"(4.0, 5.0, 4.766666666666667)","(3.4, 3.45, 3.4424242424242424)","(26.0, 60.0, 54.4)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.7800000000000002)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:47.721199,"(4.0, 5.0, 4.766666666666667)","(3.4, 3.45, 3.4424242424242424)","(26.0, 60.0, 54.4)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.7800000000000002)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:48.899387,"(4.0, 5.0, 4.766666666666667)","(3.4, 3.45, 3.4424242424242424)","(26.0, 60.0, 52.0)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.7800000000000002)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:50.013167,"(4.0, 5.0, 4.859999999999999)","(3.4, 3.45, 3.4424242424242424)","(26.0, 60.0, 52.0)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.7800000000000002)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:51.121632,"(4.0, 5.0, 4.859999999999999)","(3.4, 3.45, 3.4424242424242424)","(26.0, 60.0, 52.0)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.876)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:52.218263,"(4.0, 5.0, 4.859999999999999)","(3.4, 3.45, 3.4424242424242424)","(26.0, 60.0, 54.4)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.755)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:53.284135,"(4.0, 5.0, 4.826086956521739)","(3.4, 3.6, 3.5647058823529414)","(26.0, 60.0, 54.4)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.92, 2.755)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:54.399980,"(4.0, 5.0, 4.916666666666667)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 56.8)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.9, 2.7285714285714286)","(6.5, 12.5, 12.363636363636363)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:55.391391,"(4.0, 5.0, 4.9222222222222225)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 56.8)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.9, 2.7285714285714286)","(6.5, 12.5, 12.0)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:56.357862,"(4.0, 5.0, 4.9222222222222225)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 56.8)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.9, 2.7285714285714286)","(6.5, 12.5, 11.923076923076923)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:57.413327,"(4.0, 5.0, 4.9222222222222225)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.9, 2.7285714285714286)","(6.5, 12.5, 11.923076923076923)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:58.455325,"(4.0, 5.0, 4.9222222222222225)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.9, 2.7285714285714286)","(6.5, 12.5, 11.923076923076923)","(21.0, 110.0, 78.0)"
11-01-2023 13:57:59.518211,"(4.0, 5.0, 4.9222222222222225)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.732727272727273)","(6.5, 12.5, 11.923076923076923)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:00.702812,"(4.0, 5.0, 4.611111111111111)","(3.4, 3.6, 3.533333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.73)","(6.5, 12.5, 11.923076923076923)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:01.810869,"(4.0, 5.0, 4.631578947368421)","(3.4, 3.6, 3.5435897435897434)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.732727272727273)","(6.5, 12.5, 12.083333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:03.221446,"(4.0, 5.0, 4.604166666666667)","(3.4, 3.6, 3.542222222222222)","(26.0, 60.0, 58.0)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.754)","(6.5, 12.5, 12.083333333333334)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:04.422762,"(4.0, 5.0, 4.604166666666667)","(3.4, 3.6, 3.542222222222222)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:05.514798,"(4.0, 5.0, 4.604166666666667)","(3.4, 3.6, 3.542222222222222)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:06.655012,"(4.0, 5.0, 4.625)","(3.4, 3.6, 3.542222222222222)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:07.729583,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.6, 3.568421052631579)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.754)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:08.726069,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.6, 3.568421052631579)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:09.827936,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.6, 3.5692307692307694)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.754)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:10.878609,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.6, 3.552)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.754)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:11.900576,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.6, 3.56)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.125)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:13.056691,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.55, 3.5241379310344825)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.35, 2.88, 2.754)","(6.5, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:14.250504,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.55, 3.5232142857142854)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:15.251912,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.55, 3.5083333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7225)","(6.5, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:16.393070,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.55, 3.5083333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7211764705882353)","(6.5, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:17.444712,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.55, 3.5083333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7211764705882353)","(6.5, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:18.465550,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.55, 3.5083333333333333)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 29.272727272727273)","(2.35, 2.88, 2.7514285714285713)","(6.5, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:19.596007,"(4.0, 5.0, 4.647058823529412)","(3.4, 3.6, 3.5300000000000002)","(26.0, 60.0, 57.09090909090909)","(11.0, 30.0, 28.666666666666668)","(2.4, 2.88, 2.7514285714285713)","(7.0, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:20.655641,"(4.0, 5.0, 4.647058823529412)","(3.3, 3.6, 3.488888888888889)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.272727272727273)","(2.4, 2.88, 2.7514285714285713)","(7.0, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:21.640370,"(4.0, 5.0, 4.647058823529412)","(3.3, 3.6, 3.488888888888889)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 28.666666666666668)","(2.4, 2.88, 2.7514285714285713)","(7.0, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:22.712363,"(4.0, 5.0, 4.592592592592593)","(3.3, 3.6, 3.506666666666667)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.272727272727273)","(2.4, 2.88, 2.7211764705882353)","(7.0, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:23.855888,"(4.0, 5.0, 4.541666666666667)","(3.3, 3.55, 3.4666666666666663)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.529411764705884)","(2.4, 2.88, 2.809090909090909)","(7.0, 12.5, 12.18421052631579)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:24.893142,"(4.0, 4.9, 4.633333333333334)","(3.3, 3.55, 3.4893939393939393)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.647058823529413)","(2.4, 2.9, 2.88)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:25.962658,"(4.0, 4.9, 4.633333333333334)","(3.3, 3.4, 3.3807692307692307)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.647058823529413)","(2.4, 2.92, 2.843076923076923)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:27.048443,"(4.0, 4.9, 4.633333333333334)","(3.3, 3.4, 3.3807692307692307)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.666666666666668)","(2.4, 2.94, 2.9314285714285715)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
11-01-2023 13:58:28.133357,"(4.0, 4.9, 4.604347826086957)","(3.3, 3.4, 3.3807692307692307)","(26.0, 60.0, 57.09090909090909)","(12.0, 30.0, 29.666666666666668)","(2.4, 2.96, 2.9314285714285715)","(7.0, 12.5, 12.38888888888889)","(21.0, 110.0, 78.0)"
