,Obsession Agogo,Ratified,Halwes,Jaggers Lady,Stellar Rising,Louie,Enraged,Worry Less
07-12-2022 14:22:44.261874,"(6.5, 11.0, 9.566037735849056)","(9.0, 18.5, 16.75)","(6.5, 11.0, 10.614285714285714)","(5.0, 6.6, 6.528947368421052)","(17.0, 22.0, 17.224489795918366)","(3.7, 4.6, 4.463636363636363)","(16.0, 30.0, 30.75)","(3.6, 4.1, 3.68)"
07-12-2022 14:22:45.516016,"(6.5, 10.5, 9.9)","(9.0, 18.5, 17.785714285714285)","(6.5, 11.0, 10.614285714285714)","(5.0, 6.6, 6.415384615384615)","(17.0, 22.0, 17.224489795918366)","(3.7, 4.6, 4.271875)","(16.0, 32.0, 27.652173913043477)","(3.6, 4.0, 3.8916666666666666)"
07-12-2022 14:22:46.659347,"(6.5, 10.5, 9.9)","(9.0, 18.5, 17.785714285714285)","(6.5, 11.0, 10.614285714285714)","(5.0, 6.6, 6.415384615384615)","(17.0, 22.0, 17.224489795918366)","(3.7, 4.6, 4.271875)","(16.0, 32.0, 25.1)","(3.6, 4.0, 3.8916666666666666)"
07-12-2022 14:22:47.945806,"(6.5, 9.6, 9.45)","(9.0, 18.5, 18.083333333333332)","(6.5, 11.0, 9.707692307692307)","(5.0, 6.6, 6.466666666666667)","(17.0, 22.0, 16.923076923076923)","(3.7, 4.6, 4.271875)","(16.0, 30.0, 23.77777777777778)","(3.6, 4.0, 3.8916666666666666)"
07-12-2022 14:22:49.328740,"(6.5, 9.6, 9.45)","(9.0, 18.5, 18.36111111111111)","(6.5, 11.0, 9.707692307692307)","(5.0, 6.6, 6.544186046511627)","(17.0, 22.0, 17.404255319148938)","(3.7, 4.6, 4.374193548387097)","(16.0, 30.0, 30.2)","(3.6, 4.0, 3.6285714285714286)"
07-12-2022 14:22:50.564475,"(6.5, 9.6, 9.45)","(9.0, 18.5, 18.36111111111111)","(6.5, 11.0, 9.821739130434782)","(5.0, 6.6, 6.544186046511627)","(17.0, 22.0, 19.2)","(3.7, 4.6, 4.427868852459016)","(16.0, 32.0, 30.2)","(3.6, 4.0, 3.86875)"
07-12-2022 14:22:51.924587,"(6.5, 10.5, 9.714285714285714)","(9.0, 18.5, 18.36111111111111)","(6.5, 10.5, 9.821739130434782)","(5.0, 6.6, 6.544186046511627)","(17.0, 20.0, 17.391304347826086)","(3.7, 4.6, 4.355357142857144)","(16.0, 32.0, 25.333333333333332)","(3.6, 4.0, 3.8285714285714287)"
07-12-2022 14:22:53.293642,"(6.5, 10.5, 9.9375)","(9.0, 18.5, 18.17948717948718)","(6.5, 10.5, 9.821739130434782)","(5.0, 6.6, 6.544186046511627)","(17.0, 20.0, 17.391304347826086)","(3.7, 4.4, 4.355357142857144)","(16.0, 32.0, 25.333333333333332)","(3.6, 4.0, 3.7418604651162792)"
07-12-2022 14:22:54.882932,"(6.5, 10.0, 9.666666666666666)","(9.0, 19.0, 18.318181818181817)","(6.5, 10.5, 9.707692307692307)","(5.0, 6.6, 6.544186046511627)","(17.0, 20.0, 17.589285714285715)","(3.7, 4.4, 4.355357142857144)","(16.0, 30.0, 28.0)","(3.6, 4.0, 3.79375)"
07-12-2022 14:22:56.263704,"(6.5, 10.0, 9.666666666666666)","(9.0, 19.0, 18.318181818181817)","(6.5, 11.0, 9.707692307692307)","(5.0, 6.6, 6.544186046511627)","(17.0, 20.0, 19.11904761904762)","(3.7, 4.4, 4.25)","(16.0, 32.0, 30.833333333333336)","(3.6, 3.95, 3.816666666666667)"
07-12-2022 14:22:57.627201,"(6.5, 10.0, 9.666666666666666)","(9.0, 19.0, 18.318181818181817)","(6.5, 11.0, 9.795833333333333)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 17.554054054054056)","(3.7, 4.4, 4.25)","(16.0, 32.0, 30.384615384615383)","(3.6, 3.95, 3.8072916666666665)"
07-12-2022 14:22:59.053237,"(6.5, 10.0, 9.666666666666666)","(9.0, 20.0, 20.857142857142858)","(6.5, 10.5, 9.795833333333333)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 17.67142857142857)","(3.7, 4.4, 4.175000000000001)","(16.0, 32.0, 28.88888888888889)","(3.6, 4.0, 3.7848837209302326)"
07-12-2022 14:23:00.435614,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.953488372093023)","(6.5, 10.5, 9.707692307692307)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.325)","(16.0, 32.0, 27.692307692307693)","(3.6, 4.0, 3.838461538461538)"
07-12-2022 14:23:01.952628,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.695652173913043)","(6.5, 11.0, 9.707692307692307)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.3500000000000005)","(16.0, 32.0, 27.8)","(3.6, 4.0, 3.832258064516129)"
07-12-2022 14:23:03.471260,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.695652173913043)","(6.5, 11.0, 9.795833333333333)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.3500000000000005)","(16.0, 32.0, 31.4)","(3.6, 4.0, 3.8846153846153846)"
07-12-2022 14:23:04.698579,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.695652173913043)","(6.5, 10.5, 9.795833333333333)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.34375)","(16.0, 32.0, 29.75)","(3.6, 4.0, 3.828125)"
07-12-2022 14:23:06.015682,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.695652173913043)","(6.5, 10.5, 10.221428571428572)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 28.307692307692307)","(3.6, 3.95, 3.876315789473684)"
07-12-2022 14:23:07.297947,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.695652173913043)","(6.5, 10.5, 9.952631578947368)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 28.307692307692307)","(3.6, 3.95, 3.876315789473684)"
07-12-2022 14:23:08.510551,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.695652173913043)","(6.5, 10.5, 9.952631578947368)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 30.526315789473685)","(3.6, 3.95, 3.763333333333333)"
07-12-2022 14:23:09.646948,"(6.5, 10.0, 9.625)","(9.0, 21.0, 19.695652173913043)","(6.5, 10.5, 10.221428571428572)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 31.4)","(3.6, 3.95, 3.716666666666667)"
07-12-2022 14:23:10.874189,"(6.5, 10.0, 9.625)","(9.0, 21.0, 19.695652173913043)","(6.5, 10.5, 10.221428571428572)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 31.0)","(3.6, 3.95, 3.913157894736842)"
07-12-2022 14:23:12.349760,"(6.5, 10.0, 9.90909090909091)","(9.0, 21.0, 18.652173913043477)","(6.5, 10.5, 9.952631578947368)","(5.0, 6.6, 6.544186046511627)","(17.0, 19.5, 16.38135593220339)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 29.91304347826087)","(3.6, 3.95, 3.913157894736842)"
07-12-2022 14:23:13.610012,"(6.5, 10.0, 9.90909090909091)","(9.0, 21.0, 19.9811320754717)","(6.5, 10.5, 9.952631578947368)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.5, 15.744897959183673)","(3.7, 4.4, 4.335714285714286)","(16.0, 32.0, 29.333333333333332)","(3.6, 3.95, 3.913157894736842)"
07-12-2022 14:23:14.753019,"(6.5, 10.0, 9.90909090909091)","(9.0, 21.0, 19.9811320754717)","(6.5, 10.5, 9.952631578947368)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.5, 15.476470588235294)","(3.7, 4.4, 4.359090909090909)","(16.0, 32.0, 30.615384615384617)","(3.6, 3.95, 3.74)"
07-12-2022 14:23:15.902783,"(6.5, 10.0, 9.90909090909091)","(9.0, 21.0, 18.0)","(6.5, 10.5, 10.221428571428572)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.5, 18.96511627906977)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.0)","(3.6, 3.95, 3.8394736842105264)"
07-12-2022 14:23:17.313193,"(6.5, 10.5, 9.789473684210526)","(9.0, 21.0, 19.829268292682926)","(6.5, 10.5, 10.221428571428572)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 18.96808510638298)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.58139534883721)","(3.6, 3.95, 3.8153061224489795)"
07-12-2022 14:23:18.656422,"(6.5, 10.5, 10.071428571428571)","(9.0, 21.0, 19.666666666666668)","(6.5, 10.5, 10.294736842105262)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 18.72222222222222)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.714285714285715)","(3.6, 3.95, 3.843548387096774)"
07-12-2022 14:23:19.932627,"(6.5, 10.0, 9.666666666666666)","(9.0, 21.0, 19.956521739130434)","(6.5, 10.5, 10.294736842105262)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 18.714285714285715)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.714285714285715)","(3.6, 3.95, 3.686)"
07-12-2022 14:23:21.275572,"(6.5, 10.0, 9.526315789473685)","(9.0, 21.0, 18.529411764705884)","(6.5, 10.5, 10.066666666666666)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 18.56451612903226)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.294117647058826)","(3.6, 3.95, 3.8777777777777778)"
07-12-2022 14:23:22.668244,"(6.5, 10.0, 9.526315789473685)","(9.0, 21.0, 20.0)","(6.5, 10.5, 10.066666666666666)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 16.08108108108108)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.294117647058826)","(3.6, 3.9, 3.8777777777777778)"
07-12-2022 14:23:24.032355,"(6.5, 10.0, 9.714285714285714)","(9.0, 21.0, 20.263157894736842)","(6.5, 10.5, 10.066666666666666)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 16.0)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.294117647058826)","(3.6, 3.9, 3.8111111111111113)"
07-12-2022 14:23:25.347907,"(6.5, 10.0, 9.714285714285714)","(9.0, 21.0, 20.416666666666668)","(6.5, 10.5, 10.294736842105262)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 15.266666666666667)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.714285714285715)","(3.6, 3.9, 3.861904761904762)"
07-12-2022 14:23:26.664154,"(6.5, 10.0, 9.714285714285714)","(9.0, 21.0, 20.363636363636363)","(6.5, 10.5, 10.294736842105262)","(5.0, 6.6, 6.567123287671232)","(17.0, 19.0, 16.3125)","(3.7, 4.4, 4.365384615384616)","(16.0, 32.0, 31.714285714285715)","(3.6, 3.9, 3.856451612903226)"
07-12-2022 14:23:27.901355,"(6.5, 10.0, 9.714285714285714)","(9.0, 21.0, 20.416666666666668)","(6.5, 10.5, 10.294736842105262)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.5, 16.3125)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.9, 3.8625)"
07-12-2022 14:23:29.128956,"(6.5, 10.0, 9.714285714285714)","(9.0, 21.0, 20.416666666666668)","(6.5, 10.5, 9.633333333333333)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.5, 16.217391304347828)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.9, 3.8625)"
07-12-2022 14:23:30.398545,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.416666666666668)","(6.5, 10.5, 10.125)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.5, 15.857142857142858)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.9, 3.8625)"
07-12-2022 14:23:31.570788,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.416666666666668)","(6.5, 10.5, 10.125)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.391304347826086)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.9, 3.8806451612903223)"
07-12-2022 14:23:32.811963,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.634328358208954)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.391304347826086)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.9, 3.8806451612903223)"
07-12-2022 14:23:34.064571,"(6.5, 10.0, 9.714285714285714)","(10.0, 21.0, 20.0)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.857142857142858)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.9, 3.8806451612903223)"
07-12-2022 14:23:35.299280,"(6.5, 10.0, 9.714285714285714)","(10.0, 21.0, 20.0)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.1875)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.9, 3.8806451612903223)"
07-12-2022 14:23:36.672121,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.0)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.1875)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.9, 3.87)"
07-12-2022 14:23:37.948248,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.419354838709676)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.452830188679245)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:39.275792,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.209302325581396)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.8794117647058823)"
07-12-2022 14:23:40.501524,"(6.5, 10.0, 9.714285714285714)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.209302325581396)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.8794117647058823)"
07-12-2022 14:23:41.735104,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 15.272727272727273)","(3.7, 4.4, 4.365384615384616)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.8794117647058823)"
07-12-2022 14:23:43.049327,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 16.25)","(3.7, 4.4, 4.457692307692308)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:44.476129,"(6.5, 10.0, 9.714285714285714)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 17.5, 17.25)","(3.7, 4.5, 4.25)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:45.813778,"(6.5, 10.0, 9.526315789473685)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.583333333333332)","(3.7, 4.5, 4.6)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:47.016222,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.583333333333332)","(3.7, 4.8, 4.5249999999999995)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:48.230430,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.6)","(3.7, 4.6, 4.555882352941176)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:49.801646,"(6.5, 10.0, 10.125)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.8)","(3.7, 4.6, 4.5249999999999995)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:51.234990,"(6.5, 10.5, 10.125)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.81818181818182)","(3.7, 4.6, 4.566666666666666)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:52.427060,"(6.5, 10.0, 9.75)","(10.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.81818181818182)","(3.7, 4.6, 4.52987012987013)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:53.799057,"(6.5, 10.0, 9.789473684210526)","(10.0, 21.0, 20.686567164179102)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.567123287671232)","(16.0, 18.0, 17.666666666666668)","(3.7, 4.6, 4.558904109589041)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:55.483865,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.5)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.547499999999999)","(15.0, 18.0, 17.666666666666668)","(3.7, 4.6, 4.558904109589041)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:56.863011,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.5)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.3428571428571425)","(15.0, 18.0, 17.666666666666668)","(3.7, 4.6, 4.566666666666666)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:58.257205,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.5)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.518181818181818)","(15.0, 18.0, 18.459183673469386)","(3.7, 4.6, 4.558904109589041)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:23:59.685231,"(6.5, 10.0, 9.789473684210526)","(10.0, 21.0, 20.5)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.566037735849056)","(15.0, 18.5, 20.57943925233645)","(3.7, 4.6, 4.558904109589041)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.87)"
07-12-2022 14:24:01.065075,"(6.5, 10.0, 9.789473684210526)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.573529411764706)","(15.0, 24.0, 22.891304347826086)","(3.7, 4.6, 4.7555555555555555)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.871739130434783)"
07-12-2022 14:24:02.468991,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.032)","(5.5, 6.6, 6.573529411764706)","(15.0, 23.0, 22.902439024390244)","(3.7, 4.8, 4.558904109589041)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.871739130434783)"
07-12-2022 14:24:03.764805,"(6.5, 10.0, 9.625)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.3)","(15.0, 23.0, 22.3)","(3.7, 4.6, 4.558904109589041)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.871739130434783)"
07-12-2022 14:24:04.972450,"(6.5, 9.8, 9.705882352941178)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.24)","(5.5, 6.6, 6.3)","(15.0, 23.0, 22.3)","(3.7, 4.6, 4.558904109589041)","(17.0, 32.0, 31.714285714285715)","(3.5, 3.95, 3.869148936170213)"
07-12-2022 14:24:06.401288,"(6.5, 10.0, 9.75)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.018518518518519)","(5.5, 6.6, 6.558620689655172)","(15.0, 23.0, 21.96)","(3.7, 4.6, 4.578723404255319)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.869148936170213)"
07-12-2022 14:24:07.682145,"(6.5, 10.0, 9.75)","(10.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.018518518518519)","(5.5, 6.6, 6.558620689655172)","(15.0, 24.0, 21.96)","(3.7, 4.8, 4.578723404255319)","(17.0, 32.0, 31.294117647058826)","(3.5, 3.95, 3.869148936170213)"
07-12-2022 14:24:09.092090,"(6.5, 10.0, 9.625)","(11.0, 21.0, 20.76923076923077)","(6.5, 10.5, 10.035714285714285)","(5.5, 6.6, 6.575510204081632)","(15.0, 24.0, 22.03846153846154)","(3.5, 4.6, 4.558904109589041)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:10.534434,"(6.5, 10.0, 9.789473684210526)","(11.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.217391304347826)","(5.5, 6.6, 6.582608695652174)","(15.0, 24.0, 22.03846153846154)","(3.5, 4.6, 4.558904109589041)","(19.0, 32.0, 31.714285714285715)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:11.983714,"(6.5, 10.0, 9.714285714285714)","(11.0, 21.0, 20.571428571428573)","(6.5, 10.5, 10.217391304347826)","(5.5, 6.6, 6.582608695652174)","(15.0, 24.0, 21.96)","(3.5, 4.6, 4.513207547169811)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:13.736736,"(6.5, 10.5, 9.789473684210526)","(11.0, 21.0, 20.5)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.6, 6.582608695652174)","(15.0, 24.0, 21.932038834951456)","(3.5, 4.8, 4.52987012987013)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:15.964327,"(6.5, 10.5, 9.789473684210526)","(11.0, 21.0, 20.5)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.6, 6.582608695652174)","(15.0, 24.0, 21.91176470588235)","(3.5, 4.6, 4.468965517241379)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:17.382818,"(6.5, 10.5, 9.4)","(11.0, 21.0, 20.5)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.6, 6.582608695652174)","(15.0, 24.0, 21.91176470588235)","(3.5, 4.6, 4.491566265060241)","(19.0, 32.0, 31.714285714285715)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:18.572344,"(6.5, 9.8, 8.976470588235294)","(11.0, 21.0, 20.5)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.6, 6.582608695652174)","(15.0, 24.0, 21.91176470588235)","(3.5, 4.6, 4.491566265060241)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:19.853871,"(6.5, 9.8, 9.266666666666667)","(11.0, 21.0, 20.72826086956522)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.6, 6.5120000000000005)","(15.0, 24.0, 21.8265306122449)","(3.5, 4.6, 4.465753424657534)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.869148936170213)"
07-12-2022 14:24:21.149727,"(6.5, 9.8, 9.307692307692308)","(11.0, 21.0, 20.72826086956522)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.8, 6.5120000000000005)","(15.0, 24.0, 21.8265306122449)","(3.5, 4.5, 4.467948717948718)","(19.0, 32.0, 31.714285714285715)","(3.3, 3.95, 3.877272727272727)"
07-12-2022 14:24:22.369170,"(6.5, 9.0, 8.8)","(11.0, 21.0, 20.6)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.8, 6.44)","(15.0, 24.0, 21.8265306122449)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 31.714285714285715)","(3.3, 3.9, 3.807894736842105)"
07-12-2022 14:24:23.620153,"(6.5, 9.0, 8.666666666666666)","(11.0, 21.0, 20.615384615384617)","(6.5, 10.5, 9.95483870967742)","(5.5, 6.8, 6.44)","(15.0, 24.0, 21.8265306122449)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 31.294117647058826)","(3.3, 3.95, 3.807894736842105)"
07-12-2022 14:24:24.942356,"(6.5, 9.0, 8.333333333333332)","(11.0, 21.0, 20.35483870967742)","(6.5, 10.5, 10.035714285714285)","(5.5, 6.8, 6.64)","(15.0, 24.0, 21.8)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 30.571428571428573)","(3.3, 3.95, 3.807894736842105)"
07-12-2022 14:24:26.268808,"(6.5, 9.6, 8.666666666666666)","(11.0, 21.0, 20.714285714285715)","(7.0, 10.5, 10.217391304347826)","(5.5, 6.8, 6.64)","(15.0, 22.0, 19.75)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 31.347826086956523)","(3.3, 3.95, 3.807894736842105)"
07-12-2022 14:24:27.462750,"(6.5, 9.6, 9.376)","(11.0, 21.0, 20.714285714285715)","(7.0, 10.5, 10.217391304347826)","(5.5, 6.8, 6.6971428571428575)","(15.0, 20.0, 19.4)","(3.5, 4.5, 4.435897435897436)","(19.0, 32.0, 30.571428571428573)","(3.3, 3.95, 3.80625)"
07-12-2022 14:24:28.739632,"(6.5, 9.6, 9.490196078431373)","(11.0, 21.0, 20.53448275862069)","(7.0, 10.5, 10.035714285714285)","(5.5, 6.8, 6.71)","(15.0, 19.5, 19.375)","(3.5, 4.5, 4.465753424657534)","(19.0, 32.0, 30.857142857142858)","(3.3, 3.95, 3.847872340425532)"
07-12-2022 14:24:30.110969,"(6.5, 9.6, 9.490196078431373)","(11.0, 21.0, 20.53448275862069)","(7.0, 10.5, 10.035714285714285)","(5.5, 6.8, 6.72)","(15.0, 19.5, 19.4)","(3.5, 4.5, 4.435897435897436)","(19.0, 32.0, 30.857142857142858)","(3.3, 3.95, 3.847872340425532)"
07-12-2022 14:24:31.429941,"(6.5, 9.6, 9.347368421052632)","(11.0, 21.0, 20.71153846153846)","(7.0, 10.5, 10.035714285714285)","(5.5, 6.8, 6.72)","(15.0, 19.5, 19.571428571428573)","(3.5, 4.5, 4.435897435897436)","(19.0, 32.0, 31.333333333333332)","(3.3, 3.95, 3.847872340425532)"
