,Mr Skylark,Sirius Keith,Cosmic Tom Tom,Aerobic Bella,Regal Pursuit,Switched Out,Skylark Tiara
06-01-2023 14:12:48.140232,"(4.8, 7.2, 6.514285714285714)","(4.0, 5.9, 5.35)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.74, 2.673714285714286)","(4.0, 5.9, 5.433333333333334)","(61.0, 450.0, 283.84615384615387)"
06-01-2023 14:12:49.346747,"(4.8, 7.2, 6.514285714285714)","(4.0, 5.9, 5.35)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.74, 2.6789473684210527)","(4.0, 5.9, 5.433333333333334)","(61.0, 450.0, 283.84615384615387)"
06-01-2023 14:12:50.684461,"(4.8, 7.2, 6.533333333333333)","(4.0, 5.9, 5.35)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.6789473684210527)","(4.0, 5.9, 5.433333333333334)","(61.0, 450.0, 294.1666666666667)"
06-01-2023 14:12:52.028638,"(4.8, 7.2, 6.533333333333333)","(4.0, 5.9, 5.655555555555556)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.6789473684210527)","(4.0, 5.9, 5.433333333333334)","(61.0, 440.0, 294.1666666666667)"
06-01-2023 14:12:53.147389,"(4.8, 7.2, 6.533333333333333)","(4.0, 5.9, 5.655555555555556)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.7153846153846155)","(61.0, 440.0, 294.1666666666667)"
06-01-2023 14:12:54.207906,"(4.8, 7.2, 6.533333333333333)","(4.0, 5.9, 5.655555555555556)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.647368421052632)","(61.0, 440.0, 363.9130434782609)"
06-01-2023 14:12:55.327321,"(4.8, 7.2, 6.410526315789474)","(4.0, 5.9, 5.78421052631579)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 5.2897435897435905)","(61.0, 440.0, 363.9130434782609)"
06-01-2023 14:12:56.444281,"(4.8, 7.2, 6.410526315789474)","(4.0, 5.9, 5.536363636363637)","(21.0, 30.0, 28.016393442622952)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 440.0, 363.9130434782609)"
06-01-2023 14:12:57.591477,"(4.8, 7.0, 6.763636363636364)","(4.0, 5.9, 5.536363636363637)","(21.0, 30.0, 24.192)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 440.0, 300.0)"
06-01-2023 14:12:58.733423,"(4.8, 7.0, 6.87)","(4.0, 5.9, 5.536363636363637)","(21.0, 30.0, 24.192)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 440.0, 281.61290322580646)"
06-01-2023 14:12:59.792887,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.536363636363637)","(21.0, 30.0, 24.192)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 420.0, 281.61290322580646)"
06-01-2023 14:13:00.990661,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.536363636363637)","(21.0, 30.0, 24.192)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 420.0, 281.61290322580646)"
06-01-2023 14:13:02.053091,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.70952380952381)","(21.0, 30.0, 24.192)","(15.0, 29.0, 21.28125)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 420.0, 291.96969696969694)"
06-01-2023 14:13:03.197512,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.18)","(21.0, 30.0, 24.192)","(15.0, 29.0, 17.9375)","(2.25, 2.72, 2.684)","(4.0, 5.9, 4.8954545454545455)","(61.0, 420.0, 353.75)"
06-01-2023 14:13:04.345446,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.18)","(21.0, 30.0, 24.192)","(15.0, 28.0, 17.9375)","(2.25, 2.72, 2.6784615384615384)","(4.0, 5.9, 5.061538461538461)","(61.0, 390.0, 353.75)"
06-01-2023 14:13:05.493922,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.18)","(21.0, 30.0, 24.192)","(15.0, 28.0, 17.9375)","(2.25, 2.7, 2.6784615384615384)","(4.0, 5.8, 5.0285714285714285)","(61.0, 390.0, 353.75)"
06-01-2023 14:13:06.565240,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.18)","(21.0, 30.0, 24.192)","(15.0, 28.0, 17.9375)","(2.25, 2.7, 2.6784615384615384)","(4.0, 5.8, 5.0285714285714285)","(61.0, 390.0, 303.0)"
06-01-2023 14:13:07.559544,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.18)","(21.0, 30.0, 24.192)","(15.0, 28.0, 17.9375)","(2.25, 2.7, 2.6784615384615384)","(4.0, 5.8, 5.0285714285714285)","(61.0, 390.0, 303.0)"
06-01-2023 14:13:08.602425,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.18)","(21.0, 30.0, 24.192)","(15.0, 28.0, 17.9375)","(2.25, 2.7, 2.6784615384615384)","(4.0, 5.8, 5.0285714285714285)","(61.0, 390.0, 303.0)"
06-01-2023 14:13:09.688043,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.743478260869566)","(21.0, 30.0, 26.857142857142858)","(15.0, 28.0, 18.0)","(2.25, 2.7, 2.6245454545454545)","(4.0, 5.8, 5.0285714285714285)","(61.0, 390.0, 303.0)"
06-01-2023 14:13:10.800175,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.26)","(21.0, 29.0, 25.666666666666668)","(15.0, 27.0, 25.333333333333332)","(2.25, 2.64, 2.656923076923077)","(4.0, 5.8, 4.85)","(61.0, 390.0, 293.3333333333333)"
06-01-2023 14:13:11.831926,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.26)","(21.0, 29.0, 25.666666666666668)","(15.0, 26.0, 25.333333333333332)","(2.25, 2.7, 2.656923076923077)","(4.0, 5.8, 4.85)","(61.0, 390.0, 215.6521739130435)"
06-01-2023 14:13:12.895171,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.26)","(21.0, 29.0, 25.666666666666668)","(15.0, 26.0, 25.333333333333332)","(2.25, 2.7, 2.656923076923077)","(4.0, 5.8, 4.85)","(61.0, 380.0, 335.0)"
06-01-2023 14:13:13.920871,"(4.8, 7.0, 6.2)","(4.0, 5.9, 5.26)","(21.0, 29.0, 25.666666666666668)","(15.0, 26.0, 23.700000000000003)","(2.25, 2.7, 2.656923076923077)","(4.0, 5.8, 4.85)","(61.0, 360.0, 335.0)"
06-01-2023 14:13:14.917313,"(4.8, 7.0, 6.815384615384615)","(4.0, 5.9, 5.26)","(21.0, 29.0, 25.666666666666668)","(15.0, 27.0, 23.700000000000003)","(2.25, 2.7, 2.656923076923077)","(4.0, 5.8, 4.85)","(61.0, 360.0, 335.0)"
06-01-2023 14:13:15.903324,"(4.8, 7.0, 6.7555555555555555)","(4.0, 5.9, 5.760869565217392)","(21.0, 28.0, 24.666666666666668)","(15.0, 27.0, 23.700000000000003)","(2.25, 2.72, 2.6575)","(4.0, 5.8, 4.85)","(61.0, 360.0, 283.0769230769231)"
06-01-2023 14:13:16.909885,"(4.8, 7.0, 6.8533333333333335)","(4.0, 5.9, 5.760869565217392)","(21.0, 28.0, 24.666666666666668)","(15.0, 26.0, 20.516129032258064)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.8, 4.776470588235294)","(61.0, 360.0, 242.35294117647058)"
06-01-2023 14:13:17.878203,"(4.8, 7.0, 6.8533333333333335)","(4.0, 5.9, 5.760869565217392)","(21.0, 28.0, 24.666666666666668)","(15.0, 26.0, 20.516129032258064)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.8, 4.992857142857143)","(61.0, 360.0, 253.33333333333334)"
06-01-2023 14:13:19.162151,"(4.8, 7.0, 6.8625)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.666666666666668)","(15.0, 26.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.7, 4.8619047619047615)","(61.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:20.172293,"(4.8, 7.0, 6.88421052631579)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.666666666666668)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.7, 4.8619047619047615)","(61.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:21.230559,"(4.8, 7.0, 6.88421052631579)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.7, 4.8619047619047615)","(61.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:22.314898,"(4.8, 7.0, 6.88421052631579)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.7, 4.77741935483871)","(61.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:23.402471,"(4.8, 7.0, 6.88421052631579)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.7, 4.77741935483871)","(61.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:24.325497,"(4.8, 7.0, 6.88421052631579)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.7, 5.433333333333333)","(61.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:25.390081,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 5.433333333333333)","(71.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:26.384012,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.783333333333333)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 24.4375)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 5.475)","(71.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:27.366399,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 19.970588235294116)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 5.475)","(71.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:28.446060,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.859259259259259)","(71.0, 360.0, 228.57142857142856)"
06-01-2023 14:13:29.437949,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:30.424801,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.363636363636363)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:31.406737,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.307692307692307)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:32.314379,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.307692307692307)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:33.317090,"(4.8, 7.0, 6.924137931034483)","(4.0, 5.9, 5.81764705882353)","(21.0, 28.0, 24.307692307692307)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:34.267587,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 25.0, 19.06818181818182)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:35.248818,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 25.0, 19.0)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 4.789189189189189)","(71.0, 360.0, 289.6)"
06-01-2023 14:13:36.253906,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 25.0, 21.217391304347828)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.6, 5.05)","(71.0, 360.0, 292.3076923076923)"
06-01-2023 14:13:37.188910,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 24.0, 21.217391304347828)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.5, 4.8625)","(71.0, 360.0, 292.3076923076923)"
06-01-2023 14:13:38.170677,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.5, 4.8625)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:39.424156,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.5, 5.300000000000001)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:40.449884,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 5.300000000000001)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:41.405910,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.307692307692307)","(15.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 5.300000000000001)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:42.538477,"(4.8, 7.0, 6.926666666666667)","(4.0, 5.9, 5.82)","(21.0, 28.0, 24.666666666666668)","(15.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 4.843478260869565)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:43.562085,"(4.8, 7.2, 7.155172413793103)","(4.0, 5.9, 5.82)","(21.0, 26.0, 24.666666666666668)","(15.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 4.843478260869565)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:44.660364,"(4.8, 7.2, 7.155172413793103)","(4.0, 5.9, 5.82)","(21.0, 26.0, 22.46153846153846)","(16.0, 24.0, 18.536585365853657)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 4.843478260869565)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:45.748715,"(4.8, 7.2, 7.155172413793103)","(4.0, 5.9, 5.82)","(21.0, 25.0, 22.26086956521739)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 4.7696969696969695)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:46.959156,"(4.8, 7.2, 7.155172413793103)","(4.0, 5.9, 5.82)","(21.0, 25.0, 23.333333333333332)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.4, 4.786666666666666)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:47.938401,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.951515151515151)","(21.0, 24.0, 23.333333333333332)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.786666666666666)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:48.902678,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.8)","(21.0, 24.0, 23.333333333333332)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.786666666666666)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:49.889088,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.8)","(21.0, 24.0, 23.333333333333332)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.786666666666666)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:50.935631,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.8)","(21.0, 24.0, 23.333333333333332)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.786666666666666)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:51.928063,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.9)","(21.0, 24.0, 23.333333333333332)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.786666666666666)","(71.0, 360.0, 295.38461538461536)"
06-01-2023 14:13:52.892756,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.9)","(21.0, 23.0, 22.666666666666668)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.712)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:13:53.880196,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.944)","(21.0, 23.0, 22.666666666666668)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 4.712)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:13:54.909229,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.944)","(21.0, 23.0, 22.666666666666668)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.3, 5.08)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:13:55.977359,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.6000000000000005)","(21.0, 23.0, 22.666666666666668)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.2, 5.08)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:13:57.071414,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.6000000000000005)","(21.0, 23.0, 22.666666666666668)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.2, 4.8)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:13:58.161210,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.6000000000000005)","(21.0, 23.0, 22.666666666666668)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.2, 4.726315789473684)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:13:59.190626,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.936842105263158)","(21.0, 23.0, 22.75)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.2, 4.726315789473684)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:14:00.166542,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.936842105263158)","(21.0, 23.0, 22.75)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.6783333333333337)","(4.0, 5.2, 4.682758620689655)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:14:01.116576,"(4.8, 7.2, 7.155172413793103)","(4.0, 6.0, 5.936842105263158)","(21.0, 23.0, 22.75)","(16.0, 24.0, 18.476190476190474)","(2.25, 2.72, 2.7133333333333334)","(4.0, 5.2, 4.682758620689655)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:14:02.168284,"(4.8, 7.2, 7.0285714285714285)","(4.0, 6.0, 5.958620689655173)","(21.0, 23.0, 22.75)","(16.0, 24.0, 22.46153846153846)","(2.25, 2.72, 2.71)","(4.0, 5.2, 4.753846153846154)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:14:03.173500,"(4.8, 7.2, 7.12)","(4.0, 6.0, 5.958620689655173)","(21.0, 23.0, 22.75)","(16.0, 23.0, 22.0)","(2.25, 2.72, 2.71)","(4.0, 5.1, 4.753846153846154)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:14:04.176115,"(4.8, 7.2, 7.12)","(4.0, 6.0, 5.96)","(21.0, 23.0, 22.75)","(16.0, 23.0, 22.0)","(2.25, 2.72, 2.71)","(4.0, 5.1, 4.753846153846154)","(71.0, 360.0, 230.76923076923077)"
06-01-2023 14:14:05.127855,"(4.8, 7.2, 7.12)","(4.0, 6.2, 5.75)","(21.0, 23.0, 22.75)","(16.0, 23.0, 21.923076923076923)","(2.25, 2.72, 2.71)","(4.0, 5.1, 4.753846153846154)","(71.0, 360.0, 233.33333333333334)"
06-01-2023 14:14:06.074090,"(4.8, 7.2, 7.12)","(4.0, 6.2, 6.158333333333333)","(21.0, 23.0, 22.75)","(16.0, 23.0, 20.529411764705884)","(2.25, 2.72, 2.71)","(4.0, 5.1, 4.6499999999999995)","(71.0, 350.0, 206.66666666666669)"
06-01-2023 14:14:07.089754,"(4.8, 7.2, 7.12)","(4.0, 6.4, 6.108333333333333)","(21.0, 23.0, 22.666666666666668)","(16.0, 23.0, 20.529411764705884)","(2.25, 2.76, 2.7044444444444444)","(4.0, 5.1, 4.625)","(71.0, 320.0, 211.53846153846155)"
06-01-2023 14:14:08.126686,"(4.8, 7.2, 7.12)","(4.0, 6.4, 6.108333333333333)","(21.0, 23.0, 22.666666666666668)","(16.0, 21.0, 19.75)","(2.25, 2.76, 2.732222222222222)","(4.0, 5.1, 4.625)","(71.0, 310.0, 211.53846153846155)"
06-01-2023 14:14:09.176541,"(4.8, 7.2, 7.152)","(4.0, 6.4, 6.108333333333333)","(21.0, 23.0, 22.666666666666668)","(16.0, 21.0, 19.0)","(2.25, 2.76, 2.732222222222222)","(4.0, 5.1, 4.888888888888889)","(71.0, 310.0, 211.53846153846155)"
06-01-2023 14:14:10.276860,"(4.8, 7.6, 7.133333333333333)","(4.0, 6.4, 6.108333333333333)","(21.0, 23.0, 22.666666666666668)","(16.0, 21.0, 19.0)","(2.25, 2.76, 2.732222222222222)","(4.0, 4.9, 4.887878787878789)","(71.0, 310.0, 211.53846153846155)"
06-01-2023 14:14:11.252968,"(4.8, 7.6, 6.977777777777778)","(4.0, 6.4, 6.247826086956522)","(21.0, 23.0, 22.5)","(16.0, 21.0, 17.2)","(2.25, 2.76, 2.7253333333333334)","(4.0, 4.9, 4.887878787878789)","(91.0, 310.0, 197.05882352941177)"
06-01-2023 14:14:12.213840,"(4.8, 7.4, 6.714285714285714)","(4.4, 6.4, 6.05)","(21.0, 23.0, 22.714285714285715)","(15.0, 21.0, 19.428571428571427)","(2.25, 2.8, 2.73)","(4.0, 4.9, 4.887878787878789)","(91.0, 310.0, 197.05882352941177)"
06-01-2023 14:14:13.415294,"(4.8, 7.4, 7.1000000000000005)","(4.4, 6.4, 6.2727272727272725)","(21.0, 23.0, 22.5)","(15.0, 20.0, 19.428571428571427)","(2.25, 2.8, 2.716)","(4.0, 4.9, 4.761224489795919)","(91.0, 310.0, 197.05882352941177)"
06-01-2023 14:14:14.541269,"(4.8, 7.4, 7.1000000000000005)","(4.4, 6.6, 6.381818181818182)","(21.0, 23.0, 22.5)","(15.0, 20.0, 17.3125)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.9, 4.7101694915254235)","(91.0, 310.0, 197.05882352941177)"
06-01-2023 14:14:15.598379,"(4.8, 7.4, 7.1000000000000005)","(4.4, 6.6, 6.381818181818182)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.235294117647058)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.9, 4.7906249999999995)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:16.641417,"(4.8, 7.4, 7.1000000000000005)","(4.4, 6.8, 6.527272727272727)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.235294117647058)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.7906249999999995)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:17.606726,"(4.8, 7.4, 7.1000000000000005)","(4.4, 6.8, 6.527272727272727)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.235294117647058)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.765714285714285)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:18.533865,"(4.8, 7.4, 7.036363636363637)","(4.4, 6.8, 6.527272727272727)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.235294117647058)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.765714285714285)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:19.512136,"(4.8, 7.4, 7.036363636363637)","(4.4, 6.8, 6.527272727272727)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.235294117647058)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.765714285714285)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:20.495144,"(4.8, 7.4, 7.20952380952381)","(4.4, 6.8, 6.6)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.235294117647058)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.765714285714285)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:21.467589,"(4.8, 7.4, 7.20952380952381)","(4.4, 7.0, 6.7)","(21.0, 23.0, 22.5)","(15.0, 19.5, 17.058823529411764)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.7625)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:22.397066,"(4.8, 7.4, 7.20952380952381)","(4.4, 7.0, 6.7)","(21.0, 23.0, 22.5)","(15.0, 19.0, 17.058823529411764)","(2.25, 2.8, 2.7557894736842106)","(4.0, 4.8, 4.7)","(91.0, 310.0, 203.33333333333331)"
06-01-2023 14:14:23.321548,"(4.8, 7.4, 7.20952380952381)","(4.4, 7.0, 6.914285714285715)","(21.0, 23.0, 22.714285714285715)","(15.0, 18.5, 18.142857142857142)","(2.25, 2.8, 2.7466666666666666)","(4.0, 4.8, 4.7)","(91.0, 310.0, 203.33333333333331)"
