,Be Freaky,Velocity Corene,Lipinski Pie,My Names Jock,Tommy Throttle,Big Merv,Porzingis,Headwood
10-01-2023 13:44:29.473873,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.3916666666666666)","(4.2, 6.4, 6.15)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.5, 15.474137931034482)","(8.0, 13.0, 11.741935483870968)","(6.5, 7.2, 6.76)","(14.0, 44.0, 34.11764705882353)"
10-01-2023 13:44:30.683921,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.24375)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.5, 16.5)","(8.0, 13.0, 11.142857142857142)","(6.0, 7.0, 6.709090909090909)","(15.0, 44.0, 34.05714285714286)"
10-01-2023 13:44:31.874993,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.24375)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.0, 15.869565217391305)","(8.0, 13.0, 11.424242424242424)","(6.0, 7.0, 6.663157894736842)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:33.106696,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.15)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.0, 16.515151515151516)","(8.0, 13.0, 11.424242424242424)","(6.0, 7.0, 6.663157894736842)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:34.327458,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.15)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.0, 16.515151515151516)","(8.0, 13.0, 11.470588235294118)","(6.0, 7.0, 6.663157894736842)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:35.551111,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.171428571428572)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.0, 15.803921568627452)","(8.0, 13.0, 11.470588235294118)","(6.0, 7.0, 6.663157894736842)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:36.795084,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.342857142857143)","(5.5, 7.8, 7.607692307692307)","(11.0, 18.0, 15.803921568627452)","(8.0, 12.5, 11.75)","(6.0, 7.0, 6.666666666666666)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:38.060292,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.342857142857143)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 12.357142857142858)","(6.0, 7.0, 6.666666666666666)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:39.333569,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.342857142857143)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 11.75)","(6.0, 7.0, 6.666666666666666)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:40.600435,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.342857142857143)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 11.333333333333334)","(6.0, 7.0, 6.666666666666666)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:41.776724,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.4, 6.342857142857143)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 11.157894736842104)","(6.0, 7.0, 6.666666666666666)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:42.964975,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.6, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 11.157894736842104)","(6.0, 7.0, 6.5)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:44.220435,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.6, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 12.113636363636363)","(6.0, 7.0, 6.5)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:45.464559,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.6, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 12.113636363636363)","(6.0, 7.0, 6.5)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:46.673115,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.6, 6.266666666666667)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 12.113636363636363)","(6.0, 7.0, 6.5)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:47.927603,"(9.0, 14.0, 12.24)","(3.1, 3.4, 3.399112426035503)","(4.4, 6.8, 6.246153846153846)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 12.113636363636363)","(6.0, 7.0, 6.666666666666666)","(15.0, 44.0, 34.4)"
10-01-2023 13:44:49.196180,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.223076923076923)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 12.113636363636363)","(6.0, 7.0, 6.666666666666666)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:50.453569,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 11.021739130434783)","(6.0, 7.0, 6.666666666666666)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:51.728129,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.5, 11.863636363636363)","(6.0, 7.0, 6.666666666666666)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:53.036870,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 11.75)","(6.0, 7.0, 6.666666666666666)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:54.634090,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 11.75)","(6.0, 7.0, 6.423076923076923)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:56.035995,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 10.96875)","(6.0, 7.0, 6.423076923076923)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:57.401740,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.4)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:44:58.722760,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.328571428571428)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:00.087727,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:01.414201,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.617021276595745)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:02.617100,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:03.905128,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.637037037037037)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:05.225196,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:06.584791,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.582608695652174)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:07.879444,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.22608695652174)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:09.117621,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.474074074074075)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:10.381886,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.525)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:11.669294,"(9.0, 13.5, 11.794117647058824)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.474074074074075)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:12.873423,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399112426035503)","(4.4, 6.8, 6.474074074074075)","(5.5, 7.8, 7.621428571428571)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:14.101526,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.505263157894737)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 15.613636363636363)","(8.0, 12.0, 10.857142857142858)","(6.0, 7.0, 6.666666666666667)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:15.393162,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.460606060606061)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 16.055555555555557)","(8.0, 12.0, 10.741935483870968)","(6.0, 7.0, 7.085714285714286)","(16.0, 44.0, 34.4)"
10-01-2023 13:45:16.797791,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.63030303030303)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.2, 6.730434782608695)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:18.155797,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.619354838709677)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.2, 6.730434782608695)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:19.440037,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.619354838709677)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.2, 6.730434782608695)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:21.034050,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.644444444444444)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.2, 6.730434782608695)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:22.453676,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.644444444444444)","(5.5, 7.8, 7.668421052631579)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.2, 6.885714285714285)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:23.773485,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.413793103448276)","(5.5, 7.8, 7.6048780487804875)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.958620689655173)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:25.020654,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.644444444444444)","(5.5, 7.8, 7.6048780487804875)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.876470588235295)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:26.316392,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.644444444444444)","(5.5, 7.8, 7.6048780487804875)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.788461538461538)","(6.0, 7.0, 6.876470588235295)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:27.727854,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.619354838709677)","(5.5, 7.8, 7.6048780487804875)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.958620689655173)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:28.977329,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.619354838709677)","(5.5, 7.8, 7.6048780487804875)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.958620689655173)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:30.166279,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.619354838709677)","(5.5, 7.8, 7.6048780487804875)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.958620689655173)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:31.445526,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.220689655172414)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.958620689655173)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:32.690764,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.1)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.741935483870968)","(6.0, 7.0, 6.958620689655173)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:33.856502,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.505263157894737)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 12.0, 10.928571428571429)","(6.0, 7.0, 6.876470588235295)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:35.057598,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.460606060606061)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 11.5, 10.6875)","(6.0, 7.0, 6.876470588235295)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:36.395579,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.460606060606061)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 11.5, 10.6875)","(6.0, 7.0, 6.876470588235295)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:37.666419,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.460606060606061)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 11.5, 10.6875)","(6.0, 7.0, 6.785714285714286)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:38.897121,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.399162011173184)","(4.4, 6.8, 6.460606060606061)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 11.5, 10.6875)","(6.0, 7.0, 6.785714285714286)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:40.221692,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.4, 3.4424324324324327)","(4.4, 6.8, 6.652631578947368)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 11.5, 10.6875)","(6.0, 7.0, 6.785714285714286)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:41.490000,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.45, 3.4161290322580644)","(4.4, 6.8, 6.652631578947368)","(5.5, 7.8, 7.622222222222222)","(11.0, 18.0, 16.055555555555557)","(8.5, 11.5, 10.6875)","(6.0, 7.0, 6.785714285714286)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:42.766072,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.45, 3.424137931034483)","(4.4, 6.8, 6.22)","(5.5, 7.8, 7.088888888888889)","(11.0, 18.0, 16.09090909090909)","(8.5, 11.5, 9.775)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:44.007059,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.5, 3.4464285714285716)","(4.4, 6.8, 6.22)","(5.5, 7.8, 7.517647058823529)","(11.0, 18.0, 16.09090909090909)","(8.5, 11.0, 10.466666666666667)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:45.271794,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.5, 3.425)","(4.4, 6.8, 6.2176470588235295)","(5.5, 7.8, 7.7172413793103445)","(11.0, 18.0, 16.09090909090909)","(8.5, 11.0, 10.68)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:46.573882,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.5, 3.45)","(4.4, 6.8, 6.2176470588235295)","(5.5, 7.8, 7.7172413793103445)","(11.0, 18.0, 16.363636363636363)","(8.5, 11.0, 10.253333333333334)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.86666666666667)"
10-01-2023 13:45:47.868491,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.5, 3.45)","(4.4, 6.8, 6.22)","(5.5, 7.8, 7.7172413793103445)","(11.0, 18.0, 16.363636363636363)","(8.5, 11.0, 9.765714285714285)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:49.134063,"(9.0, 13.5, 11.727272727272727)","(3.0, 3.5, 3.45)","(4.4, 6.8, 6.22)","(5.5, 7.8, 7.7172413793103445)","(11.0, 18.0, 16.363636363636363)","(8.5, 11.0, 9.765714285714285)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:50.439937,"(9.0, 13.5, 13.166666666666666)","(3.0, 3.5, 3.4166666666666665)","(4.4, 6.8, 6.475)","(5.5, 7.8, 7.5)","(11.0, 18.0, 16.26923076923077)","(8.5, 11.0, 9.765714285714285)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:51.820190,"(9.0, 13.0, 12.625)","(3.0, 3.5, 3.4166666666666665)","(4.4, 6.6, 6.475)","(5.5, 7.8, 7.636363636363637)","(11.0, 18.0, 16.26923076923077)","(8.5, 11.0, 9.765714285714285)","(6.0, 7.0, 6.625)","(16.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:53.172298,"(9.0, 13.0, 12.625)","(2.9, 3.5, 3.4166666666666665)","(4.8, 6.6, 6.475)","(5.5, 7.8, 7.5)","(11.0, 18.0, 16.26923076923077)","(8.0, 11.0, 9.765714285714285)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:54.491113,"(9.0, 13.0, 12.625)","(2.9, 3.5, 3.4791666666666665)","(4.8, 6.6, 6.475)","(5.5, 7.8, 7.5)","(11.0, 18.0, 16.26923076923077)","(8.0, 11.0, 9.765714285714285)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:55.783783,"(9.0, 13.0, 11.741935483870968)","(2.9, 3.5, 3.489130434782609)","(4.8, 6.6, 6.475)","(5.5, 7.8, 7.5)","(11.0, 18.0, 16.26923076923077)","(8.0, 11.0, 9.765714285714285)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:57.120189,"(9.0, 13.0, 11.741935483870968)","(2.9, 3.5, 3.489130434782609)","(4.8, 6.6, 6.220689655172414)","(5.5, 7.8, 7.730769230769231)","(11.0, 18.0, 16.26923076923077)","(8.0, 11.0, 9.765714285714285)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:45:58.784506,"(9.0, 13.0, 11.380952380952381)","(2.9, 3.5, 3.489130434782609)","(4.8, 6.8, 6.3)","(5.5, 7.8, 7.75)","(11.0, 18.0, 16.26923076923077)","(8.0, 11.0, 9.765714285714285)","(5.5, 7.0, 6.647058823529411)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:00.195847,"(9.0, 13.0, 11.380952380952381)","(2.9, 3.5, 3.489130434782609)","(4.8, 6.6, 6.3)","(5.5, 7.8, 7.74375)","(11.0, 18.0, 16.26923076923077)","(8.0, 11.0, 9.88888888888889)","(5.5, 7.0, 6.647058823529411)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:01.560451,"(9.0, 13.0, 11.380952380952381)","(2.9, 3.5, 3.473076923076923)","(4.8, 6.6, 6.466666666666667)","(5.5, 7.8, 7.74375)","(11.0, 18.0, 16.26923076923077)","(8.0, 10.5, 9.8125)","(5.5, 7.0, 6.647058823529411)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:02.878712,"(9.0, 13.0, 11.210526315789474)","(2.9, 3.6, 3.4923076923076923)","(4.8, 6.6, 6.517647058823529)","(5.5, 7.8, 7.74375)","(11.0, 18.0, 16.346938775510203)","(8.0, 10.5, 9.8125)","(5.5, 7.0, 6.647058823529411)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:04.267993,"(9.0, 13.0, 11.210526315789474)","(2.9, 3.6, 3.4923076923076923)","(4.8, 6.8, 6.468965517241379)","(5.5, 7.8, 7.74375)","(11.0, 18.0, 16.346938775510203)","(8.0, 10.5, 9.8125)","(5.5, 7.0, 6.647058823529411)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:05.624381,"(9.0, 13.0, 11.210526315789474)","(2.9, 3.6, 3.528813559322034)","(4.8, 6.8, 6.468965517241379)","(5.5, 7.8, 7.74375)","(11.0, 18.0, 17.391304347826086)","(8.0, 10.5, 9.653846153846153)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:06.965052,"(9.0, 13.0, 11.380952380952381)","(2.9, 3.6, 3.528813559322034)","(4.8, 6.8, 6.468965517241379)","(5.5, 7.8, 7.5)","(11.0, 17.5, 17.391304347826086)","(8.0, 10.5, 9.5)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:08.408488,"(9.0, 13.0, 11.380952380952381)","(2.9, 3.6, 3.52)","(4.8, 6.8, 6.517647058823529)","(5.5, 7.8, 7.5)","(11.0, 17.5, 17.38095238095238)","(8.0, 10.5, 9.5)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:09.949517,"(9.0, 13.0, 11.210526315789474)","(2.9, 3.6, 3.506666666666667)","(4.8, 6.8, 6.56969696969697)","(5.5, 7.8, 7.442857142857143)","(11.0, 17.5, 17.38095238095238)","(8.0, 10.5, 9.90294117647059)","(5.5, 7.0, 6.625)","(19.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:11.518176,"(9.0, 13.0, 11.428571428571429)","(2.9, 3.6, 3.503448275862069)","(5.0, 6.8, 6.56969696969697)","(5.5, 8.0, 7.7)","(11.0, 17.5, 16.642857142857142)","(8.0, 10.5, 9.822580645161292)","(5.5, 7.0, 6.769230769230769)","(21.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:12.849742,"(9.0, 12.5, 11.428571428571429)","(2.9, 3.6, 3.503448275862069)","(5.0, 6.8, 6.56969696969697)","(5.5, 8.0, 7.723076923076923)","(11.0, 17.5, 17.25)","(8.0, 10.5, 8.577777777777778)","(5.5, 7.0, 6.625)","(21.0, 44.0, 33.63636363636363)"
10-01-2023 13:46:14.146602,"(9.0, 12.0, 11.666666666666666)","(2.9, 3.6, 3.503448275862069)","(5.0, 6.8, 6.56969696969697)","(5.5, 8.0, 7.711111111111111)","(11.0, 17.5, 17.25)","(8.0, 10.0, 8.780952380952382)","(5.5, 7.0, 6.625)","(21.0, 44.0, 33.63636363636363)"
