,Alembee,Conspiracist,Galbalan,Iaintnorockfairy,Smugglers Mate,Turbo Toronado,Annie Belle,Magic Garden,Tee Cee Tracey,Benalta Rain,Persuasive Star
10-01-2023 13:54:54.611810,"(5.0, 6.4, 6.081818181818182)","(3.1, 3.75, 3.54375)","(2.4, 2.78, 2.692)","(61.0, 220.0, 113.33333333333334)","(31.0, 110.0, 66.0)","(16.0, 29.0, 33.0)","(21.0, 85.0, 70.0)","(41.0, 160.0, 96.66666666666667)","(101.0, 190.0, 130.0)","(9.0, 14.5, 13.642857142857142)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 13:54:56.104096,"(5.0, 6.4, 6.081818181818182)","(3.1, 3.75, 3.54375)","(2.4, 2.78, 2.692)","(61.0, 220.0, 113.33333333333334)","(31.0, 110.0, 66.0)","(16.0, 34.0, 33.0)","(21.0, 85.0, 70.0)","(41.0, 160.0, 96.66666666666667)","(101.0, 190.0, 130.0)","(9.0, 14.5, 13.642857142857142)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 13:54:57.561167,"(5.0, 6.4, 6.081818181818182)","(3.1, 3.75, 3.54375)","(2.4, 2.78, 2.692)","(61.0, 220.0, 113.33333333333334)","(31.0, 110.0, 66.0)","(16.0, 34.0, 30.75)","(21.0, 85.0, 70.0)","(41.0, 160.0, 96.66666666666667)","(101.0, 190.0, 130.0)","(9.0, 14.5, 13.5)","(101.0, 230.0, 196.66666666666669)"
10-01-2023 13:54:58.966693,"(5.0, 6.4, 6.081818181818182)","(3.1, 3.75, 3.496153846153846)","(2.4, 2.78, 2.692)","(61.0, 220.0, 158.0)","(31.0, 110.0, 66.0)","(16.0, 32.0, 30.75)","(21.0, 85.0, 70.0)","(41.0, 160.0, 96.66666666666667)","(101.0, 190.0, 150.0)","(9.0, 14.0, 12.928571428571429)","(101.0, 230.0, 217.5)"
10-01-2023 13:55:00.339975,"(5.0, 6.4, 6.081818181818182)","(3.1, 3.75, 3.496153846153846)","(2.4, 2.78, 2.692)","(61.0, 220.0, 152.0)","(31.0, 110.0, 97.0)","(16.0, 32.0, 30.75)","(21.0, 85.0, 70.0)","(41.0, 160.0, 96.66666666666667)","(101.0, 190.0, 150.0)","(9.0, 14.0, 13.673913043478262)","(101.0, 230.0, 218.88888888888889)"
10-01-2023 13:55:01.643676,"(5.0, 6.4, 6.142105263157895)","(3.1, 3.75, 3.5025)","(2.4, 2.78, 2.7003076923076925)","(61.0, 210.0, 146.0)","(31.0, 150.0, 63.0)","(16.0, 32.0, 29.25)","(21.0, 85.0, 70.0)","(41.0, 160.0, 84.0)","(101.0, 190.0, 145.0)","(9.0, 14.0, 11.75)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:02.982136,"(5.0, 6.4, 6.177272727272728)","(3.1, 3.75, 3.5025)","(2.4, 2.78, 2.7003076923076925)","(61.0, 200.0, 146.0)","(31.0, 120.0, 77.0)","(16.0, 30.0, 28.2)","(21.0, 85.0, 70.0)","(41.0, 160.0, 107.5)","(101.0, 190.0, 155.0)","(9.0, 14.0, 11.717391304347826)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:04.628993,"(5.0, 6.4, 6.177272727272728)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 190.0, 130.0)","(31.0, 110.0, 77.0)","(16.0, 30.0, 28.2)","(21.0, 85.0, 70.0)","(41.0, 150.0, 90.0)","(101.0, 180.0, 160.0)","(9.0, 14.0, 11.717391304347826)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:06.086569,"(5.0, 6.4, 6.177272727272728)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.7418181818181817)","(61.0, 190.0, 141.66666666666669)","(31.0, 110.0, 72.0)","(16.0, 30.0, 27.8)","(21.0, 85.0, 70.0)","(41.0, 140.0, 90.0)","(101.0, 190.0, 143.33333333333334)","(9.0, 14.0, 12.25)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:07.713417,"(5.0, 6.4, 6.05)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.7483870967741932)","(61.0, 180.0, 103.33333333333334)","(31.0, 100.0, 72.0)","(16.0, 29.0, 27.8)","(21.0, 85.0, 80.0)","(41.0, 140.0, 90.0)","(101.0, 170.0, 143.33333333333334)","(9.0, 13.5, 12.25)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:09.144682,"(5.0, 6.4, 6.05)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.7483870967741932)","(61.0, 170.0, 115.0)","(31.0, 100.0, 58.0)","(16.0, 29.0, 25.4)","(21.0, 85.0, 80.0)","(41.0, 140.0, 80.0)","(101.0, 170.0, 138.0)","(9.0, 13.5, 12.115384615384615)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:10.786399,"(5.0, 6.4, 6.05)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.71)","(61.0, 160.0, 96.66666666666667)","(31.0, 100.0, 69.5)","(16.0, 29.0, 25.5)","(21.0, 85.0, 80.0)","(41.0, 140.0, 83.33333333333333)","(101.0, 170.0, 125.0)","(9.0, 13.5, 12.5)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:12.405217,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.78, 2.755862068965517)","(61.0, 150.0, 96.66666666666667)","(31.0, 95.0, 69.5)","(16.0, 29.0, 25.5)","(21.0, 85.0, 80.0)","(41.0, 120.0, 83.33333333333333)","(101.0, 150.0, 116.66666666666667)","(9.0, 13.0, 12.2)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:13.763028,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 150.0, 110.0)","(31.0, 95.0, 69.5)","(16.0, 29.0, 25.333333333333332)","(21.0, 85.0, 80.0)","(41.0, 120.0, 83.33333333333333)","(101.0, 150.0, 116.66666666666667)","(9.0, 13.0, 12.2)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:15.096890,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 190.0, 110.0)","(31.0, 95.0, 69.5)","(16.0, 29.0, 25.333333333333332)","(21.0, 85.0, 80.0)","(41.0, 120.0, 83.33333333333333)","(101.0, 150.0, 136.66666666666666)","(9.0, 13.0, 12.1)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:16.378364,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 190.0, 110.0)","(31.0, 95.0, 61.0)","(16.0, 29.0, 25.333333333333332)","(21.0, 85.0, 80.0)","(41.0, 120.0, 83.33333333333333)","(101.0, 150.0, 150.0)","(9.0, 13.0, 12.1)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:17.704235,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 180.0, 114.0)","(31.0, 95.0, 67.0)","(16.0, 29.0, 25.333333333333332)","(21.0, 85.0, 70.0)","(41.0, 120.0, 87.5)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.166666666666666)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:19.056789,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 180.0, 156.66666666666669)","(31.0, 90.0, 67.0)","(16.0, 29.0, 25.333333333333332)","(21.0, 85.0, 77.5)","(41.0, 110.0, 87.5)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.166666666666666)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:20.447734,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 200.0, 118.0)","(31.0, 90.0, 55.5)","(16.0, 29.0, 25.333333333333332)","(21.0, 85.0, 77.5)","(41.0, 110.0, 80.0)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.166666666666666)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:21.857533,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5025)","(2.4, 2.76, 2.755862068965517)","(61.0, 190.0, 118.0)","(31.0, 90.0, 64.5)","(16.0, 29.0, 25.5)","(21.0, 85.0, 77.5)","(41.0, 110.0, 82.5)","(101.0, 170.0, 150.0)","(9.0, 13.0, 11.785714285714286)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:23.243412,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.5197674418604654)","(2.4, 2.76, 2.755862068965517)","(61.0, 190.0, 118.0)","(31.0, 85.0, 54.25)","(16.0, 29.0, 25.5)","(21.0, 85.0, 77.5)","(41.0, 100.0, 75.0)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.1)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:24.829984,"(5.0, 6.4, 5.98)","(3.1, 3.75, 3.54375)","(2.4, 2.76, 2.7567567567567566)","(61.0, 190.0, 125.0)","(31.0, 85.0, 62.0)","(16.0, 29.0, 25.5)","(21.0, 85.0, 77.5)","(41.0, 95.0, 71.0)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.470588235294118)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:26.270223,"(5.0, 6.4, 5.938461538461539)","(3.1, 3.75, 3.5393617021276595)","(2.4, 2.76, 2.757272727272727)","(61.0, 180.0, 156.66666666666669)","(31.0, 80.0, 53.0)","(16.0, 29.0, 25.5)","(21.0, 85.0, 77.5)","(41.0, 95.0, 70.0)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.346153846153847)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:27.853554,"(5.0, 6.4, 6.047058823529412)","(3.1, 3.75, 3.5197674418604654)","(2.4, 2.76, 2.757272727272727)","(61.0, 200.0, 156.66666666666669)","(31.0, 80.0, 59.5)","(16.0, 29.0, 25.5)","(21.0, 85.0, 77.5)","(41.0, 95.0, 71.66666666666667)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.346153846153847)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:29.575991,"(5.0, 6.4, 6.1)","(3.1, 3.75, 3.588888888888889)","(2.4, 2.76, 2.757272727272727)","(61.0, 200.0, 135.0)","(31.0, 75.0, 57.0)","(16.0, 29.0, 25.5)","(21.0, 85.0, 77.5)","(41.0, 85.0, 72.5)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.346153846153847)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:31.062844,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.588888888888889)","(2.4, 2.76, 2.757272727272727)","(61.0, 200.0, 116.66666666666666)","(31.0, 70.0, 66.75)","(16.0, 29.0, 25.5)","(21.0, 85.0, 80.71428571428572)","(41.0, 80.0, 72.5)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.346153846153847)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:32.504434,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.588888888888889)","(2.4, 2.76, 2.757272727272727)","(61.0, 200.0, 137.5)","(31.0, 70.0, 60.54545454545455)","(16.0, 29.0, 25.5)","(21.0, 85.0, 80.71428571428572)","(41.0, 80.0, 70.0)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.346153846153847)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:33.891789,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757272727272727)","(61.0, 200.0, 113.33333333333334)","(31.0, 70.0, 61.5)","(16.0, 29.0, 25.5)","(21.0, 85.0, 80.71428571428572)","(41.0, 80.0, 70.0)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.346153846153847)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:35.254800,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757272727272727)","(61.0, 190.0, 113.33333333333334)","(31.0, 65.0, 61.5)","(16.0, 29.0, 25.5)","(21.0, 85.0, 80.71428571428572)","(41.0, 80.0, 67.5)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:36.667379,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757272727272727)","(61.0, 190.0, 113.33333333333334)","(31.0, 65.0, 58.0)","(16.0, 28.0, 25.25)","(21.0, 85.0, 80.71428571428572)","(41.0, 70.0, 67.5)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:38.296921,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757272727272727)","(61.0, 170.0, 106.66666666666667)","(31.0, 60.0, 58.0)","(16.0, 28.0, 25.25)","(21.0, 85.0, 80.71428571428572)","(41.0, 70.0, 65.0)","(101.0, 170.0, 130.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:39.860843,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757209302325581)","(61.0, 170.0, 138.33333333333334)","(31.0, 60.0, 58.0)","(16.0, 28.0, 25.25)","(21.0, 85.0, 80.71428571428572)","(41.0, 70.0, 61.666666666666664)","(101.0, 160.0, 130.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:41.359164,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757209302325581)","(51.0, 170.0, 138.33333333333334)","(31.0, 60.0, 58.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 80.71428571428572)","(41.0, 75.0, 61.666666666666664)","(101.0, 160.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:42.721692,"(5.0, 6.4, 6.152941176470589)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.757209302325581)","(51.0, 170.0, 138.33333333333334)","(31.0, 60.0, 58.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 80.71428571428572)","(41.0, 75.0, 61.666666666666664)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:44.030848,"(5.0, 5.9, 5.858823529411765)","(3.1, 3.65, 3.5730769230769233)","(2.4, 2.76, 2.757209302325581)","(51.0, 160.0, 131.66666666666666)","(31.0, 60.0, 53.07692307692308)","(16.0, 28.0, 25.25)","(26.0, 85.0, 80.71428571428572)","(41.0, 75.0, 61.666666666666664)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:45.438967,"(5.0, 6.6, 5.977777777777778)","(3.1, 3.65, 3.6285714285714286)","(2.4, 2.78, 2.7194594594594594)","(51.0, 160.0, 117.5)","(31.0, 60.0, 51.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 77.5)","(41.0, 75.0, 61.07142857142857)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:46.841351,"(5.0, 6.6, 5.977777777777778)","(3.1, 3.7, 3.6090909090909093)","(2.4, 2.78, 2.757209302325581)","(51.0, 150.0, 114.0)","(31.0, 60.0, 51.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 72.5)","(41.0, 75.0, 61.07142857142857)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.382352941176471)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:48.343970,"(5.0, 6.6, 5.977777777777778)","(3.1, 3.7, 3.585714285714286)","(2.4, 2.76, 2.757209302325581)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.25)","(26.0, 85.0, 72.5)","(41.0, 75.0, 63.333333333333336)","(101.0, 170.0, 150.0)","(9.0, 12.5, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:50.302167,"(5.0, 6.6, 5.977777777777778)","(3.1, 3.7, 3.5461538461538464)","(2.4, 2.76, 2.757209302325581)","(51.0, 140.0, 123.75)","(31.0, 60.0, 51.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 72.5)","(41.0, 70.0, 63.333333333333336)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:52.188617,"(5.0, 6.6, 5.92)","(3.1, 3.7, 3.5461538461538464)","(2.4, 2.76, 2.7573913043478258)","(51.0, 140.0, 123.75)","(31.0, 60.0, 51.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 200.0)"
10-01-2023 13:55:53.748804,"(5.0, 6.4, 5.85)","(3.1, 3.7, 3.5461538461538464)","(2.4, 2.76, 2.7573913043478258)","(51.0, 140.0, 123.75)","(31.0, 60.0, 51.0)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:55.172423,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.76, 2.693846153846154)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:56.665536,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.78, 2.7036363636363636)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 63.53846153846154)","(101.0, 170.0, 150.0)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:58.186948,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.78, 2.672513966480447)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:55:59.694494,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.8, 2.7729411764705882)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:01.138370,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.78, 2.684941176470588)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.25)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:02.651592,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.8, 2.684941176470588)","(51.0, 140.0, 123.75)","(31.0, 60.0, 51.0)","(16.0, 28.0, 25.5)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:04.070249,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.575)","(2.4, 2.8, 2.717676767676768)","(51.0, 140.0, 123.75)","(31.0, 60.0, 52.285714285714285)","(16.0, 28.0, 25.5)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.571428571428571)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:05.481904,"(5.0, 6.0, 5.88)","(3.1, 3.7, 3.575)","(2.4, 2.8, 2.717676767676768)","(51.0, 140.0, 123.75)","(31.0, 60.0, 52.285714285714285)","(16.0, 28.0, 25.5)","(26.0, 85.0, 76.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.4)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:06.882937,"(5.0, 6.0, 5.88)","(3.1, 3.7, 3.5058823529411764)","(2.4, 2.8, 2.717676767676768)","(51.0, 140.0, 123.75)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.5)","(26.0, 85.0, 106.66666666666666)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.4)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:08.383469,"(5.0, 6.4, 5.85)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 140.0, 108.0)","(31.0, 60.0, 52.285714285714285)","(16.0, 28.0, 25.5)","(26.0, 130.0, 80.0)","(41.0, 70.0, 64.58064516129032)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.357142857142858)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:09.749762,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 130.0, 97.5)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.5)","(26.0, 120.0, 101.66666666666667)","(41.0, 70.0, 54.6)","(101.0, 170.0, 146.66666666666666)","(9.0, 13.0, 12.470588235294118)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:11.125074,"(5.0, 5.9, 5.85)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 120.0, 97.5)","(31.0, 60.0, 55.09090909090909)","(16.0, 28.0, 25.5)","(26.0, 110.0, 102.85714285714286)","(41.0, 70.0, 54.44444444444444)","(101.0, 170.0, 140.0)","(9.0, 13.0, 12.689655172413794)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:12.519442,"(5.0, 6.4, 6.185714285714286)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 120.0, 97.5)","(31.0, 60.0, 52.285714285714285)","(16.0, 28.0, 25.5)","(26.0, 120.0, 90.0)","(41.0, 70.0, 58.333333333333336)","(101.0, 160.0, 125.0)","(9.0, 13.0, 12.42)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:13.926872,"(5.0, 6.4, 6.122222222222223)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 120.0, 102.0)","(31.0, 60.0, 52.285714285714285)","(16.0, 28.0, 25.5)","(26.0, 120.0, 90.0)","(41.0, 65.0, 56.666666666666664)","(101.0, 150.0, 135.71428571428572)","(9.0, 12.5, 12.42)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:15.400820,"(5.0, 6.4, 6.122222222222223)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 120.0, 97.5)","(31.0, 60.0, 52.285714285714285)","(16.0, 28.0, 25.5)","(26.0, 120.0, 90.0)","(41.0, 65.0, 56.666666666666664)","(101.0, 150.0, 134.0)","(9.0, 12.5, 12.42)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:16.881289,"(5.0, 6.4, 6.122222222222223)","(3.1, 3.7, 3.466666666666667)","(2.4, 2.8, 2.717676767676768)","(51.0, 120.0, 78.33333333333333)","(31.0, 60.0, 52.625)","(16.0, 28.0, 25.5)","(26.0, 120.0, 84.0)","(41.0, 65.0, 56.25)","(101.0, 150.0, 135.45454545454544)","(9.0, 12.5, 12.42)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:18.346724,"(5.0, 6.6, 6.030232558139535)","(3.1, 3.7, 3.5090909090909093)","(2.4, 2.8, 2.733018867924528)","(51.0, 120.0, 90.0)","(31.0, 55.0, 44.44444444444444)","(16.0, 28.0, 25.5)","(26.0, 120.0, 82.0)","(41.0, 65.0, 56.25)","(101.0, 150.0, 135.45454545454544)","(9.0, 12.5, 12.42)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:19.668957,"(5.0, 6.6, 6.030232558139535)","(3.1, 3.7, 3.5090909090909093)","(2.4, 2.8, 2.733018867924528)","(51.0, 110.0, 82.85714285714286)","(31.0, 55.0, 43.666666666666664)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 135.45454545454544)","(9.0, 12.5, 12.42)","(101.0, 230.0, 190.0)"
10-01-2023 13:56:20.957695,"(5.0, 6.6, 6.030232558139535)","(3.1, 3.7, 3.5090909090909093)","(2.4, 2.8, 2.733018867924528)","(51.0, 100.0, 82.85714285714286)","(31.0, 55.0, 43.666666666666664)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 135.45454545454544)","(9.0, 12.5, 12.42)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:22.250226,"(5.0, 6.6, 6.030232558139535)","(3.1, 3.7, 3.5090909090909093)","(2.4, 2.8, 2.733018867924528)","(51.0, 100.0, 82.85714285714286)","(31.0, 55.0, 43.666666666666664)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 134.0)","(9.0, 12.5, 12.42)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:23.635681,"(5.0, 6.6, 6.078723404255319)","(3.1, 3.7, 3.5297297297297296)","(2.4, 2.8, 2.733018867924528)","(51.0, 100.0, 82.5)","(31.0, 55.0, 48.57142857142857)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 122.0)","(9.0, 12.5, 12.42)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:25.070935,"(5.0, 6.6, 6.078723404255319)","(3.1, 3.7, 3.4375)","(2.4, 2.8, 2.733018867924528)","(51.0, 95.0, 82.5)","(31.0, 55.0, 48.57142857142857)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 122.0)","(9.0, 12.5, 12.42)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:26.498394,"(5.0, 6.6, 6.078723404255319)","(3.1, 3.7, 3.4375)","(2.4, 2.8, 2.733018867924528)","(51.0, 95.0, 82.5)","(31.0, 55.0, 46.72727272727273)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 122.0)","(9.0, 12.5, 12.42)","(101.0, 230.0, 185.0)"
10-01-2023 13:56:27.861716,"(5.0, 6.6, 6.078723404255319)","(3.1, 3.7, 3.4375)","(2.4, 2.8, 2.7354545454545454)","(51.0, 95.0, 82.5)","(31.0, 50.0, 41.27272727272727)","(16.0, 28.0, 25.5)","(26.0, 100.0, 88.75)","(41.0, 65.0, 56.25)","(101.0, 150.0, 122.0)","(9.0, 12.5, 12.42)","(101.0, 230.0, 185.0)"
